candidate_id,candidate_alias,candidate_role,source_test_id,source_queue_id,state_profile,followup_profile,pressure_group,record_view,net_profit,base_2024_net_profit,net_delta_vs_base_2024,profit_factor,base_2024_profit_factor,pf_delta_vs_base_2024,trade_count,base_2024_trade_count,trade_delta_vs_base_2024,expectancy,report_equity_drawdown_percent,base_2024_max_drawdown_percent,dd_delta_vs_base_2024,recovery_factor,base_2024_recovery_factor,positive_month_ratio,negative_month_count,worst_month,worst_month_net,best_month,best_month_net,chron_early_net,chron_mid_net,chron_late_net,worst_slice_axis,worst_slice_bucket,worst_slice_net,worst_slice_trade_count,base_curve_grade,base_curve_read,source_chart_path,fragility_flags,curve_read,decision_read,selection_boundary
s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,volatility_regime_expansion,core_volatility_resilience_pressure_v2,core_challenger_slice_pressure,mt5_ta_s264_aih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,1272.69,95.56,1177.13,1.676233,1.05,0.626233,296,353,-57.0,4.299628,17.76,36.68,-18.92,3.37,0.31,0.833333,2,2024-12,-270.97,2024-10,344.3,432.19,353.03,487.47,month,2024-12,-270.97,27,C_watch,survives_but_curve_not_pretty,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AT/pool_wide_state_feature_engineering_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267AS_stage267_pool_wide_state_feature_engineering_followup_materialization_v1_run267as_p02_s264_aih_volatility_pressure_ta_2024.png,month_hole(월별 구멍);deep_slice_hole(깊은 구간 구멍),headline_good_but_hole_uncomfortable(대표 숫자는 좋지만 구멍 불편),headline_or_mixed_with_slice_hole_no_selection,not_candidate_selection(후보 선택 아님)
s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,mt5_ta_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,1218.34,71.34,1147.0,1.69414,1.04,0.65414,289,350,-61.0,4.215709,17.0,37.52,-20.52,3.54,0.23,0.833333,2,2024-12,-222.7,2024-11,321.04,400.47,321.87,496.0,weekday,Monday,-268.37,46,C_watch,survives_but_curve_not_pretty,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AT/pool_wide_state_feature_engineering_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267AS_stage267_pool_wide_state_feature_engineering_followup_materialization_v1_run267as_p07_s264_lc_control_volatility_audit_ta_2024.png,month_hole(월별 구멍);deep_slice_hole(깊은 구간 구멍),headline_good_but_hole_uncomfortable(대표 숫자는 좋지만 구멍 불편),headline_or_mixed_with_slice_hole_no_selection,not_candidate_selection(후보 선택 아님)
s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,mt5_ta_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,1175.1,102.89,1072.21,1.566122,1.05,0.516122,303,378,-75.0,3.878218,17.13,40.43,-23.3,3.55,0.28,0.75,3,2024-12,-183.11,2024-11,300.02,535.51,204.78,434.81,weekday,Monday,-267.44,45,D_fragile,rough_curve_high_dd_or_low_pf,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AT/pool_wide_state_feature_engineering_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267AS_stage267_pool_wide_state_feature_engineering_followup_materialization_v1_run267as_p06_s258_stc_trend_pressure_ta_2024.png,month_hole(월별 구멍);deep_slice_hole(깊은 구간 구멍),headline_good_but_hole_uncomfortable(대표 숫자는 좋지만 구멍 불편),headline_or_mixed_with_slice_hole_no_selection,not_candidate_selection(후보 선택 아님)
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_audit,mt5_ta_s262_lih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,1127.57,44.49,1083.08,1.609692,1.02,0.589692,288,352,-64.0,3.915174,17.24,40.13,-22.89,3.41,0.13,0.75,3,2024-12,-216.59,2024-11,339.79,473.99,193.75,459.83,weekday,Monday,-272.8,45,D_fragile,rough_curve_high_dd_or_low_pf,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AT/pool_wide_state_feature_engineering_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267AS_stage267_pool_wide_state_feature_engineering_followup_materialization_v1_run267as_p08_s262_lih_control_volatility_audit_ta_2024.png,month_hole(월별 구멍);deep_slice_hole(깊은 구간 구멍),headline_good_but_hole_uncomfortable(대표 숫자는 좋지만 구멍 불편),headline_or_mixed_with_slice_hole_no_selection,not_candidate_selection(후보 선택 아님)
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,mt5_ta_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,1065.48,87.07,978.41,1.627277,1.05,0.577277,296,354,-58.0,3.599595,14.57,36.9,-22.33,4.11,0.28,0.75,3,2024-12,-145.72,2024-11,282.27,417.68,153.7,494.1,weekday,Monday,-259.92,44,C_watch,survives_but_curve_not_pretty,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AT/pool_wide_state_feature_engineering_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267AS_stage267_pool_wide_state_feature_engineering_followup_materialization_v1_run267as_p03_s264_aia_range_pressure_ta_2024.png,month_hole(월별 구멍);deep_slice_hole(깊은 구간 구멍),"constructive_curve_watch_not_selection(건설적 곡선 관찰, 선택 아님)",headline_or_mixed_with_slice_hole_no_selection,not_candidate_selection(후보 선택 아님)
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,1062.17,87.07,975.1,1.650752,1.05,0.600752,293,354,-61.0,3.625154,13.71,36.9,-23.19,4.39,0.28,0.75,3,2024-12,-141.61,2024-11,273.39,417.71,176.49,467.97,weekday,Monday,-227.89,42,C_watch,survives_but_curve_not_pretty,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AT/pool_wide_state_feature_engineering_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267AS_stage267_pool_wide_state_feature_engineering_followup_materialization_v1_run267as_p04_s264_aia_shock_pressure_ta_2024.png,month_hole(월별 구멍);deep_slice_hole(깊은 구간 구멍),"constructive_curve_watch_not_selection(건설적 곡선 관찰, 선택 아님)",headline_or_mixed_with_slice_hole_no_selection,not_candidate_selection(후보 선택 아님)
s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,range_expansion_pressure,core_range_resilience_pressure_v2,core_challenger_slice_pressure,mt5_ta_s264_aih_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,1021.47,95.56,925.91,1.591769,1.05,0.541769,301,353,-52.0,3.393588,16.64,36.68,-20.04,3.43,0.31,0.75,3,2024-12,-216.75,2024-11,319.21,363.6,200.78,457.09,weekday,Monday,-231.65,43,C_watch,survives_but_curve_not_pretty,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AT/pool_wide_state_feature_engineering_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267AS_stage267_pool_wide_state_feature_engineering_followup_materialization_v1_run267as_p01_s264_aih_range_pressure_ta_2024.png,month_hole(월별 구멍);deep_slice_hole(깊은 구간 구멍),headline_good_but_hole_uncomfortable(대표 숫자는 좋지만 구멍 불편),headline_or_mixed_with_slice_hole_no_selection,not_candidate_selection(후보 선택 아님)
s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,mt5_ta_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,905.51,102.89,802.62,1.496322,1.05,0.446322,268,378,-110.0,3.378769,19.87,40.43,-20.56,2.7,0.28,0.833333,2,2024-12,-195.06,2024-02,232.0,501.81,150.54,253.16,weekday,Monday,-285.54,39,D_fragile,rough_curve_high_dd_or_low_pf,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AT/pool_wide_state_feature_engineering_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267AS_stage267_pool_wide_state_feature_engineering_followup_materialization_v1_run267as_p05_s258_stc_volatility_pressure_ta_2024.png,month_hole(월별 구멍);deep_slice_hole(깊은 구간 구멍);trade_count_watch(거래 수 관찰);pf_watch(수익 팩터 관찰),headline_good_but_hole_uncomfortable(대표 숫자는 좋지만 구멍 불편),headline_or_mixed_with_slice_hole_no_selection,not_candidate_selection(후보 선택 아님)
