variant_id,gate_column,gate_type,block_mode,source_feature,gated_feature,total_rows,blocked_rows,blocked_ratio,missing_context_rows,blocked_reason_counts,context_source,gate_description,split
s146_control_bothgate_replay_h3_cd5_sht54_lng52_risk035,stage146_gate_control_replay,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/146_adapter_research__control_anchor_trade_supply_after_shortgate_no_repair/02_runs/run146A/s146_control_bothgate_replay_h3_cd5_sht54_lng52_risk035/features/s146_control_bothgate_replay_h3_cd5_sht54_lng52_risk035_val.csv,9844,202,0.02052011377,0,"{""et40_mid_margin"": 122, ""weak_session_165_275"": 80}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Control replay: original both-side weak-context block.,validation_is
s146_control_bothgate_replay_h3_cd5_sht54_lng52_risk035,stage146_gate_control_replay,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/146_adapter_research__control_anchor_trade_supply_after_shortgate_no_repair/02_runs/run146A/s146_control_bothgate_replay_h3_cd5_sht54_lng52_risk035/features/s146_control_bothgate_replay_h3_cd5_sht54_lng52_risk035_oos.csv,7584,168,0.02215189873,0,"{""et40_mid_margin"": 97, ""weak_session_165_275"": 71}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Control replay: original both-side weak-context block.,oos
s146_control_bothgate_softsession_h3_cd5_sht54_lng52_risk035,stage146_gate_control_soft_session,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/146_adapter_research__control_anchor_trade_supply_after_shortgate_no_repair/02_runs/run146A/s146_control_bothgate_softsession_h3_cd5_sht54_lng52_risk035/features/s146_control_bothgate_softsession_h3_cd5_sht54_lng52_risk035_val.csv,9844,158,0.01605038602,0,"{""et40_mid_margin"": 91, ""weak_session_165_275"": 67}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,"Supply probe: narrower weak-session block, still both-side.",validation_is
s146_control_bothgate_softsession_h3_cd5_sht54_lng52_risk035,stage146_gate_control_soft_session,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/146_adapter_research__control_anchor_trade_supply_after_shortgate_no_repair/02_runs/run146A/s146_control_bothgate_softsession_h3_cd5_sht54_lng52_risk035/features/s146_control_bothgate_softsession_h3_cd5_sht54_lng52_risk035_oos.csv,7584,131,0.01727320675,0,"{""et40_mid_margin"": 80, ""weak_session_165_275"": 51}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,"Supply probe: narrower weak-session block, still both-side.",oos
s146_control_bothgate_ease_h3_cd5_sht53_lng51_risk035,stage146_gate_control_threshold_ease,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/146_adapter_research__control_anchor_trade_supply_after_shortgate_no_repair/02_runs/run146A/s146_control_bothgate_ease_h3_cd5_sht53_lng51_risk035/features/s146_control_bothgate_ease_h3_cd5_sht53_lng51_risk035_val.csv,9844,202,0.02052011377,0,"{""et40_mid_margin"": 122, ""weak_session_165_275"": 80}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Supply probe: eased thresholds with original both-side gate.,validation_is
s146_control_bothgate_ease_h3_cd5_sht53_lng51_risk035,stage146_gate_control_threshold_ease,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/146_adapter_research__control_anchor_trade_supply_after_shortgate_no_repair/02_runs/run146A/s146_control_bothgate_ease_h3_cd5_sht53_lng51_risk035/features/s146_control_bothgate_ease_h3_cd5_sht53_lng51_risk035_oos.csv,7584,168,0.02215189873,0,"{""et40_mid_margin"": 97, ""weak_session_165_275"": 71}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Supply probe: eased thresholds with original both-side gate.,oos
s146_control_bothgate_hold4_h4_cd5_sht54_lng52_risk035,stage146_gate_control_hold4,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/146_adapter_research__control_anchor_trade_supply_after_shortgate_no_repair/02_runs/run146A/s146_control_bothgate_hold4_h4_cd5_sht54_lng52_risk035/features/s146_control_bothgate_hold4_h4_cd5_sht54_lng52_risk035_val.csv,9844,202,0.02052011377,0,"{""et40_mid_margin"": 122, ""weak_session_165_275"": 80}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Supply probe: hold 4 bars with original both-side gate.,validation_is
s146_control_bothgate_hold4_h4_cd5_sht54_lng52_risk035,stage146_gate_control_hold4,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/146_adapter_research__control_anchor_trade_supply_after_shortgate_no_repair/02_runs/run146A/s146_control_bothgate_hold4_h4_cd5_sht54_lng52_risk035/features/s146_control_bothgate_hold4_h4_cd5_sht54_lng52_risk035_oos.csv,7584,168,0.02215189873,0,"{""et40_mid_margin"": 97, ""weak_session_165_275"": 71}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Supply probe: hold 4 bars with original both-side gate.,oos
