run_id,record_view,split,tier_scope,route_role,trade_count,avg_hold_bars,mfe_mean,mae_mean,long_net_profit,short_net_profit,positive_month_ratio,status
run09E_qda_reg025_full58_followup_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,14,225.714,14.7968,7.76193,114.45,5.82,0.8,trade_attribution_recorded
run09E_qda_reg025_full58_followup_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,336,27.0685,9.04233,10.1787,9.72,-146.31,0.333333,trade_attribution_recorded
run09E_qda_reg025_full58_followup_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,249,29.5703,9.5299,9.06539,77.89,-3.04,0.571429,trade_attribution_recorded
run09E_qda_reg025_full58_followup_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,16,906.312,42.5399,34.6766,138.94,7.2,0.428571,trade_attribution_recorded
run09E_qda_reg025_full58_followup_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,255,24.9255,9.30655,8.92138,138.26,-51.25,0.571429,trade_attribution_recorded
run09F_qda_reg015_drop_macro6_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,304,33.2664,10.7367,9.43811,84.83,18.72,0.444444,trade_attribution_recorded
run09F_qda_reg015_drop_macro6_followup_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,11,464.364,23.1083,16.3045,84.98,-31.48,0.8,trade_attribution_recorded
run09F_qda_reg015_drop_macro6_followup_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,315,27.3111,10.3792,9.21361,92.87,36.08,0.555556,trade_attribution_recorded
run09F_qda_reg015_drop_macro6_followup_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,240,28.1,9.16848,10.0576,-90.93,-313.94,0.142857,trade_attribution_recorded
run09F_qda_reg015_drop_macro6_followup_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,20,728.45,41.7933,29.7197,45.93,-137.18,0.5,trade_attribution_recorded
run09F_qda_reg015_drop_macro6_followup_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,248,21.5161,9.11074,9.50718,-54.68,-242.19,0.142857,trade_attribution_recorded
run09G_qda_reg015_drop_mega10_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,206,45.0777,12.0181,10.9405,46.14,68.59,0.555556,trade_attribution_recorded
run09G_qda_reg015_drop_mega10_followup_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,10,298.9,14.7202,14.6752,-8.91,-54.59,0.5,trade_attribution_recorded
run09G_qda_reg015_drop_mega10_followup_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,216,42.8981,11.6588,10.6034,49,69.99,0.333333,trade_attribution_recorded
run09G_qda_reg015_drop_mega10_followup_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,163,40.2393,12.3793,9.50715,246.18,163.41,0.857143,trade_attribution_recorded
run09G_qda_reg015_drop_mega10_followup_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,13,663.769,46.4968,20.8174,263.11,61.17,0.833333,trade_attribution_recorded
run09G_qda_reg015_drop_mega10_followup_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,173,32.3006,12.0204,8.5158,252.59,180.22,1,trade_attribution_recorded
run09H_qda_reg015_drop_volatility9_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,409,19.5037,8.76525,8.71176,115.41,-4.92,0.444444,trade_attribution_recorded
run09H_qda_reg015_drop_volatility9_followup_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,10,184.6,13.6645,8.9048,-12.51,-6.64,0.5,trade_attribution_recorded
run09H_qda_reg015_drop_volatility9_followup_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,421,17.4537,8.48169,8.49055,97.3,-27.6,0.444444,trade_attribution_recorded
run09H_qda_reg015_drop_volatility9_followup_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,292,20.5479,8.57757,8.05852,54.72,28.19,0.428571,trade_attribution_recorded
run09H_qda_reg015_drop_volatility9_followup_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,11,676.364,26.3214,38.651,-48.48,11.86,0.4,trade_attribution_recorded
run09H_qda_reg015_drop_volatility9_followup_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,311,23.6592,8.42288,8.14399,30.03,30.02,0.428571,trade_attribution_recorded
run09I_qda_reg015_drop_momentum12_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,375,29.16,9.71842,9.73169,-113.99,-32.54,0.333333,trade_attribution_recorded
run09I_qda_reg015_drop_momentum12_followup_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,22,491.318,24.112,13.6825,-14.04,8.81,0.5,trade_attribution_recorded
run09I_qda_reg015_drop_momentum12_followup_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,397,26.9496,9.3212,9.44859,-138.35,-74.73,0.333333,trade_attribution_recorded
run09I_qda_reg015_drop_momentum12_followup_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,241,27.7967,10.006,9.50929,228.46,160.09,0.714286,trade_attribution_recorded
run09I_qda_reg015_drop_momentum12_followup_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,21,571.476,30.212,28.0242,89.27,-57.36,0.666667,trade_attribution_recorded
run09I_qda_reg015_drop_momentum12_followup_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,257,26.4047,9.75858,9.12912,253.08,158.15,0.428571,trade_attribution_recorded
run09J_qda_reg015_drop_session4_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,335,33,11.0551,9.57079,99.68,21.59,0.666667,trade_attribution_recorded
run09J_qda_reg015_drop_session4_followup_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,10,210.7,16.2341,9.8534,-5.28,1.74,0.75,trade_attribution_recorded
run09J_qda_reg015_drop_session4_followup_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,342,30.4854,10.8266,9.32443,123.31,14.74,0.666667,trade_attribution_recorded
run09J_qda_reg015_drop_session4_followup_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,238,19.9958,9.56213,8.68532,124.2,18.94,0.571429,trade_attribution_recorded
run09J_qda_reg015_drop_session4_followup_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,20,824.3,29.4444,37.9271,127.34,-233.31,0.428571,trade_attribution_recorded
run09J_qda_reg015_drop_session4_followup_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,260,26.6885,9.30223,8.65259,52.87,-16.98,0.571429,trade_attribution_recorded
run09K_qda_reg015_sample300_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,312,30.6378,10.0523,10.9709,-211.67,-278.44,0.222222,trade_attribution_recorded
run09K_qda_reg015_sample300_followup_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,14,771,29.5117,18.6225,-11.07,-139.87,0.25,trade_attribution_recorded
run09K_qda_reg015_sample300_followup_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,324,29.4765,9.8286,10.7255,-199.72,-294.94,0.222222,trade_attribution_recorded
run09K_qda_reg015_sample300_followup_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,248,50.0282,9.23451,10.4655,-166.73,-274.23,0.285714,trade_attribution_recorded
run09K_qda_reg015_sample300_followup_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,19,493.947,36.7557,24.276,138.17,-59.17,0.5,trade_attribution_recorded
run09K_qda_reg015_sample300_followup_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,268,47.1493,9.14155,9.82259,-128.8,-254.08,0.285714,trade_attribution_recorded
run09L_qda_reg015_sample450_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,369,27.8808,10.4293,9.42389,-87.08,-42.28,0.333333,trade_attribution_recorded
run09L_qda_reg015_sample450_followup_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,9,332.556,19.6698,9.07767,107.86,2.35,1,trade_attribution_recorded
run09L_qda_reg015_sample450_followup_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,376,23.8138,10.0419,9.27113,-92.22,-110.47,0.222222,trade_attribution_recorded
run09L_qda_reg015_sample450_followup_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,262,27.0649,9.67478,9.09905,83.44,56.32,0.571429,trade_attribution_recorded
run09L_qda_reg015_sample450_followup_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,12,1032,29.4996,47.0324,25.79,-82.44,0.571429,trade_attribution_recorded
run09L_qda_reg015_sample450_followup_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,281,27.0212,9.336,8.92547,83.73,25.48,0.571429,trade_attribution_recorded
run09M_qda_reg015_sample600_resample_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,379,25.2955,9.48106,9.28544,67.92,-39.06,0.555556,trade_attribution_recorded
run09M_qda_reg015_sample600_resample_followup_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,7,131.429,13.4584,9.70986,-1.39,16.97,1,trade_attribution_recorded
run09M_qda_reg015_sample600_resample_followup_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,385,23.8909,9.33995,9.14797,63.1,-34.44,0.444444,trade_attribution_recorded
run09M_qda_reg015_sample600_resample_followup_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,229,26.2751,9.99613,9.18775,-23.94,-92.76,0.285714,trade_attribution_recorded
run09M_qda_reg015_sample600_resample_followup_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,15,850.866,23.559,48.0802,6.01,-97.73,0.333333,trade_attribution_recorded
run09M_qda_reg015_sample600_resample_followup_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,257,27.7043,9.65465,8.65605,-52.41,-29.41,0.571429,trade_attribution_recorded
run09N_qda_reg015_sample900_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,405,21.2519,8.15614,8.82395,17.22,-341.81,0.222222,trade_attribution_recorded
run09N_qda_reg015_sample900_followup_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,15,268.733,13.9907,12.0124,120,-69.99,0.666667,trade_attribution_recorded
run09N_qda_reg015_sample900_followup_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,417,19.7482,8.0026,8.59731,40.25,-356.65,0.222222,trade_attribution_recorded
run09N_qda_reg015_sample900_followup_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,272,21.4007,8.6352,8.2416,-21.58,-19.66,0.285714,trade_attribution_recorded
run09N_qda_reg015_sample900_followup_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,20,573.75,38.1073,20.9824,73.93,65.74,0.5,trade_attribution_recorded
run09N_qda_reg015_sample900_followup_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,293,26.7201,8.52886,8.4039,-34.82,-114.7,0.285714,trade_attribution_recorded
run09O_qda_reg015_q85_coverage_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,632,29.5158,9.03377,7.43604,142.02,-10.96,0.555556,trade_attribution_recorded
run09O_qda_reg015_q85_coverage_followup_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,19,913.737,30.1585,24.1063,-44.17,-151.97,0.6,trade_attribution_recorded
run09O_qda_reg015_q85_coverage_followup_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,643,27.4557,8.87453,7.25978,169.62,-22.86,0.555556,trade_attribution_recorded
run09O_qda_reg015_q85_coverage_followup_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,357,25.7311,9.32798,7.40215,206.76,55.97,0.714286,trade_attribution_recorded
run09O_qda_reg015_q85_coverage_followup_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,40,723.35,27.1582,35.7384,30.16,-307.07,0.428571,trade_attribution_recorded
run09O_qda_reg015_q85_coverage_followup_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,395,33.2937,9.02656,7.38085,111.96,129.3,0.714286,trade_attribution_recorded
run09P_qda_reg015_q93_coverage_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,358,21.3128,10.7783,8.14703,171.14,48.99,0.444444,trade_attribution_recorded
run09P_qda_reg015_q93_coverage_followup_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,5,169.2,18.2752,10.0418,31.8,0,0.5,trade_attribution_recorded
run09P_qda_reg015_q93_coverage_followup_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,364,19.9698,10.6596,8.01136,187.02,33.79,0.333333,trade_attribution_recorded
run09P_qda_reg015_q93_coverage_followup_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,190,17.8947,10.1585,8.4783,44.15,20.63,0.571429,trade_attribution_recorded
run09P_qda_reg015_q93_coverage_followup_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,16,848.062,32.787,42.5841,140.75,-131.17,0.666667,trade_attribution_recorded
run09P_qda_reg015_q93_coverage_followup_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,202,24.8614,10.1035,8.38365,56.47,65.16,0.857143,trade_attribution_recorded
run09Q_qda_reg015_q95_coverage_followup_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,286,20.1259,11.2157,9.49812,29.72,-8.38,0.555556,trade_attribution_recorded
run09Q_qda_reg015_q95_coverage_followup_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,5,170.6,18.5352,11.0618,32.04,0,0.5,trade_attribution_recorded
run09Q_qda_reg015_q95_coverage_followup_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,292,18.6678,11.0433,9.335,45.43,-21.81,0.555556,trade_attribution_recorded
run09Q_qda_reg015_q95_coverage_followup_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,155,13.7742,10.3145,9.2517,13.17,10.32,0.571429,trade_attribution_recorded
run09Q_qda_reg015_q95_coverage_followup_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,11,915.181,27.3098,53.2153,34.6,-165.92,0.333333,trade_attribution_recorded
run09Q_qda_reg015_q95_coverage_followup_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,161,21.2112,10.4194,9.23493,25.8,49.74,0.714286,trade_attribution_recorded
