run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run09A_qda_reg008_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09A_qda_reg008_full58_followup_v1/mt5/reports/Project_Obsidian_Prime_v2_run09A_qda_reg008_full58_followup_v1_tier_a_only_validation_is.htm,0cf8357aeaf502b68e274205836bbe1b3d16381542573e5742789b03c65e4b1b,-104.01,0.94,353,377.47,recorded
run09A_qda_reg008_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09A_qda_reg008_full58_followup_v1/mt5/reports/Project_Obsidian_Prime_v2_run09A_qda_reg008_full58_followup_v1_tier_b_fallback_only_validation_is.htm,4102bf3b79184fde72259df9fc777c6195a8b949e86373e527e915669c583e2e,-34.32,0.61,14,106.66,recorded
run09A_qda_reg008_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_tier_a_used_validation_is,validation,Tier A,primary_used,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09A_qda_reg008_full58_followup_v1/mt5/reports/Project_Obsidian_Prime_v2_run09A_qda_reg008_full58_followup_v1_routed_validation_is.htm,e59be97c15a1f0ba32a59b98c8e81890baa8eb95129fe83e7698fc33025817f1,NA,NA,NA,NA,recorded
run09A_qda_reg008_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09A_qda_reg008_full58_followup_v1/mt5/reports/Project_Obsidian_Prime_v2_run09A_qda_reg008_full58_followup_v1_routed_validation_is.htm,e59be97c15a1f0ba32a59b98c8e81890baa8eb95129fe83e7698fc33025817f1,NA,NA,NA,NA,recorded
run09A_qda_reg008_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09A_qda_reg008_full58_followup_v1/mt5/reports/Project_Obsidian_Prime_v2_run09A_qda_reg008_full58_followup_v1_routed_validation_is.htm,e59be97c15a1f0ba32a59b98c8e81890baa8eb95129fe83e7698fc33025817f1,-31.21,0.98,366,373.16,recorded
run09A_qda_reg008_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09A_qda_reg008_full58_followup_v1/mt5/reports/Project_Obsidian_Prime_v2_run09A_qda_reg008_full58_followup_v1_tier_a_only_oos.htm,8e2b465d99b531570db1da32b477b2ba28e57befd061e8f11556b820158d60e0,18.03,1.02,246,230.47,recorded
run09A_qda_reg008_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09A_qda_reg008_full58_followup_v1/mt5/reports/Project_Obsidian_Prime_v2_run09A_qda_reg008_full58_followup_v1_tier_b_fallback_only_oos.htm,1d3e63f810a1b1c1b100c113a9222ba093ced25365c70387af203d182ecfc786,-37.31,0.87,16,248.1,recorded
run09A_qda_reg008_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_tier_a_used_oos,oos,Tier A,primary_used,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09A_qda_reg008_full58_followup_v1/mt5/reports/Project_Obsidian_Prime_v2_run09A_qda_reg008_full58_followup_v1_routed_oos.htm,89c9bc39ee30e28d6bb018f36e6fe0beeb87d411923362eee9a629fa61c823e7,NA,NA,NA,NA,recorded
run09A_qda_reg008_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09A_qda_reg008_full58_followup_v1/mt5/reports/Project_Obsidian_Prime_v2_run09A_qda_reg008_full58_followup_v1_routed_oos.htm,89c9bc39ee30e28d6bb018f36e6fe0beeb87d411923362eee9a629fa61c823e7,NA,NA,NA,NA,recorded
run09A_qda_reg008_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_total_oos,oos,Tier A+B,routed_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09A_qda_reg008_full58_followup_v1/mt5/reports/Project_Obsidian_Prime_v2_run09A_qda_reg008_full58_followup_v1_routed_oos.htm,89c9bc39ee30e28d6bb018f36e6fe0beeb87d411923362eee9a629fa61c823e7,78.39,1.07,262,206.02,recorded
