ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1__mt5_tier_a_only_s219_life_control_h3_sd8_validation_is,219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_tier_a_only_s219_life_control_h3_sd8_validation_is,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_tier_a_only_s219_life_control_h3_sd8_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure/02_runs/run219A/mt5/reports/Project_Obsidian_Prime_v2_run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1_s219_life_control_h3_sd8_ta_val.htm,net_profit=952.16;pf=1.6;expectancy=3.54;trades=269;win_rate=55.02,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=140.86;recovery=6.76;fill=471;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1__mt5_routed_s219_life_control_h3_sd8_validation_is,219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_routed_s219_life_control_h3_sd8_validation_is,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_routed_s219_life_control_h3_sd8_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure/02_runs/run219A/mt5/reports/Project_Obsidian_Prime_v2_run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1_s219_life_control_h3_sd8_rt_val.htm,net_profit=952.16;pf=1.6;expectancy=3.54;trades=269;win_rate=55.02,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=140.86;recovery=6.76;fill=471;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1__mt5_tier_a_only_s219_life_control_h3_sd8_oos,219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_tier_a_only_s219_life_control_h3_sd8_oos,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_tier_a_only_s219_life_control_h3_sd8_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure/02_runs/run219A/mt5/reports/Project_Obsidian_Prime_v2_run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1_s219_life_control_h3_sd8_ta_oos.htm,net_profit=719.48;pf=1.74;expectancy=3.69;trades=195;win_rate=56.41,labelable=NA;feature_ready=7584;model_ok=7584;no_tier_labelable=NA;max_dd=101.06;recovery=7.12;fill=344;reject=0;skip=29753;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1__mt5_routed_s219_life_control_h3_sd8_oos,219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_routed_s219_life_control_h3_sd8_oos,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_routed_s219_life_control_h3_sd8_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure/02_runs/run219A/mt5/reports/Project_Obsidian_Prime_v2_run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1_s219_life_control_h3_sd8_rt_oos.htm,net_profit=719.48;pf=1.74;expectancy=3.69;trades=195;win_rate=56.41,a_used=7584;b_fallback=0;no_tier_labelable=NA;max_dd=101.06;recovery=7.12;fill=344;reject=0;skip=29753,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1__mt5_tier_a_only_s219_life_h4_sd8_validation_is,219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_tier_a_only_s219_life_h4_sd8_validation_is,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_tier_a_only_s219_life_h4_sd8_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure/02_runs/run219A/mt5/reports/Project_Obsidian_Prime_v2_run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1_s219_life_h4_sd8_ta_val.htm,net_profit=808.66;pf=1.49;expectancy=3.04;trades=266;win_rate=52.26,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=163.65;recovery=4.94;fill=455;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1__mt5_routed_s219_life_h4_sd8_validation_is,219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_routed_s219_life_h4_sd8_validation_is,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_routed_s219_life_h4_sd8_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure/02_runs/run219A/mt5/reports/Project_Obsidian_Prime_v2_run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1_s219_life_h4_sd8_rt_val.htm,net_profit=808.66;pf=1.49;expectancy=3.04;trades=266;win_rate=52.26,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=163.65;recovery=4.94;fill=455;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1__mt5_tier_a_only_s219_life_h4_sd8_oos,219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_tier_a_only_s219_life_h4_sd8_oos,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_tier_a_only_s219_life_h4_sd8_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure/02_runs/run219A/mt5/reports/Project_Obsidian_Prime_v2_run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1_s219_life_h4_sd8_ta_oos.htm,net_profit=624.06;pf=1.66;expectancy=3.25;trades=192;win_rate=58.33,labelable=NA;feature_ready=7584;model_ok=7584;no_tier_labelable=NA;max_dd=101.44;recovery=6.15;fill=329;reject=0;skip=29753;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1__mt5_routed_s219_life_h4_sd8_oos,219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_routed_s219_life_h4_sd8_oos,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_routed_s219_life_h4_sd8_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure/02_runs/run219A/mt5/reports/Project_Obsidian_Prime_v2_run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1_s219_life_h4_sd8_rt_oos.htm,net_profit=624.06;pf=1.66;expectancy=3.25;trades=192;win_rate=58.33,a_used=7584;b_fallback=0;no_tier_labelable=NA;max_dd=101.44;recovery=6.15;fill=329;reject=0;skip=29753,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1__mt5_tier_a_only_s219_life_h4_sd10_validation_is,219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_tier_a_only_s219_life_h4_sd10_validation_is,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_tier_a_only_s219_life_h4_sd10_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure/02_runs/run219A/mt5/reports/Project_Obsidian_Prime_v2_run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1_s219_life_h4_sd10_ta_val.htm,net_profit=767.38;pf=1.49;expectancy=2.99;trades=257;win_rate=52.53,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=157.33;recovery=4.88;fill=437;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1__mt5_routed_s219_life_h4_sd10_validation_is,219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_routed_s219_life_h4_sd10_validation_is,run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1,mt5_routed_s219_life_h4_sd10_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/219_adapter_research__entry_lifecycle_repair_after_bracket_axis_failure/02_runs/run219A/mt5/reports/Project_Obsidian_Prime_v2_run219A_stage219_entry_lifecycle_repair_after_bracket_axis_failure_v1_s219_life_h4_sd10_rt_val.htm,net_profit=767.38;pf=1.49;expectancy=2.99;trades=257;win_rate=52.53,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=157.33;recovery=4.88;fill=437;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
