attempt_name,queue_id,candidate_id,candidate_alias,candidate_role,source_test_id,source_queue_id,followup_profile,tier,split,attempt_role,record_view_prefix,set_path,set_sha256,ini_path,ini_sha256,common_telemetry_path,common_summary_path,execution_status,runtime_status,report_status
run267ag_q02a_s264_aia_rep_trend_strength_adx_pressure_ta_2024,run267AG_q02a_s264_aia_rep_trend_strength_adx_pressure,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,run267AB_q01_s264_aia_rep_trend_strength_adx,aia_dual_replacement_pressure_v2,Tier A,historical_2024_tier_a_train_era_stress,tier_only_total,mt5_ta_s264_aia_rep_trend_strength_adx_followup,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AH/noncalendar_state_guard_followup_mt5_execution/mt5/short_telemetry_sets/run267ag_q02a_s264_aia_rep_trend_strength_adx_pressure_ta_2024.set,10408c173d7c56d7d5b09d1368c9848da705927f1a5ea6144c9d2dbfb7dba069,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AG/noncalendar_state_guard_followup_queue_materialization/mt5/run267ag_q02a_s264_aia_rep_trend_strength_adx_pressure_ta_2024.ini,337e1d80d6b09a345ca140063a913ac1107833c69c857abb9cfb702e3b01a353,OPV2/s267ah/s264_aia/q02a_s264_aia_rep_trend_strength_adx_pressure_ta_2024_telemetry.csv,OPV2/s267ah/s264_aia/q02a_s264_aia_rep_trend_strength_adx_pressure_ta_2024_summary.csv,completed,completed,completed
run267ag_q02a_s264_aia_rep_trend_strength_adx_pressure_rt_2024,run267AG_q02a_s264_aia_rep_trend_strength_adx_pressure,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,run267AB_q01_s264_aia_rep_trend_strength_adx,aia_dual_replacement_pressure_v2,Tier A+B,historical_2024_tier_a_train_era_stress,routed_total,mt5_rt_s264_aia_rep_trend_strength_adx_followup,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AH/noncalendar_state_guard_followup_mt5_execution/mt5/short_telemetry_sets/run267ag_q02a_s264_aia_rep_trend_strength_adx_pressure_rt_2024.set,b770684ee6b3be675e081014fd5efaa83bec3ba760aa251d528bacebe289c59c,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AG/noncalendar_state_guard_followup_queue_materialization/mt5/run267ag_q02a_s264_aia_rep_trend_strength_adx_pressure_rt_2024.ini,f6705e4183199e8d8b3ab05be3fd3ca3e9ab9432236efc1ec6291eee221dbebf,OPV2/s267ah/s264_aia/q02a_s264_aia_rep_trend_strength_adx_pressure_rt_2024_telemetry.csv,OPV2/s267ah/s264_aia/q02a_s264_aia_rep_trend_strength_adx_pressure_rt_2024_summary.csv,completed,completed,completed
run267ag_q02b_s264_aia_rep_volatility_atr_pressure_ta_2024,run267AG_q02b_s264_aia_rep_volatility_atr_pressure,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,run267AB_q02_s264_aia_rep_volatility_atr,aia_dual_replacement_pressure_v2,Tier A,historical_2024_tier_a_train_era_stress,tier_only_total,mt5_ta_s264_aia_rep_volatility_atr_followup,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AH/noncalendar_state_guard_followup_mt5_execution/mt5/short_telemetry_sets/run267ag_q02b_s264_aia_rep_volatility_atr_pressure_ta_2024.set,a0d6ef675c0cf9e7cbad2195a647651bab3ebae355f062f00aa3a5d481108a79,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AG/noncalendar_state_guard_followup_queue_materialization/mt5/run267ag_q02b_s264_aia_rep_volatility_atr_pressure_ta_2024.ini,088eac391a74d47369915d2f3b406453ab1b206326d23241c68a4c9a4cf73e60,OPV2/s267ah/s264_aia/q02b_s264_aia_rep_volatility_atr_pressure_ta_2024_telemetry.csv,OPV2/s267ah/s264_aia/q02b_s264_aia_rep_volatility_atr_pressure_ta_2024_summary.csv,completed,completed,completed
run267ag_q02b_s264_aia_rep_volatility_atr_pressure_rt_2024,run267AG_q02b_s264_aia_rep_volatility_atr_pressure,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,run267AB_q02_s264_aia_rep_volatility_atr,aia_dual_replacement_pressure_v2,Tier A+B,historical_2024_tier_a_train_era_stress,routed_total,mt5_rt_s264_aia_rep_volatility_atr_followup,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AH/noncalendar_state_guard_followup_mt5_execution/mt5/short_telemetry_sets/run267ag_q02b_s264_aia_rep_volatility_atr_pressure_rt_2024.set,057a91ca1b5c3e48c54cabafcfd874d77a2d9d077fd4bd5646bc13e100a08c5d,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AG/noncalendar_state_guard_followup_queue_materialization/mt5/run267ag_q02b_s264_aia_rep_volatility_atr_pressure_rt_2024.ini,1a410c1193b4846c2140f79b9427e3af5c0bbfed02e554a00ae8ed9ccfb142e1,OPV2/s267ah/s264_aia/q02b_s264_aia_rep_volatility_atr_pressure_rt_2024_telemetry.csv,OPV2/s267ah/s264_aia/q02b_s264_aia_rep_volatility_atr_pressure_rt_2024_summary.csv,completed,completed,completed
run267ag_q04_s264_aih_core_role_pressure_ta_2024,run267AG_q04_s264_aih_core_role_pressure,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,run267AB_q07_s264_aih_abl_volatility_bandwidth,aih_core_role_pressure_v2,Tier A,historical_2024_tier_a_train_era_stress,tier_only_total,mt5_ta_s264_aih_abl_volatility_bandwidth_followup,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AH/noncalendar_state_guard_followup_mt5_execution/mt5/short_telemetry_sets/run267ag_q04_s264_aih_core_role_pressure_ta_2024.set,d0c7b53fa160d886ad1becff78005d6788495364abc9eda029a1d5052b6c99aa,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AG/noncalendar_state_guard_followup_queue_materialization/mt5/run267ag_q04_s264_aih_core_role_pressure_ta_2024.ini,3b9ae935abd26643a58d5f1f4738bdb6777d44f4b1b470c2d387f85bd4e27bde,OPV2/s267ah/s264_aih/q04_s264_aih_core_role_pressure_ta_2024_telemetry.csv,OPV2/s267ah/s264_aih/q04_s264_aih_core_role_pressure_ta_2024_summary.csv,completed,completed,completed
run267ag_q04_s264_aih_core_role_pressure_rt_2024,run267AG_q04_s264_aih_core_role_pressure,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,run267AB_q07_s264_aih_abl_volatility_bandwidth,aih_core_role_pressure_v2,Tier A+B,historical_2024_tier_a_train_era_stress,routed_total,mt5_rt_s264_aih_abl_volatility_bandwidth_followup,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AH/noncalendar_state_guard_followup_mt5_execution/mt5/short_telemetry_sets/run267ag_q04_s264_aih_core_role_pressure_rt_2024.set,e21d7b874dbc5755c1387465befa542885ce2d32683f775222df7dad8ec0397b,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AG/noncalendar_state_guard_followup_queue_materialization/mt5/run267ag_q04_s264_aih_core_role_pressure_rt_2024.ini,8d743dd82272a44010c8a9e48654539cd240b6143b2dfe9b12da1996d13a44d3,OPV2/s267ah/s264_aih/q04_s264_aih_core_role_pressure_rt_2024_telemetry.csv,OPV2/s267ah/s264_aih/q04_s264_aih_core_role_pressure_rt_2024_summary.csv,completed,completed,completed
