label_name,feature_set,feature_count,model,status,train_rows,positive_rows,positive_rate
long_h6_tp10_sl8_uq60,full58,58,logistic_l2_balanced,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,full58,58,extra_trees_d7_l80,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,full58,58,hist_gbm_d4_l2,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,price_action_core,11,logistic_l2_balanced,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,price_action_core,11,extra_trees_d7_l80,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,price_action_core,11,hist_gbm_d4_l2,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,trend_momentum,21,logistic_l2_balanced,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,trend_momentum,21,extra_trees_d7_l80,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,trend_momentum,21,hist_gbm_d4_l2,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,volatility_session,13,logistic_l2_balanced,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,volatility_session,13,extra_trees_d7_l80,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,volatility_session,13,hist_gbm_d4_l2,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,mega_cap_removed,48,logistic_l2_balanced,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,mega_cap_removed,48,extra_trees_d7_l80,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,mega_cap_removed,48,hist_gbm_d4_l2,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,compact_lifecycle,42,logistic_l2_balanced,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,compact_lifecycle,42,extra_trees_d7_l80,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq60,compact_lifecycle,42,hist_gbm_d4_l2,fit_completed,29222,10988,0.37601806857846826
long_h6_tp10_sl8_uq70,full58,58,logistic_l2_balanced,fit_completed,29222,8771,0.3001505714872356
long_h6_tp10_sl8_uq70,full58,58,extra_trees_d7_l80,fit_completed,29222,8771,0.3001505714872356
long_h6_tp10_sl8_uq70,full58,58,hist_gbm_d4_l2,fit_completed,29222,8771,0.3001505714872356
long_h6_tp10_sl8_uq70,price_action_core,11,logistic_l2_balanced,fit_completed,29222,8771,0.3001505714872356
long_h6_tp10_sl8_uq70,price_action_core,11,extra_trees_d7_l80,fit_completed,29222,8771,0.3001505714872356
long_h6_tp10_sl8_uq70,price_action_core,11,hist_gbm_d4_l2,fit_completed,29222,8771,0.3001505714872356
