run_id,source_run_id,group_columns,group_value,trade_count,net_profit_after_cost,gross_profit_after_cost,gross_loss_after_cost,profit_factor_after_cost,expectancy_after_cost,win_count_after_cost,loss_count_after_cost,win_rate_after_cost_percent,min_trade_after_cost,max_trade_after_cost,median_hold_m5_calendar,max_hold_m5_calendar,runtime_feature_status,stress_reasons,stress_score,claim_boundary(주장 경계)
run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,previous_drawdown_bucket+side,previous_drawdown_bucket=001_prev_0_to_2pct|side=long,439,155.85,1400.8,-1244.95,1.12518575,0.355011,247,192,56.264237,-31.33,46.62,8.0,1095.0,"account_state_candidate_requires_previous_balance(계좌 상태 후보, 이전 잔고 필요)",pf_below_1_15(PF 1.15 미만);tail_loss(꼬리 손실),27.315999,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,previous_drawdown_bucket+side,previous_drawdown_bucket=001_prev_0_to_2pct|side=short,44,24.13,213.78,-189.65,1.127234379,0.548409,19,25,43.181818,-21.62,42.27,8.0,806.0,"account_state_candidate_requires_previous_balance(계좌 상태 후보, 이전 잔고 필요)",pf_below_1_15(PF 1.15 미만),2.746797,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,previous_drawdown_bucket+side,previous_drawdown_bucket=002_prev_2_to_5pct|side=long,279,459.03,1144.65,-685.62,1.669510808,1.645269,157,122,56.272401,-26.97,66.25,8.0,808.0,"account_state_candidate_requires_previous_balance(계좌 상태 후보, 이전 잔고 필요)",tail_loss(꼬리 손실),13.4275,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,previous_drawdown_bucket+side,previous_drawdown_bucket=002_prev_2_to_5pct|side=short,37,44.29,193.57,-149.28,1.296690782,1.197027,19,18,51.351351,-20.86,39.35,8.0,805.0,"account_state_candidate_requires_previous_balance(계좌 상태 후보, 이전 잔고 필요)",,0.0,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,previous_drawdown_bucket+side,previous_drawdown_bucket=003_prev_5_to_10pct|side=long,118,183.48,521.35,-337.87,1.543049102,1.554915,64,54,54.237288,-29.32,89.79,8.0,1100.0,"account_state_candidate_requires_previous_balance(계좌 상태 후보, 이전 잔고 필요)",tail_loss(꼬리 손실),7.14,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,previous_drawdown_bucket+side,previous_drawdown_bucket=003_prev_5_to_10pct|side=short,24,5.25,105.68,-100.43,1.052275217,0.21875,11,13,45.833333,-23.0,23.01,8.0,230.0,"account_state_candidate_requires_previous_balance(계좌 상태 후보, 이전 잔고 필요)",pf_below_1_15(PF 1.15 미만),5.170367,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,previous_drawdown_bucket+side,previous_drawdown_bucket=004_prev_10_to_20pct|side=long,64,39.62,331.48,-291.86,1.135750017,0.619063,37,27,57.8125,-40.91,64.31,8.0,1094.0,"account_state_candidate_requires_previous_balance(계좌 상태 후보, 이전 잔고 필요)",pf_below_1_15(PF 1.15 미만);tail_loss(꼬리 손실),15.381249,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,previous_drawdown_bucket+side,previous_drawdown_bucket=004_prev_10_to_20pct|side=short,10,13.95,44.61,-30.66,1.454990215,1.395,5,5,50.0,-11.9,33.62,8.0,8.0,"account_state_candidate_requires_previous_balance(계좌 상태 후보, 이전 잔고 필요)",,0.0,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,previous_drawdown_bucket+side,previous_drawdown_bucket=005_prev_20_to_40pct|side=long,52,104.35,335.11,-230.76,1.452201421,2.006731,29,23,55.769231,-37.11,45.76,8.0,819.0,"account_state_candidate_requires_previous_balance(계좌 상태 후보, 이전 잔고 필요)",tail_loss(꼬리 손실),9.6825,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,previous_drawdown_bucket+side,previous_drawdown_bucket=005_prev_20_to_40pct|side=short,14,-40.73,29.84,-70.57,0.422842568,-2.909286,5,9,35.714286,-20.26,13.29,8.0,8.0,"account_state_candidate_requires_previous_balance(계좌 상태 후보, 이전 잔고 필요)",negative_expectancy(기대값 음수),102.841939,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
