bar_time_server,stage56_context_et_event_signal,stage264_source_feature_rank_bucket,stage264_source_feature_gate_allow_inner_all_oos_anchor,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,di_spread_14,supertrend_10_3,vortex_indicator,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,sma50_sma200_ratio,close_ema20_ratio,close_ema50_ratio,minutes_from_cash_open,is_us_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close,log_return_1,log_return_3,hl_range,return_zscore_20,return_1_over_atr_14,close_open_ratio,gap_percent,close_prev_close_ratio
2025.07.01 16:35:00,-1,0,0,14.4728403091,11.6355867386,1.24384272099,0.00254481099546,0.586652338505,0,0.129583820701,0.652972221375,3.15076541901,-1,0.208990231156,-2.46979427338,-11.4693880081,-24.6387577057,0.998410224915,0.999978899956,0.999471843243,5,1,1,0,2.65384442173e-05,0.000269840355031,0.0011942142155,0.14088280499,0.0414580628276,1.00005972385,-3.31734954671e-05,1.00002658367
2025.07.01 16:40:00,0,0,0,15.0104942322,11.8428754807,1.26747047901,0.00235949154012,0.745273530483,0,0.130962237716,0.737038850784,2.82091593742,-1,0.353687912226,-1.25376522541,-10.63347435,-24.5275421143,0.998408675194,1.0002758503,0.999805629253,10,1,1,0,0.000325923116179,0.000579394050874,0.000972746289335,0.736506462097,0.491149872541,1.00033175945,-5.74992009206e-06,1.0003259182
2025.07.01 16:45:00,0,0,0,16.6883163452,12.3760175705,1.34843993187,0.0020764505025,0.419989228249,0,0.138789832592,0.785324454308,-4.54354047775,-1,0.109881676733,-2.28780579567,-10.9035310745,-24.9535884857,0.998395323753,0.999509215355,0.999027431011,15,1,1,0,-0.000818325963337,-0.000465864373837,0.00170369958505,-1.44559419155,-1.10765326023,0.999187290668,-5.30588886249e-06,0.999181985855
2025.07.01 16:50:00,0,0,0,17.8620071411,12.7908973694,1.39646244049,0.00222027883865,0.946543574333,0,0.149411991239,1.15435516834,-2.39419770241,-1,0.156127870083,-0.190296024084,-9.59896373749,-24.5662689209,0.99840003252,1.00062644482,1.00020182133,20,1,1,0,0.00118303927593,0.000690636457875,0.00146389135625,2.08638191223,1.4993647337,1.00118374825,0,1.00118374825
2025.07.01 16:55:00,0,0,0,17.9254360199,12.9100790024,1.38848376274,0.002455386566,0.966285526752,0,0.147337436676,1.17030465603,2.36715769768,-1,0.350879877806,1.82914531231,-8.16297054291,-24.049243927,0.998408019543,1.00075674057,1.00039565563,25,1,1,0,0.000209926147363,0.000574639474507,0.000828568881843,0.28035736084,0.265042215586,1.00021529198,-5.30395436726e-06,1.00020992756
2025.07.01 17:00:00,0,0,0,18.1714763641,13.0792779922,1.38933324814,0.00250564608723,0.732817709446,0,0.15038587153,1.25658357143,-1.61312329769,-1,0.192079514265,2.02504277229,-7.5424656868,-23.8919200897,0.998413622379,1.00021457672,0.999881029129,30,1,1,0,-0.000519371358678,0.000873594079167,0.000944838160649,-1.00507521629,-0.646282076836,0.999480783939,0,0.999480783939
2025.07.01 17:05:00,0,0,0,19.2042274475,13.4702920914,1.42567265034,0.0023249508813,0.55146753788,0,0.144537314773,1.32360899448,-5.83601713181,-1,0.107383958995,1.17283463478,-7.48582696915,-23.9998493195,0.998411417007,0.999829173088,0.999498307705,35,1,0,0,-0.000403306592489,-0.000712751760148,0.00144326186273,-0.864024043083,-0.474703937769,0.999596774578,0,0.999596774578
2025.07.01 17:10:00,0,0,0,19.3589267731,13.6282863617,1.42049598694,0.00208227988333,0.436536222696,0,0.145214349031,1.14390277863,-5.37585401535,-1,0.0794955193996,0.0622298717499,-7.66073465347,-24.2248439789,0.998398184776,0.999665379524,0.999326825142,40,1,0,0,-0.00019905991212,-0.00112173787784,0.00094540748978,-0.467216730118,-0.232404649258,0.999800980091,0,0.999800980091
2025.07.01 17:15:00,0,0,0,20.9582881927,14.1907205582,1.47690093517,0.00231238431297,0.991153299809,0,0.156653180718,1.16172528267,-0.776780486107,-1,0.0730450153351,2.43879723549,-6.08276605606,-23.5406208038,0.998403549194,1.0009124279,1.00064325333,45,1,0,0,0.00134266517125,0.00074029865209,0.00184453919064,2.1793653965,1.45101559162,1.00133824348,5.30879242433e-06,1.0013436079
2025.07.01 17:20:00,0,0,0,21.3805541992,14.4443063736,1.48020637035,0.00212418753654,0.874065518379,1,0.14607219398,1.25860130787,4.8888220787,-1,0.153585642576,3.56252622604,-4.9824681282,-23.0342273712,0.99840337038,1.00061535835,1.00039494038,50,1,0,0,-0.000231974947383,0.000911630282644,0.00118740752805,-0.628620386124,-0.245493277907,0.999768078327,0,0.999768078327
