candidate_id,axis_id,label_mode,side,horizon_bars,target_atr,stop_atr,feature_bundle,feature_count,gate_id,model_id,target_trades_day,train_rows,train_positive_rate,train_auc,score_threshold,train_net_profit,train_gross_profit,train_gross_loss,train_profit_factor,train_max_drawdown_amount,train_max_drawdown_percent,train_trade_count,train_trades_day,train_win_rate,train_average_win,train_average_loss,train_payoff_ratio,train_expectancy,train_recovery_factor,train_smoothness_r2,train_max_consecutive_loss,train_long_trade_count,train_short_trade_count,train_raw_selected_count_before_lifecycle,validation_net_profit,validation_gross_profit,validation_gross_loss,validation_profit_factor,validation_max_drawdown_amount,validation_max_drawdown_percent,validation_trade_count,validation_trades_day,validation_win_rate,validation_average_win,validation_average_loss,validation_payoff_ratio,validation_expectancy,validation_recovery_factor,validation_smoothness_r2,validation_max_consecutive_loss,validation_long_trade_count,validation_short_trade_count,validation_raw_selected_count_before_lifecycle,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_max_drawdown_amount,oos_max_drawdown_percent,oos_trade_count,oos_trades_day,oos_win_rate,oos_average_win,oos_average_loss,oos_payoff_ratio,oos_expectancy,oos_recovery_factor,oos_smoothness_r2,oos_max_consecutive_loss,oos_long_trade_count,oos_short_trade_count,oos_raw_selected_count_before_lifecycle,scout_clue,meaningful_candidate,final_like_reference_only
f74c_1212,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,core_no_external,37,cash_mid_late,hist_gbm,9.0,20861,0.11360912707923877,0.9436162352445607,0.2880456122846568,5121.475915966035,11947.14393478394,-6825.668018817903,1.7503259610409525,150.6654246330254,1.506654246330254,850,0.9964830011723329,0.47411764705882353,29.645518448595386,-15.26995082509598,1.9414285473580788,6.025265783489453,33.99237700647228,0.9842394755434204,8,0,850,4167,747.69440734863,6543.113160858153,-5795.418753509522,1.1290147337318552,637.7918778610274,6.377918778610274,461,1.6948529411764706,0.3579175704989154,39.655231277928195,-19.57911741050514,2.02538400717957,1.6218967621445335,1.1723172296520683,0.6745914483563974,13,0,461,2448,-469.7515530586247,5150.292438507078,-5620.043991565704,0.9164149686793187,704.8899925231945,7.048899925231944,405,2.076923076923077,0.2962962962962963,42.91910365422565,-19.719452601984926,2.176485550613382,-1.1598803779225302,-0.6664182468772495,0.7253634858070613,12,0,405,2047,False,False,False
f74c_1161,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,micro_path_core,16,cash_mid_late,logistic_l2,12.0,20861,0.11360912707923877,0.7208547800766115,0.4381027075731824,-2613.1005736446377,11022.625600395204,-13635.72617403984,0.8083636661302611,3173.639551935192,31.736395519351916,1429,1.6752637749120751,0.3009097270818754,25.634013024174894,-13.649375549589431,1.8780355871258856,-1.8286218150067444,-0.8233766093730607,0.9546770717824147,18,0,1429,9773,571.2522266006504,6599.205416717532,-6027.953190116879,1.09476719685502,722.7736867141739,7.227736867141739,451,1.6580882352941178,0.35033259423503327,41.767122890617294,-20.5732190788972,2.0301695485982334,1.2666346487819298,0.7903611283881122,0.522198362462872,12,0,451,3264,558.8834912300105,4918.992941665647,-4360.109450435639,1.1281810692101244,556.2675325393684,5.562675325393684,312,1.625,0.34615384615384615,45.54623094134858,-21.37308554135117,2.1310086862857904,1.7912932411218283,1.0047026988591266,0.397602408931054,15,0,312,2295,False,False,False
f74c_1185,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,session_micro_path,17,cash_mid_late,logistic_l2,12.0,20861,0.11360912707923877,0.7208547800766115,0.4381027075731773,-2613.1005736446377,11022.625600395204,-13635.72617403984,0.8083636661302611,3173.639551935192,31.736395519351916,1429,1.6752637749120751,0.3009097270818754,25.634013024174894,-13.649375549589431,1.8780355871258856,-1.8286218150067444,-0.8233766093730607,0.9546770717824147,18,0,1429,9773,571.2522266006504,6599.205416717532,-6027.953190116879,1.09476719685502,722.7736867141739,7.227736867141739,451,1.6580882352941178,0.35033259423503327,41.767122890617294,-20.5732190788972,2.0301695485982334,1.2666346487819298,0.7903611283881122,0.522198362462872,12,0,451,3264,558.8834912300105,4918.992941665647,-4360.109450435639,1.1281810692101244,556.2675325393684,5.562675325393684,312,1.625,0.34615384615384615,45.54623094134858,-21.37308554135117,2.1310086862857904,1.7912932411218283,1.0047026988591266,0.397602408931054,15,0,312,2295,False,False,False
f74c_1284,clean_value_h9_short,net_edge_q70,short(숏),9,1.0,0.45,core_no_external,37,cash_mid_late,hist_gbm,9.0,20861,0.30324529025454194,0.7314080798134519,0.3116798215696332,9899.1692900753,20833.95059928894,-10934.781309213638,1.9052919313287289,126.69108858108666,1.2669108858108666,1878,2.201641266119578,0.49787007454739085,22.28230010619138,-11.595738397893571,1.9215938943775308,5.271123157654579,78.13627146900306,0.9788585606363486,9,0,1878,7333,414.5748788261411,6562.870836906435,-6148.295958080292,1.0674292326935393,993.5889387702955,9.935889387702955,619,2.275735294117647,0.3408723747980614,31.103653255480737,-15.069352838432087,2.064033776961915,0.669749400365333,0.41724989344107954,0.0037354312517743214,11,0,619,2448,-892.1650809574154,4139.072136230467,-5031.237217187883,0.8226748128850748,1119.5306752014203,11.195306752014202,432,2.2153846153846155,0.2916666666666667,32.84977885897196,-16.441951690156483,1.997924545578039,-2.065196946660684,-0.796909902264984,0.9058132130213284,13,0,432,1821,False,False,False
f74c_0800,clean_value_h6_short,net_edge_q70,short(숏),6,0.7,0.35,micro_path_core,16,cash_mid_late,logistic_l2,9.0,20861,0.31029193231388713,0.5158659302959481,0.5075985283810034,-2504.2339159011813,9706.797380828859,-12211.031296730042,0.7949203588912441,2701.602791500093,27.016027915000933,1890,2.2287735849056602,0.3328042328042328,15.432110303384514,-9.683609275757368,1.5936320708455627,-1.324991489894805,-0.9269437845489785,0.9449733509828399,15,0,1890,6503,290.9303151226045,5489.999417591095,-5199.06910246849,1.0559581550828923,575.1075525093092,5.751075525093093,643,2.363970588235294,0.3545878693623639,24.07894481399603,-12.52787735534576,1.922029098067545,0.45245772180809407,0.5058711433247874,0.21613549915906244,14,0,643,2448,-1215.5398098468781,3352.5946470260615,-4568.13445687294,0.7339089246775452,1218.5169923305511,12.18516992330551,483,2.515625,0.2898550724637681,23.947104621614724,-13.318176259104781,1.7980768654599857,-2.5166455690411556,-0.9975567164820748,0.8002574906696189,15,0,483,2006,False,False,False
f74c_0824,clean_value_h6_short,net_edge_q70,short(숏),6,0.7,0.35,session_micro_path,17,cash_mid_late,logistic_l2,9.0,20861,0.31029193231388713,0.5158659302959481,0.5075985283810038,-2504.2339159011813,9706.797380828859,-12211.031296730042,0.7949203588912441,2701.602791500093,27.016027915000933,1890,2.2287735849056602,0.3328042328042328,15.432110303384514,-9.683609275757368,1.5936320708455627,-1.324991489894805,-0.9269437845489785,0.9449733509828399,15,0,1890,6503,290.9303151226045,5489.999417591095,-5199.06910246849,1.0559581550828923,575.1075525093092,5.751075525093093,643,2.363970588235294,0.3545878693623639,24.07894481399603,-12.52787735534576,1.922029098067545,0.45245772180809407,0.5058711433247874,0.21613549915906244,14,0,643,2448,-1215.5398098468781,3352.5946470260615,-4568.13445687294,0.7339089246775452,1218.5169923305511,12.18516992330551,483,2.515625,0.2898550724637681,23.947104621614724,-13.318176259104781,1.7980768654599857,-2.5166455690411556,-0.9975567164820748,0.8002574906696189,15,0,483,2006,False,False,False
f74c_1162,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,micro_path_core,16,cash_mid_late,logistic_l2,15.0,20861,0.11360912707923877,0.7208547800766115,0.3851774881864211,-2370.835112752916,13379.65017101288,-15750.485283765793,0.8494754244050778,2767.8706305408386,27.678706305408383,1736,2.0351699882766705,0.309331797235023,24.91554966669065,-13.136351362607,1.8966872138951365,-1.3656884290051359,-0.8565556087025851,0.946612699940734,19,0,1736,12417,386.02703744888385,7292.395122947693,-6906.368085498807,1.0558943619381396,975.9393630600025,9.759393630600025,543,1.9963235294117647,0.35174953959484345,38.180079177736616,-19.620363879257976,1.9459414418964665,0.7109153544178339,0.3955440799503342,0.18268651263169344,11,0,543,4080,207.3984482765194,5685.606484985352,-5478.208036708833,1.0378588120215162,709.097517490387,7.09097517490387,399,2.046153846153846,0.3283208020050125,43.401576221262225,-20.44107476383893,2.1232531421508876,0.5197956097155875,0.292482265359688,0.0013694781838542599,17,0,399,2978,False,False,False
f74c_1186,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,session_micro_path,17,cash_mid_late,logistic_l2,15.0,20861,0.11360912707923877,0.7208547800766115,0.38517748818641384,-2370.835112752916,13379.65017101288,-15750.485283765793,0.8494754244050778,2767.8706305408386,27.678706305408383,1736,2.0351699882766705,0.309331797235023,24.91554966669065,-13.136351362607,1.8966872138951365,-1.3656884290051359,-0.8565556087025851,0.946612699940734,19,0,1736,12417,386.02703744888385,7292.395122947693,-6906.368085498807,1.0558943619381396,975.9393630600025,9.759393630600025,543,1.9963235294117647,0.35174953959484345,38.180079177736616,-19.620363879257976,1.9459414418964665,0.7109153544178339,0.3955440799503342,0.18268651263169344,11,0,543,4080,207.3984482765194,5685.606484985352,-5478.208036708833,1.0378588120215162,709.097517490387,7.09097517490387,399,2.046153846153846,0.3283208020050125,43.401576221262225,-20.44107476383893,2.1232531421508876,0.5197956097155875,0.292482265359688,0.0013694781838542599,17,0,399,2978,False,False,False
f74c_1160,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,micro_path_core,16,cash_mid_late,logistic_l2,9.0,20861,0.11360912707923877,0.7208547800766115,0.4958322259861456,-2236.8820671653743,8716.678385276795,-10953.560452442169,0.7957849343254735,2587.916617736819,25.87916617736819,1091,1.2790152403282533,0.29605866177818513,26.986620387853854,-14.262448505784073,1.8921449831639743,-2.050304369537465,-0.8643563134277368,0.9484470531991728,21,0,1091,7212,274.23024501800774,5388.83680618286,-5114.606561164854,1.0536170752800875,700.2648254394535,7.0026482543945345,348,1.2794117647058822,0.3448275862068966,44.90697338485716,-22.432484917389708,2.0018724430321666,0.7880179454540452,0.3916093384326617,0.45258973032612354,13,0,348,2448,151.40669727325405,3791.4450611114503,-3640.0383638381963,1.0415948081144961,676.6498671531699,6.7664986715317,238,1.2526315789473683,0.3319327731092437,47.992975457106965,-22.893323043007523,2.096374360635505,0.6361625935851011,0.223759295055002,0.025352786378714843,11,0,238,1708,False,False,False
f74c_1184,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,session_micro_path,17,cash_mid_late,logistic_l2,9.0,20861,0.11360912707923877,0.7208547800766115,0.4958322259861421,-2236.8820671653743,8716.678385276795,-10953.560452442169,0.7957849343254735,2587.916617736819,25.87916617736819,1091,1.2790152403282533,0.29605866177818513,26.986620387853854,-14.262448505784073,1.8921449831639743,-2.050304369537465,-0.8643563134277368,0.9484470531991728,21,0,1091,7212,274.23024501800774,5388.83680618286,-5114.606561164854,1.0536170752800875,700.2648254394535,7.0026482543945345,348,1.2794117647058822,0.3448275862068966,44.90697338485716,-22.432484917389708,2.0018724430321666,0.7880179454540452,0.3916093384326617,0.45258973032612354,13,0,348,2448,151.40669727325405,3791.4450611114503,-3640.0383638381963,1.0415948081144961,676.6498671531699,6.7664986715317,238,1.2526315789473683,0.3319327731092437,47.992975457106965,-22.893323043007523,2.096374360635505,0.6361625935851011,0.223759295055002,0.025352786378714843,11,0,238,1708,False,False,False
