test_period,split_view,net_profit,gross_profit,gross_loss,profit_factor,drawdown_percent,trade_count,trades_day,win_rate_percent,average_win,average_loss,payoff_ratio,expectancy,recovery_factor,time_under_water,max_consecutive_loss,long_short_breakdown,proxy_runtime_gap
2025-01-02..2025-10-01,F74E MT5 negative-control runtime probe(부정 대조 런타임 탐침) validation(분할) Tier A separate(Tier A 분리),97.11,717.95,-620.84,1.16,11.4,450,1.6544117647058822,34.67,4.60224358974359,-2.1117006802721088,2.179401480872069,0.22,1.29,not_available_from_current_strategy_report_parse(현재 전략 보고서 파싱에서 없음),not_available_from_current_strategy_report_parse(현재 전략 보고서 파싱에서 없음),0/450,signal_diff=0; feature_ready_diff=0; PF proxy/runtime 1.09476719685502/1.16; DD proxy/runtime 7.227736867141739%/11.4%; tpd proxy/runtime 1.6580882352941178/1.6544117647058822
2025-10-01..2026-04-14,F74E MT5 negative-control runtime probe(부정 대조 런타임 탐침) oos(분할) Tier A separate(Tier A 분리),61.86,520.33,-458.47,1.13,9.66,312,1.6,33.65,4.95552380952381,-2.214830917874396,2.237427593019017,0.2,1.06,not_available_from_current_strategy_report_parse(현재 전략 보고서 파싱에서 없음),not_available_from_current_strategy_report_parse(현재 전략 보고서 파싱에서 없음),0/312,signal_diff=0; feature_ready_diff=0; PF proxy/runtime 1.1281810692101244/1.13; DD proxy/runtime 5.562675325393684%/9.66%; tpd proxy/runtime 1.625/1.6
