record_view,candidate_id,candidate_alias,candidate_role,test_id,test_type,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_rt_s264_aih_aih_supply_repair_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,aih_aggressive_supply_repair,aih_aggressive_supply_repair,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,weekday,Monday,43,-198.19,201.26,-399.45,0.503843,-4.60907,0.465116,10.063,-17.367391,0.579419,200.87,39.959815,42,0.976744,3,-0.986658,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s258_stc_redzone_monday_dd_historical_2024,s258_short_tight_control,s258_stc,stress_challenger,redzone_monday_dd_pressure,redzone_monday_dd_pressure,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,session_report,session_07_12_report_time,3,-155.85,0,-155.85,0.0,-51.95,0.0,,-51.95,,155.85,31.17,3,1.0,3,-1.0,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_aih_supply_repair_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,aih_aggressive_supply_repair,aih_aggressive_supply_repair,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-12,24,-155.42,195.33,-350.75,0.556892,-6.475833,0.375,21.703333,-23.383333,0.928154,174.8,34.96,24,1.0,5,-0.88913,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s258_stc_explosive_combo_historical_2024,s258_short_tight_control,s258_stc,stress_challenger,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,session_report,session_07_12_report_time,3,-152.67,0,-152.67,0.0,-50.89,0.0,,-50.89,,152.67,30.534,3,1.0,3,-1.0,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s258_stc_explosive_combo_historical_2024,s258_short_tight_control,s258_stc,stress_challenger,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,weekday,Monday,72,-149.94,711.65,-861.59,0.825973,-2.0825,0.541667,18.247436,-26.108788,0.6989,381.64,64.656253,53,0.875,4,-0.392883,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_explosive_combo_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,session_report,session_07_12_report_time,3,-136.22,0,-136.22,0.0,-45.406667,0.0,,-45.406667,,136.22,27.244,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s258_stc_explosive_combo_historical_2024,s258_short_tight_control,s258_stc,stress_challenger,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-06,21,-129.48,261.74,-391.22,0.669035,-6.165714,0.380952,32.7175,-30.093846,1.087182,153.7,30.432028,20,0.952381,5,-0.84242,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_explosive_combo_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-07,58,-126.21,421.39,-547.6,0.769522,-2.176034,0.482759,15.049643,-18.253333,0.824487,297.12,51.293029,53,0.965517,5,-0.424778,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_explosive_combo_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-06,20,-120.47,192.42,-312.89,0.614977,-6.0235,0.45,21.38,-28.444545,0.751638,146.11,28.91664,19,0.95,4,-0.824516,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aia_explosive_combo_historical_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,session_report,session_07_12_report_time,3,-118.94,0,-118.94,0.0,-39.646667,0.0,,-39.646667,,118.94,23.788,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aia_explosive_combo_historical_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-06,20,-118.33,163.86,-282.19,0.580673,-5.9165,0.45,18.206667,-25.653636,0.709711,146.31,28.619772,18,0.9,4,-0.808762,negative_fragile_slice(음수 취약 구간)
mt5_rt_s258_stc_redzone_monday_dd_historical_2024,s258_short_tight_control,s258_stc,stress_challenger,redzone_monday_dd_pressure,redzone_monday_dd_pressure,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-07,64,-113.17,581.11,-694.28,0.836997,-1.768281,0.46875,19.370333,-20.42,0.948596,218.01,38.73048,27,0.890625,4,-0.519105,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s258_stc_explosive_combo_historical_2024,s258_short_tight_control,s258_stc,stress_challenger,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,close_hour_report,19,28,-105.67,91.56,-197.23,0.46423,-3.773929,0.357143,9.156,-10.957222,0.835613,128.37,25.674,28,1.0,9,-0.823167,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aia_explosive_combo_historical_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,weekday,Monday,74,-103.4,556.77,-660.17,0.843374,-1.397297,0.540541,13.91925,-19.416765,0.716868,258.94,48.600762,70,0.945946,4,-0.39932,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_explosive_combo_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-12,41,-101.86,489.74,-591.6,0.827823,-2.48439,0.487805,24.487,-28.171429,0.869214,221.97,39.898264,30,0.95122,3,-0.458891,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_explosive_combo_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,weekday,Monday,71,-98.52,658.87,-757.39,0.869922,-1.387606,0.535211,17.338684,-22.951212,0.755458,283.44,52.155672,55,0.915493,5,-0.347587,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s258_stc_redzone_monday_dd_historical_2024,s258_short_tight_control,s258_stc,stress_challenger,redzone_monday_dd_pressure,redzone_monday_dd_pressure,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,weekday,Monday,78,-87.7,841.23,-928.93,0.90559,-1.124359,0.538462,20.029286,-25.803611,0.77622,304.99,49.627376,54,0.871795,4,-0.28755,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aia_explosive_combo_historical_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-07,57,-82.0,370.8,-452.8,0.818905,-1.438596,0.526316,12.36,-16.77037,0.737014,221.07,38.105662,48,0.929825,5,-0.370923,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_aih_supply_repair_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,aih_aggressive_supply_repair,aih_aggressive_supply_repair,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,session_report,session_07_12_report_time,3,-78.64,0,-78.64,0.0,-26.213333,0.0,,-26.213333,,78.64,15.728,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s258_stc_explosive_combo_historical_2024,s258_short_tight_control,s258_stc,stress_challenger,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-07,60,-55.06,555.73,-610.79,0.909854,-0.917667,0.5,18.524333,-20.359667,0.909854,186.03,33.459235,26,0.883333,4,-0.295974,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aia_explosive_combo_historical_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,close_hour_report,19,27,-49.65,85.32,-134.97,0.63214,-1.838889,0.481481,6.563077,-9.640714,0.680767,86.66,17.332,27,1.0,7,-0.572929,minor_negative_slice(소폭 음수 구간)
mt5_rt_s258_stc_redzone_monday_dd_historical_2024,s258_short_tight_control,s258_stc,stress_challenger,redzone_monday_dd_pressure,redzone_monday_dd_pressure,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,close_hour_report,19,31,-40.78,176.68,-217.46,0.812471,-1.315484,0.387097,14.723333,-11.445263,1.286413,150.86,30.172,31,1.0,10,-0.270317,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aia_explosive_combo_historical_2024,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,explosive_shock_state_combo,explosive_shock_state_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-12,43,-38.74,516.27,-555.01,0.930199,-0.90093,0.55814,21.51125,-29.211053,0.736408,223.01,40.49941,33,0.953488,3,-0.173714,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_aih_supply_repair_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,aih_aggressive_supply_repair,aih_aggressive_supply_repair,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-07,35,-18.29,182.39,-200.68,0.90886,-0.522571,0.514286,10.132778,-11.804706,0.858368,66.84,13.190717,30,0.971429,5,-0.273639,minor_negative_slice(소폭 음수 구간)
