candidate_id,artifact_slug,feature,max_abs_coef,dominant_label,dominant_sign,coef_short,coef_flat,coef_long
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,atr_14,0.20674221682334126,short,-1,-0.20674221682334126,0.055399309512695574,0.15134290731064462
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,atr_50,0.20307326083503127,short,1,0.20307326083503127,-0.08442218653325667,-0.11865107430177942
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,ema50_ema200_diff,0.1676619511865545,short,-1,-0.1676619511865545,0.06773182261319013,0.09993012857335228
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,hl_zscore_50,0.14845922803121483,flat,1,-0.03965071067525818,0.14845922803121483,-0.10880851735594767
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,minutes_from_cash_open,0.14570483837083256,flat,1,-0.04577301053735212,0.14570483837083256,-0.09993182783347548
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,bb_position_20,0.1379228972438537,short,1,0.1379228972438537,-0.04515674111961777,-0.09276615612424323
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,rsi_50,0.11853081659508954,short,1,0.11853081659508954,-0.11014544159480219,-0.008385375000293077
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,atr_14_over_atr_50,0.11727614695647831,long,-1,0.0713137302828366,0.0459624166736419,-0.11727614695647831
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,rsi_14,0.11493655172014997,flat,1,-0.11435879119973316,0.11493655172014997,-0.0005777605204155132
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,rsi_14_minus_50,0.11493558320990797,flat,1,-0.11435842630311832,0.11493558320990797,-0.000577156906786517
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,trix_15,0.11164662596768686,flat,-1,0.07292456988552834,-0.11164662596768686,0.0387220560821614
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,di_spread_14,0.10881988583753811,flat,-1,0.0019122806520882251,-0.10881988583753811,0.10690760518545295
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,is_first_30m_after_open,0.08584277302925303,flat,-1,0.05111222834505735,-0.08584277302925303,0.03473054468419637
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,rsi_14_slope_3,0.08583803634928051,long,1,-0.03877989958920011,-0.047058136760081117,0.08583803634928051
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,historical_vol_20,0.07965753993833677,flat,-1,0.04454490596459296,-0.07965753993833677,0.03511263397375015
us100_technical42_no_external__l2_balanced_c025,u42_bal,close_ema20_ratio,0.32311524848413525,short,1,0.32311524848413525,-0.17217231738822442,-0.15094293109591078
us100_technical42_no_external__l2_balanced_c025,u42_bal,ema20_ema50_diff,0.3165051240738083,long,-1,0.20175314689478852,0.11475197717900666,-0.3165051240738083
us100_technical42_no_external__l2_balanced_c025,u42_bal,hl_range,0.28922274371093215,flat,-1,0.12730274887415963,-0.28922274371093215,0.1619199948367712
us100_technical42_no_external__l2_balanced_c025,u42_bal,close_ema50_ratio,0.24331366715431654,short,-1,-0.24331366715431654,0.10438227575013649,0.13893139140418234
us100_technical42_no_external__l2_balanced_c025,u42_bal,ema9_ema20_diff,0.21672026073379239,long,1,-0.18855605906534306,-0.028164201668450725,0.21672026073379239
us100_technical42_no_external__l2_balanced_c025,u42_bal,atr_50,0.20095314508019899,short,1,0.20095314508019899,-0.08246958811039484,-0.11848355696979834
us100_technical42_no_external__l2_balanced_c025,u42_bal,atr_14,0.20067374206713265,short,-1,-0.20067374206713265,0.05326115890623908,0.1474125831608923
us100_technical42_no_external__l2_balanced_c025,u42_bal,ema50_ema200_diff,0.16431125102734656,short,-1,-0.16431125102734656,0.06828333768578013,0.09602791334156298
us100_technical42_no_external__l2_balanced_c025,u42_bal,hl_zscore_50,0.14768106631366018,flat,1,-0.03885301441643245,0.14768106631366018,-0.10882805189721988
us100_technical42_no_external__l2_balanced_c025,u42_bal,minutes_from_cash_open,0.14459969508936643,flat,1,-0.04487794510085701,0.14459969508936643,-0.09972174998851016
us100_technical42_no_external__l2_balanced_c025,u42_bal,rsi_50,0.13900367417650805,short,1,0.13900367417650805,-0.1078392057096031,-0.031164468466896304
us100_technical42_no_external__l2_balanced_c025,u42_bal,rsi_14,0.1198084304510393,short,-1,-0.1198084304510393,0.11444554984821913,0.005362880602822681
us100_technical42_no_external__l2_balanced_c025,u42_bal,rsi_14_minus_50,0.11980806781752719,short,-1,-0.11980806781752719,0.11444461100865844,0.005363456808865758
us100_technical42_no_external__l2_balanced_c025,u42_bal,atr_14_over_atr_50,0.11746008457842211,long,-1,0.0700916136122328,0.04736847096618742,-0.11746008457842211
us100_technical42_no_external__l2_balanced_c025,u42_bal,bb_position_20,0.11744866126433733,short,1,0.11744866126433733,-0.04947963713505184,-0.06796902412928689
us100_technical42_no_external__l2_balanced_c025,u42_bal,trix_15,0.11122855122851802,flat,-1,0.04923582439135579,-0.11122855122851802,0.06199272683716453
us100_technical42_no_external__l2_balanced_c025,u42_bal,di_spread_14,0.10933225308012584,flat,-1,1.6890487366580425e-05,-0.10933225308012584,0.109315362592758
us100_technical42_no_external__l2_balanced_c025,u42_bal,is_first_30m_after_open,0.08709146963251542,flat,-1,0.05137959700162983,-0.08709146963251542,0.03571187263088571
us100_technical42_no_external__l2_balanced_c025,u42_bal,historical_vol_20,0.08292122642899023,flat,-1,0.045086200871613365,-0.08292122642899023,0.03783502555737571
us100_technical42_no_external__l2_balanced_c025,u42_bal,rsi_14_slope_3,0.08078543369049689,long,1,-0.03515345572905019,-0.04563197796144957,0.08078543369049689
us100_technical42_no_external__l2_plain_c025,u42_plain,close_ema20_ratio,0.346745418930646,short,1,0.346745418930646,-0.18527983144625426,-0.16146558748438516
us100_technical42_no_external__l2_plain_c025,u42_plain,ema20_ema50_diff,0.3160141066255065,long,-1,0.21094132439609115,0.10507278222941506,-0.3160141066255065
us100_technical42_no_external__l2_plain_c025,u42_plain,hl_range,0.2911421890776242,flat,-1,0.1275150905811671,-0.2911421890776242,0.16362709849643686
us100_technical42_no_external__l2_plain_c025,u42_plain,close_ema50_ratio,0.2693549707488351,short,-1,-0.2693549707488351,0.1135826554970542,0.15577231525177798
us100_technical42_no_external__l2_plain_c025,u42_plain,ema9_ema20_diff,0.21335145865692653,long,1,-0.19834434429063763,-0.015007114366286165,0.21335145865692653
us100_technical42_no_external__l2_plain_c025,u42_plain,atr_50,0.19902439062189986,short,1,0.19902439062189986,-0.07916226080468419,-0.11986212981722402
us100_technical42_no_external__l2_plain_c025,u42_plain,atr_14,0.19791318788707002,short,-1,-0.19791318788707002,0.050231659557007355,0.14768152833007425
us100_technical42_no_external__l2_plain_c025,u42_plain,ema50_ema200_diff,0.16431969696873208,short,-1,-0.16431969696873208,0.067683945763729,0.09663575120500292
us100_technical42_no_external__l2_plain_c025,u42_plain,hl_zscore_50,0.14907107006932538,flat,1,-0.038282896102702184,0.14907107006932538,-0.11078817396662112
us100_technical42_no_external__l2_plain_c025,u42_plain,minutes_from_cash_open,0.14499968429269852,flat,1,-0.04551333844394155,0.14499968429269852,-0.0994863458487609
us100_technical42_no_external__l2_plain_c025,u42_plain,rsi_50,0.13609436336354896,short,1,0.13609436336354896,-0.10509269872002096,-0.031001664643530658
us100_technical42_no_external__l2_plain_c025,u42_plain,rsi_14,0.11859269217899043,short,-1,-0.11859269217899043,0.1145858683724378,0.004006823806551641
us100_technical42_no_external__l2_plain_c025,u42_plain,rsi_14_minus_50,0.1185923159584654,short,-1,-0.1185923159584654,0.1145848005117032,0.004007515446760804
us100_technical42_no_external__l2_plain_c025,u42_plain,atr_14_over_atr_50,0.11679468847717993,long,-1,0.06846638628551657,0.04832830219166647,-0.11679468847717993
us100_technical42_no_external__l2_plain_c025,u42_plain,bb_position_20,0.11613135288020443,short,1,0.11613135288020443,-0.049341309119247875,-0.0667900437609569
us100_technical42_no_external__l2_plain_c025,u42_plain,trix_15,0.11418560861159571,flat,-1,0.05659948206302216,-0.11418560861159571,0.05758612654857184
us100_technical42_no_external__l2_plain_c025,u42_plain,di_spread_14,0.10881736054820206,long,1,-0.0002240138760028749,-0.10859334667219916,0.10881736054820206
us100_technical42_no_external__l2_plain_c025,u42_plain,is_first_30m_after_open,0.0868597662215882,flat,-1,0.05104006015079263,-0.0868597662215882,0.03581970607079808
us100_technical42_no_external__l2_plain_c025,u42_plain,rsi_14_slope_3,0.08165133062367107,long,1,-0.035381804647026775,-0.04626952597664733,0.08165133062367107
us100_technical42_no_external__l2_plain_c025,u42_plain,historical_vol_20,0.08089845777449098,flat,-1,0.043575992331710764,-0.08089845777449098,0.037322465442783136
