run_id,parent_run_id,trade_index,entry_time,exit_time,entry_date,exit_date,entry_month,exit_month,entry_hour,exit_hour,side,entry_deal,exit_deal,entry_price,exit_price,volume,commission,swap,profit_before_swap,net_profit_after_cost,balance_after,hold_minutes_calendar,hold_m5_calendar,win_after_cost,claim_boundary(주장 경계),closed_balance_peak,closed_balance_drawdown_amount,closed_balance_drawdown_percent
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,1,2025-01-02 17:00:00,2025-01-02 17:40:00,2025-01-02,2025-01-02,2025-01,2025-01,17,17,long,2,3,21139.02,21001.19,0.1,0.0,0.0,-13.78,-13.78,486.22,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,486.22,0.0,0.0
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,2,2025-01-02 17:45:00,2025-01-02 18:30:00,2025-01-02,2025-01-02,2025-01,2025-01,17,18,long,4,5,20988.77,21039.44,0.1,0.0,0.0,5.07,5.07,491.29,45,9,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,491.29,0.0,0.0
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,3,2025-01-02 18:35:00,2025-01-02 19:15:00,2025-01-02,2025-01-02,2025-01,2025-01,18,19,long,6,7,21044.39,21074.57,0.1,0.0,0.0,3.02,3.02,494.31,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,0.0,0.0
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,4,2025-01-02 19:20:00,2025-01-02 20:00:00,2025-01-02,2025-01-02,2025-01,2025-01,19,20,long,8,9,21045.27,20822.44,0.1,0.0,0.0,-22.28,-22.28,472.03,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,22.28000000000003,4.507292994274854
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,5,2025-01-03 16:40:00,2025-01-03 17:20:00,2025-01-03,2025-01-03,2025-01,2025-01,16,17,long,10,11,21161.86,21071.66,0.1,0.0,0.0,-9.02,-9.02,463.01,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,31.30000000000001,6.332058829479478
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,6,2025-01-03 17:25:00,2025-01-03 18:05:00,2025-01-03,2025-01-03,2025-01,2025-01,17,18,long,12,13,21070.99,21148.54,0.1,0.0,0.0,7.76,7.76,470.77,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,23.54000000000002,4.762193765046231
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,7,2025-01-03 18:10:00,2025-01-03 18:50:00,2025-01-03,2025-01-03,2025-01,2025-01,18,18,long,14,15,21098.11,21225.29,0.1,0.0,0.0,12.72,12.72,483.49,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,10.819999999999993,2.1889097934494535
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,8,2025-01-03 18:55:00,2025-01-03 19:35:00,2025-01-03,2025-01-03,2025-01,2025-01,18,19,long,16,17,21233.86,21204.54,0.1,0.0,0.0,-2.93,-2.93,480.56,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,13.75,2.7816552365924214
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,9,2025-01-03 19:40:00,2025-01-03 20:25:00,2025-01-03,2025-01-03,2025-01,2025-01,19,20,long,18,19,21204.36,21225.66,0.1,0.0,0.0,2.13,2.13,482.69,45,9,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,11.620000000000005,2.3507515526693785
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,10,2025-01-03 21:05:00,2025-01-03 21:55:00,2025-01-03,2025-01-03,2025-01,2025-01,21,21,long,20,21,21272.36,21285.66,0.1,0.0,0.0,1.33,1.33,484.02,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,10.29000000000002,2.0816896279662602
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,11,2025-01-06 16:50:00,2025-01-06 17:35:00,2025-01-06,2025-01-06,2025-01,2025-01,16,17,long,22,23,21589.95,21617.0,0.1,0.0,0.0,2.71,2.71,486.73,45,9,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,7.579999999999984,1.5334506686087646
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,12,2025-01-06 17:40:00,2025-01-06 18:45:00,2025-01-06,2025-01-06,2025-01,2025-01,17,18,long,24,25,21613.45,21622.12,0.1,0.0,0.0,0.87,0.87,487.6,65,13,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,6.7099999999999795,1.3574477554570978
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,13,2025-01-06 18:55:00,2025-01-06 19:50:00,2025-01-06,2025-01-06,2025-01,2025-01,18,19,long,26,27,21624.32,21548.25,0.1,0.0,0.0,-7.61,-7.61,479.99,55,11,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,14.319999999999993,2.8969674900366154
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,14,2025-01-06 20:20:00,2025-01-06 21:00:00,2025-01-06,2025-01-06,2025-01,2025-01,20,21,long,28,29,21527.82,21464.87,0.1,0.0,0.0,-6.3,-6.3,473.69,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,20.620000000000005,4.171471343893509
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,15,2025-01-07 16:40:00,2025-01-07 17:20:00,2025-01-07,2025-01-07,2025-01,2025-01,16,17,long,30,31,21465.33,21327.51,0.1,0.0,0.0,-13.78,-13.78,459.91,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,34.39999999999998,6.959195646456672
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,16,2025-01-07 18:05:00,2025-01-07 18:45:00,2025-01-07,2025-01-07,2025-01,2025-01,18,18,long,32,33,21308.46,21266.76,0.1,0.0,0.0,-4.17,-4.17,455.74,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,38.56999999999999,7.802795816390523
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,17,2025-01-08 16:40:00,2025-01-08 17:20:00,2025-01-08,2025-01-08,2025-01,2025-01,16,17,long,34,35,21066.86,21053.66,0.1,0.0,0.0,-1.32,-1.32,454.42,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,39.889999999999986,8.069834719103394
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,18,2025-01-08 17:25:00,2025-01-08 18:05:00,2025-01-08,2025-01-08,2025-01,2025-01,17,18,long,36,37,21072.73,21081.91,0.1,0.0,0.0,0.92,0.92,455.34,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,38.97000000000003,7.883716696000491
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,19,2025-01-08 18:30:00,2025-01-08 19:10:00,2025-01-08,2025-01-08,2025-01,2025-01,18,19,long,38,39,21101.48,21090.28,0.1,0.0,0.0,-1.12,-1.12,454.22,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,40.089999999999975,8.110295158908372
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,20,2025-01-08 20:10:00,2025-01-08 20:50:00,2025-01-08,2025-01-08,2025-01,2025-01,20,20,long,40,41,21084.48,21107.53,0.1,0.0,0.0,2.31,2.31,456.53,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,37.78000000000003,7.642977079160857
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,21,2025-01-08 20:55:00,2025-01-08 21:35:00,2025-01-08,2025-01-08,2025-01,2025-01,20,21,long,42,43,21059.11,21120.91,0.1,0.0,0.0,6.18,6.18,462.71,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,31.600000000000023,6.3927494891869525
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,22,2025-01-08 21:55:00,2025-01-10 17:05:00,2025-01-08,2025-01-10,2025-01,2025-01,21,17,long,44,45,21090.36,20710.86,0.1,0.0,-0.74,-37.95,-38.690000000000005,424.02,2590,518,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,70.29000000000002,14.219821569460464
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,23,2025-01-10 18:30:00,2025-01-10 19:10:00,2025-01-10,2025-01-10,2025-01,2025-01,18,19,long,46,47,20712.06,20665.86,0.1,0.0,0.0,-4.62,-4.62,419.4,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,74.91000000000003,15.15445772895552
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,24,2025-01-13 17:15:00,2025-01-13 17:55:00,2025-01-13,2025-01-13,2025-01,2025-01,17,17,long,48,49,20556.53,20605.83,0.1,0.0,0.0,4.93,4.93,424.33,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,69.98000000000002,14.157107887762743
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,25,2025-01-13 18:05:00,2025-01-13 18:45:00,2025-01-13,2025-01-13,2025-01,2025-01,18,18,long,50,51,20569.4,20599.7,0.1,0.0,0.0,3.03,3.03,427.36,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,66.94999999999999,13.54413222471728
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,26,2025-01-13 18:50:00,2025-01-13 19:35:00,2025-01-13,2025-01-13,2025-01,2025-01,18,19,long,52,53,20589.4,20642.83,0.1,0.0,0.0,5.34,5.34,432.7,45,9,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,61.610000000000014,12.4638384819243
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,27,2025-01-13 20:05:00,2025-01-13 20:55:00,2025-01-13,2025-01-13,2025-01,2025-01,20,20,long,54,55,20670.4,20659.45,0.1,0.0,0.0,-1.1,-1.1,431.6,50,10,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,62.70999999999998,12.686370900851687
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,28,2025-01-13 21:55:00,2025-01-14 17:05:00,2025-01-13,2025-01-14,2025-01,2025-01,21,17,long,56,57,20667.03,20801.77,0.1,0.0,-0.37,13.47,13.100000000000001,444.7,1150,230,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,49.610000000000014,10.03621209362546
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,29,2025-01-14 17:10:00,2025-01-14 17:50:00,2025-01-14,2025-01-14,2025-01,2025-01,17,17,long,58,59,20852.97,20753.52,0.1,0.0,0.0,-9.95,-9.95,434.75,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,59.56,12.049118973923246
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,30,2025-01-14 18:00:00,2025-01-14 18:40:00,2025-01-14,2025-01-14,2025-01,2025-01,18,18,long,60,61,20723.47,20676.52,0.1,0.0,0.0,-4.7,-4.7,430.05,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,64.25999999999999,12.999939309340292
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,31,2025-01-14 20:15:00,2025-01-14 21:00:00,2025-01-14,2025-01-14,2025-01,2025-01,20,21,long,62,63,20668.34,20783.89,0.1,0.0,0.0,11.56,11.56,441.61,45,9,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,52.69999999999999,10.661325888612406
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,32,2025-01-14 21:05:00,2025-01-14 21:50:00,2025-01-14,2025-01-14,2025-01,2025-01,21,21,long,64,65,20778.22,20756.39,0.1,0.0,0.0,-2.18,-2.18,439.43,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,54.879999999999995,11.102344682486699
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,33,2025-01-15 17:55:00,2025-01-15 18:35:00,2025-01-15,2025-01-15,2025-01,2025-01,17,18,long,66,67,21158.18,21074.23,0.1,0.0,0.0,-8.4,-8.4,431.03,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,63.28000000000003,12.801683154295892
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,34,2025-01-15 19:15:00,2025-01-15 19:55:00,2025-01-15,2025-01-15,2025-01,2025-01,19,19,long,68,69,21102.68,21135.85,0.1,0.0,0.0,3.32,3.32,434.35,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,59.95999999999998,12.130039853533203
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,35,2025-01-15 20:00:00,2025-01-15 20:50:00,2025-01-15,2025-01-15,2025-01,2025-01,20,20,long,70,71,21113.55,21168.1,0.1,0.0,0.0,5.46,5.46,439.81,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,54.5,11.025469846857236
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,36,2025-01-16 17:35:00,2025-01-16 18:25:00,2025-01-16,2025-01-16,2025-01,2025-01,17,18,long,72,73,21162.77,21196.57,0.1,0.0,0.0,3.38,3.38,443.19,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,51.120000000000005,10.341688414153062
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,37,2025-01-16 18:35:00,2025-01-16 19:15:00,2025-01-16,2025-01-16,2025-01,2025-01,18,19,long,74,75,21192.77,21194.32,0.1,0.0,0.0,0.16,0.16,443.35,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,50.95999999999998,10.309320062309073
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,38,2025-01-16 19:20:00,2025-01-16 20:00:00,2025-01-16,2025-01-16,2025-01,2025-01,19,20,long,76,77,21178.77,21180.07,0.1,0.0,0.0,0.13,0.13,443.48,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,50.829999999999984,10.283020776435837
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,39,2025-01-16 21:40:00,2025-01-17 16:55:00,2025-01-16,2025-01-17,2025-01,2025-01,21,16,long,78,79,21153.27,21320.16,0.1,0.0,-0.37,16.69,16.32,459.8,1155,231,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,34.50999999999999,6.981448888349415
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,40,2025-01-17 17:30:00,2025-01-17 18:45:00,2025-01-17,2025-01-17,2025-01,2025-01,17,18,long,80,81,21327.61,21399.53,0.1,0.0,0.0,7.19,7.19,466.99,75,15,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,27.319999999999993,5.52689607736036
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,41,2025-01-17 18:55:00,2025-01-17 19:45:00,2025-01-17,2025-01-17,2025-01,2025-01,18,19,long,82,83,21380.98,21412.78,0.1,0.0,0.0,3.18,3.18,470.17,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,24.139999999999986,4.883575084461166
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,42,2025-01-17 21:25:00,2025-01-21 17:05:00,2025-01-17,2025-01-21,2025-01,2025-01,21,17,long,84,85,21441.73,21408.35,0.1,0.0,-1.48,-3.34,-4.82,465.35,5500,1100,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,28.95999999999998,5.858671683761198
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,43,2025-01-21 17:30:00,2025-01-21 18:30:00,2025-01-21,2025-01-21,2025-01,2025-01,17,18,long,86,87,21452.67,21442.97,0.1,0.0,0.0,-0.97,-0.97,464.38,60,12,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,29.930000000000007,6.054904816815361
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,44,2025-01-21 18:40:00,2025-01-21 20:20:00,2025-01-21,2025-01-21,2025-01,2025-01,18,20,long,88,89,21424.67,21569.22,0.1,0.0,0.0,14.46,14.46,478.84,100,20,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,15.470000000000027,3.129615018915261
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,45,2025-01-22 16:45:00,2025-01-22 17:45:00,2025-01-22,2025-01-22,2025-01,2025-01,16,17,long,90,91,21777.37,21854.67,0.1,0.0,0.0,7.73,7.73,486.57,60,12,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,7.740000000000009,1.5658190204527542
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,46,2025-01-22 18:00:00,2025-01-22 19:30:00,2025-01-22,2025-01-22,2025-01,2025-01,18,19,long,92,93,21812.0,21883.17,0.1,0.0,0.0,7.12,7.12,493.69,90,18,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,0.6200000000000045,0.12542736339544103
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,47,2025-01-22 20:25:00,2025-01-22 21:40:00,2025-01-22,2025-01-22,2025-01,2025-01,20,21,long,94,95,21843.5,21834.42,0.1,0.0,0.0,-0.91,-0.91,492.78,75,15,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,1.5300000000000296,0.30952236450810816
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,48,2025-01-24 17:05:00,2025-01-24 19:05:00,2025-01-24,2025-01-24,2025-01,2025-01,17,19,long,96,97,21852.53,21806.33,0.1,0.0,0.0,-4.62,-4.62,488.16,120,24,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,6.149999999999977,1.2441585240031514
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,49,2025-01-24 20:00:00,2025-01-24 21:05:00,2025-01-24,2025-01-24,2025-01,2025-01,20,21,long,98,99,21766.28,21686.58,0.1,0.0,0.0,-7.97,-7.97,480.19,65,13,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,14.120000000000005,2.856507050231637
