attempt_name,variant_id,queue_id,priority,candidate_id,candidate_alias,candidate_role,profile_label,tier,split,period_label,from_date,to_date,attempt_role,set_path,set_sha256,ini_path,ini_sha256,telemetry_path,summary_path,execution_status,claim_boundary
run267dy_01_s258_stc_2023h2_dd_shape_split_2023h2,run267dy_01_s258_stc_2023h2_dd_shape_split,q01_s258_stc_structural_dd_shape_split,P0_structural,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_structural_dd_shape_2023h2,Tier A,adjacent_2023_h2_train_pre_2024,2023H2,2023.07.05,2024.01.01,structural_dd_shape_split,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_01_s258_stc_2023h2_dd_shape_split_2023h2.set,19491f6526ad3a993b31bc7840fa8d0685c4fd4ed71f98d01d58f92366ea56a3,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_01_s258_stc_2023h2_dd_shape_split_2023h2.ini,e33103895e5cd880718fdea7bcd68fe19b87c30819ee1ce311498c7b53c98d70,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s258_stc/run267dy_01_s258_stc_2023h2_dd_shape_split/telemetry/run267dy_01_s258_stc_2023h2_dd_shape_split_2023h2_telemetry.csv,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s258_stc/run267dy_01_s258_stc_2023h2_dd_shape_split/telemetry/run267dy_01_s258_stc_2023h2_dd_shape_split_2023h2_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dy_02_s258_stc_2025h1_dd_shape_split_2025h1,run267dy_02_s258_stc_2025h1_dd_shape_split,q01_s258_stc_structural_dd_shape_split,P0_structural,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_structural_dd_shape_2025h1,Tier A,adjacent_2025_h1_validation_post_2024,2025H1,2025.01.02,2025.07.01,structural_dd_shape_split,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_02_s258_stc_2025h1_dd_shape_split_2025h1.set,1d223bc84475d56d35e96095ff5d12b2620785616f61ffa5fea418d8e991c017,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_02_s258_stc_2025h1_dd_shape_split_2025h1.ini,9c460b02dbb8df3ba3bcef3e4ae1378bbaa2f0a9b0a1d9590bf58f8300150bc3,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s258_stc/run267dy_02_s258_stc_2025h1_dd_shape_split/telemetry/run267dy_02_s258_stc_2025h1_dd_shape_split_2025h1_telemetry.csv,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s258_stc/run267dy_02_s258_stc_2025h1_dd_shape_split/telemetry/run267dy_02_s258_stc_2025h1_dd_shape_split_2025h1_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dy_03_s258_stc_2025h2_dd_shape_split_2025h2,run267dy_03_s258_stc_2025h2_dd_shape_split,q01_s258_stc_structural_dd_shape_split,P0_structural,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_structural_dd_shape_2025h2,Tier A,adjacent_2025_h2_oos_followthrough,2025H2,2025.07.01,2026.01.01,structural_dd_shape_split,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_03_s258_stc_2025h2_dd_shape_split_2025h2.set,3131a4513b44bcf082d5c830c200a21f8f9f94f136cfd0a7c73f0d19036ebef2,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_03_s258_stc_2025h2_dd_shape_split_2025h2.ini,26ea611db4a68b31b5c0701efb779a2fd1be4f882c30b9b92b98aab28c224720,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s258_stc/run267dy_03_s258_stc_2025h2_dd_shape_split/telemetry/run267dy_03_s258_stc_2025h2_dd_shape_split_2025h2_telemetry.csv,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s258_stc/run267dy_03_s258_stc_2025h2_dd_shape_split/telemetry/run267dy_03_s258_stc_2025h2_dd_shape_split_2025h2_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dy_04_s258_stc_2023h2_state_falsification_2023h2,run267dy_04_s258_stc_2023h2_state_falsification,q02_s258_stc_adverse_slice_falsification,P0_falsification,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_adverse_slice_state_2023h2,Tier A,adjacent_2023_h2_train_pre_2024,2023H2,2023.07.05,2024.01.01,adverse_slice_state_falsification,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_04_s258_stc_2023h2_state_falsification_2023h2.set,9cd2a152540bc6704376af3a0ba161a816df5725b2fb5993f7210f43f9b789a5,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_04_s258_stc_2023h2_state_falsification_2023h2.ini,57dc174c9b88d3440133ff6d13bf5771e79071474687909a7159e0db29075045,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s258_stc/run267dy_04_s258_stc_2023h2_state_falsification/telemetry/run267dy_04_s258_stc_2023h2_state_falsification_2023h2_telemetry.csv,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s258_stc/run267dy_04_s258_stc_2023h2_state_falsification/telemetry/run267dy_04_s258_stc_2023h2_state_falsification_2023h2_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dy_05_s258_stc_2025h1_state_falsification_2025h1,run267dy_05_s258_stc_2025h1_state_falsification,q02_s258_stc_adverse_slice_falsification,P0_falsification,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_adverse_slice_state_2025h1,Tier A,adjacent_2025_h1_validation_post_2024,2025H1,2025.01.02,2025.07.01,adverse_slice_state_falsification,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_05_s258_stc_2025h1_state_falsification_2025h1.set,a8650307ac2861b397f4fd7c07ed4fe003cc2339f5fcbca6e8694890770c5734,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_05_s258_stc_2025h1_state_falsification_2025h1.ini,dd431055dc4d9a864f92a51caf271646cf3bbbd7dd2b83ed0f04c8a0e619b1a7,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s258_stc/run267dy_05_s258_stc_2025h1_state_falsification/telemetry/run267dy_05_s258_stc_2025h1_state_falsification_2025h1_telemetry.csv,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s258_stc/run267dy_05_s258_stc_2025h1_state_falsification/telemetry/run267dy_05_s258_stc_2025h1_state_falsification_2025h1_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dy_06_s258_stc_2025h2_state_falsification_2025h2,run267dy_06_s258_stc_2025h2_state_falsification,q02_s258_stc_adverse_slice_falsification,P0_falsification,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_adverse_slice_state_2025h2,Tier A,adjacent_2025_h2_oos_followthrough,2025H2,2025.07.01,2026.01.01,adverse_slice_state_falsification,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_06_s258_stc_2025h2_state_falsification_2025h2.set,639fac104ea84d35a97de4db505059cb7d759882c369ec8b4420f7d90046798f,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_06_s258_stc_2025h2_state_falsification_2025h2.ini,6f34cc4450af236ca1cd484f7577ceadf7d8bb48f40cb76bb27f51c0f24ae3fe,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s258_stc/run267dy_06_s258_stc_2025h2_state_falsification/telemetry/run267dy_06_s258_stc_2025h2_state_falsification_2025h2_telemetry.csv,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s258_stc/run267dy_06_s258_stc_2025h2_state_falsification/telemetry/run267dy_06_s258_stc_2025h2_state_falsification_2025h2_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dy_07_s264_aih_validation_anchor_repair_validation_is,run267dy_07_s264_aih_validation_anchor_repair,q03_s264_aih_validation_anchor_one_repair,P0_repair,s264_allow_inner_high_quarter,s264_aih,challenger_core,s264_aih_validation_anchor_repair,Tier A,validation_is,validation_is,2025.01.02,2025.10.01,validation_anchor_one_repair,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_07_s264_aih_validation_anchor_repair_validation_is.set,23615202d48b5cc38f71235c35bbf8c065c2e78a9a0e9c4b473b1b0230c3d34d,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_07_s264_aih_validation_anchor_repair_validation_is.ini,3c5ce57bb1f8debef43ee4dd8dfd2729b54c2a6741077c9d1ddc5597db3a068c,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s264_aih/run267dy_07_s264_aih_validation_anchor_repair/telemetry/run267dy_07_s264_aih_validation_anchor_repair_validation_is_telemetry.csv,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s264_aih/run267dy_07_s264_aih_validation_anchor_repair/telemetry/run267dy_07_s264_aih_validation_anchor_repair_validation_is_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dy_08_s264_aih_202604_counter_shock_probe_202604,run267dy_08_s264_aih_202604_counter_shock_probe,q04_s264_aih_counter_shock_final_month_probe,P0_explosive,s264_allow_inner_high_quarter,s264_aih,challenger_core,s264_aih_202604_counter_shock_probe,Tier A,oos_final_month_2026_04,2026.04,2026.04.01,2026.04.14,counter_shock_final_month_falsification,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_08_s264_aih_202604_counter_shock_probe_202604.set,25b3dedfb653624e50ba0720be339e24d555225f8b6e4959a1d492a9f750658c,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_08_s264_aih_202604_counter_shock_probe_202604.ini,670db75c74ee31c6655a65543b5c4bdf274d387d2c93c0f3335733681d1ad9d5,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s264_aih/run267dy_08_s264_aih_202604_counter_shock_probe/telemetry/run267dy_08_s264_aih_202604_counter_shock_probe_202604_telemetry.csv,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s264_aih/run267dy_08_s264_aih_202604_counter_shock_probe/telemetry/run267dy_08_s264_aih_202604_counter_shock_probe_202604_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dy_09_s264_lc_202604_same_month_control_202604,run267dy_09_s264_lc_202604_same_month_control,q05_s264_lc_same_month_control_hold,P1_control,s264_lowrank_control,s264_lc,defensive_control,s264_lc_202604_same_month_control,Tier A,oos_final_month_2026_04,2026.04,2026.04.01,2026.04.14,paired_same_month_control,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_09_s264_lc_202604_same_month_control_202604.set,e20caf7773630477f8ee4ac7901fc8303786a0302b13120264f70355b9781db1,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DY/runtime_gap_aware_sixth_followup_or_prune_materialization/mt5/run267dy_09_s264_lc_202604_same_month_control_202604.ini,d6e4b67d9a0eef9e425c24fd0e97383cb58fad00cce90508a54630a147f5290b,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s264_lc/run267dy_09_s264_lc_202604_same_month_control/telemetry/run267dy_09_s264_lc_202604_same_month_control_202604_telemetry.csv,OPV2/s267dy/run267DY_runtime_gap_aware_sixth_followup_or_prune/s264_lc/run267dy_09_s264_lc_202604_same_month_control/telemetry/run267dy_09_s264_lc_202604_same_month_control_202604_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
