record_view,tier_scope,split,status,route_role,net_profit,profit_factor,trade_count,expectancy,max_drawdown_amount,max_drawdown_percent,recovery_factor,order_attempt_count,fill_count,reject_count,skip_count,feature_ready_count,model_ok_count,candidate_id,candidate_alias,candidate_role,variant_id,profile_label,source_variant_id,tier_pair_boundary
mt5_ta_s258_stc_explosive_second_historical_2024,Tier A,historical_2024,completed,tier_only_total,2311.59,1.48,533,4.34,488.96,16.4,4.73,940,940,0,59283,11651,11651,s258_short_tight_control,s258_stc,stress_challenger,run267cz_01_s258_stc_explosive_second,explosive_second_survival,run267cv_05_s258_stc_explosive_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run
mt5_rt_s258_stc_explosive_second_historical_2024,Tier A+B,historical_2024,completed,routed_total_duplicate_boundary,2311.59,1.48,533,4.34,488.96,16.4,4.73,940,940,0,59283,11651,11651,s258_short_tight_control,s258_stc,stress_challenger,run267cz_01_s258_stc_explosive_second,explosive_second_survival,run267cv_05_s258_stc_explosive_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run
mt5_ta_s264_aia_explosive_second_historical_2024,Tier A,historical_2024,completed,tier_only_total,1445.48,1.38,543,2.66,312.99,14.69,4.62,954,954,0,59283,11651,11651,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267cz_02_s264_aia_explosive_second,explosive_second_survival,run267cv_04_s264_aia_explosive_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run
mt5_rt_s264_aia_explosive_second_historical_2024,Tier A+B,historical_2024,completed,routed_total_duplicate_boundary,1445.48,1.38,543,2.66,312.99,14.69,4.62,954,954,0,59283,11651,11651,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267cz_02_s264_aia_explosive_second,explosive_second_survival,run267cv_04_s264_aia_explosive_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run
mt5_ta_s264_aih_explosive_second_historical_2024,Tier A,historical_2024,completed,tier_only_total,1280.09,1.33,516,2.48,355.25,24.03,3.6,919,919,0,59283,11651,11651,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267cz_03_s264_aih_explosive_second,explosive_second_survival,run267cv_03_s264_aih_explosive_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run
mt5_rt_s264_aih_explosive_second_historical_2024,Tier A+B,historical_2024,completed,routed_total_duplicate_boundary,1280.09,1.33,516,2.48,355.25,24.03,3.6,919,919,0,59283,11651,11651,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267cz_03_s264_aih_explosive_second,explosive_second_survival,run267cv_03_s264_aih_explosive_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run
mt5_ta_s264_aia_aia_val_damage_historical_2024,Tier A,historical_2024,completed,tier_only_total,1489.15,1.4,529,2.82,306.01,14.2,4.87,935,935,0,59283,11651,11651,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267cz_04_s264_aia_aia_val_damage,aia_validation_damage_probe,run267cv_04_s264_aia_explosive_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run
mt5_rt_s264_aia_aia_val_damage_historical_2024,Tier A+B,historical_2024,completed,routed_total_duplicate_boundary,1489.15,1.4,529,2.82,306.01,14.2,4.87,935,935,0,59283,11651,11651,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267cz_04_s264_aia_aia_val_damage,aia_validation_damage_probe,run267cv_04_s264_aia_explosive_combo,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run
mt5_ta_s264_aih_aih_final_supply_historical_2024,Tier A,historical_2024,completed,tier_only_total,1364.23,1.67,307,4.44,367.73,16.71,3.71,557,557,0,59283,11651,11651,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267cz_05_s264_aih_aih_final_supply,aih_final_supply_or_prune,run267cv_02_s264_aih_aih_supply_repair,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run
mt5_rt_s264_aih_aih_final_supply_historical_2024,Tier A+B,historical_2024,completed,routed_total_duplicate_boundary,1364.23,1.67,307,4.44,367.73,16.71,3.71,557,557,0,59283,11651,11651,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267cz_05_s264_aih_aih_final_supply,aih_final_supply_or_prune,run267cv_02_s264_aih_aih_supply_repair,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run
