attempt_name,model_id,variant_id,set_path,set_sha256,parameter_count,short_threshold,long_threshold,min_margin,entry_margin_floor,side_filter_feature,side_filter_feature_index,block_long_min,block_premarket_short,march_non_hour16_margin_filter,march_abs_margin_min,max_hold_bars,allow_trading,fixed_lot,output_contract,claim_boundary
run364AU_threshold_edge_floor001_pshort0455_floor001_hold6,h12_move5__rf5_l80_n64,threshold_edge_floor001_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_001__hold6,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364AU/mt5/sets/OPv2_run364AU.set,4179260032aed8f1757d9c6e0f76660a49205521a6c021322fbd7115f4bad68e,65,0.455,0.0,-0.000562137088,0.001,adx_14,34,40.0,True,True,0.10,6,True,0.1,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_compile_checked_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
