queue_id,source_queue_id,priority,candidate_id,candidate_alias,candidate_role,source_test_id,source_run267AS_queue_id,state_profile,state_feature,source_followup_profile,second_followup_profile,pressure_group,model_materialization_type,source_variant_manifest,source_runtime_feature_file,runtime_feature_file,runtime_feature_sha256,source_runtime_model_file,runtime_model_file,runtime_model_sha256,common_feature_path,common_feature_sha256,common_model_path,common_model_sha256,feature_count,feature_order,feature_order_hash,state_feature_index,runtime_rows,signal_rows,missing_feature_cells,source_state_terms,pressure_terms,neutral_bins_preserved,claim_boundary
run267AW_p01_s264_aih_range_volatility_interaction,run267AV_q01_core_challenger_second_pressure,P0,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,run267AS_p01_s264_aih_range_pressure,range_expansion_pressure,stage267_state_range_expansion_pressure_score,core_range_resilience_pressure_v2,core_range_volatility_interaction_v3,core_challenger_second_pressure,research_score_table_pool_wide_state_feature_second_followup_pressure_v3,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/followup_variant_manifest.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_aih/run267as_p01_s264_aih_range_pressure/features/s264_aih_range_expansion_pressure_core_range_resilience_pressure_v2_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s264_aih/run267aw_p01_s264_aih_range_volatility_interaction/features/s264_aih_range_expansion_pressure_core_range_volatility_interaction_v3_features.csv,38a672c0c519c492b1daaaccd329fe7848bc3ad10c049e3b5bbe611f0a2b6d1f,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_aih/run267as_p01_s264_aih_range_pressure/models/s264_aih_range_expansion_pressure_core_range_resilience_pressure_v2_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s264_aih/run267aw_p01_s264_aih_range_volatility_interaction/models/s264_aih_range_expansion_pressure_core_range_volatility_interaction_v3_model.csv,ed8b9e5546145b95f8ac64e881fc0e504838cb49a7f51ab84aa7065a4e68504c,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aih/run267aw_p01_s264_aih_range_volatility_interaction/features/s264_aih_range_expansion_pressure_core_range_volatility_interaction_v3_features.csv,38a672c0c519c492b1daaaccd329fe7848bc3ad10c049e3b5bbe611f0a2b6d1f,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aih/run267aw_p01_s264_aih_range_volatility_interaction/models/s264_aih_range_expansion_pressure_core_range_volatility_interaction_v3_model.csv,ed8b9e5546145b95f8ac64e881fc0e504838cb49a7f51ab84aa7065a4e68504c,33,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_high_quarter;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267_state_range_expansion_pressure_score,01e66110e917d16b26da73533b687050d6caa629a26b7137be9d18978f508302,32,11651,540,0,0.000/0.000/0.000;0.000/0.000/0.000;-0.025/0.055/-0.025;-0.055/0.120/-0.055;-0.090/0.180/-0.090,0.000/0.000/0.000;0.000/0.000/0.000;-0.035/0.075/-0.035;-0.075/0.160/-0.075;-0.120/0.245/-0.120,true,materialization_only_no_candidate_selection_no_onnx
run267AW_p02_s264_aih_volatility_range_interaction,run267AV_q01_core_challenger_second_pressure,P0,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,run267AS_p02_s264_aih_volatility_pressure,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,core_volatility_resilience_pressure_v2,core_volatility_range_interaction_v3,core_challenger_second_pressure,research_score_table_pool_wide_state_feature_second_followup_pressure_v3,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/followup_variant_manifest.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_aih/run267as_p02_s264_aih_volatility_pressure/features/s264_aih_volatility_regime_expansion_core_volatility_resilience_pressure__features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s264_aih/run267aw_p02_s264_aih_volatility_range_interaction/features/s264_aih_volatility_regime_expansion_core_volatility_range_interaction_v3_features.csv,89483c671eb00b6e4562f8cfd21470b4c58232e124eebedc8457f71af184134f,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_aih/run267as_p02_s264_aih_volatility_pressure/models/s264_aih_volatility_regime_expansion_core_volatility_resilience_pressure__model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s264_aih/run267aw_p02_s264_aih_volatility_range_interaction/models/s264_aih_volatility_regime_expansion_core_volatility_range_interaction_v3_model.csv,43b725337f5a9d5872ab9d333ef926c225ad3a3b5f54f1a884b1bdd05944dc5a,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aih/run267aw_p02_s264_aih_volatility_range_interaction/features/s264_aih_volatility_regime_expansion_core_volatility_range_interaction_v3_features.csv,89483c671eb00b6e4562f8cfd21470b4c58232e124eebedc8457f71af184134f,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aih/run267aw_p02_s264_aih_volatility_range_interaction/models/s264_aih_volatility_regime_expansion_core_volatility_range_interaction_v3_model.csv,43b725337f5a9d5872ab9d333ef926c225ad3a3b5f54f1a884b1bdd05944dc5a,33,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_high_quarter;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267_state_volatility_regime_expansion_score,8cdb7a9f201c576799c2e5b7d659dc492f6569f19554d27c7a02513d65aad557,32,11651,540,0,0.000/0.000/0.000;0.000/0.000/0.000;-0.030/0.065/-0.030;-0.060/0.135/-0.060;-0.100/0.200/-0.100,0.000/0.000/0.000;0.000/0.000/0.000;-0.040/0.085/-0.040;-0.080/0.175/-0.080;-0.130/0.260/-0.130,true,materialization_only_no_candidate_selection_no_onnx
run267AW_p03_s264_aia_range_dd_watch,run267AV_q02_oos_anchor_adapter_watch_gate,P0,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,run267AS_p03_s264_aia_range_pressure,range_expansion_pressure,stage267_state_range_expansion_pressure_score,oos_anchor_dd_resilience_pressure_v2,oos_anchor_range_dd_conservative_v3,oos_anchor_adapter_watch_gate,research_score_table_pool_wide_state_feature_second_followup_pressure_v3,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/followup_variant_manifest.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_aia/run267as_p03_s264_aia_range_pressure/features/s264_aia_range_expansion_pressure_oos_anchor_dd_resilience_pressure_v2_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s264_aia/run267aw_p03_s264_aia_range_dd_watch/features/s264_aia_range_expansion_pressure_oos_anchor_range_dd_conservative_v3_features.csv,bd9f14e3d5d3f40be8709057427c143adb36ad7028c96c31163530253a43641a,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_aia/run267as_p03_s264_aia_range_pressure/models/s264_aia_range_expansion_pressure_oos_anchor_dd_resilience_pressure_v2_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s264_aia/run267aw_p03_s264_aia_range_dd_watch/models/s264_aia_range_expansion_pressure_oos_anchor_range_dd_conservative_v3_model.csv,1c29ea1943131504350255b3a2909dc6e57033e4487488b8f7d4c2c90ad3efb4,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aia/run267aw_p03_s264_aia_range_dd_watch/features/s264_aia_range_expansion_pressure_oos_anchor_range_dd_conservative_v3_features.csv,bd9f14e3d5d3f40be8709057427c143adb36ad7028c96c31163530253a43641a,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aia/run267aw_p03_s264_aia_range_dd_watch/models/s264_aia_range_expansion_pressure_oos_anchor_range_dd_conservative_v3_model.csv,1c29ea1943131504350255b3a2909dc6e57033e4487488b8f7d4c2c90ad3efb4,33,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_all_oos_anchor;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267_state_range_expansion_pressure_score,9d137085083d7855467ca07ba59e320a7a991cdbbb64b20e306d10681b56bcc9,32,11651,540,0,0.000/0.000/0.000;0.000/0.000/0.000;-0.020/0.050/-0.020;-0.050/0.105/-0.050;-0.080/0.160/-0.080,0.000/0.000/0.000;0.000/0.000/0.000;-0.025/0.055/-0.025;-0.060/0.125/-0.060;-0.095/0.190/-0.095,true,materialization_only_no_candidate_selection_no_onnx
run267AW_p04_s264_aia_shock_range_watch,run267AV_q02_oos_anchor_adapter_watch_gate,P0,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,run267AS_p04_s264_aia_shock_pressure,return_shock_absorption,stage267_state_return_shock_absorption_score,oos_anchor_shock_resilience_pressure_v2,oos_anchor_shock_range_conservative_v3,oos_anchor_adapter_watch_gate,research_score_table_pool_wide_state_feature_second_followup_pressure_v3,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/followup_variant_manifest.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_aia/run267as_p04_s264_aia_shock_pressure/features/s264_aia_return_shock_absorption_oos_anchor_shock_resilience_pressure_v2_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s264_aia/run267aw_p04_s264_aia_shock_range_watch/features/s264_aia_return_shock_absorption_oos_anchor_shock_range_conservative_v3_features.csv,486f13cee48c36f888e0f4247b6c508b7331a71508c2dae8f18438b4a8e0d4f8,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_aia/run267as_p04_s264_aia_shock_pressure/models/s264_aia_return_shock_absorption_oos_anchor_shock_resilience_pressure_v2_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s264_aia/run267aw_p04_s264_aia_shock_range_watch/models/s264_aia_return_shock_absorption_oos_anchor_shock_range_conservative_v3_model.csv,1a87afd37c15d161f8eb9ad055a8825513b58514dc4108e044a15ed601e7a352,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aia/run267aw_p04_s264_aia_shock_range_watch/features/s264_aia_return_shock_absorption_oos_anchor_shock_range_conservative_v3_features.csv,486f13cee48c36f888e0f4247b6c508b7331a71508c2dae8f18438b4a8e0d4f8,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aia/run267aw_p04_s264_aia_shock_range_watch/models/s264_aia_return_shock_absorption_oos_anchor_shock_range_conservative_v3_model.csv,1a87afd37c15d161f8eb9ad055a8825513b58514dc4108e044a15ed601e7a352,33,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_all_oos_anchor;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267_state_return_shock_absorption_score,b67670b405ff294d187e9f4cfd4c54ffd34c217b7cf97b3cb5c2a435a75df0f7,32,11651,540,0,0.000/0.000/0.000;0.000/0.000/0.000;-0.025/0.060/-0.025;-0.060/0.130/-0.060;-0.095/0.190/-0.095,0.000/0.000/0.000;0.000/0.000/0.000;-0.030/0.065/-0.030;-0.070/0.145/-0.070;-0.110/0.220/-0.110,true,materialization_only_no_candidate_selection_no_onnx
run267AW_p05_s264_lc_control_repeat_audit,run267AV_q03_control_stability_audit,P1,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,run267AS_p07_s264_lc_control_volatility_audit,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,defensive_control_volatility_audit_v1,defensive_control_repeat_audit_v2,defensive_control_repeat_audit,research_score_table_pool_wide_state_feature_second_followup_pressure_v3,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/followup_variant_manifest.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_lc/run267as_p07_s264_lc_control_volatility_audit/features/s264_lc_volatility_regime_expansion_defensive_control_volatility_audit_v_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s264_lc/run267aw_p05_s264_lc_control_repeat_audit/features/s264_lc_volatility_regime_expansion_defensive_control_repeat_audit_v2_features.csv,eaa6cd17ca4592d1f98286ff27338593f031d0693802e206512954a6d464630f,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_lc/run267as_p07_s264_lc_control_volatility_audit/models/s264_lc_volatility_regime_expansion_defensive_control_volatility_audit_v_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s264_lc/run267aw_p05_s264_lc_control_repeat_audit/models/s264_lc_volatility_regime_expansion_defensive_control_repeat_audit_v2_model.csv,db8888fa3fdccc03458d9e2081abac05657d33ae1aa5c35deebba6c7de35181e,OPV2/s267aw/run267AW_state_feature_second_followup/s264_lc/run267aw_p05_s264_lc_control_repeat_audit/features/s264_lc_volatility_regime_expansion_defensive_control_repeat_audit_v2_features.csv,eaa6cd17ca4592d1f98286ff27338593f031d0693802e206512954a6d464630f,OPV2/s267aw/run267AW_state_feature_second_followup/s264_lc/run267aw_p05_s264_lc_control_repeat_audit/models/s264_lc_volatility_regime_expansion_defensive_control_repeat_audit_v2_model.csv,db8888fa3fdccc03458d9e2081abac05657d33ae1aa5c35deebba6c7de35181e,33,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_lowrank_control;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267_state_volatility_regime_expansion_score,e3e17a229e05e4b301e3b7558dbb9eba6f7d63e58e7f9bfdb9a9355be23ee00d,32,11651,540,0,0.000/0.000/0.000;0.000/0.000/0.000;-0.030/0.065/-0.030;-0.060/0.135/-0.060;-0.100/0.200/-0.100,0.000/0.000/0.000;0.000/0.000/0.000;-0.035/0.075/-0.035;-0.070/0.150/-0.070;-0.115/0.230/-0.115,true,materialization_only_no_candidate_selection_no_onnx
run267AW_p06_s262_lih_control_repeat_audit,run267AV_q03_control_stability_audit,P1,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,run267AS_p08_s262_lih_control_volatility_audit,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,validation_control_volatility_audit_v1,validation_control_repeat_audit_v2,validation_control_repeat_audit,research_score_table_pool_wide_state_feature_second_followup_pressure_v3,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/followup_variant_manifest.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s262_lih/run267as_p08_s262_lih_control_volatility_audit/features/s262_lih_volatility_regime_expansion_validation_control_volatility_audit__features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s262_lih/run267aw_p06_s262_lih_control_repeat_audit/features/s262_lih_volatility_regime_expansion_validation_control_repeat_audit_v2_features.csv,99bca05bd6a49f9cd9677f89bd7719f5795fb8087936c886a2cd589a74b4fe98,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s262_lih/run267as_p08_s262_lih_control_volatility_audit/models/s262_lih_volatility_regime_expansion_validation_control_volatility_audit__model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s262_lih/run267aw_p06_s262_lih_control_repeat_audit/models/s262_lih_volatility_regime_expansion_validation_control_repeat_audit_v2_model.csv,225a33ac189b548db104d86bdf64fcd57c15b8f656420a6f454a7381d022ef36,OPV2/s267aw/run267AW_state_feature_second_followup/s262_lih/run267aw_p06_s262_lih_control_repeat_audit/features/s262_lih_volatility_regime_expansion_validation_control_repeat_audit_v2_features.csv,99bca05bd6a49f9cd9677f89bd7719f5795fb8087936c886a2cd589a74b4fe98,OPV2/s267aw/run267AW_state_feature_second_followup/s262_lih/run267aw_p06_s262_lih_control_repeat_audit/models/s262_lih_volatility_regime_expansion_validation_control_repeat_audit_v2_model.csv,225a33ac189b548db104d86bdf64fcd57c15b8f656420a6f454a7381d022ef36,33,stage56_context_et_event_signal;stage262_source_feature_rank_bucket;stage262_source_feature_gate_lowrank_inner_half_filter;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267_state_volatility_regime_expansion_score,2446369703d1176977992f2f53a2d1ed73c915285e7ee55e1636d12dd768d915,32,11651,540,0,0.000/0.000/0.000;0.000/0.000/0.000;-0.030/0.065/-0.030;-0.060/0.135/-0.060;-0.100/0.200/-0.100,0.000/0.000/0.000;0.000/0.000/0.000;-0.035/0.075/-0.035;-0.070/0.150/-0.070;-0.115/0.230/-0.115,true,materialization_only_no_candidate_selection_no_onnx
run267AW_p07_s258_stc_volatility_strict_prune,run267AV_q04_stress_challenger_prune_or_rescue,P0,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,run267AS_p05_s258_stc_volatility_pressure,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,stress_challenger_volatility_prune_pressure_v2,stress_challenger_volatility_strict_prune_v3,stress_challenger_prune_or_rescue,research_score_table_pool_wide_state_feature_second_followup_pressure_v3,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/followup_variant_manifest.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s258_stc/run267as_p05_s258_stc_volatility_pressure/features/s258_stc_volatility_regime_expansion_stress_challenger_volatility_prune_p_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s258_stc/run267aw_p07_s258_stc_volatility_strict_prune/features/s258_stc_volatility_regime_expansion_stress_challenger_volatility_strict__features.csv,0d5da07b490ef5981e94674355a02f552783c43e859bf8c6cf1009d9cc7b29b1,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s258_stc/run267as_p05_s258_stc_volatility_pressure/models/s258_stc_volatility_regime_expansion_stress_challenger_volatility_prune_p_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s258_stc/run267aw_p07_s258_stc_volatility_strict_prune/models/s258_stc_volatility_regime_expansion_stress_challenger_volatility_strict__model.csv,26e5d0093d528d08b2f0b98a31d2956b0d2b1b292ba20f42b73b10d0dbdd50da,OPV2/s267aw/run267AW_state_feature_second_followup/s258_stc/run267aw_p07_s258_stc_volatility_strict_prune/features/s258_stc_volatility_regime_expansion_stress_challenger_volatility_strict__features.csv,0d5da07b490ef5981e94674355a02f552783c43e859bf8c6cf1009d9cc7b29b1,OPV2/s267aw/run267AW_state_feature_second_followup/s258_stc/run267aw_p07_s258_stc_volatility_strict_prune/models/s258_stc_volatility_regime_expansion_stress_challenger_volatility_strict__model.csv,26e5d0093d528d08b2f0b98a31d2956b0d2b1b292ba20f42b73b10d0dbdd50da,26,stage56_context_et_event_signal;stage258_source_feature_rank_bucket;stage258_source_feature_gate_short_tight_control;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267_state_volatility_regime_expansion_score,b96c03b1761d4cdfbb841c33fec18f2ab3532c5c786bc79be094c49755282d71,25,11651,540,0,0.000/0.000/0.000;0.000/0.000/0.000;-0.045/0.095/-0.045;-0.090/0.190/-0.090;-0.145/0.290/-0.145,0.000/0.000/0.000;0.000/0.000/0.000;-0.055/0.115/-0.055;-0.115/0.240/-0.115;-0.180/0.360/-0.180,true,materialization_only_no_candidate_selection_no_onnx
run267AW_p08_s258_stc_trend_strict_prune,run267AV_q04_stress_challenger_prune_or_rescue,P0,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,run267AS_p06_s258_stc_trend_pressure,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,stress_challenger_trend_prune_pressure_v2,stress_challenger_trend_strict_prune_v3,stress_challenger_prune_or_rescue,research_score_table_pool_wide_state_feature_second_followup_pressure_v3,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/followup_variant_manifest.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s258_stc/run267as_p06_s258_stc_trend_pressure/features/s258_stc_trend_strength_disagreement_stress_challenger_trend_prune_pressu_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s258_stc/run267aw_p08_s258_stc_trend_strict_prune/features/s258_stc_trend_strength_disagreement_stress_challenger_trend_strict_prune_features.csv,8e3c90b85f69c4172d4f44e75f4890ff298013ecbf4f2a236d820d1737dd736d,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s258_stc/run267as_p06_s258_stc_trend_pressure/models/s258_stc_trend_strength_disagreement_stress_challenger_trend_prune_pressu_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/variants/s258_stc/run267aw_p08_s258_stc_trend_strict_prune/models/s258_stc_trend_strength_disagreement_stress_challenger_trend_strict_prune_model.csv,bdc2a31213d0d8ac5317420030508904c6699ff973280f6e4c57e50a9c570f64,OPV2/s267aw/run267AW_state_feature_second_followup/s258_stc/run267aw_p08_s258_stc_trend_strict_prune/features/s258_stc_trend_strength_disagreement_stress_challenger_trend_strict_prune_features.csv,8e3c90b85f69c4172d4f44e75f4890ff298013ecbf4f2a236d820d1737dd736d,OPV2/s267aw/run267AW_state_feature_second_followup/s258_stc/run267aw_p08_s258_stc_trend_strict_prune/models/s258_stc_trend_strength_disagreement_stress_challenger_trend_strict_prune_model.csv,bdc2a31213d0d8ac5317420030508904c6699ff973280f6e4c57e50a9c570f64,33,stage56_context_et_event_signal;stage258_source_feature_rank_bucket;stage258_source_feature_gate_short_tight_control;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267_state_trend_strength_disagreement_score,ccb46cda317c6c51feebb3e7085f028607c76732a7722b24e17e3c390ef19ef9,32,11651,540,0,0.000/0.000/0.000;0.000/0.000/0.000;-0.040/0.090/-0.040;-0.085/0.180/-0.085;-0.135/0.270/-0.135,0.000/0.000/0.000;0.000/0.000/0.000;-0.050/0.105/-0.050;-0.105/0.220/-0.105;-0.165/0.330/-0.165,true,materialization_only_no_candidate_selection_no_onnx
