attempt_name,queue_id,candidate_id,candidate_alias,candidate_role,source_test_id,state_profile,source_followup_profile,second_followup_profile,pressure_group,tier,attempt_role,record_view_prefix,set_path,set_sha256,ini_path,ini_sha256,common_telemetry_path,common_summary_path,tier_pair_boundary,execution_status
run267aw_p01_s264_aih_range_volatility_interaction_ta_2024,run267AW_p01_s264_aih_range_volatility_interaction,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,range_expansion_pressure,core_range_resilience_pressure_v2,core_range_volatility_interaction_v3,core_challenger_second_pressure,Tier A,tier_only_total,mt5_ta_s264_aih_range_expansion_pressure_aw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p01_s264_aih_range_volatility_interaction_ta_2024.set,027e999fdf9047f64fba82a3f270d599783c4db11a9782cc285993f6eb29e840,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p01_s264_aih_range_volatility_interaction_ta_2024.ini,4e95b0047da400e923e0c7438d7cb9b8166f845553ec6df36d7d788e25e07aed,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aih/run267aw_p01_s264_aih_range_volatility_interaction/telemetry/run267aw_p01_s264_aih_range_volatility_interaction_ta_2024_telemetry.csv,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aih/run267aw_p01_s264_aih_range_volatility_interaction/telemetry/run267aw_p01_s264_aih_range_volatility_interaction_ta_2024_summary.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,not_executed
run267aw_p02_s264_aih_volatility_range_interaction_ta_2024,run267AW_p02_s264_aih_volatility_range_interaction,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_regime_expansion,core_volatility_resilience_pressure_v2,core_volatility_range_interaction_v3,core_challenger_second_pressure,Tier A,tier_only_total,mt5_ta_s264_aih_volatility_regime_expans_aw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p02_s264_aih_volatility_range_interaction_ta_2024.set,160a2fd4047a6dc37024e00c76a3fbccc0f78b2fbd058af122d9a3d68f9939de,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p02_s264_aih_volatility_range_interaction_ta_2024.ini,f854f5e256d5b1cb2842069dd2c9929bbebf2db82181b7894da9c8f68f6be7e3,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aih/run267aw_p02_s264_aih_volatility_range_interaction/telemetry/run267aw_p02_s264_aih_volatility_range_interaction_ta_2024_telemetry.csv,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aih/run267aw_p02_s264_aih_volatility_range_interaction/telemetry/run267aw_p02_s264_aih_volatility_range_interaction_ta_2024_summary.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,not_executed
run267aw_p03_s264_aia_range_dd_watch_ta_2024,run267AW_p03_s264_aia_range_dd_watch,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_range_dd_conservative_v3,oos_anchor_adapter_watch_gate,Tier A,tier_only_total,mt5_ta_s264_aia_range_expansion_pressure_aw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p03_s264_aia_range_dd_watch_ta_2024.set,9b801367af2c28fccf542221d299215166e16094cb3a419b2f8782009e5b49ed,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p03_s264_aia_range_dd_watch_ta_2024.ini,7513ff270ee9a545efc70cc83143f93bd94eb585478b00ef76750c2dc499bf2b,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aia/run267aw_p03_s264_aia_range_dd_watch/telemetry/run267aw_p03_s264_aia_range_dd_watch_ta_2024_telemetry.csv,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aia/run267aw_p03_s264_aia_range_dd_watch/telemetry/run267aw_p03_s264_aia_range_dd_watch_ta_2024_summary.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,not_executed
run267aw_p04_s264_aia_shock_range_watch_ta_2024,run267AW_p04_s264_aia_shock_range_watch,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_shock_range_conservative_v3,oos_anchor_adapter_watch_gate,Tier A,tier_only_total,mt5_ta_s264_aia_return_shock_absorption_aw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p04_s264_aia_shock_range_watch_ta_2024.set,45584fd8d1875a0edf12f1055d597e41774bb2c794ff4ba2d5d4790272f2664a,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p04_s264_aia_shock_range_watch_ta_2024.ini,13148ac7169064192eab709e6c647b176933ff426813e1835b0ce74dd970d094,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aia/run267aw_p04_s264_aia_shock_range_watch/telemetry/run267aw_p04_s264_aia_shock_range_watch_ta_2024_telemetry.csv,OPV2/s267aw/run267AW_state_feature_second_followup/s264_aia/run267aw_p04_s264_aia_shock_range_watch/telemetry/run267aw_p04_s264_aia_shock_range_watch_ta_2024_summary.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,not_executed
run267aw_p05_s264_lc_control_repeat_audit_ta_2024,run267AW_p05_s264_lc_control_repeat_audit,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_repeat_audit_v2,defensive_control_repeat_audit,Tier A,tier_only_total,mt5_ta_s264_lc_volatility_regime_expans_aw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p05_s264_lc_control_repeat_audit_ta_2024.set,70a1280ce803be56df3025afc15466bef007c4c30bbcda2c60300ace2cbf8963,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p05_s264_lc_control_repeat_audit_ta_2024.ini,d3697375d2d385d8adf590b68014534e2b178d15b3fc7c929d5a9299b9a9c383,OPV2/s267aw/run267AW_state_feature_second_followup/s264_lc/run267aw_p05_s264_lc_control_repeat_audit/telemetry/run267aw_p05_s264_lc_control_repeat_audit_ta_2024_telemetry.csv,OPV2/s267aw/run267AW_state_feature_second_followup/s264_lc/run267aw_p05_s264_lc_control_repeat_audit/telemetry/run267aw_p05_s264_lc_control_repeat_audit_ta_2024_summary.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,not_executed
run267aw_p06_s262_lih_control_repeat_audit_ta_2024,run267AW_p06_s262_lih_control_repeat_audit,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_repeat_audit_v2,validation_control_repeat_audit,Tier A,tier_only_total,mt5_ta_s262_lih_volatility_regime_expans_aw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p06_s262_lih_control_repeat_audit_ta_2024.set,e7e85edd75647bba8c4705be7344f5af9a255c9e399bc07c07c1676f2de8f352,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p06_s262_lih_control_repeat_audit_ta_2024.ini,e694adf576a0eba3e488d20f101a8543bc33754126da7574e56afa3067809371,OPV2/s267aw/run267AW_state_feature_second_followup/s262_lih/run267aw_p06_s262_lih_control_repeat_audit/telemetry/run267aw_p06_s262_lih_control_repeat_audit_ta_2024_telemetry.csv,OPV2/s267aw/run267AW_state_feature_second_followup/s262_lih/run267aw_p06_s262_lih_control_repeat_audit/telemetry/run267aw_p06_s262_lih_control_repeat_audit_ta_2024_summary.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,not_executed
run267aw_p07_s258_stc_volatility_strict_prune_ta_2024,run267AW_p07_s258_stc_volatility_strict_prune,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_volatility_strict_prune_v3,stress_challenger_prune_or_rescue,Tier A,tier_only_total,mt5_ta_s258_stc_volatility_regime_expans_aw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p07_s258_stc_volatility_strict_prune_ta_2024.set,76e52aacc69866a658704575e03cd98136da00cd5af280574db9a8e821f75c2b,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p07_s258_stc_volatility_strict_prune_ta_2024.ini,f47c3577545f4a085bc80085f2f4e344db8cc68dc65b7224ec74acf268783c3e,OPV2/s267aw/run267AW_state_feature_second_followup/s258_stc/run267aw_p07_s258_stc_volatility_strict_prune/telemetry/run267aw_p07_s258_stc_volatility_strict_prune_ta_2024_telemetry.csv,OPV2/s267aw/run267AW_state_feature_second_followup/s258_stc/run267aw_p07_s258_stc_volatility_strict_prune/telemetry/run267aw_p07_s258_stc_volatility_strict_prune_ta_2024_summary.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,not_executed
run267aw_p08_s258_stc_trend_strict_prune_ta_2024,run267AW_p08_s258_stc_trend_strict_prune,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_trend_strict_prune_v3,stress_challenger_prune_or_rescue,Tier A,tier_only_total,mt5_ta_s258_stc_trend_strength_disagreem_aw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p08_s258_stc_trend_strict_prune_ta_2024.set,bacb6fe321e355c8fd6f14db4d5ed4cd6b20f48028383d9b137dbe9f23add55e,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AW/pool_wide_state_feature_engineering_second_followup_materialization/mt5/run267aw_p08_s258_stc_trend_strict_prune_ta_2024.ini,b664b2681f55ef529d2179149f4364c9a0a3b6eaba3f9d48764b3ba89a1a1a10,OPV2/s267aw/run267AW_state_feature_second_followup/s258_stc/run267aw_p08_s258_stc_trend_strict_prune/telemetry/run267aw_p08_s258_stc_trend_strict_prune_ta_2024_telemetry.csv,OPV2/s267aw/run267AW_state_feature_second_followup/s258_stc/run267aw_p08_s258_stc_trend_strict_prune/telemetry/run267aw_p08_s258_stc_trend_strict_prune_ta_2024_summary.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,not_executed
