variant_id,gate_column,gate_type,block_mode,source_feature,gated_feature,total_rows,blocked_rows,blocked_ratio,missing_context_rows,blocked_reason_counts,context_source,gate_description,split
s148_softsession_replay_h3_cd5_sht54_lng52_risk035,stage148_gate_softsession_replay,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/148_adapter_research__softsession_supply_quality_repair_after_stage146_damage/02_runs/run148A/s148_softsession_replay_h3_cd5_sht54_lng52_risk035/features/s148_softsession_replay_h3_cd5_sht54_lng52_risk035_val.csv,9844,158,0.01605038602,0,"{""et40_mid_margin"": 91, ""weak_session_165_275"": 67}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage148 seed replay: Stage146 softsession gate.,validation_is
s148_softsession_replay_h3_cd5_sht54_lng52_risk035,stage148_gate_softsession_replay,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/148_adapter_research__softsession_supply_quality_repair_after_stage146_damage/02_runs/run148A/s148_softsession_replay_h3_cd5_sht54_lng52_risk035/features/s148_softsession_replay_h3_cd5_sht54_lng52_risk035_oos.csv,7584,131,0.01727320675,0,"{""et40_mid_margin"": 80, ""weak_session_165_275"": 51}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage148 seed replay: Stage146 softsession gate.,oos
s148_softsession_margin_restore_h3_cd5_sht54_lng52_risk035,stage148_gate_softsession_margin_restore,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/148_adapter_research__softsession_supply_quality_repair_after_stage146_damage/02_runs/run148A/s148_softsession_margin_restore_h3_cd5_sht54_lng52_risk035/features/s148_softsession_margin_restore_h3_cd5_sht54_lng52_risk035_val.csv,9844,192,0.01950426656,0,"{""et40_mid_margin"": 125, ""weak_session_165_275"": 67}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage148 repair: soft session plus restored original margin block.,validation_is
s148_softsession_margin_restore_h3_cd5_sht54_lng52_risk035,stage148_gate_softsession_margin_restore,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/148_adapter_research__softsession_supply_quality_repair_after_stage146_damage/02_runs/run148A/s148_softsession_margin_restore_h3_cd5_sht54_lng52_risk035/features/s148_softsession_margin_restore_h3_cd5_sht54_lng52_risk035_oos.csv,7584,150,0.01977848101,0,"{""et40_mid_margin"": 99, ""weak_session_165_275"": 51}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage148 repair: soft session plus restored original margin block.,oos
s148_softsession_session_mid_h3_cd5_sht54_lng52_risk035,stage148_gate_softsession_session_mid,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/148_adapter_research__softsession_supply_quality_repair_after_stage146_damage/02_runs/run148A/s148_softsession_session_mid_h3_cd5_sht54_lng52_risk035/features/s148_softsession_session_mid_h3_cd5_sht54_lng52_risk035_val.csv,9844,162,0.01645672491,0,"{""et40_mid_margin"": 91, ""weak_session_165_275"": 71}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage148 repair: session block halfway between soft and original.,validation_is
s148_softsession_session_mid_h3_cd5_sht54_lng52_risk035,stage148_gate_softsession_session_mid,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/148_adapter_research__softsession_supply_quality_repair_after_stage146_damage/02_runs/run148A/s148_softsession_session_mid_h3_cd5_sht54_lng52_risk035/features/s148_softsession_session_mid_h3_cd5_sht54_lng52_risk035_oos.csv,7584,141,0.01859177215,0,"{""et40_mid_margin"": 80, ""weak_session_165_275"": 61}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage148 repair: session block halfway between soft and original.,oos
s148_softsession_threshold_guard_h3_cd5_sht55_lng53_risk035,stage148_gate_softsession_threshold_guard,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/148_adapter_research__softsession_supply_quality_repair_after_stage146_damage/02_runs/run148A/s148_softsession_threshold_guard_h3_cd5_sht55_lng53_risk035/features/s148_softsession_threshold_guard_h3_cd5_sht55_lng53_risk035_val.csv,9844,158,0.01605038602,0,"{""et40_mid_margin"": 91, ""weak_session_165_275"": 67}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage148 repair: soft gate with stricter entry thresholds.,validation_is
s148_softsession_threshold_guard_h3_cd5_sht55_lng53_risk035,stage148_gate_softsession_threshold_guard,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/148_adapter_research__softsession_supply_quality_repair_after_stage146_damage/02_runs/run148A/s148_softsession_threshold_guard_h3_cd5_sht55_lng53_risk035/features/s148_softsession_threshold_guard_h3_cd5_sht55_lng53_risk035_oos.csv,7584,131,0.01727320675,0,"{""et40_mid_margin"": 80, ""weak_session_165_275"": 51}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage148 repair: soft gate with stricter entry thresholds.,oos
