candidate_id,candidate_alias,role,source_stage,period_label,feature_file,feature_sha256,model_file,model_sha256,common_feature_path,common_feature_sha256,common_model_path,common_model_sha256,rows,first_time_utc,last_time_utc,feature_order,feature_order_hash,rank_column,gate_column,branch_mode,readiness_note
s264_allow_inner_high_quarter,s264_aih,challenger_core,264,historical_2024_tier_a_train_era_stress,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267B/historical_2024/features/s264_aih.csv,b49ba89595fa55d06d623282d21d52d8572b6cff7ee1d74ad353d4d54bce514d,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267B/historical_2024/models/s264_aih_model.csv,5df52c60031e899e5df948eadad98ea84fe7a5a9c4ed0129c20e026e01f59482,OPV2/s267b/run267B_2024/s264_aih/features/s264_aih.csv,b49ba89595fa55d06d623282d21d52d8572b6cff7ee1d74ad353d4d54bce514d,OPV2/s267b/run267B_2024/s264_aih/models/s264_aih_model.csv,5df52c60031e899e5df948eadad98ea84fe7a5a9c4ed0129c20e026e01f59482,11651,2024-01-02T16:40:00Z,2024-12-31T22:00:00Z,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_high_quarter,2ab2c67dfb3005122906ff74808ec5571664937452c2a529c153bba5c78f7e24,stage264_source_feature_rank_bucket,stage264_source_feature_gate_allow_inner_high_quarter,allow_inner_high_quarter,materialized_for_mt5_2024_historical_stress_no_kpi_yet
s264_lowrank_control,s264_lc,defensive_control,264,historical_2024_tier_a_train_era_stress,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267B/historical_2024/features/s264_lc.csv,6f1a3c1dd083d5dff3766188bbe1ed838bc504af77c23cf8c7eef13ebf5ce0e7,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267B/historical_2024/models/s264_lc_model.csv,5df52c60031e899e5df948eadad98ea84fe7a5a9c4ed0129c20e026e01f59482,OPV2/s267b/run267B_2024/s264_lc/features/s264_lc.csv,6f1a3c1dd083d5dff3766188bbe1ed838bc504af77c23cf8c7eef13ebf5ce0e7,OPV2/s267b/run267B_2024/s264_lc/models/s264_lc_model.csv,5df52c60031e899e5df948eadad98ea84fe7a5a9c4ed0129c20e026e01f59482,11651,2024-01-02T16:40:00Z,2024-12-31T22:00:00Z,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_lowrank_control,57802ff8452e88002fcc25324198176680451bd754d1ed7eac425aba5090a0d8,stage264_source_feature_rank_bucket,stage264_source_feature_gate_lowrank_control,lowrank_control,materialized_for_mt5_2024_historical_stress_no_kpi_yet
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,262,historical_2024_tier_a_train_era_stress,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267B/historical_2024/features/s262_lih.csv,572ac8872430105a4423aa38491709522e50bdd1223cbde591a0322d10959b24,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267B/historical_2024/models/s262_lih_model.csv,5df52c60031e899e5df948eadad98ea84fe7a5a9c4ed0129c20e026e01f59482,OPV2/s267b/run267B_2024/s262_lih/features/s262_lih.csv,572ac8872430105a4423aa38491709522e50bdd1223cbde591a0322d10959b24,OPV2/s267b/run267B_2024/s262_lih/models/s262_lih_model.csv,5df52c60031e899e5df948eadad98ea84fe7a5a9c4ed0129c20e026e01f59482,11651,2024-01-02T16:40:00Z,2024-12-31T22:00:00Z,stage56_context_et_event_signal;stage262_source_feature_rank_bucket;stage262_source_feature_gate_lowrank_inner_half_filter,4f64f17683b280455b32178290469759d37c1ac5c966d9c556def888cbfd04de,stage262_source_feature_rank_bucket,stage262_source_feature_gate_lowrank_inner_half_filter,lowrank_inner_half_filter,materialized_for_mt5_2024_historical_stress_no_kpi_yet
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,264,historical_2024_tier_a_train_era_stress,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267B/historical_2024/features/s264_aia.csv,65f3e8a53e9568221883a085b6e5ebc0a9d2acadfb206771e475000682845ff8,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267B/historical_2024/models/s264_aia_model.csv,5df52c60031e899e5df948eadad98ea84fe7a5a9c4ed0129c20e026e01f59482,OPV2/s267b/run267B_2024/s264_aia/features/s264_aia.csv,65f3e8a53e9568221883a085b6e5ebc0a9d2acadfb206771e475000682845ff8,OPV2/s267b/run267B_2024/s264_aia/models/s264_aia_model.csv,5df52c60031e899e5df948eadad98ea84fe7a5a9c4ed0129c20e026e01f59482,11651,2024-01-02T16:40:00Z,2024-12-31T22:00:00Z,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_all_oos_anchor,7647698b6fb69ce378e689021a9ffa86d076e6083ed493d66159b75799582469,stage264_source_feature_rank_bucket,stage264_source_feature_gate_allow_inner_all_oos_anchor,allow_inner_all_oos_anchor,materialized_for_mt5_2024_historical_stress_no_kpi_yet
s258_short_tight_control,s258_stc,stress_challenger,258,historical_2024_tier_a_train_era_stress,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267B/historical_2024/features/s258_stc.csv,cf3c2073186dd24f6f68fc269c789e74277d7c711db25ed5cb9bc23cb5fdd8e2,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267B/historical_2024/models/s258_stc_model.csv,5df52c60031e899e5df948eadad98ea84fe7a5a9c4ed0129c20e026e01f59482,OPV2/s267b/run267B_2024/s258_stc/features/s258_stc.csv,cf3c2073186dd24f6f68fc269c789e74277d7c711db25ed5cb9bc23cb5fdd8e2,OPV2/s267b/run267B_2024/s258_stc/models/s258_stc_model.csv,5df52c60031e899e5df948eadad98ea84fe7a5a9c4ed0129c20e026e01f59482,11651,2024-01-02T16:40:00Z,2024-12-31T22:00:00Z,stage56_context_et_event_signal;stage258_source_feature_rank_bucket;stage258_source_feature_gate_short_tight_control,d236bdaee097504348693024cb9d469fa84f770a110e737e9670568b296d9c37,stage258_source_feature_rank_bucket,stage258_source_feature_gate_short_tight_control,short_tight_control,materialized_for_mt5_2024_historical_stress_no_kpi_yet
