written_at,run_id,model_id,feature_order_hash,ticks_seen,bars_seen,feature_ready_count,feature_skip_count,model_ok_count,model_fail_count,tier_a_used_count,tier_b_fallback_used_count,no_tier_count,tier_a_long_count,tier_a_short_count,tier_a_flat_count,tier_a_order_attempt_count,tier_a_order_fill_count,tier_b_fallback_long_count,tier_b_fallback_short_count,tier_b_fallback_flat_count,tier_b_fallback_order_attempt_count,tier_b_fallback_order_fill_count,long_count,short_count,flat_count,order_attempt_count,order_fill_count,min_lot_floor_applied_count,max_model_risk_pct,max_actual_risk_pct_after_floor,last_skip_reason,deinit_reason
2026.04.13 23:59:58,run364F_prepare_timestamp_context_onnx_runtime_probe_without_db_v1_run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,30727037ef8716393716b509f41b1fb5cac1a487b6478c271410e1b2bb4a05c1,136745275,90145,472,89673,472,89673,472,0,89673,403,0,69,131,131,0,0,0,0,0,403,0,89742,131,131,0,0.0000000000,0.0000000000,feature_csv_timestamp_not_found:2026.04.13 23:50:00,remove
