ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1__mt5_tier_a_only_s198_cd8_r0325_ref_validation_is,198_adapter_research__bctl_adverse_excursion_dd_guard_repair,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_tier_a_only_s198_cd8_r0325_ref_validation_is,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_tier_a_only_s198_cd8_r0325_ref_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/198_adapter_research__bctl_adverse_excursion_dd_guard_repair/02_runs/run198A/mt5/reports/Project_Obsidian_Prime_v2_run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1_s198_cd8_r0325_ref_ta_val.htm,net_profit=1124.48;pf=1.74;expectancy=4.85;trades=232;win_rate=55.6,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=161.33;recovery=6.97;fill=404;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1__mt5_routed_s198_cd8_r0325_ref_validation_is,198_adapter_research__bctl_adverse_excursion_dd_guard_repair,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_routed_s198_cd8_r0325_ref_validation_is,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_routed_s198_cd8_r0325_ref_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/198_adapter_research__bctl_adverse_excursion_dd_guard_repair/02_runs/run198A/mt5/reports/Project_Obsidian_Prime_v2_run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1_s198_cd8_r0325_ref_rt_val.htm,net_profit=1124.48;pf=1.74;expectancy=4.85;trades=232;win_rate=55.6,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=161.33;recovery=6.97;fill=404;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1__mt5_tier_a_only_s198_cd8_r0325_ref_oos,198_adapter_research__bctl_adverse_excursion_dd_guard_repair,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_tier_a_only_s198_cd8_r0325_ref_oos,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_tier_a_only_s198_cd8_r0325_ref_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/198_adapter_research__bctl_adverse_excursion_dd_guard_repair/02_runs/run198A/mt5/reports/Project_Obsidian_Prime_v2_run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1_s198_cd8_r0325_ref_ta_oos.htm,net_profit=802.04;pf=1.93;expectancy=5.04;trades=159;win_rate=56.6,labelable=NA;feature_ready=7584;model_ok=7584;no_tier_labelable=NA;max_dd=109.31;recovery=7.34;fill=274;reject=0;skip=29753;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1__mt5_routed_s198_cd8_r0325_ref_oos,198_adapter_research__bctl_adverse_excursion_dd_guard_repair,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_routed_s198_cd8_r0325_ref_oos,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_routed_s198_cd8_r0325_ref_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/198_adapter_research__bctl_adverse_excursion_dd_guard_repair/02_runs/run198A/mt5/reports/Project_Obsidian_Prime_v2_run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1_s198_cd8_r0325_ref_rt_oos.htm,net_profit=802.04;pf=1.93;expectancy=5.04;trades=159;win_rate=56.6,a_used=7584;b_fallback=0;no_tier_labelable=NA;max_dd=109.31;recovery=7.34;fill=274;reject=0;skip=29753,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1__mt5_tier_a_only_s198_cd8_sl200_r0325_validation_is,198_adapter_research__bctl_adverse_excursion_dd_guard_repair,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_tier_a_only_s198_cd8_sl200_r0325_validation_is,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_tier_a_only_s198_cd8_sl200_r0325_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/198_adapter_research__bctl_adverse_excursion_dd_guard_repair/02_runs/run198A/mt5/reports/Project_Obsidian_Prime_v2_run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1_s198_cd8_sl200_r0325_ta_val.htm,net_profit=991.93;pf=1.66;expectancy=4.26;trades=233;win_rate=54.51,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=146.85;recovery=6.75;fill=401;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1__mt5_routed_s198_cd8_sl200_r0325_validation_is,198_adapter_research__bctl_adverse_excursion_dd_guard_repair,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_routed_s198_cd8_sl200_r0325_validation_is,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_routed_s198_cd8_sl200_r0325_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/198_adapter_research__bctl_adverse_excursion_dd_guard_repair/02_runs/run198A/mt5/reports/Project_Obsidian_Prime_v2_run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1_s198_cd8_sl200_r0325_rt_val.htm,net_profit=991.93;pf=1.66;expectancy=4.26;trades=233;win_rate=54.51,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=146.85;recovery=6.75;fill=401;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1__mt5_tier_a_only_s198_cd8_sl200_r0325_oos,198_adapter_research__bctl_adverse_excursion_dd_guard_repair,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_tier_a_only_s198_cd8_sl200_r0325_oos,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_tier_a_only_s198_cd8_sl200_r0325_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/198_adapter_research__bctl_adverse_excursion_dd_guard_repair/02_runs/run198A/mt5/reports/Project_Obsidian_Prime_v2_run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1_s198_cd8_sl200_r0325_ta_oos.htm,net_profit=877.97;pf=1.97;expectancy=5.52;trades=159;win_rate=56.6,labelable=NA;feature_ready=7584;model_ok=7584;no_tier_labelable=NA;max_dd=116.33;recovery=7.55;fill=274;reject=0;skip=29753;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1__mt5_routed_s198_cd8_sl200_r0325_oos,198_adapter_research__bctl_adverse_excursion_dd_guard_repair,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_routed_s198_cd8_sl200_r0325_oos,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_routed_s198_cd8_sl200_r0325_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/198_adapter_research__bctl_adverse_excursion_dd_guard_repair/02_runs/run198A/mt5/reports/Project_Obsidian_Prime_v2_run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1_s198_cd8_sl200_r0325_rt_oos.htm,net_profit=877.97;pf=1.97;expectancy=5.52;trades=159;win_rate=56.6,a_used=7584;b_fallback=0;no_tier_labelable=NA;max_dd=116.33;recovery=7.55;fill=274;reject=0;skip=29753,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1__mt5_tier_a_only_s198_cd8_sl195_r0325_validation_is,198_adapter_research__bctl_adverse_excursion_dd_guard_repair,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_tier_a_only_s198_cd8_sl195_r0325_validation_is,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_tier_a_only_s198_cd8_sl195_r0325_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/198_adapter_research__bctl_adverse_excursion_dd_guard_repair/02_runs/run198A/mt5/reports/Project_Obsidian_Prime_v2_run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1_s198_cd8_sl195_r0325_ta_val.htm,net_profit=969.97;pf=1.63;expectancy=4.16;trades=233;win_rate=54.08,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=148.76;recovery=6.52;fill=397;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1__mt5_routed_s198_cd8_sl195_r0325_validation_is,198_adapter_research__bctl_adverse_excursion_dd_guard_repair,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_routed_s198_cd8_sl195_r0325_validation_is,run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1,mt5_routed_s198_cd8_sl195_r0325_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/198_adapter_research__bctl_adverse_excursion_dd_guard_repair/02_runs/run198A/mt5/reports/Project_Obsidian_Prime_v2_run198A_stage198_bctl_adverse_excursion_dd_guard_repair_v1_s198_cd8_sl195_r0325_rt_val.htm,net_profit=969.97;pf=1.63;expectancy=4.16;trades=233;win_rate=54.08,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=148.76;recovery=6.52;fill=397;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
