variant_id,attempt_name,candidate_alias,target_period,feature_count,feature_order_hash,model_backend,model_materialization_type,runtime_feature_file,runtime_model_file,common_feature_path,common_model_path,tier_pair_boundary,runtime_claim_boundary
run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bw_01_s258_stc_2023h2_impulse_repl,s258_stc,2023H2,4,bf253081e72e5e3aba136ab4ac537e0cd0afaf7b9ae41873ac012aa5818869ed,ebm_table,cloned_run267BS_aggressive_impulse_score_table,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/features/s258_stc/adjacent_2023_h2_train_pre_2024/run267bw_01_s258_stc_2023h2_impulse_repl_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/variants/s258_stc/run267bw_01_s258_stc_2023h2_impulse_repl_variant/models/run267bw_01_s258_stc_2023h2_impulse_repl_variant_model.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s258_stc/2023h2/run267bw_01_s258_stc_2023h2_impulse_repl/features/run267bw_01_s258_stc_2023h2_impulse_repl_features.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s258_stc/2023h2/run267bw_01_s258_stc_2023h2_impulse_repl/models/run267bw_01_s258_stc_2023h2_impulse_repl_variant_model.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bw_02_s258_stc_2025h1_impulse_repl,s258_stc,2025H1,4,bf253081e72e5e3aba136ab4ac537e0cd0afaf7b9ae41873ac012aa5818869ed,ebm_table,cloned_run267BS_aggressive_impulse_score_table,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/features/s258_stc/adjacent_2025_h1_validation_post_2024/run267bw_02_s258_stc_2025h1_impulse_repl_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/variants/s258_stc/run267bw_02_s258_stc_2025h1_impulse_repl_variant/models/run267bw_02_s258_stc_2025h1_impulse_repl_variant_model.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s258_stc/2025h1/run267bw_02_s258_stc_2025h1_impulse_repl/features/run267bw_02_s258_stc_2025h1_impulse_repl_features.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s258_stc/2025h1/run267bw_02_s258_stc_2025h1_impulse_repl/models/run267bw_02_s258_stc_2025h1_impulse_repl_variant_model.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bw_03_s258_stc_2025h2_impulse_repl,s258_stc,2025H2,4,bf253081e72e5e3aba136ab4ac537e0cd0afaf7b9ae41873ac012aa5818869ed,ebm_table,cloned_run267BS_aggressive_impulse_score_table,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/features/s258_stc/adjacent_2025_h2_oos_followthrough/run267bw_03_s258_stc_2025h2_impulse_repl_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/variants/s258_stc/run267bw_03_s258_stc_2025h2_impulse_repl_variant/models/run267bw_03_s258_stc_2025h2_impulse_repl_variant_model.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s258_stc/2025h2/run267bw_03_s258_stc_2025h2_impulse_repl/features/run267bw_03_s258_stc_2025h2_impulse_repl_features.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s258_stc/2025h2/run267bw_03_s258_stc_2025h2_impulse_repl/models/run267bw_03_s258_stc_2025h2_impulse_repl_variant_model.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bw_04_s264_aih_2023h2_impulse_repl,s264_aih,2023H2,4,717ec4ea4c47a03dd6d21cf5fc057711e76efe3f2b875bebecfbc0ca762430df,ebm_table,cloned_run267BS_aggressive_impulse_score_table,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/features/s264_aih/adjacent_2023_h2_train_pre_2024/run267bw_04_s264_aih_2023h2_impulse_repl_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/variants/s264_aih/run267bw_04_s264_aih_2023h2_impulse_repl_variant/models/run267bw_04_s264_aih_2023h2_impulse_repl_variant_model.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s264_aih/2023h2/run267bw_04_s264_aih_2023h2_impulse_repl/features/run267bw_04_s264_aih_2023h2_impulse_repl_features.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s264_aih/2023h2/run267bw_04_s264_aih_2023h2_impulse_repl/models/run267bw_04_s264_aih_2023h2_impulse_repl_variant_model.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bw_05_s264_aih_2025h1_impulse_repl,s264_aih,2025H1,4,717ec4ea4c47a03dd6d21cf5fc057711e76efe3f2b875bebecfbc0ca762430df,ebm_table,cloned_run267BS_aggressive_impulse_score_table,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/features/s264_aih/adjacent_2025_h1_validation_post_2024/run267bw_05_s264_aih_2025h1_impulse_repl_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/variants/s264_aih/run267bw_05_s264_aih_2025h1_impulse_repl_variant/models/run267bw_05_s264_aih_2025h1_impulse_repl_variant_model.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s264_aih/2025h1/run267bw_05_s264_aih_2025h1_impulse_repl/features/run267bw_05_s264_aih_2025h1_impulse_repl_features.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s264_aih/2025h1/run267bw_05_s264_aih_2025h1_impulse_repl/models/run267bw_05_s264_aih_2025h1_impulse_repl_variant_model.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bw_06_s264_aih_2025h2_impulse_repl,s264_aih,2025H2,4,717ec4ea4c47a03dd6d21cf5fc057711e76efe3f2b875bebecfbc0ca762430df,ebm_table,cloned_run267BS_aggressive_impulse_score_table,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/features/s264_aih/adjacent_2025_h2_oos_followthrough/run267bw_06_s264_aih_2025h2_impulse_repl_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/variants/s264_aih/run267bw_06_s264_aih_2025h2_impulse_repl_variant/models/run267bw_06_s264_aih_2025h2_impulse_repl_variant_model.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s264_aih/2025h2/run267bw_06_s264_aih_2025h2_impulse_repl/features/run267bw_06_s264_aih_2025h2_impulse_repl_features.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s264_aih/2025h2/run267bw_06_s264_aih_2025h2_impulse_repl/models/run267bw_06_s264_aih_2025h2_impulse_repl_variant_model.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bw_07_s264_aia_2023h2_impulse_repl,s264_aia,2023H2,4,1b4d49d6868c370ad277cae0031ab10137724c014579d56ef8e51db54b55ae42,ebm_table,cloned_run267BS_aggressive_impulse_score_table,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/features/s264_aia/adjacent_2023_h2_train_pre_2024/run267bw_07_s264_aia_2023h2_impulse_repl_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/variants/s264_aia/run267bw_07_s264_aia_2023h2_impulse_repl_variant/models/run267bw_07_s264_aia_2023h2_impulse_repl_variant_model.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s264_aia/2023h2/run267bw_07_s264_aia_2023h2_impulse_repl/features/run267bw_07_s264_aia_2023h2_impulse_repl_features.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s264_aia/2023h2/run267bw_07_s264_aia_2023h2_impulse_repl/models/run267bw_07_s264_aia_2023h2_impulse_repl_variant_model.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bw_08_s264_aia_2025h1_impulse_repl,s264_aia,2025H1,4,1b4d49d6868c370ad277cae0031ab10137724c014579d56ef8e51db54b55ae42,ebm_table,cloned_run267BS_aggressive_impulse_score_table,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/features/s264_aia/adjacent_2025_h1_validation_post_2024/run267bw_08_s264_aia_2025h1_impulse_repl_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/variants/s264_aia/run267bw_08_s264_aia_2025h1_impulse_repl_variant/models/run267bw_08_s264_aia_2025h1_impulse_repl_variant_model.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s264_aia/2025h1/run267bw_08_s264_aia_2025h1_impulse_repl/features/run267bw_08_s264_aia_2025h1_impulse_repl_features.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s264_aia/2025h1/run267bw_08_s264_aia_2025h1_impulse_repl/models/run267bw_08_s264_aia_2025h1_impulse_repl_variant_model.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bw_09_s264_aia_2025h2_impulse_repl,s264_aia,2025H2,4,1b4d49d6868c370ad277cae0031ab10137724c014579d56ef8e51db54b55ae42,ebm_table,cloned_run267BS_aggressive_impulse_score_table,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/features/s264_aia/adjacent_2025_h2_oos_followthrough/run267bw_09_s264_aia_2025h2_impulse_repl_features.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BW/aggressive_impulse_dd_shape_cross_period_materialization/variants/s264_aia/run267bw_09_s264_aia_2025h2_impulse_repl_variant/models/run267bw_09_s264_aia_2025h2_impulse_repl_variant_model.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s264_aia/2025h2/run267bw_09_s264_aia_2025h2_impulse_repl/features/run267bw_09_s264_aia_2025h2_impulse_repl_features.csv,OPV2/s267bw/run267BW_aggressive_impulse_dd_shape_cross_period/s264_aia/2025h2/run267bw_09_s264_aia_2025h2_impulse_repl/models/run267bw_09_s264_aia_2025h2_impulse_repl_variant_model.csv,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
