record_view,candidate_id,candidate_alias,candidate_role,test_id,test_type,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aih_loss_shape_proxy_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,tier_a_only,month,2024-01,8,47.89,59.14,-11.25,5.256889,5.98625,0.625,11.828,-3.75,3.154133,11.18,2.108479,2,0.375,2,4.283542,measured_slice(측정 구간)
mt5_ta_s264_aih_loss_shape_proxy_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,tier_a_only,month,2024-02,9,130.81,133.17,-2.36,56.427966,14.534444,0.777778,19.024286,-1.18,16.122276,1.35,0.213554,1,0.222222,1,96.896296,measured_slice(측정 구간)
mt5_ta_s264_aih_loss_shape_proxy_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,tier_a_only,month,2024-03,9,52.73,65.47,-12.74,5.138932,5.858889,0.666667,10.911667,-4.246667,2.569466,4.87,0.938235,2,0.444444,1,10.827515,measured_slice(측정 구간)
mt5_ta_s264_aih_loss_shape_proxy_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,tier_a_only,month,2024-04,19,-54.05,60.19,-114.24,0.526873,-2.844737,0.368421,8.598571,-9.52,0.903211,71.15,13.930767,17,0.894737,4,-0.759663,negative_fragile_slice(음수 취약 구간)
mt5_ta_s264_aih_loss_shape_proxy_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,tier_a_only,month,2024-05,5,19.77,33.32,-13.55,2.459041,3.954,0.6,11.106667,-6.775,1.63936,13.55,2.642356,2,0.4,2,1.459041,measured_slice(측정 구간)
mt5_ta_s264_aih_loss_shape_proxy_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,tier_a_only,month,2024-06,4,0.12,33.95,-33.83,1.003547,0.03,0.25,33.95,-11.276667,3.010641,18.12,3.49645,2,0.75,2,0.006623,measured_slice(측정 구간)
mt5_ta_s264_aih_loss_shape_proxy_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,tier_a_only,month,2024-07,28,26.29,127.13,-100.84,1.26071,0.938929,0.607143,7.478235,-9.167273,0.815754,55.67,11.134,20,0.857143,5,0.472247,measured_slice(측정 구간)
mt5_ta_s264_aih_loss_shape_proxy_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,tier_a_only,month,2024-08,34,30.28,147.74,-117.46,1.25779,0.890588,0.617647,7.035238,-9.035385,0.778632,30.59,5.777476,14,0.676471,2,0.989866,measured_slice(측정 구간)
mt5_ta_s264_aih_loss_shape_proxy_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,tier_a_only,month,2024-09,24,109.46,175.3,-65.84,2.662515,4.560833,0.666667,10.95625,-8.23,1.331258,30.01,5.296599,9,0.625,3,3.647451,measured_slice(측정 구간)
mt5_ta_s264_aih_loss_shape_proxy_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,tier_a_only,month,2024-10,17,173.48,190.92,-17.44,10.947248,10.204706,0.764706,14.686154,-4.36,3.368384,8.98,1.346811,3,0.352941,2,19.318486,measured_slice(측정 구간)
