candidate_id,candidate_alias,candidate_role,test_id,test_type,materialization_boundary,record_view,net_profit,base_2024_net_profit,net_delta_vs_base_2024,profit_factor,base_2024_profit_factor,pf_delta_vs_base_2024,trade_count,base_2024_trade_count,trade_delta_vs_base_2024,report_equity_drawdown_percent,base_2024_max_drawdown_percent,dd_delta_vs_base_2024,recovery_factor,base_2024_recovery_factor,positive_month_ratio,negative_month_count,worst_month,worst_month_net,weakest_weekday,weakest_weekday_net,weakest_hour_report,weakest_hour_net,weakest_session_report,weakest_session_net,weakest_direction,weakest_direction_net,weakest_chron_segment,weakest_chron_net,chron_early_net,chron_mid_net,chron_late_net,base_curve_grade,base_curve_read,source_chart_path,kpi_review_label,curve_read,review_read
s264_lowrank_control,s264_lc,defensive_control,similar_replacement_impulse,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,mt5_rt_s264_lc_similar_repl_historical_2024,1568.81,71.34,1497.47,1.496729,1.04,0.456729,408,350,58.0,17.43,37.52,-20.09,3.86,0.23,0.75,3,2024-12,-170.6,Monday,-256.56,19,19.16,session_07_12_report_time,-138.5,buy,59.23,chron_mid,197.27,698.23,197.27,673.31,C_watch,survives_but_curve_not_pretty,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CG/pool_wide_orthogonal_loss_shape_state_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CG_run267cf_07_s264_lc_similar_repl_rt_2024.png,,dd_or_month_hole_uncomfortable(손실폭 또는 월별 구멍 불편),"constructive_wide_watch_no_selection(넓은 관찰 가치, 선택 아님)"
s258_short_tight_control,s258_stc,stress_challenger,similar_replacement_impulse,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,mt5_rt_s258_stc_similar_repl_historical_2024,1414.48,102.89,1311.59,1.435996,1.05,0.385996,419,378,41.0,31.65,40.43,-8.78,3.29,0.28,0.75,3,2024-07,-173.27,Monday,-313.09,19,8.87,session_07_12_report_time,-131.4,buy,0.99,chron_mid,96.05,673.47,96.05,644.96,D_fragile,rough_curve_high_dd_or_low_pf,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CG/pool_wide_orthogonal_loss_shape_state_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CG_run267cf_10_s258_stc_similar_repl_rt_2024.png,,dd_or_month_hole_uncomfortable(손실폭 또는 월별 구멍 불편),profit_with_uncomfortable_dd_or_weak_month(수익은 있으나 손실폭 또는 약한 월 불편)
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,similar_replacement_impulse,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,mt5_rt_s264_aia_similar_repl_historical_2024,1408.59,87.07,1321.52,1.500549,1.05,0.450549,396,354,42.0,28.37,36.9,-8.53,3.84,0.28,0.75,3,2024-07,-136.74,Monday,-215.73,19,6.73,session_07_12_report_time,-125.2,buy,64.32,chron_mid,20.4,645.12,20.4,743.07,C_watch,survives_but_curve_not_pretty,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CG/pool_wide_orthogonal_loss_shape_state_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CG_run267cf_09_s264_aia_similar_repl_rt_2024.png,,"mixed_constructive_needs_more_pressure(혼합 건설적, 추가 압박 필요)","constructive_wide_watch_no_selection(넓은 관찰 가치, 선택 아님)"
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,similar_replacement_impulse,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,mt5_rt_s262_lih_similar_repl_historical_2024,1183.13,44.49,1138.64,1.469658,1.02,0.449658,388,352,36.0,28.76,40.13,-11.37,3.48,0.13,0.75,3,2024-07,-152.26,Monday,-180.03,19,-18.22,session_07_12_report_time,-112.5,buy,69.41,chron_mid,36.49,520.24,36.49,626.4,D_fragile,rough_curve_high_dd_or_low_pf,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CG/pool_wide_orthogonal_loss_shape_state_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CG_run267cf_08_s262_lih_similar_repl_rt_2024.png,,"mixed_constructive_needs_more_pressure(혼합 건설적, 추가 압박 필요)","constructive_wide_watch_no_selection(넓은 관찰 가치, 선택 아님)"
s264_allow_inner_high_quarter,s264_aih,challenger_core,similar_replacement_impulse,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,mt5_rt_s264_aih_similar_repl_historical_2024,1166.51,95.56,1070.95,1.436843,1.05,0.386843,369,353,16.0,24.89,36.68,-11.79,3.54,0.31,0.75,3,2024-12,-154.08,Monday,-256.75,19,7.95,session_07_12_report_time,-125.96,buy,-73.92,chron_mid,-15.98,675.62,-15.98,506.87,C_watch,survives_but_curve_not_pretty,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CG/pool_wide_orthogonal_loss_shape_state_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CG_run267cf_06_s264_aih_similar_repl_rt_2024.png,,"mixed_constructive_needs_more_pressure(혼합 건설적, 추가 압박 필요)","constructive_wide_watch_no_selection(넓은 관찰 가치, 선택 아님)"
s258_short_tight_control,s258_stc,stress_challenger,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,mt5_rt_s258_stc_loss_shape_proxy_historical_2024,825.03,102.89,722.14,1.702967,1.05,0.652967,239,378,-139.0,14.26,40.43,-26.17,3.88,0.28,0.833333,2,2024-12,-99.07,Monday,-185.98,20,13.8,session_07_12_report_time,-63.1,buy,95.87,chron_mid,155.72,274.65,155.72,394.66,D_fragile,rough_curve_high_dd_or_low_pf,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CG/pool_wide_orthogonal_loss_shape_state_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CG_run267cf_05_s258_stc_loss_shape_proxy_rt_2024.png,,"mixed_constructive_needs_more_pressure(혼합 건설적, 추가 압박 필요)","constructive_wide_watch_no_selection(넓은 관찰 가치, 선택 아님)"
s264_lowrank_control,s264_lc,defensive_control,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,mt5_rt_s264_lc_loss_shape_proxy_historical_2024,698.39,71.34,627.05,1.922466,1.04,0.882466,206,350,-144.0,11.79,37.52,-25.73,7.89,0.23,0.833333,2,2024-12,-48.36,Monday,-136.59,20,3.98,session_21_23_report_time,87.69,buy,99.32,chron_mid,129.07,184.59,129.07,384.73,C_watch,survives_but_curve_not_pretty,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CG/pool_wide_orthogonal_loss_shape_state_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CG_run267cf_02_s264_lc_loss_shape_proxy_rt_2024.png,,"mixed_constructive_needs_more_pressure(혼합 건설적, 추가 압박 필요)","constructive_wide_watch_no_selection(넓은 관찰 가치, 선택 아님)"
s264_allow_inner_high_quarter,s264_aih,challenger_core,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,mt5_rt_s264_aih_loss_shape_proxy_historical_2024,694.85,95.56,599.29,1.977093,1.05,0.927093,194,353,-159.0,14.68,36.68,-22.0,6.34,0.31,0.833333,2,2024-04,-54.05,Monday,-136.01,20,22.36,session_21_23_report_time,75.76,buy,49.2,chron_mid,124.29,169.11,124.29,401.45,C_watch,survives_but_curve_not_pretty,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CG/pool_wide_orthogonal_loss_shape_state_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CG_run267cf_01_s264_aih_loss_shape_proxy_rt_2024.png,,"mixed_constructive_needs_more_pressure(혼합 건설적, 추가 압박 필요)","constructive_wide_watch_no_selection(넓은 관찰 가치, 선택 아님)"
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,mt5_rt_s262_lih_loss_shape_proxy_historical_2024,617.93,44.49,573.44,1.707475,1.02,0.687475,226,352,-126.0,9.06,40.13,-31.07,5.7,0.13,0.666667,4,2024-12,-57.91,Monday,-114.26,20,15.56,session_21_23_report_time,63.94,buy,63.53,chron_mid,123.19,172.14,123.19,322.6,D_fragile,rough_curve_high_dd_or_low_pf,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CG/pool_wide_orthogonal_loss_shape_state_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CG_run267cf_03_s262_lih_loss_shape_proxy_rt_2024.png,,"mixed_constructive_needs_more_pressure(혼합 건설적, 추가 압박 필요)","constructive_wide_watch_no_selection(넓은 관찰 가치, 선택 아님)"
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,loss_shape_proxy_minimal,orthogonal_loss_shape_state,Tier_A_and_Tier_A_plus_B_duplicate_2024_execution_inputs_materialized; true_Tier_B_fallback_and_runtime_results_remain_future_work,mt5_rt_s264_aia_loss_shape_proxy_historical_2024,565.26,87.07,478.19,1.801162,1.05,0.751162,194,354,-160.0,15.0,36.9,-21.9,5.2,0.28,0.75,3,2024-04,-41.61,Monday,-141.03,20,2.27,session_21_23_report_time,50.84,buy,45.95,chron_mid,84.96,121.64,84.96,358.66,C_watch,survives_but_curve_not_pretty,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CG/pool_wide_orthogonal_loss_shape_state_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CG_run267cf_04_s264_aia_loss_shape_proxy_rt_2024.png,,"mixed_constructive_needs_more_pressure(혼합 건설적, 추가 압박 필요)","constructive_wide_watch_no_selection(넓은 관찰 가치, 선택 아님)"
