variant_id,run_id,record_view,split,status,report_path,trade_count,trades_per_day,net_profit,profit_factor_recomputed,expectancy,cost_stress_per_trade,cost_stressed_expectancy,mfe_capture_ratio,mfe_capture_ratio_all_trades,reference_mfe_capture_ratio,mfe_capture_delta_vs_d390h10,mfe_capture_materially_worse_than_d390h10,winner_count,winner_truncation_rate,loser_count,loser_escape_rate,same_direction_reentry_3_bars,same_direction_reentry_6_bars,same_direction_reentry_12_bars,same_move_reentry_ratio,density_gain_survives_12bar_cooldown,mt5_average_position_holding_bars,cooldown_window_bars,cooldown_removed_trades,trade_count_after_cooldown,trades_per_day_after_cooldown,net_after_cooldown,profit_factor_after_cooldown,error
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_validation_is.htm,748,4.087431694,341.54,1.129371212,0.4566042781,0.5,-0.04339572193,0.6400747268,-4.679334266,,,False,380,0.2921052632,368,0.3179347826,394,419,456,0.6096256684,False,22.68,12,456,292,1.595628415,141.07,1.149113164,
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_oos.htm,594,3.046153846,273.2,1.121265924,0.4599326599,0.5,-0.04006734007,0.6282646615,-2.954786603,,,False,308,0.3214285714,286,0.2657342657,302,332,354,0.595959596,False,22.61333333,12,354,240,1.230769231,373.66,1.462273138,
s58_no_atr_fixed_lot025_sd5,run52A_stage58_adapter_repair_before_risk_atr_v1_s58_no_atr_fixed_lot025_sd5,mt5_routed_s58_no_atr_fixed_lot025_sd5_validation_is,validation_is,completed,stages/58_adapter_risk__bounded_repair_before_atr_risk_integration/02_runs/run52A/mt5/reports/Project_Obsidian_Prime_v2_run52A_stage58_adapter_repair_before_risk_atr_v1_s58_no_atr_fixed_lot025_sd5_rt_val.htm,1358,7.420765027,1009.93,1.203631752,0.7436892489,0.5,0.2436892489,0.6117451654,-5.167503436,0.6400747268,-0.02832956145,False,657,0.3211567732,701,0.3723252496,8,210,443,0.3262150221,True,13.02666667,12,443,915,5,692.9,1.225200044,
s58_no_atr_fixed_lot025_sd5,run52A_stage58_adapter_repair_before_risk_atr_v1_s58_no_atr_fixed_lot025_sd5,mt5_routed_s58_no_atr_fixed_lot025_sd5_oos,oos,completed,stages/58_adapter_risk__bounded_repair_before_atr_risk_integration/02_runs/run52A/mt5/reports/Project_Obsidian_Prime_v2_run52A_stage58_adapter_repair_before_risk_atr_v1_s58_no_atr_fixed_lot025_sd5_rt_oos.htm,1014,5.2,1048.98,1.299096705,1.034497041,0.5,0.5344970414,0.6167315875,-3.106396189,0.6282646615,-0.01153307399,False,528,0.3200757576,486,0.3703703704,12,172,354,0.349112426,False,12.51333333,12,354,660,3.384615385,364.38,1.165468573,
s58_atr_fixed_lot025_sd5,run52A_stage58_adapter_repair_before_risk_atr_v1_s58_atr_fixed_lot025_sd5,mt5_routed_s58_atr_fixed_lot025_sd5_validation_is,validation_is,completed,stages/58_adapter_risk__bounded_repair_before_atr_risk_integration/02_runs/run52A/mt5/reports/Project_Obsidian_Prime_v2_run52A_stage58_adapter_repair_before_risk_atr_v1_s58_atr_fixed_lot025_sd5_rt_val.htm,1508,8.240437158,525.75,1.102578961,0.3486405836,0.5,-0.1513594164,0.6284314186,-5.075763321,0.6400747268,-0.01164330827,False,706,0.2974504249,802,0.3017456359,72,286,543,0.3600795756,True,2.366666667,12,543,965,5.273224044,194.71,1.063395988,
s58_atr_fixed_lot025_sd5,run52A_stage58_adapter_repair_before_risk_atr_v1_s58_atr_fixed_lot025_sd5,mt5_routed_s58_atr_fixed_lot025_sd5_oos,oos,completed,stages/58_adapter_risk__bounded_repair_before_atr_risk_integration/02_runs/run52A/mt5/reports/Project_Obsidian_Prime_v2_run52A_stage58_adapter_repair_before_risk_atr_v1_s58_atr_fixed_lot025_sd5_rt_oos.htm,1120,5.743589744,934.39,1.257298557,0.8342767857,0.5,0.3342767857,0.6400381754,-2.887381198,0.6282646615,0.0117735139,False,572,0.2797202797,548,0.3412408759,52,244,434,0.3875,False,2.32,12,434,686,3.517948718,195.19,1.088905792,
s58_atr_modelrisk5_sd5,run52A_stage58_adapter_repair_before_risk_atr_v1_s58_atr_modelrisk5_sd5,mt5_routed_s58_atr_modelrisk5_sd5_validation_is,validation_is,completed,stages/58_adapter_risk__bounded_repair_before_atr_risk_integration/02_runs/run52A/mt5/reports/Project_Obsidian_Prime_v2_run52A_stage58_adapter_repair_before_risk_atr_v1_s58_atr_modelrisk5_sd5_rt_val.htm,1508,8.240437158,-431.26,0.9286134023,-0.2859814324,0.5,-0.7859814324,0.6292255827,-5.075187443,0.6400747268,-0.01084914418,False,705,0.2964539007,802,0.3017456359,72,286,543,0.3600795756,True,2.366666667,12,543,965,5.273224044,-199.99,0.9478684969,
s58_atr_modelrisk5_sd5,run52A_stage58_adapter_repair_before_risk_atr_v1_s58_atr_modelrisk5_sd5,mt5_routed_s58_atr_modelrisk5_sd5_oos,oos,completed,stages/58_adapter_risk__bounded_repair_before_atr_risk_integration/02_runs/run52A/mt5/reports/Project_Obsidian_Prime_v2_run52A_stage58_adapter_repair_before_risk_atr_v1_s58_atr_modelrisk5_sd5_rt_oos.htm,1120,5.743589744,2076.39,1.181191714,1.853919643,0.5,1.353919643,0.6398615013,-2.88683764,0.6282646615,0.01159683981,False,572,0.2797202797,548,0.3412408759,52,244,434,0.3875,False,2.32,12,434,686,3.517948718,286.92,1.039229144,
s58_wideatr_modelrisk5_sd5,run52A_stage58_adapter_repair_before_risk_atr_v1_s58_wideatr_modelrisk5_sd5,mt5_routed_s58_wideatr_modelrisk5_sd5_validation_is,validation_is,completed,stages/58_adapter_risk__bounded_repair_before_atr_risk_integration/02_runs/run52A/mt5/reports/Project_Obsidian_Prime_v2_run52A_stage58_adapter_repair_before_risk_atr_v1_s58_wideatr_modelrisk5_sd5_rt_val.htm,1433,7.830601093,194.3,1.024373477,0.135589672,0.5,-0.364410328,0.62021212,-5.600740871,0.6400747268,-0.01986260687,False,694,0.3126801153,739,0.3464140731,25,235,465,0.3244940684,True,4.466666667,12,465,968,5.289617486,261.3,1.046258677,
s58_wideatr_modelrisk5_sd5,run52A_stage58_adapter_repair_before_risk_atr_v1_s58_wideatr_modelrisk5_sd5,mt5_routed_s58_wideatr_modelrisk5_sd5_oos,oos,completed,stages/58_adapter_risk__bounded_repair_before_atr_risk_integration/02_runs/run52A/mt5/reports/Project_Obsidian_Prime_v2_run52A_stage58_adapter_repair_before_risk_atr_v1_s58_wideatr_modelrisk5_sd5_rt_oos.htm,1055,5.41025641,882.49,1.130641713,0.8364834123,0.5,0.3364834123,0.6296208647,-3.093249569,0.6282646615,0.001356203144,False,539,0.306122449,516,0.3565891473,18,183,354,0.3355450237,False,3.553333333,12,354,701,3.594871795,460.74,1.097755033,
