variant_id,queue_id,candidate_alias,source_model_file,source_model_sha256,runtime_model_file,runtime_model_sha256,common_model_path,common_model_sha256,appended_feature,model_strength,model_materialization_type,claim_boundary
run267cn_01_s264_aih_shared_state_breakout,run267cn_q01_shared_monday_december_state_interaction,s264_aih,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CF/pool_wide_orthogonal_loss_shape_state_materialization/variants/s264_aih/run267cf_06_s264_aih_similar_repl/models/run267cf_06_s264_aih_similar_repl_model.csv,fbff05e0a503d686df2a37358ed8853ce47f3a886aeb53e3ddc02f2652512591,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CN/pool_wide_shared_weakness_breakout_materialization/variants/s264_aih/run267cn_01_s264_aih_shared_state_breakout/models/run267cn_01_s264_aih_shared_state_breakout_model.csv,6ad3962c0d3db3e660b45a8b6eed76c63e854a4774931a3e24a2a1e276e2da31,OPV2/s267cn/run267CN_shared_weakness_breakout/s264_aih/run267cn_01_s264_aih_shared_state_breakout/models/run267cn_01_s264_aih_shared_state_breakout_model.csv,6ad3962c0d3db3e660b45a8b6eed76c63e854a4774931a3e24a2a1e276e2da31,stage267cn_shared_weakness_state_interaction_score,moderate_directional_permission_when_noncalendar_shared_weakness_state_is_high,augmented_run267CF_score_table_with_shared_weakness_breakout_feature,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cn_02_s264_lc_shared_state_breakout,run267cn_q01_shared_monday_december_state_interaction,s264_lc,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CF/pool_wide_orthogonal_loss_shape_state_materialization/variants/s264_lc/run267cf_07_s264_lc_similar_repl/models/run267cf_07_s264_lc_similar_repl_model.csv,ba7aaf05874271a53f891c973be14d1a47f338407f27484bb7b694aba213e82b,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CN/pool_wide_shared_weakness_breakout_materialization/variants/s264_lc/run267cn_02_s264_lc_shared_state_breakout/models/run267cn_02_s264_lc_shared_state_breakout_model.csv,c5a48965295636a4a1947711928668210b8523ad5d6f8bf57dc69b1869b3ff4a,OPV2/s267cn/run267CN_shared_weakness_breakout/s264_lc/run267cn_02_s264_lc_shared_state_breakout/models/run267cn_02_s264_lc_shared_state_breakout_model.csv,c5a48965295636a4a1947711928668210b8523ad5d6f8bf57dc69b1869b3ff4a,stage267cn_shared_weakness_state_interaction_score,moderate_directional_permission_when_noncalendar_shared_weakness_state_is_high,augmented_run267CF_score_table_with_shared_weakness_breakout_feature,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cn_03_s262_lih_shared_state_breakout,run267cn_q01_shared_monday_december_state_interaction,s262_lih,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CF/pool_wide_orthogonal_loss_shape_state_materialization/variants/s262_lih/run267cf_08_s262_lih_similar_repl/models/run267cf_08_s262_lih_similar_repl_model.csv,2d34a5eed733e0f01b8c6453a5da2681bdca78808a6ec41ed21320db0db05f42,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CN/pool_wide_shared_weakness_breakout_materialization/variants/s262_lih/run267cn_03_s262_lih_shared_state_breakout/models/run267cn_03_s262_lih_shared_state_breakout_model.csv,058cda87492621b0965f9310963b2daacadb91f85e09e4e202ebba97ca1410b2,OPV2/s267cn/run267CN_shared_weakness_breakout/s262_lih/run267cn_03_s262_lih_shared_state_breakout/models/run267cn_03_s262_lih_shared_state_breakout_model.csv,058cda87492621b0965f9310963b2daacadb91f85e09e4e202ebba97ca1410b2,stage267cn_shared_weakness_state_interaction_score,moderate_directional_permission_when_noncalendar_shared_weakness_state_is_high,augmented_run267CF_score_table_with_shared_weakness_breakout_feature,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cn_04_s264_aia_shared_state_breakout,run267cn_q01_shared_monday_december_state_interaction,s264_aia,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CF/pool_wide_orthogonal_loss_shape_state_materialization/variants/s264_aia/run267cf_09_s264_aia_similar_repl/models/run267cf_09_s264_aia_similar_repl_model.csv,08e0e3d32f757d11cb9f516018c2d2197a0c332c2b0e1ace8c1c9c7eaeea91fd,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CN/pool_wide_shared_weakness_breakout_materialization/variants/s264_aia/run267cn_04_s264_aia_shared_state_breakout/models/run267cn_04_s264_aia_shared_state_breakout_model.csv,6f41f83df3a192fcb30d687184466b331b5198e78f3cad6b7a75184f4dcd5838,OPV2/s267cn/run267CN_shared_weakness_breakout/s264_aia/run267cn_04_s264_aia_shared_state_breakout/models/run267cn_04_s264_aia_shared_state_breakout_model.csv,6f41f83df3a192fcb30d687184466b331b5198e78f3cad6b7a75184f4dcd5838,stage267cn_shared_weakness_state_interaction_score,moderate_directional_permission_when_noncalendar_shared_weakness_state_is_high,augmented_run267CF_score_table_with_shared_weakness_breakout_feature,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cn_05_s258_stc_shared_state_breakout,run267cn_q01_shared_monday_december_state_interaction,s258_stc,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CF/pool_wide_orthogonal_loss_shape_state_materialization/variants/s258_stc/run267cf_10_s258_stc_similar_repl/models/run267cf_10_s258_stc_similar_repl_model.csv,9eae428c8c5fd2f795fef79e01db36ff332c61bc6e6f83fd776f7671f5b11dc1,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CN/pool_wide_shared_weakness_breakout_materialization/variants/s258_stc/run267cn_05_s258_stc_shared_state_breakout/models/run267cn_05_s258_stc_shared_state_breakout_model.csv,78906ded797b9ad46c1a2d4f1ed251f9122150cbfd4943f2e2addd43f7f3ca6c,OPV2/s267cn/run267CN_shared_weakness_breakout/s258_stc/run267cn_05_s258_stc_shared_state_breakout/models/run267cn_05_s258_stc_shared_state_breakout_model.csv,78906ded797b9ad46c1a2d4f1ed251f9122150cbfd4943f2e2addd43f7f3ca6c,stage267cn_shared_weakness_state_interaction_score,moderate_directional_permission_when_noncalendar_shared_weakness_state_is_high,augmented_run267CF_score_table_with_shared_weakness_breakout_feature,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cn_06_s264_aih_aggressive_shock_release_reentry,run267cn_q02_s264_aih_aggressive_shock_release_reentry,s264_aih,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CF/pool_wide_orthogonal_loss_shape_state_materialization/variants/s264_aih/run267cf_01_s264_aih_loss_shape_proxy/models/run267cf_01_s264_aih_loss_shape_proxy_model.csv,3e5052ee6a303f01f5481350e13b748586419aeacd58d7de39953144a74d26b9,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CN/pool_wide_shared_weakness_breakout_materialization/variants/s264_aih/run267cn_06_s264_aih_aggressive_shock_release_reentry/models/run267cn_06_s264_aih_aggressive_shock_release_reentry_model.csv,86249fd31b2b6cf08f0411ddd435a72794e250ece0e0a08f02830e7e6c841a82,OPV2/s267cn/run267CN_shared_weakness_breakout/s264_aih/run267cn_06_s264_aih_aggressive_shock_release_reentry/models/run267cn_06_s264_aih_aggressive_shock_release_reentry_model.csv,86249fd31b2b6cf08f0411ddd435a72794e250ece0e0a08f02830e7e6c841a82,stage267cn_aggressive_shock_release_reentry_score,stronger_directional_permission_when_shock_release_structure_is_high,augmented_run267CF_score_table_with_shared_weakness_breakout_feature,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
