run_id,attempt_name,ini_path,ini_sha256,terminal,symbol,period,model,deposit,leverage,from_date,to_date,report,claim_boundary
run364BU_prepare_late_year_session_gate_mt5_precheck_without_db_v1,run364BU_december_h21_long_calendar_block_precheck,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BU/mt5/inis/OPv2_run364BU_calendar_gate_precheck.ini,e67a21a4a32b816bab6dcaff8141d8e22ecd6cbdc710bac84f2f4570108815f9,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/terminal64.exe,US100,M5,4,500.0,1:100,2025.01.01,2026.04.14,OPv2_run364BU_dec_h21_long_calendar_block_precheck,research_development_runtime_precheck_and_blocker_recovery_only_no_exact_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
