run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run12H_catboost_margin_geometry_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_margin_tier_a_used_validation_is,validation,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12H_catboost_margin_geometry_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12H_catboost_margin_geometry_probe_v1_routed_high_margin_validation_is.htm,96dd1772c82dbcf0d8583360b8abe7cab8b66fb9bc4301d35500d54dbc68b8fe,NA,NA,NA,NA,recorded
run12H_catboost_margin_geometry_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_margin_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12H_catboost_margin_geometry_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12H_catboost_margin_geometry_probe_v1_routed_high_margin_validation_is.htm,96dd1772c82dbcf0d8583360b8abe7cab8b66fb9bc4301d35500d54dbc68b8fe,NA,NA,NA,NA,recorded
run12H_catboost_margin_geometry_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_margin_validation_is,validation,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12H_catboost_margin_geometry_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12H_catboost_margin_geometry_probe_v1_routed_high_margin_validation_is.htm,96dd1772c82dbcf0d8583360b8abe7cab8b66fb9bc4301d35500d54dbc68b8fe,-285.86,0.79,71,513.99,recorded
run12H_catboost_margin_geometry_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_low_margin_tier_a_used_validation_is,validation,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12H_catboost_margin_geometry_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12H_catboost_margin_geometry_probe_v1_routed_low_margin_validation_is.htm,c7cca3ca92b67968434d50f504dc11270f068a1992f4ae46ad6ec81c4aac4392,NA,NA,NA,NA,recorded
run12H_catboost_margin_geometry_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_low_margin_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12H_catboost_margin_geometry_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12H_catboost_margin_geometry_probe_v1_routed_low_margin_validation_is.htm,c7cca3ca92b67968434d50f504dc11270f068a1992f4ae46ad6ec81c4aac4392,NA,NA,NA,NA,recorded
run12H_catboost_margin_geometry_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_low_margin_validation_is,validation,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12H_catboost_margin_geometry_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12H_catboost_margin_geometry_probe_v1_routed_low_margin_validation_is.htm,c7cca3ca92b67968434d50f504dc11270f068a1992f4ae46ad6ec81c4aac4392,180.44,1.12,120,381.33,recorded
run12H_catboost_margin_geometry_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_margin_tier_a_used_oos,oos,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12H_catboost_margin_geometry_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12H_catboost_margin_geometry_probe_v1_routed_high_margin_oos.htm,5d2fa64642c2c5601e55dc0f62be3cd606d308c305807b3f802150b6bbcd991c,NA,NA,NA,NA,recorded
run12H_catboost_margin_geometry_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_margin_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12H_catboost_margin_geometry_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12H_catboost_margin_geometry_probe_v1_routed_high_margin_oos.htm,5d2fa64642c2c5601e55dc0f62be3cd606d308c305807b3f802150b6bbcd991c,NA,NA,NA,NA,recorded
run12H_catboost_margin_geometry_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_margin_oos,oos,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12H_catboost_margin_geometry_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12H_catboost_margin_geometry_probe_v1_routed_high_margin_oos.htm,5d2fa64642c2c5601e55dc0f62be3cd606d308c305807b3f802150b6bbcd991c,203.64,1.38,45,249.48,recorded
run12H_catboost_margin_geometry_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_low_margin_tier_a_used_oos,oos,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12H_catboost_margin_geometry_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12H_catboost_margin_geometry_probe_v1_routed_low_margin_oos.htm,23e2aa2929c92445220a9af1714944fa8116b82e116aa04fd5535fbde52e870f,NA,NA,NA,NA,recorded
