run_id,source_run_id,adapter_id,split,atr_enabled,model_risk_enabled,atr_stop_multiplier,atr_take_profit_multiplier,risk_floor_applied_count,avg_model_risk_pct,max_model_risk_pct,avg_clipped_risk_pct,max_clipped_risk_pct,avg_computed_lot,avg_executed_lot,max_actual_risk_pct_after_floor,avg_actual_risk_pct_after_floor,avg_atr_points,avg_open_sl_points,avg_open_tp_points,risk_bucket,cost_stressed_expectancy,same_move_reentry_ratio,mfe_capture_delta_vs_d390h10,profit_factor_after_cooldown,net_after_cooldown,audit_flag,telemetry_sha256
run212A_stage212_stage210_candidate_segment_equity_audit_v1,run210A_stage210_oos_net_recovery_preserve_stage208_validation_gate_v1,s210_ls_r0315,validation_is,True,True,2.075,4.75,0,0.0007031712706,0.0251709745,0.0007031712706,0.0251709745,0.01089297592,0.01075274279,0.0251704088,0.0006881824858,3634.39774,7541.375311,17263.38927,mid,4.178619403,0.06343283582,0.03905012503,1.6754613,1130.04,acceptable_measurement_only,2436542460575fa4ff9842e3691a139eb050f6c933e7df9089c7185a8dbc0766
run212A_stage212_stage210_candidate_segment_equity_audit_v1,run210A_stage210_oos_net_recovery_preserve_stage208_validation_gate_v1,s210_ls_r0315,oos,True,True,2.075,4.75,0,0.0006637915216,0.0251709745,0.0006637915216,0.0251709745,0.006327381254,0.006199894515,0.0251638586,0.0006479664994,3903.364499,8099.481335,18540.98137,mid,3.365948718,0.05128205128,0.08415792299,1.738524687,689.11,acceptable_measurement_only,e71df615b73aee4ee9a4ae8f52a123f95f81b04269c17bc462cba678436d9dc9
