run_id,adapter_id,split,month,trade_count,net_profit,profit_factor,winner_count,loser_count,quality_flag
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,validation_is,2025.01,22,7.03,1.073451,11,11,pf_below_34d
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,validation_is,2025.02,29,220.01,2.900406,19,10,acceptable_measurement_only
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,validation_is,2025.03,26,137.54,1.799698,14,12,acceptable_measurement_only
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,validation_is,2025.04,44,233.44,1.64821,27,17,acceptable_measurement_only
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,validation_is,2025.05,25,15.85,1.075318,11,14,pf_below_34d
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,validation_is,2025.06,18,93.2,1.612513,11,7,acceptable_measurement_only
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,validation_is,2025.07,16,152.23,2.348003,9,7,acceptable_measurement_only
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,validation_is,2025.08,22,49.63,1.185672,10,12,pf_below_34d
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,validation_is,2025.09,21,128.81,1.642124,12,9,acceptable_measurement_only
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,oos,2025.10,15,19.11,1.287498,9,6,pf_below_34d
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,oos,2025.11,25,184.36,2.987709,16,9,acceptable_measurement_only
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,oos,2025.12,18,-26.73,0.794764,9,9,negative_month
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,oos,2026.01,25,89.82,1.832823,14,11,acceptable_measurement_only
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,oos,2026.02,30,166.52,2.068326,17,13,acceptable_measurement_only
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,oos,2026.03,37,423.47,2.578169,22,15,acceptable_measurement_only
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_control_risk0365_h3_cd5_ctxwide_sht54_lng52,oos,2026.04,7,-33.44,0.614613,3,4,negative_month
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_cd8_risk0365_h3_cd8_ctxwide_sht54_lng52,validation_is,2025.01,21,6.7,1.070003,10,11,pf_below_34d
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_cd8_risk0365_h3_cd8_ctxwide_sht54_lng52,validation_is,2025.02,29,220.01,2.900406,19,10,acceptable_measurement_only
run180A_stage180_tp45_context_lifecycle_dd_repair_v1,s180_tp45_cd8_risk0365_h3_cd8_ctxwide_sht54_lng52,validation_is,2025.03,25,151.63,1.935237,14,11,acceptable_measurement_only
