record_type,feature_index,item_index,value,score_short,score_flat,score_long
intercept,-1,-1,,-0.18499451803988415,-0.14901891778075071,0
cut,0,0,-0.5,,,
cut,0,1,0.5,,,
score,0,0,,0,0,0
score,0,1,,0.19475306088224351,0.0072352800965549413,-0.20955314003796605
score,0,2,,0.0023589180577771895,0.0045466563035067402,-0.0031378491827592689
score,0,3,,-0.5349649879958327,-0.28845807935925277,0.61173938002859141
score,0,4,,0,0,0
cut,1,0,0.5,,,
cut,1,1,1.5,,,
cut,1,2,2.5,,,
score,1,0,,0,0,0
score,1,1,,-0.16312699717496762,0.14801361707217436,0.046273660728787414
score,1,2,,0.2593977716134932,-0.26699054367804176,-0.038635710866170382
score,1,3,,0.55597934355539691,-0.48630760821284647,-0.17814602170303856
score,1,4,,0.83570237045814633,-0.66428214255110807,-0.34027613064996692
score,1,5,,0,0,0
cut,2,0,0.5,,,
cut,2,1,1.5,,,
score,2,0,,0,0,0
score,2,1,,-0.002914022445102458,0.00031680005079559218,0.0033993948997055644
score,2,2,,0.24131460980804523,-2.7621622506113469e-05,-0.25834342598127485
score,2,3,,-0.29115888422332359,-0.12275567609500507,0.20316631577688754
score,2,4,,0,0,0
cut,3,0,13.047600746154785,,,
cut,3,1,14.334038257598877,,,
cut,3,2,15.204872131347656,,,
cut,3,3,16.056653022766113,,,
cut,3,4,16.80323314666748,,,
cut,3,5,17.45524787902832,,,
cut,3,6,18.097109794616699,,,
cut,3,7,18.724605560302734,,,
cut,3,8,19.283627510070801,,,
cut,3,9,19.811806678771973,,,
cut,3,10,20.374255180358887,,,
cut,3,11,20.951473236083984,,,
cut,3,12,21.513334274291992,,,
cut,3,13,22.085512161254883,,,
cut,3,14,22.664056777954102,,,
cut,3,15,23.230297088623047,,,
cut,3,16,23.834548950195312,,,
cut,3,17,24.454257011413574,,,
cut,3,18,25.135722160339355,,,
cut,3,19,25.914843559265137,,,
cut,3,20,26.708145141601562,,,
cut,3,21,27.607204437255859,,,
cut,3,22,28.563857078552246,,,
cut,3,23,29.68226432800293,,,
cut,3,24,30.934930801391602,,,
cut,3,25,32.497461318969727,,,
cut,3,26,34.615589141845703,,,
cut,3,27,38.140586853027344,,,
cut,3,28,43.559650421142578,,,
score,3,0,,0,0,0
score,3,1,,-0.057942359507924694,0.054447221964990966,-0.0017641824249975794
score,3,2,,-0.04893528891572943,0.052723263986922814,-0.0075329472649268902
score,3,3,,-0.036090752015462912,0.044008256653513877,-0.0092225446526193432
score,3,4,,-0.027104732474706007,0.035172253432253109,-0.0079532919471564274
score,3,5,,-0.016606103978942712,0.025687217103545559,-0.0083368476555452584
score,3,6,,-0.012701425051364963,0.025294581269758698,-0.011355389027917294
score,3,7,,-0.0095890591114287903,0.021172936906653655,-0.0098517655788907844
score,3,8,,-0.011249251806383668,0.023729264539049329,-0.011063614140735218
score,3,9,,-0.011099570327034687,0.024559829289061821,-0.012062339877509928
score,3,10,,-0.0054547018512215439,0.01434988120017652,-0.0074415823230144272
score,3,11,,-0.0057593484511950423,0.015545439897284026,-0.008360974930776241
score,3,12,,0.0061655020396841247,-0.0014468231655801454,-0.0029128667351590357
score,3,13,,0.0061655020396841247,-0.0014468231655801454,-0.0029128667351590357
score,3,14,,0.010116071393038904,-0.0049164903271022575,-0.0031744845321591991
score,3,15,,0.010550177400589795,-0.0058439728676408891,-0.0026978086511585259
score,3,16,,0.010550177400589795,-0.0058439728676408891,-0.0026978086511585259
score,3,17,,0.010303339285948405,-0.009650214987400093,0.0011268282393732093
score,3,18,,0.0089502034648691782,-0.0082595680606319891,0.0011239962181069207
score,3,19,,0.0081269232371650648,-0.0064097394302071713,0.00024988383601103233
score,3,20,,0.0090671643877006276,-0.0068145534974825388,-0.00023654709580902094
score,3,21,,0.014872489151346863,-0.0044929534862316167,-0.0075293712334503727
score,3,22,,0.015391488012463253,-0.0034719381313773148,-0.0088552054092560402
score,3,23,,0.014793081444562055,-0.0021032171818077456,-0.0094119808607374608
score,3,24,,0.018057568733537779,-0.010388970542967025,-0.0050598574548684624
score,3,25,,0.022231535837514665,-0.020346723209775111,0.0003124749739402315
score,3,26,,0.021657301530588591,-0.025169026716071352,0.0047402020827771998
score,3,27,,0.018113800171345319,-0.02842730079769221,0.010455711338411954
score,3,28,,0.011687837366864667,-0.038046178857814979,0.023337778804224097
score,3,29,,0.012499009507627175,-0.057019174756291285,0.03819385940239696
score,3,30,,0.013207028849767516,-0.096434953753966685,0.060791914183465863
score,3,31,,0,0,0
cut,4,0,10.439778804779053,,,
cut,4,1,11.524071216583252,,,
cut,4,2,12.284116744995117,,,
cut,4,3,12.93238639831543,,,
cut,4,4,13.539820194244385,,,
cut,4,5,14.052961826324463,,,
cut,4,6,14.547983646392822,,,
cut,4,7,15.01380443572998,,,
cut,4,8,15.465314865112305,,,
cut,4,9,15.872488021850586,,,
cut,4,10,16.214962959289551,,,
cut,4,11,16.622796058654785,,,
cut,4,12,17.07868480682373,,,
cut,4,13,17.479474067687988,,,
cut,4,14,17.939182281494141,,,
cut,4,15,18.378589630126953,,,
cut,4,16,18.895538330078125,,,
cut,4,17,19.41579532623291,,,
cut,4,18,19.951120376586914,,,
cut,4,19,20.470586776733398,,,
cut,4,20,20.996021270751953,,,
cut,4,21,21.657862663269043,,,
cut,4,22,22.303982734680176,,,
cut,4,23,23.026671409606934,,,
cut,4,24,24.037581443786621,,,
cut,4,25,25.283967018127441,,,
cut,4,26,27.008123397827148,,,
cut,4,27,29.140947341918945,,,
cut,4,28,32.586109161376953,,,
score,4,0,,0,0,0
score,4,1,,-0.030654642110301021,0.054534205689138346,-0.024267550677825905
score,4,2,,-0.033456963300904086,0.046794272222182659,-0.013899569593558928
score,4,3,,-0.034882978162766823,0.047196186420022337,-0.013030962759845
score,4,4,,-0.031832277508514591,0.043919050275837965,-0.012628373591072155
score,4,5,,-0.027952851916650198,0.043846976867871389,-0.016004640735337888
score,4,6,,-0.016180134085974188,0.037834897472751518,-0.020839353804815219
score,4,7,,-0.016180134085974188,0.037834897472751518,-0.020839353804815219
score,4,8,,-0.0037529829864007195,0.026982252650612035,-0.021523853394298055
score,4,9,,0.00077664567719100473,0.02329861841136624,-0.022018638204464452
score,4,10,,0.00077664567719100473,0.02329861841136624,-0.022018638204464452
score,4,11,,0.0070244431301474397,0.012494941524827243,-0.017316417806237674
score,4,12,,0.0071597381598453372,0.011195941728137218,-0.016196038658466774
score,4,13,,0.0096096951377249405,0.0067591078418402411,-0.014188778445907501
score,4,14,,0.014428831821723923,-0.00088803915862896475,-0.011314810094021716
score,4,15,,0.015788063705026473,-0.004314953689892374,-0.0093337332373012241
score,4,16,,0.014809693661146862,-0.0051234697411599132,-0.0076918744442704039
score,4,17,,0.014797718709573016,-0.0082770883213397692,-0.0047579533700600977
score,4,18,,0.014130025449647324,-0.0079614268400447843,-0.0044349151721381841
score,4,19,,0.011395585497480288,-0.0082062296889262379,-0.0016955160761172568
score,4,20,,0.012030827534482572,-0.011953127519847617,0.0012777937805629825
score,4,21,,0.015969470172616858,-0.020512563718270739,0.0059101223017485596
score,4,22,,0.01530060078730824,-0.024164846908798096,0.0098161572089820737
score,4,23,,0.013127112055079902,-0.024420096535760868,0.012051067196469804
score,4,24,,0.010174669089607078,-0.022254710924144144,0.013005746463500157
score,4,25,,0.0065621756067554471,-0.023872518472156889,0.017747948570203353
score,4,26,,0.0063243120336185709,-0.02400937182543798,0.018080926345969375
score,4,27,,0.0021105134350762312,-0.025077576696280877,0.023005282212361682
score,4,28,,0.0031345385455895922,-0.040174441522802917,0.034646764482323782
score,4,29,,0.0033520050320073329,-0.070309415075144904,0.057400811817652074
score,4,30,,-0.0038245237578513566,-0.094574123694946097,0.081097537650348273
score,4,31,,0,0,0
cut,5,0,0.92091071605682373,,,
cut,5,1,0.96608132123947144,,,
cut,5,2,0.99551403522491455,,,
cut,5,3,1.0182520747184753,,,
cut,5,4,1.0393686294555664,,,
cut,5,5,1.0613402128219604,,,
cut,5,6,1.0798667073249817,,,
cut,5,7,1.0995410084724426,,,
cut,5,8,1.1207160949707031,,,
cut,5,9,1.1411902904510498,,,
cut,5,10,1.1632435917854309,,,
cut,5,11,1.1884024739265442,,,
cut,5,12,1.2158356904983521,,,
cut,5,13,1.2420656085014343,,,
cut,5,14,1.2696001529693604,,,
cut,5,15,1.3003091216087341,,,
cut,5,16,1.3291193842887878,,,
cut,5,17,1.3575268387794495,,,
cut,5,18,1.3830714821815491,,,
cut,5,19,1.4096577763557434,,,
cut,5,20,1.4349581003189087,,,
cut,5,21,1.461380660533905,,,
cut,5,22,1.4858039617538452,,,
cut,5,23,1.5111489295959473,,,
cut,5,24,1.536905825138092,,,
cut,5,25,1.5681326985359192,,,
cut,5,26,1.599811851978302,,,
cut,5,27,1.6369975805282593,,,
cut,5,28,1.6951662302017212,,,
score,5,0,,0,0,0
score,5,1,,0.0057591643977663847,0.0067841252318462525,-0.012371987487586287
score,5,2,,0.014358412228803727,0.0055364112931880829,-0.018520051449907638
score,5,3,,0.01577691503456214,-0.0078818687535629449,-0.0061499173223167345
score,5,4,,0.014225088232683774,-0.010834084241809185,-0.0017501453592609431
score,5,5,,0.011781730450592246,-0.0091675115577080028,-0.0013303921119512346
score,5,6,,0.0071806548665580266,-0.0080609516479862621,0.0016243690542774203
score,5,7,,0.0082422505956450728,-0.013776837084745776,0.0060382433006922059
score,5,8,,0.0047449321140983994,-0.010817312445582788,0.0061797411811253394
score,5,9,,0.0019567067863537095,-0.01010736134067302,0.0079680269523982484
score,5,10,,-0.0057576680373403934,-0.0013009233056221706,0.0061893598648189996
score,5,11,,-0.012697564228809412,0.0086876106781498194,0.0026638781058558321
score,5,12,,-0.013046265496354353,0.0094306562584771624,0.0022565312781187559
score,5,13,,-0.013016982010225747,0.0096992410172307142,0.0019682166811585407
score,5,14,,-0.013100409621255494,0.010834340909706336,0.00096302217325034767
score,5,15,,-0.011103975893970582,0.010392998641930981,-0.00039105451582691845
score,5,16,,-0.010528253064121284,0.0087398174363896054,0.00063169072132405633
score,5,17,,-0.010735090020577447,0.0094768610048420205,0.00014502360872531477
score,5,18,,-0.010735090020577447,0.0094768610048420205,0.00014502360872531477
score,5,19,,-0.01192706484691709,0.011572044410142181,-0.00062951210599353701
score,5,20,,-0.01192706484691709,0.011572044410142181,-0.00062951210599353701
score,5,21,,-0.0074575263450867568,-3.1104076259131069e-05,0.0060673971995839644
score,5,22,,-0.0058239937900221722,-0.0017823696758180773,0.0060899204196356348
score,5,23,,0.0013047051417786808,-0.012129350769202286,0.0093365530842411289
score,5,24,,0.0055551858564665251,-0.014899844612612251,0.0078385451352273958
score,5,25,,0.010415733486112612,-0.015628335287356448,0.0043499838884750704
score,5,26,,0.011770811269981286,-0.013320487727397388,0.0012044106437127033
score,5,27,,0.0095895291979101807,-0.0035314503429155746,-0.0046059113980109218
score,5,28,,0.0082388668933257095,-0.0015121200040805426,-0.0049354883223130096
score,5,29,,0.0047026105862907168,0.0061897370934505709,-0.0075239559295726174
score,5,30,,0.0022465164558926852,0.016366005636248859,-0.012801141136487568
score,5,31,,0,0,0
cut,6,0,0.0022795088589191437,,,
cut,6,1,0.002698840806260705,,,
cut,6,2,0.0030146276112645864,,,
cut,6,3,0.00331124197691679,,,
cut,6,4,0.0035768712405115366,,,
cut,6,5,0.0038154942449182272,,,
cut,6,6,0.0040576655883342028,,,
cut,6,7,0.0043173281010240316,,,
cut,6,8,0.0045839974191039801,,,
cut,6,9,0.004839329281821847,,,
cut,6,10,0.0050934711471199989,,,
cut,6,11,0.0053785641212016344,,,
cut,6,12,0.0056580530945211649,,,
cut,6,13,0.00594564457423985,,,
cut,6,14,0.0062346633058041334,,,
cut,6,15,0.0065484656952321529,,,
cut,6,16,0.0069061713293194771,,,
cut,6,17,0.0072776381857693195,,,
cut,6,18,0.0076505420729517937,,,
cut,6,19,0.0080736461095511913,,,
cut,6,20,0.0085170459933578968,,,
cut,6,21,0.0090170558542013168,,,
cut,6,22,0.0096068726852536201,,,
cut,6,23,0.010269089136272669,,,
cut,6,24,0.011085085105150938,,,
cut,6,25,0.01205189386382699,,,
cut,6,26,0.013298199977725744,,,
cut,6,27,0.015368250198662281,,,
cut,6,28,0.018888573162257671,,,
score,6,0,,0,0,0
score,6,1,,-0.02528713473754059,0.11298551381042085,-0.092549548228378492
score,6,2,,-0.019729912782015083,0.089972078018449725,-0.074972078718591073
score,6,3,,-0.019856450876891009,0.086681271654602321,-0.071114165889151967
score,6,4,,-0.014151579494327781,0.073844741559573893,-0.062144331748906483
score,6,5,,-0.0052312945949302882,0.046945721218035426,-0.041708302252096624
score,6,6,,-0.0032004592889841124,0.038863382183011913,-0.034808899138295352
score,6,7,,-0.0031592256123512395,0.036981247107096431,-0.032846616669344228
score,6,8,,0.0008345921306254048,0.026913460849212392,-0.026118996466213323
score,6,9,,0.0011136376854791513,0.024737494396760647,-0.024134580575189406
score,6,10,,0.0031790011343567496,0.022372249378773051,-0.023580966505115486
score,6,11,,0.0086158431587273869,0.014962370124189536,-0.02110629822356663
score,6,12,,0.0086158431587273869,0.014962370124189536,-0.02110629822356663
score,6,13,,0.017008823780842352,-0.0025364067009552311,-0.011829855263233983
score,6,14,,0.017472782741058884,-0.0091875714438801187,-0.0058862305747156562
score,6,15,,0.017235067275218643,-0.013274461279562329,-0.0018081099505619532
score,6,16,,0.016657894078256956,-0.013547258517273418,-0.0010304542056736698
score,6,17,,0.020356209491155967,-0.022834267007673582,0.0044398790561142789
score,6,18,,0.022066705407236271,-0.028260921866201303,0.0079427055622968493
score,6,19,,0.019100135810464634,-0.030739599378810201,0.012965763022103588
score,6,20,,0.017719212743767532,-0.031526672195373313,0.014942383592511189
score,6,21,,0.014715253302465927,-0.031126051086428488,0.017426480285831488
score,6,22,,0.015482480283800599,-0.041331504563421897,0.026158425400023135
score,6,23,,0.012993514201384287,-0.040549470357765814,0.027845280782032002
score,6,24,,0.0069489912478626174,-0.041418964513893541,0.03430630583518178
score,6,25,,0.0035246961954078972,-0.040610471930012292,0.036887316752095403
score,6,26,,0.0029839756362540952,-0.041350068961534724,0.037971379407515972
score,6,27,,0.0028560452053407312,-0.042901882676786345,0.039257895135615235
score,6,28,,0.00077086111452513608,-0.044975184445768958,0.042801827803535406
score,6,29,,0.00077086111452513608,-0.044975184445768958,0.042801827803535406
score,6,30,,-0.14026315360439653,-0.068958983521411124,0.20074821081985239
score,6,31,,0,0,0
cut,7,0,-0.089463215321302414,,,
cut,7,1,-0.0053861637134104967,,,
cut,7,2,0.049939531832933426,,,
cut,7,3,0.092184882611036301,,,
cut,7,4,0.13090209662914276,,,
cut,7,5,0.16626878082752228,,,
cut,7,6,0.19955357164144516,,,
cut,7,7,0.23341753333806992,,,
cut,7,8,0.26803502440452576,,,
cut,7,9,0.30370137095451355,,,
cut,7,10,0.34094645082950592,,,
cut,7,11,0.38138648867607117,,,
cut,7,12,0.42091329395771027,,,
cut,7,13,0.46372213959693909,,,
cut,7,14,0.50498983263969421,,,
cut,7,15,0.54669398069381714,,,
cut,7,16,0.58682599663734436,,,
cut,7,17,0.62664875388145447,,,
cut,7,18,0.66347140073776245,,,
cut,7,19,0.70016688108444214,,,
cut,7,20,0.73512202501296997,,,
cut,7,21,0.76566451787948608,,,
cut,7,22,0.79684802889823914,,,
cut,7,23,0.82871636748313904,,,
cut,7,24,0.86238846182823181,,,
cut,7,25,0.89692986011505127,,,
cut,7,26,0.93543580174446106,,,
cut,7,27,0.98874044418334961,,,
cut,7,28,1.0651252865791321,,,
score,7,0,,0,0,0
score,7,1,,0.010317962266250102,-0.027066126179337298,0.016164858399138813
score,7,2,,0.0096143580616205072,-0.025054496781336068,0.0149245865765205
score,7,3,,0.01123527561991567,-0.01379300469427067,0.0027535782695003994
score,7,4,,0.013882568684293391,-0.015187323518693724,0.0013066281599593984
score,7,5,,0.013882568684293391,-0.015187323518693724,0.0013066281599593984
score,7,6,,0.011174816480548948,-0.010322875870184139,-0.00051905205052269897
score,7,7,,0.012807978229318517,-0.010166754537012129,-0.002228190815166941
score,7,8,,0.015889583014712699,-0.010109667819223768,-0.0052310256552739586
score,7,9,,0.018225259089205439,-0.0097167386833855,-0.0077958776553887785
score,7,10,,0.016151050205079613,-0.0067270729161767653,-0.0085544794920808138
score,7,11,,0.0091829520554490979,-0.0013800594456593374,-0.007223508665097478
score,7,12,,0.0087129194095590702,-0.00077158613250721982,-0.0073399775817127267
score,7,13,,0.0016963520833830237,0.0035683893044734286,-0.0048800002840245649
score,7,14,,-0.0030844834900804413,0.0050133331032245687,-0.0017910228241709097
score,7,15,,-0.0037795658034142808,0.0049586932145356056,-0.0010996905445156818
score,7,16,,-0.0048041335660895731,0.0065139654059572236,-0.001611894265691043
score,7,17,,-0.0051914683017422435,0.0068335643713978477,-0.0015569844362637651
score,7,18,,-0.0051914683017422435,0.0068335643713978477,-0.0015569844362637651
