record_view,candidate_id,candidate_alias,candidate_role,test_id,test_type,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,month,2025-01,61,13.37,215.29,-201.92,1.066214,0.21918,0.47541,7.423793,-6.31,1.176512,53.09,9.912063,23,0.901639,5,0.251837,measured_slice(측정 구간)
mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,month,2025-02,55,136.53,383.75,-247.22,1.552261,2.482364,0.545455,12.791667,-9.8888,1.293551,59.56,9.273792,11,0.727273,5,2.29231,measured_slice(측정 구간)
mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,month,2025-03,64,6.66,331.39,-324.73,1.020509,0.104062,0.46875,11.046333,-9.550882,1.156577,81.64,15.456559,43,0.90625,5,0.081578,measured_slice(측정 구간)
mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,month,2025-04,93,72.39,521.12,-448.73,1.161322,0.778387,0.494624,11.328696,-9.547447,1.186568,80.58,14.449146,27,0.827957,5,0.898362,measured_slice(측정 구간)
mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,month,2025-05,47,-1.22,252.45,-253.67,0.995191,-0.025957,0.446809,12.021429,-9.756538,1.232141,95.34,16.815111,21,0.87234,5,-0.012796,minor_negative_slice(작은 음수 구간)
mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267ec_01_s258_stc_2025h1_period_survival_gate_2025h1,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h1_period_survival_gate,period_survival_gate_2025h1,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,month,2025-06,37,74.15,256.39,-182.24,1.406881,2.004054,0.621622,11.147391,-13.017143,0.856362,68.41,12.327015,18,0.810811,3,1.083906,measured_slice(측정 구간)
mt5_tier_a_adjacent_2025_h2_oos_followthrough__run267ec_02_s258_stc_2025h2_period_survival_gate_2025h2,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h2_period_survival_gate,period_survival_gate_2025h2,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,month,2025-07,26,-5.75,98.41,-104.16,0.944796,-0.221154,0.461538,8.200833,-7.44,1.102263,58.17,10.574249,14,0.769231,3,-0.098848,minor_negative_slice(작은 음수 구간)
mt5_tier_a_adjacent_2025_h2_oos_followthrough__run267ec_02_s258_stc_2025h2_period_survival_gate_2025h2,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h2_period_survival_gate,period_survival_gate_2025h2,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,month,2025-08,44,48.02,227.57,-179.55,1.267446,1.091364,0.477273,10.836667,-7.806522,1.388156,61.2,11.252689,16,0.863636,4,0.784641,measured_slice(측정 구간)
mt5_tier_a_adjacent_2025_h2_oos_followthrough__run267ec_02_s258_stc_2025h2_period_survival_gate_2025h2,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h2_period_survival_gate,period_survival_gate_2025h2,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,month,2025-09,39,1.14,140.86,-139.72,1.008159,0.029231,0.461538,7.825556,-6.653333,1.176186,49.6,9.082752,24,0.897436,4,0.022984,measured_slice(측정 구간)
mt5_tier_a_adjacent_2025_h2_oos_followthrough__run267ec_02_s258_stc_2025h2_period_survival_gate_2025h2,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_2025h2_period_survival_gate,period_survival_gate_2025h2,Tier A materialized for seventh follow-up/prune; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,month,2025-10,47,84.13,301.33,-217.2,1.387339,1.79,0.553191,11.589615,-10.342857,1.120543,99.57,14.937666,12,0.659574,6,0.844933,measured_slice(측정 구간)
