record_view,tier_scope,candidate_id,candidate_alias,candidate_role,variant_id,source_queue_id,model_materialization_type,materialization_boundary,tier_pair_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aih_explode_opportunity_recall_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,explode_opportunity_recall,run267W_01_s264_aih_abl_volatility_bandwidth,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-01,28,156.02,208.99,-52.97,3.945441,5.572143,0.714286,10.4495,-6.62125,1.578176,29.41,5.574933,7,0.392857,4,5.304998,measured_slice(측정 구간)
mt5_ta_s264_aih_explode_opportunity_recall_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,explode_opportunity_recall,run267W_01_s264_aih_abl_volatility_bandwidth,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-02,32,289.72,428.34,-138.62,3.09003,9.05375,0.625,21.417,-11.551667,1.854018,48.16,5.815889,5,0.5625,2,6.015781,measured_slice(측정 구간)
mt5_ta_s264_aih_explode_opportunity_recall_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,explode_opportunity_recall,run267W_01_s264_aih_abl_volatility_bandwidth,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-03,34,153.4,254.91,-101.51,2.511181,4.511765,0.617647,12.138571,-7.808462,1.554541,49.09,7.359489,13,0.647059,4,3.124873,measured_slice(측정 구간)
mt5_ta_s264_aih_explode_opportunity_recall_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,explode_opportunity_recall,run267W_01_s264_aih_abl_volatility_bandwidth,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-04,68,454.8,839.1,-384.3,2.18345,6.688235,0.691176,17.853191,-18.3,0.975584,77.15,12.706909,13,0.602941,3,5.89501,measured_slice(측정 구간)
mt5_ta_s264_aih_explode_opportunity_recall_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,explode_opportunity_recall,run267W_01_s264_aih_abl_volatility_bandwidth,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-05,24,387.45,610.29,-222.84,2.738691,16.14375,0.625,40.686,-24.76,1.643215,66.98,9.874814,4,0.5,3,5.784563,measured_slice(측정 구간)
mt5_ta_s264_aih_explode_opportunity_recall_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,explode_opportunity_recall,run267W_01_s264_aih_abl_volatility_bandwidth,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-06,31,-137.44,713.03,-850.47,0.838395,-4.433548,0.354839,64.820909,-42.5235,1.524355,450.98,57.454073,11,0.806452,10,-0.304759,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aih_explode_opportunity_recall_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,explode_opportunity_recall,run267W_01_s264_aih_abl_volatility_bandwidth,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-07,97,544.32,1867.21,-1322.89,1.411463,5.611546,0.56701,33.949273,-31.497381,1.077844,431.52,33.301178,37,0.845361,4,1.261402,measured_slice(측정 구간)
mt5_ta_s264_aih_explode_opportunity_recall_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,explode_opportunity_recall,run267W_01_s264_aih_abl_volatility_bandwidth,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-08,114,292.07,1608.09,-1316.02,1.221934,2.562018,0.517544,27.255763,-23.927636,1.139091,250.5,39.414446,48,0.842105,6,1.165948,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aih_explode_opportunity_recall_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,explode_opportunity_recall,run267W_01_s264_aih_abl_volatility_bandwidth,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-09,76,980.08,2106.33,-1126.25,1.870215,12.895789,0.605263,45.789783,-37.541667,1.219706,254.8,28.253035,33,0.736842,4,3.846468,measured_slice(측정 구간)
mt5_ta_s264_aih_explode_opportunity_recall_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,explode_opportunity_recall,run267W_01_s264_aih_abl_volatility_bandwidth,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-10,60,1518.3,3101.67,-1583.37,1.958904,25.305,0.55,93.99,-58.643333,1.60274,492.59,24.868235,16,0.716667,4,3.082279,measured_slice(측정 구간)
mt5_ta_s264_aih_explode_opportunity_recall_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,explode_opportunity_recall,run267W_01_s264_aih_abl_volatility_bandwidth,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-11,56,2875.21,4713.09,-1837.88,2.564417,51.343036,0.642857,130.919167,-91.894,1.424676,538.64,61.562299,14,0.625,2,5.337907,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aih_explode_opportunity_recall_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,explode_opportunity_recall,run267W_01_s264_aih_abl_volatility_bandwidth,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-12,50,1699.61,4577.1,-2877.49,1.590657,33.9922,0.56,163.467857,-130.795,1.249802,814.03,102.899796,17,0.8,3,2.087896,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aih_payoff_convexity_push_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,payoff_convexity_push,run267W_04_s264_aih_rep_volatility_atr,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-01,17,85.1,135.73,-50.63,2.680822,5.005882,0.647059,12.339091,-8.438333,1.462266,30.35,5.406609,4,0.470588,3,2.803954,measured_slice(측정 구간)
mt5_ta_s264_aih_payoff_convexity_push_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,payoff_convexity_push,run267W_04_s264_aih_rep_volatility_atr,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-02,16,386.91,476.93,-90.02,5.298045,24.181875,0.625,47.693,-15.003333,3.178827,36.67,4.13,3,0.5,1,10.551132,measured_slice(측정 구간)
mt5_ta_s264_aih_payoff_convexity_push_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,payoff_convexity_push,run267W_04_s264_aih_rep_volatility_atr,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-03,15,141.89,252.53,-110.64,2.282448,9.459333,0.6,28.058889,-18.44,1.521632,68.53,10.392939,9,0.666667,2,2.07048,measured_slice(측정 구간)
mt5_ta_s264_aih_payoff_convexity_push_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,payoff_convexity_push,run267W_04_s264_aih_rep_volatility_atr,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-04,35,602.78,949.5,-346.72,2.738521,17.222286,0.628571,43.159091,-26.670769,1.618217,104.78,12.698182,8,0.514286,4,5.752815,measured_slice(측정 구간)
mt5_ta_s264_aih_payoff_convexity_push_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,payoff_convexity_push,run267W_04_s264_aih_rep_volatility_atr,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-05,12,451.96,607.28,-155.32,3.909864,37.663333,0.666667,75.91,-38.83,1.954932,109.37,16.742954,5,0.5,2,4.132395,measured_slice(측정 구간)
mt5_ta_s264_aih_payoff_convexity_push_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,payoff_convexity_push,run267W_04_s264_aih_rep_volatility_atr,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-06,14,-249.26,375.99,-625.25,0.601343,-17.804286,0.214286,125.33,-56.840909,2.204926,319.92,56.061403,6,0.857143,5,-0.779132,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aih_payoff_convexity_push_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,payoff_convexity_push,run267W_04_s264_aih_rep_volatility_atr,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-07,44,137.79,1174.52,-1036.73,1.132908,3.131591,0.5,53.387273,-47.124091,1.132908,209.87,32.284245,18,0.75,3,0.656549,measured_slice(측정 구간)
mt5_ta_s264_aih_payoff_convexity_push_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,payoff_convexity_push,run267W_04_s264_aih_rep_volatility_atr,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-08,54,533.22,1975.29,-1442.07,1.36976,9.874444,0.555556,65.843,-60.08625,1.095808,407.19,28.269035,15,0.722222,4,1.309512,measured_slice(측정 구간)
mt5_ta_s264_aih_payoff_convexity_push_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,payoff_convexity_push,run267W_04_s264_aih_rep_volatility_atr,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-09,36,1515.7,2500.96,-985.26,2.538376,42.102778,0.583333,119.093333,-65.684,1.813125,385.9,31.964416,12,0.638889,6,3.927701,measured_slice(측정 구간)
mt5_ta_s264_aih_payoff_convexity_push_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,payoff_convexity_push,run267W_04_s264_aih_rep_volatility_atr,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-10,33,1187.95,3130.53,-1942.58,1.611532,35.998485,0.484848,195.658125,-114.269412,1.712253,711.74,38.412219,26,0.848485,3,1.669079,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aih_payoff_convexity_push_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,payoff_convexity_push,run267W_04_s264_aih_rep_volatility_atr,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-11,34,1980.48,3816.38,-1835.9,2.078752,58.249412,0.617647,181.732381,-141.223077,1.286846,830.88,99.598051,12,0.764706,3,2.383593,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aih_payoff_convexity_push_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,payoff_convexity_push,run267W_04_s264_aih_rep_volatility_atr,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-12,26,-753.17,2164.52,-2917.69,0.741861,-28.968077,0.423077,196.774545,-194.512667,1.011628,1428.49,285.698,26,1.0,4,-0.527249,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aih_state_acceleration_interacti_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,state_acceleration_interaction,run267W_02_s264_aih_abl_trend_strength_direction,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-01,18,58.39,90.54,-32.15,2.816174,3.243889,0.722222,6.964615,-6.43,1.083144,25.29,4.810729,4,0.388889,3,2.308818,measured_slice(측정 구간)
mt5_ta_s264_aih_state_acceleration_interacti_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,state_acceleration_interaction,run267W_02_s264_aih_abl_trend_strength_direction,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-02,21,280.2,304.87,-24.67,12.357925,13.342857,0.809524,17.933529,-6.1675,2.907747,19.1,2.389591,1,0.190476,1,14.670157,measured_slice(측정 구간)
mt5_ta_s264_aih_state_acceleration_interacti_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,state_acceleration_interaction,run267W_02_s264_aih_abl_trend_strength_direction,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-03,22,84.57,151.85,-67.28,2.256986,3.844091,0.636364,10.846429,-8.41,1.289706,26.71,4.586431,7,0.681818,2,3.16623,measured_slice(측정 구간)
mt5_ta_s264_aih_state_acceleration_interacti_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,state_acceleration_interaction,run267W_02_s264_aih_abl_trend_strength_direction,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-04,40,227.64,427.83,-200.19,2.13712,5.691,0.625,17.1132,-13.346,1.282272,60.25,9.658854,9,0.65,3,3.778257,measured_slice(측정 구간)
mt5_ta_s264_aih_state_acceleration_interacti_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,state_acceleration_interaction,run267W_02_s264_aih_abl_trend_strength_direction,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-05,14,153.7,238.1,-84.4,2.82109,10.978571,0.714286,23.81,-21.1,1.128436,37.7,6.969607,4,0.571429,1,4.076923,measured_slice(측정 구간)
mt5_ta_s264_aih_state_acceleration_interacti_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,state_acceleration_interaction,run267W_02_s264_aih_abl_trend_strength_direction,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-06,15,-196.49,138.77,-335.26,0.413918,-13.099333,0.266667,34.6925,-30.478182,1.138273,196.49,39.298,15,1.0,5,-1.0,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aih_state_acceleration_interacti_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,state_acceleration_interaction,run267W_02_s264_aih_abl_trend_strength_direction,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-07,53,2.41,393.87,-391.46,1.006156,0.045472,0.45283,16.41125,-13.498621,1.215772,118.54,21.774831,44,0.924528,6,0.020331,measured_slice(측정 구간)
mt5_ta_s264_aih_state_acceleration_interacti_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,state_acceleration_interaction,run267W_02_s264_aih_abl_trend_strength_direction,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-08,73,321.41,727.77,-406.36,1.790949,4.402877,0.575342,17.327857,-13.108387,1.321891,53.56,8.47976,17,0.671233,4,6.000934,measured_slice(측정 구간)
mt5_ta_s264_aih_state_acceleration_interacti_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,state_acceleration_interaction,run267W_02_s264_aih_abl_trend_strength_direction,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-09,45,260.48,688.23,-427.75,1.608954,5.788444,0.577778,26.470385,-22.513158,1.175774,152.87,21.914647,18,0.822222,6,1.703931,measured_slice(측정 구간)
mt5_ta_s264_aih_state_acceleration_interacti_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,state_acceleration_interaction,run267W_02_s264_aih_abl_trend_strength_direction,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-10,35,329.36,754.9,-425.54,1.773981,9.410286,0.542857,39.731579,-26.59625,1.493879,154.12,18.494696,24,0.771429,7,2.137036,measured_slice(측정 구간)
mt5_ta_s264_aih_state_acceleration_interacti_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,state_acceleration_interaction,run267W_02_s264_aih_abl_trend_strength_direction,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-11,37,664.89,1053.66,-388.77,2.71024,17.97,0.675676,42.1464,-32.3975,1.300915,155.89,28.793868,13,0.72973,3,4.265123,measured_slice(측정 구간)
mt5_ta_s264_aih_state_acceleration_interacti_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,state_acceleration_interaction,run267W_02_s264_aih_abl_trend_strength_direction,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-12,36,-58.09,669.04,-727.13,0.920111,-1.613611,0.527778,35.212632,-42.772353,0.823257,297.52,59.504,30,0.944444,4,-0.195247,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aih_anti_overconstraint_prune_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,anti_overconstraint_prune,run267W_03_s264_aih_rep_trend_strength_adx,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-01,23,162.82,192.8,-29.98,6.430954,7.07913,0.73913,11.341176,-4.996667,2.269748,21.69,3.994917,4,0.347826,3,7.506685,measured_slice(측정 구간)
mt5_ta_s264_aih_anti_overconstraint_prune_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,anti_overconstraint_prune,run267W_03_s264_aih_rep_trend_strength_adx,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-02,23,213.53,301.76,-88.23,3.420152,9.283913,0.652174,20.117333,-11.02875,1.824081,22.71,3.983994,3,0.391304,2,9.402466,measured_slice(측정 구간)
mt5_ta_s264_aih_anti_overconstraint_prune_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,anti_overconstraint_prune,run267W_03_s264_aih_rep_trend_strength_adx,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-03,22,240.36,277.84,-37.48,7.41302,10.925455,0.727273,17.365,-6.246667,2.779883,19.36,2.639148,4,0.318182,2,12.415289,measured_slice(측정 구간)
mt5_ta_s264_aih_anti_overconstraint_prune_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,anti_overconstraint_prune,run267W_03_s264_aih_rep_trend_strength_adx,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-04,46,380.74,776.35,-395.61,1.962412,8.276957,0.608696,27.726786,-21.978333,1.261551,122.02,12.935714,19,0.673913,3,3.120308,measured_slice(측정 구간)
mt5_ta_s264_aih_anti_overconstraint_prune_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,anti_overconstraint_prune,run267W_03_s264_aih_rep_trend_strength_adx,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-05,18,332.57,485.66,-153.09,3.172382,18.476111,0.722222,37.358462,-30.618,1.220147,54.4,8.759254,2,0.444444,1,6.113419,measured_slice(측정 구간)
mt5_ta_s264_aih_anti_overconstraint_prune_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,anti_overconstraint_prune,run267W_03_s264_aih_rep_trend_strength_adx,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-06,22,35.29,538.58,-503.29,1.070119,1.604091,0.409091,59.842222,-38.714615,1.545727,215.22,29.038656,9,0.818182,5,0.163972,measured_slice(측정 구간)
mt5_ta_s264_aih_anti_overconstraint_prune_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,anti_overconstraint_prune,run267W_03_s264_aih_rep_trend_strength_adx,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-07,74,314.51,1360.01,-1045.5,1.300823,4.250135,0.513514,35.789737,-29.041667,1.232358,306.22,33.376568,58,0.878378,6,1.027072,measured_slice(측정 구간)
mt5_ta_s264_aih_anti_overconstraint_prune_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,anti_overconstraint_prune,run267W_03_s264_aih_rep_trend_strength_adx,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-08,72,333.86,1316.16,-982.3,1.339876,4.636944,0.597222,30.608372,-33.872414,0.903637,175.31,27.606135,18,0.694444,3,1.904398,measured_slice(측정 구간)
mt5_ta_s264_aih_anti_overconstraint_prune_bj_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,core_challenger,anti_overconstraint_prune,run267W_03_s264_aih_rep_trend_strength_adx,aggressive_pressure_score_table_clone_or_proxy_v1,aggressive_pressure_first_tranche_from_reproducible_run267W_sources,Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,tier_only_total,month,2024-09,60,732.84,1525.88,-793.04,1.92409,12.214,0.616667,41.24,-34.48,1.196056,280.29,34.385926,25,0.683333,7,2.614578,measured_slice(측정 구간)
