timestamp,symbol,candidate_id,artifact_slug,feature_set_id,model_id,view_id,predicted_label,signal_direction,p_short,p_flat,p_long,max_probability,probability_margin,decision_threshold,hour_utc,month,us_cash_session,volatility_regime,adx_regime,vix_zscore_regime,usdx_zscore_regime,us10yr_zscore_regime
2026-04-14 16:55:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,old_session_parity,long,1,0.3046712875366211,0.30374202132225037,0.39158666133880615,0.39158666133880615,0.08691537380218506,0.07096937220715405,16,2026-04,cash_open,mid_vol,high_adx,high_vix,neutral_usd,neutral_rate
2026-04-15 16:35:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,old_session_parity,long,1,0.31270110607147217,0.25581666827201843,0.4314822554588318,0.4314822554588318,0.11878114938735962,0.07096937220715405,16,2026-04,cash_open,low_vol,mid_adx,low_vix,weak_usd,neutral_rate
2026-04-15 16:40:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,old_session_parity,long,1,0.2788143754005432,0.280437171459198,0.4407484829425812,0.4407484829425812,0.16031131148338318,0.07096937220715405,16,2026-04,cash_open,low_vol,high_adx,low_vix,weak_usd,neutral_rate
2026-04-15 16:50:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,old_session_parity,long,1,0.3355620503425598,0.24582520127296448,0.41861268877983093,0.41861268877983093,0.08305063843727112,0.07096937220715405,16,2026-04,cash_open,mid_vol,high_adx,low_vix,neutral_usd,neutral_rate
2026-04-15 17:00:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,old_session_parity,long,1,0.3141750693321228,0.277233749628067,0.40859121084213257,0.40859121084213257,0.09441614151000977,0.07096937220715405,17,2026-04,cash_open,mid_vol,high_adx,neutral_vix,neutral_usd,low_rate
2026-04-16 16:35:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,old_session_parity,long,1,0.3358706831932068,0.24651503562927246,0.41761431097984314,0.41761431097984314,0.08174362778663635,0.07096937220715405,16,2026-04,cash_open,low_vol,low_adx,high_vix,neutral_usd,neutral_rate
2026-04-16 16:40:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,old_session_parity,long,1,0.2987940013408661,0.272739052772522,0.42846694588661194,0.42846694588661194,0.12967294454574585,0.07096937220715405,16,2026-04,cash_open,low_vol,low_adx,high_vix,neutral_usd,neutral_rate
2026-04-16 16:50:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,old_session_parity,long,1,0.3136371374130249,0.27813637256622314,0.40822654962539673,0.40822654962539673,0.09458941221237183,0.07096937220715405,16,2026-04,cash_open,mid_vol,low_adx,high_vix,strong_usd,neutral_rate
2026-04-20 16:35:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,old_session_parity,long,1,0.271653950214386,0.27761760354042053,0.45072850584983826,0.45072850584983826,0.17311090230941772,0.07096937220715405,16,2026-04,cash_open,low_vol,high_adx,low_vix,weak_usd,high_rate
2026-04-20 16:45:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,old_session_parity,long,1,0.29608088731765747,0.21903876960277557,0.48488038778305054,0.48488038778305054,0.18879950046539307,0.07096937220715405,16,2026-04,cash_open,low_vol,high_adx,low_vix,weak_usd,high_rate
