timestamp,symbol,candidate_id,artifact_slug,feature_set_id,model_id,view_id,predicted_label,signal_direction,p_short,p_flat,p_long,max_probability,probability_margin,decision_threshold,hour_utc,month,us_cash_session,volatility_regime,adx_regime,vix_zscore_regime,usdx_zscore_regime,us10yr_zscore_regime
2026-04-14 07:00:00+00:00,US100,us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,long,1,0.1849862039089203,0.11298904567956924,0.7020247578620911,0.7020247578620911,0.5170385539531708,0.06695556909679398,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:05:00+00:00,US100,us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,long,1,0.18097588419914246,0.11922750622034073,0.6997966766357422,0.6997966766357422,0.5188207924365997,0.06695556909679398,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:10:00+00:00,US100,us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,long,1,0.19040510058403015,0.12020396441221237,0.6893909573554993,0.6893909573554993,0.4989858567714691,0.06695556909679398,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:15:00+00:00,US100,us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,long,1,0.19592945277690887,0.11891695857048035,0.685153603553772,0.685153603553772,0.4892241507768631,0.06695556909679398,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:20:00+00:00,US100,us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,long,1,0.1855781227350235,0.1462227702140808,0.6681991219520569,0.6681991219520569,0.4826209992170334,0.06695556909679398,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:25:00+00:00,US100,us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,long,1,0.17927461862564087,0.13589276373386383,0.6848326325416565,0.6848326325416565,0.5055580139160156,0.06695556909679398,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:30:00+00:00,US100,us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,long,1,0.1797425001859665,0.11941324919462204,0.7008442878723145,0.7008442878723145,0.521101787686348,0.06695556909679398,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:35:00+00:00,US100,us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,long,1,0.19455279409885406,0.12037482857704163,0.6850723624229431,0.6850723624229431,0.49051956832408905,0.06695556909679398,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:40:00+00:00,US100,us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,long,1,0.20233526825904846,0.13615179061889648,0.6615129709243774,0.6615129709243774,0.459177702665329,0.06695556909679398,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:45:00+00:00,US100,us100_technical42_no_external__l2_plain_c025,u42_plain,us100_technical42_no_external,l2_plain_c025,raw_forward,long,1,0.1877063661813736,0.1254957765340805,0.6867978572845459,0.6867978572845459,0.4990914911031723,0.06695556909679398,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
