timestamp,symbol,candidate_id,artifact_slug,feature_set_id,model_id,view_id,predicted_label,signal_direction,p_short,p_flat,p_long,max_probability,probability_margin,decision_threshold,hour_utc,month,us_cash_session,volatility_regime,adx_regime,vix_zscore_regime,usdx_zscore_regime,us10yr_zscore_regime
2026-04-14 07:00:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.20447848737239838,0.11921615898609161,0.67630535364151,0.67630535364151,0.47182686626911163,0.06160298154533757,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:05:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.20000672340393066,0.12581054866313934,0.6741827130317688,0.6741827130317688,0.47417598962783813,0.06160298154533757,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:10:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.2100416123867035,0.12682092189788818,0.6631374955177307,0.6631374955177307,0.4530958831310272,0.06160298154533757,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:15:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.2159087210893631,0.1254519373178482,0.6586393117904663,0.6586393117904663,0.4427305907011032,0.06160298154533757,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:20:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.20430044829845428,0.15254487097263336,0.6431547403335571,0.6431547403335571,0.43885429203510284,0.06160298154533757,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:25:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.19767440855503082,0.14250603318214417,0.6598196029663086,0.6598196029663086,0.46214519441127777,0.06160298154533757,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:30:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.198550283908844,0.125898540019989,0.675551176071167,0.675551176071167,0.477000892162323,0.06160298154533757,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:35:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.21467599272727966,0.12638352811336517,0.6589404940605164,0.6589404940605164,0.4442645013332367,0.06160298154533757,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:40:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.22241047024726868,0.14219212532043457,0.6353974342346191,0.6353974342346191,0.41298696398735046,0.06160298154533757,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:45:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.2073776125907898,0.13164983689785004,0.660972535610199,0.660972535610199,0.4535949230194092,0.06160298154533757,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:50:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.21624019742012024,0.16125379502773285,0.6225060224533081,0.6225060224533081,0.40626582503318787,0.06160298154533757,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 07:55:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.20067228376865387,0.13123315572738647,0.6680946350097656,0.6680946350097656,0.46742235124111176,0.06160298154533757,07,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 08:00:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.19731053709983826,0.14080163836479187,0.6618878245353699,0.6618878245353699,0.4645772874355316,0.06160298154533757,08,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 08:05:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.21070925891399384,0.14658813178539276,0.642702579498291,0.642702579498291,0.4319933205842972,0.06160298154533757,08,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 08:10:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.20131631195545197,0.14282777905464172,0.6558558940887451,0.6558558940887451,0.45453958213329315,0.06160298154533757,08,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 08:15:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.19617943465709686,0.16940303146839142,0.6344175934791565,0.6344175934791565,0.43823815882205963,0.06160298154533757,08,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 08:20:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.19079865515232086,0.1613077074289322,0.6478936672210693,0.6478936672210693,0.4570950120687485,0.06160298154533757,08,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 08:25:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.2166493535041809,0.205156147480011,0.5781944990158081,0.5781944990158081,0.3615451455116272,0.06160298154533757,08,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 08:30:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.21761032938957214,0.23755036294460297,0.5448393225669861,0.5448393225669861,0.3072889596223831,0.06160298154533757,08,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
2026-04-14 08:35:00+00:00,US100,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,raw_forward,long,1,0.24834516644477844,0.23713469505310059,0.5145201683044434,0.5145201683044434,0.2661750018596649,0.06160298154533757,08,2026-04,outside_cash,low_vol,low_adx,missing_column,missing_column,missing_column
