timestamp,symbol,candidate_id,artifact_slug,feature_set_id,model_id,view_id,predicted_label,signal_direction,p_short,p_flat,p_long,max_probability,probability_margin,decision_threshold,hour_utc,month,us_cash_session,volatility_regime,adx_regime,vix_zscore_regime,usdx_zscore_regime,us10yr_zscore_regime
2026-04-14 16:35:00+00:00,US100,macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,short,-1,0.40347638726234436,0.2816735804080963,0.3148500621318817,0.40347638726234436,0.08862632513046265,0.06601092665437092,16,2026-04,cash_open,mid_vol,high_adx,high_vix,neutral_usd,low_rate
2026-04-15 16:40:00+00:00,US100,macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,long,1,0.30250445008277893,0.28551918268203735,0.4119764268398285,0.4119764268398285,0.10947197675704956,0.06601092665437092,16,2026-04,cash_open,low_vol,high_adx,low_vix,weak_usd,neutral_rate
2026-04-16 16:55:00+00:00,US100,macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,short,-1,0.4499223530292511,0.19685550034046173,0.35322216153144836,0.4499223530292511,0.09670019149780273,0.06601092665437092,16,2026-04,cash_open,high_vol,low_adx,high_vix,strong_usd,low_rate
2026-04-20 16:35:00+00:00,US100,macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,long,1,0.27858999371528625,0.28930824995040894,0.4321017861366272,0.4321017861366272,0.14279353618621826,0.06601092665437092,16,2026-04,cash_open,low_vol,high_adx,low_vix,weak_usd,high_rate
2026-04-20 16:45:00+00:00,US100,macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,long,1,0.32199379801750183,0.22099074721336365,0.4570154547691345,0.4570154547691345,0.1350216567516327,0.06601092665437092,16,2026-04,cash_open,low_vol,high_adx,low_vix,weak_usd,high_rate
2026-04-20 16:55:00+00:00,US100,macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,long,1,0.3391023874282837,0.20389319956302643,0.45700448751449585,0.45700448751449585,0.11790210008621216,0.06601092665437092,16,2026-04,cash_open,mid_vol,high_adx,low_vix,weak_usd,neutral_rate
2026-04-20 17:00:00+00:00,US100,macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,long,1,0.34426674246788025,0.22407026588916779,0.43166300654411316,0.43166300654411316,0.08739626407623291,0.06601092665437092,17,2026-04,cash_open,mid_vol,high_adx,low_vix,weak_usd,neutral_rate
2026-04-20 18:05:00+00:00,US100,macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,short,-1,0.3924499452114105,0.29353639483451843,0.31401363015174866,0.3924499452114105,0.07843631505966187,0.06601092665437092,18,2026-04,cash_open,high_vol,high_adx,high_vix,strong_usd,low_rate
2026-04-20 18:10:00+00:00,US100,macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,short,-1,0.3954285681247711,0.28636303544044495,0.3182084262371063,0.3954285681247711,0.0772201418876648,0.06601092665437092,18,2026-04,cash_open,high_vol,high_adx,high_vix,strong_usd,low_rate
2026-04-20 18:25:00+00:00,US100,macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,long,1,0.3197730779647827,0.27826786041259766,0.40195906162261963,0.40195906162261963,0.08218598365783691,0.06601092665437092,18,2026-04,cash_open,mid_vol,high_adx,neutral_vix,weak_usd,neutral_rate
