timestamp,symbol,candidate_id,artifact_slug,feature_set_id,model_id,view_id,predicted_label,signal_direction,p_short,p_flat,p_long,max_probability,probability_margin,decision_threshold,hour_utc,month,us_cash_session,volatility_regime,adx_regime,vix_zscore_regime,usdx_zscore_regime,us10yr_zscore_regime
2026-04-14 16:40:00+00:00,US100,core56_no_top3_weight_features__l2_balanced_c025,c56_bal,core56_no_top3_weight_features,l2_balanced_c025,raw_forward,short,-1,0.41102156043052673,0.25393784046173096,0.3350405693054199,0.41102156043052673,0.07598099112510681,0.06677452101508195,16,2026-04,cash_open,mid_vol,high_adx,high_vix,neutral_usd,low_rate
2026-04-15 16:40:00+00:00,US100,core56_no_top3_weight_features__l2_balanced_c025,c56_bal,core56_no_top3_weight_features,l2_balanced_c025,raw_forward,long,1,0.30234819650650024,0.28582650423049927,0.4118252992630005,0.4118252992630005,0.10947710275650024,0.06677452101508195,16,2026-04,cash_open,low_vol,high_adx,low_vix,weak_usd,neutral_rate
2026-04-15 16:45:00+00:00,US100,core56_no_top3_weight_features__l2_balanced_c025,c56_bal,core56_no_top3_weight_features,l2_balanced_c025,raw_forward,short,-1,0.4220285415649414,0.22763757407665253,0.35033389925956726,0.4220285415649414,0.07169464230537415,0.06677452101508195,16,2026-04,cash_open,mid_vol,high_adx,neutral_vix,neutral_usd,low_rate
2026-04-16 16:40:00+00:00,US100,core56_no_top3_weight_features__l2_balanced_c025,c56_bal,core56_no_top3_weight_features,l2_balanced_c025,raw_forward,long,1,0.32335686683654785,0.2768784761428833,0.39976468682289124,0.39976468682289124,0.07640781998634338,0.06677452101508195,16,2026-04,cash_open,low_vol,low_adx,high_vix,neutral_usd,neutral_rate
2026-04-16 16:55:00+00:00,US100,core56_no_top3_weight_features__l2_balanced_c025,c56_bal,core56_no_top3_weight_features,l2_balanced_c025,raw_forward,short,-1,0.4553263187408447,0.20518383383750916,0.3394898474216461,0.4553263187408447,0.11583647131919861,0.06677452101508195,16,2026-04,cash_open,high_vol,low_adx,high_vix,strong_usd,low_rate
2026-04-20 16:35:00+00:00,US100,core56_no_top3_weight_features__l2_balanced_c025,c56_bal,core56_no_top3_weight_features,l2_balanced_c025,raw_forward,long,1,0.2941420376300812,0.2823144793510437,0.4235434830188751,0.4235434830188751,0.12940144538879395,0.06677452101508195,16,2026-04,cash_open,low_vol,high_adx,low_vix,weak_usd,high_rate
2026-04-20 16:45:00+00:00,US100,core56_no_top3_weight_features__l2_balanced_c025,c56_bal,core56_no_top3_weight_features,l2_balanced_c025,raw_forward,long,1,0.3229793608188629,0.22340849041938782,0.45361217856407166,0.45361217856407166,0.13063281774520874,0.06677452101508195,16,2026-04,cash_open,low_vol,high_adx,low_vix,weak_usd,high_rate
2026-04-20 16:55:00+00:00,US100,core56_no_top3_weight_features__l2_balanced_c025,c56_bal,core56_no_top3_weight_features,l2_balanced_c025,raw_forward,long,1,0.3489904999732971,0.19839446246623993,0.45261505246162415,0.45261505246162415,0.10362455248832703,0.06677452101508195,16,2026-04,cash_open,mid_vol,high_adx,low_vix,weak_usd,neutral_rate
2026-04-20 17:00:00+00:00,US100,core56_no_top3_weight_features__l2_balanced_c025,c56_bal,core56_no_top3_weight_features,l2_balanced_c025,raw_forward,long,1,0.34942758083343506,0.22858743369579315,0.4219849407672882,0.4219849407672882,0.07255735993385315,0.06677452101508195,17,2026-04,cash_open,mid_vol,high_adx,low_vix,weak_usd,neutral_rate
2026-04-20 17:05:00+00:00,US100,core56_no_top3_weight_features__l2_balanced_c025,c56_bal,core56_no_top3_weight_features,l2_balanced_c025,raw_forward,long,1,0.311583936214447,0.30002033710479736,0.3883957266807556,0.3883957266807556,0.0768117904663086,0.06677452101508195,17,2026-04,cash_open,mid_vol,high_adx,neutral_vix,neutral_usd,neutral_rate
