run_id,variant_id,split,model_id,runtime_trade_shape,entry_timestamp,exit_timestamp,held_m5,side,entry_score,entry_confidence,entry_open,exit_open,net_profit,exit_reason,claim_boundary,timestamp_dt,log_return_1,log_return_3,hl_range,close_open_ratio,gap_percent,close_prev_close_ratio,return_zscore_20,hl_zscore_50,overnight_return,return_1_over_atr_14,close_ema20_ratio,close_ema50_ratio,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,ema20_ema50_spread_zscore_50,sma50_sma200_ratio,rsi_14,rsi_50,rsi_14_slope_3,rsi_14_minus_50,stoch_kd_diff,stochrsi_kd_diff,ppo_hist_12_26_9,roc_12,trix_15,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,is_us_cash_open,minutes_from_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close,vix_change_1,vix_zscore_20,us10yr_change_1,us10yr_zscore_20,usdx_change_1,usdx_zscore_20,nvda_xnas_log_return_1,aapl_xnas_log_return_1,msft_xnas_log_return_1,amzn_xnas_log_return_1,mega8_equal_return_1,top3_weighted_return_1,mega8_pos_breadth_1,mega8_dispersion_5,us100_minus_mega8_equal_return_1,us100_minus_top3_weighted_return_1,loss_label,tail_loss_label
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_40_0__maxhold_8,validation,h12_move5__rf5_l80_n64,threshold_margin_dual_side_reverse_on_opposite_maxhold,2025-01-02T16:35:00Z,2025-01-02T16:55:00Z,4,short,0.09371176362,0.461450457573,21014.82,21125.82,-11.4,reverse_on_opposite,research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,2025-01-02 16:35:00+00:00,-0.003866203828,-0.004553335253,0.005051497836,0.99614739418,-6.162606e-06,0.996141254902,-3.255833625793,4.97389125824,0.006326620001,-2.614793777466,0.994126200676,0.993405222893,-32.958633422852,-15.341681480408,33.021781921387,-2.982215166092,1.003564357758,19.27681350708,39.164134979248,-4.39839887619,-30.72318649292,-6.881909370422,-2.466802120209,-0.068911239505,-0.008277892135,-8.8586487e-05,31.010438919067,23.229753494263,1.334944725037,0.008823474869,-0.244699344039,0.0,0.28766220808,1.342769503593,29.897472381592,-33.041614532471,-1.0,-0.429571390152,1.0,5.0,1.0,0.0,0.011689070612,3.74639415741,0.000734416593,-0.086607024074,1.8415529e-05,0.156193479896,0.015204367228,-0.016467407346,0.004874595441,0.009444741532,-0.00327549316,3.7200076e-05,0.625,0.023177361116,-0.0005832467,-0.003895939793,1,1
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_40_0__maxhold_8,validation,h12_move5__rf5_l80_n64,threshold_margin_dual_side_reverse_on_opposite_maxhold,2025-01-02T16:55:00Z,2025-01-02T17:35:00Z,8,long,0.030444145203,0.41315433383,21125.82,21011.32,-11.75,close_max_hold,research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,2025-01-02 16:55:00+00:00,0.003692580853,0.009738569148,0.004307245836,1.003663659096,3.5630605e-05,1.003699421883,1.92502617836,2.507328748703,0.006326620001,1.703329324722,1.001281142235,0.999716639519,-36.824878692627,-33.020606994629,17.213441848755,-2.70491194725,1.00304543972,51.56156539917,49.773017883301,12.66605091095,1.561566710472,20.956954956055,28.968418121338,-0.033209942281,-0.002250312129,-0.000208613361,45.885471343994,28.330001831055,1.619677782059,0.01442909427,0.52944535017,0.0,0.533972263336,1.861026287079,34.130207061768,-6.12632894516,-1.0,-0.321809321642,1.0,25.0,1.0,0.0,-0.005780346692,0.374634325504,0.000459221163,-0.6823117733,4.5989276e-05,2.109822511673,0.006296235602,0.002275406383,0.001885858946,0.005072165746,0.003525168868,0.002747213468,1.0,0.019137665629,0.000174238085,0.000952193397,1,1
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_40_0__maxhold_8,validation,h12_move5__rf5_l80_n64,threshold_margin_dual_side_reverse_on_opposite_maxhold,2025-01-02T17:40:00Z,2025-01-02T18:25:00Z,8,long,0.017920404673,0.395855605602,21001.19,21034.44,3.025,close_max_hold,research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,2025-01-02 17:40:00+00:00,-0.000452247652,-0.000785351964,0.003220255487,0.999529778957,1.8085817e-05,0.999547839165,-0.029621722177,1.100579857826,0.006326620001,-0.17436003685,0.996067404747,0.994481801987,-27.677875518799,-33.617122650146,4.451697826385,-1.789666056633,1.00236415863,37.738945007324,43.300605773926,-0.228375419974,-12.26105594635,-5.113522052765,-2.643394708633,-0.032330103219,0.003775850171,-0.000162199736,54.460327148438,33.908176422119,1.606112003326,0.013057330623,0.224744796753,0.0,0.610203504562,0.793362855911,26.66756439209,-17.733491897583,-1.0,-0.176025748253,1.0,70.0,0.0,0.0,0.002873563208,1.403252005577,0.000183637865,-0.392397671938,-0.000688711531,1.432526707649,-0.000292184064,-0.000896897633,-0.001422913861,-0.000763993477,-0.000467387959,-0.001070386264,0.125,0.002342514927,1.5242556e-05,0.000618240854,0,0
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_40_0__maxhold_8,validation,h12_move5__rf5_l80_n64,threshold_margin_dual_side_reverse_on_opposite_maxhold,2025-01-02T18:30:00Z,2025-01-02T19:10:00Z,8,long,0.002860158682,0.370954930782,21039.44,21035.82,-0.662,close_max_hold,research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,2025-01-02 18:30:00+00:00,0.000261446374,0.002063957741,0.00157465192,1.000243902206,1.759051e-05,1.000261425972,0.150005683303,-0.426173955202,0.006326620001,0.093683220446,0.999993979931,0.997924566269,-18.908864974976,-43.629985809326,-20.59065246582,-1.349332690239,1.000706195831,48.199111938477,46.828056335449,1.876354932785,-1.800889611244,10.23653793335,24.38507270813,0.018781753257,0.000130723187,-0.000215195192,58.723834991455,39.441715240479,1.488876223564,0.01243798621,0.449744820595,0.0,0.511141836643,0.173286244273,24.671987533569,-4.684640884399,-1.0,-0.23180423677,1.0,120.0,0.0,0.0,0.002881844295,0.479884147644,-0.000183840428,-1.555889725685,0.000229086683,1.430219650269,0.000362673629,0.0,-0.000403287995,-0.001210355433,0.000295099104,-0.000150295615,0.375,0.002687548753,-3.3618551e-05,0.000411776156,1,0
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_40_0__maxhold_8,validation,h12_move5__rf5_l80_n64,threshold_margin_dual_side_reverse_on_opposite_maxhold,2025-01-02T19:15:00Z,2025-01-02T19:40:00Z,5,long,0.008547455072,0.374250859022,21074.57,20803.69,-27.388,reverse_on_opposite,research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,2025-01-02 19:15:00+00:00,0.001792864641,0.000545830291,0.002579886466,1.001842141151,-4.7535701e-05,1.001794457436,1.086868405342,0.145741388202,0.006326620001,0.719823300838,1.001052737236,0.999913930893,4.292675971985,-23.976289749146,-23.749881744385,-0.268991172314,0.999237418175,52.510959625244,48.963813781738,0.429595112801,2.510959386826,0.236800372601,-0.725413382053,0.0384843871,0.003733058227,-8.1337283e-05,52.537536621094,40.404396057129,1.300292491913,0.006797846407,0.788996875286,0.0,0.406917184591,1.031133294106,14.943484306335,0.525145530701,-1.0,0.233451008797,1.0,165.0,0.0,0.0,-0.00579710165,-1.366319894791,0.0,-1.351242184639,4.5842538e-05,-0.047211445868,0.002093636896,0.00200118497,0.000997435302,0.00210644328,0.002183966804,0.001493139542,1.0,0.001071573584,-0.000389494147,0.000301333203,1,1
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_40_0__maxhold_8,validation,h12_move5__rf5_l80_n64,threshold_margin_dual_side_reverse_on_opposite_maxhold,2025-01-02T19:40:00Z,2025-01-02T20:20:00Z,8,short,0.091021001339,0.455611795187,20803.69,20785.07,1.562,close_max_hold,research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,2025-01-02 19:40:00+00:00,-0.002508439356,-0.009013948031,0.00318454951,0.997482776642,1.1987062e-05,0.997494697571,-1.079274892807,0.452027708292,0.006326620001,-0.922076523304,0.990883708,0.988437950611,-48.962268829346,-51.94930267334,-44.311988830566,-1.458988547325,0.998083531857,27.64776802063,38.453002929688,-4.847898483276,-22.35223197937,-9.207287788391,-4.916599750519,-0.109492696822,-0.011704071425,-0.000127711013,56.523616790771,42.770660400391,1.321551203728,0.014253914356,-0.179983302951,0.0,0.494993150234,0.553681313992,21.256195068359,-26.657978057861,-1.0,-0.557283043861,1.0,190.0,0.0,0.0,0.008474576287,2.44655919075,9.2038659e-05,-0.713331699371,-0.000393938826,-0.599847376347,-0.004328852054,-0.000865354959,-0.002399406163,-0.003912118729,-0.003007523017,-0.00224156864,0.0,0.003719636705,0.000502227223,-0.00026372727,0,0
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_40_0__maxhold_8,validation,h12_move5__rf5_l80_n64,threshold_margin_dual_side_reverse_on_opposite_maxhold,2025-01-02T20:35:00Z,2025-01-02T20:45:00Z,2,short,0.092230916023,0.455204933882,20746.57,20810.32,-6.675,reverse_on_opposite,research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,2025-01-02 20:35:00+00:00,-0.003152288729,-0.00192624284,0.003301870078,0.996876597404,-2.4025387e-05,0.996852695942,-1.175893783569,0.342951148748,0.006326620001,-1.122718691826,0.994760513306,0.990064442158,-57.575805664062,-98.919036865234,-105.436935424805,-2.233318805695,0.99488389492,35.203372955322,39.551414489746,-0.637716889381,-14.796626091003,-0.741454839706,10.342516899109,-0.013550487347,-0.005274306983,-0.000452686858,58.156909942627,46.248935699463,1.257475733757,0.022936729714,0.23044988513,0.0,0.554058670998,0.776386320591,38.834133148193,-19.653898239136,-1.0,-0.541352391243,1.0,245.0,0.0,0.0,0.016013251618,1.41731107235,0.000183823533,1.804962992668,0.000247481657,1.077187418938,-0.004778542556,-0.001443329034,-0.002285275375,-0.004200919531,-0.00375527353,-0.002435949398,0.0,0.000948301866,0.000607947819,-0.000711376197,1,0
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_40_0__maxhold_8,validation,h12_move5__rf5_l80_n64,threshold_margin_dual_side_reverse_on_opposite_maxhold,2025-01-02T20:45:00Z,2025-01-02T21:25:00Z,8,long,0.001992046833,0.367785185575,20810.32,20855.57,4.225,close_max_hold,research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,2025-01-02 20:45:00+00:00,0.002122731879,0.0,0.003183363704,1.002191066742,-6.5969441e-05,1.002125024796,1.293112635612,0.252228409052,0.006326620001,0.753598630428,0.998463392258,0.993789553642,-47.923839569092,-98.027206420898,-112.723526000977,-1.951750993729,0.994500279427,43.45728302002,42.458911895752,1.015362739563,-6.542715549469,8.490087509155,5.371336936951,0.015879033133,0.000721281453,-0.000455938076,58.683460235596,46.867126464844,1.252124190331,0.019572561607,0.413580417633,0.0,0.576570630074,0.838272094727,39.801902770996,-15.075233459473,-1.0,-0.212768450379,1.0,255.0,0.0,0.0,-0.004904631991,0.887167155743,0.0,0.837292850018,-0.000348163885,0.130676478148,0.00382184796,0.000701074314,0.001561505604,0.002142939484,0.002119600074,0.001673124963,1.0,0.001229665941,5.386615e-06,0.00045186159,0,0
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_40_0__maxhold_8,validation,h12_move5__rf5_l80_n64,threshold_margin_dual_side_reverse_on_opposite_maxhold,2025-01-03T16:35:00Z,2025-01-03T17:15:00Z,8,long,0.010744303465,0.372797101736,21079.29,21097.04,1.475,close_max_hold,research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,2025-01-03 16:35:00+00:00,0.001809096662,0.002468972933,0.0039896979,1.001798868179,1.1881457e-05,1.001810789108,2.539840698242,6.24791765213,0.005993955769,1.847927212715,1.003190040588,1.003722786903,15.355993270874,11.152013778687,8.641800880432,2.553569793701,1.000667929649,74.32088470459,60.177558898926,4.059588909149,24.32088470459,-2.78186750412,3.772159814835,0.033543806523,0.002877422608,4.2019627e-05,20.655029296875,15.499844551086,1.332595825195,0.004213104956,1.292345523834,0.0,0.169139504433,1.041351795197,22.78332901001,34.481616973877,-1.0,0.457992315292,1.0,5.0,1.0,0.0,-0.005727376789,-2.906061887741,0.0,-1.741684675217,-0.000156176786,0.791006624699,0.019330499694,-0.005305924919,0.007284359075,0.015727775171,0.011754917912,0.005432886537,0.875,0.008010433055,-0.009944184683,-0.003622152377,0,0
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_45__adx_block_40_0__maxhold_8,validation,h12_move5__rf5_l80_n64,threshold_margin_dual_side_reverse_on_opposite_maxhold,2025-01-03T17:20:00Z,2025-01-03T18:00:00Z,8,long,0.018581986427,0.389793932438,21071.66,21124.66,5.0,close_max_hold,research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,2025-01-03 17:20:00+00:00,-0.001328050392,-0.004853047896,0.003304296173,0.998696506023,-2.3699446e-05,0.998672842979,-0.975319087505,1.741081118584,0.005993955769,-0.621594667435,0.999560654163,1.001438260078,27.036991119385,39.522350311279,35.076587677002,2.425933837891,1.001441955566,50.702865600586,54.00280380249,-6.736371517181,0.702866971493,-14.93862247467,-21.369314193726,0.002001470886,0.002008340554,0.000217042165,44.985649108887,24.716148376465,1.820091485977,0.012541794218,0.516588151455,0.0,0.406773716211,1.151564359665,26.12163734436,-1.705362677574,-1.0,0.222209662199,1.0,50.0,0.0,0.0,-0.000577700732,-1.02020406723,0.000275887433,-1.612387537956,0.00016528774,2.372785329819,-0.000557607855,-0.001274907147,-0.001495247474,-0.001034521614,-0.001311201719,-0.001269631553,0.0,0.003519309917,-1.5967275e-05,-5.7537429e-05,0,0
