run_id,adapter_id,split,month,trade_count,net_profit,profit_factor,winner_count,loser_count,quality_flag
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,validation_is,2025.01,36,24.31,1.170632,18,18,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,validation_is,2025.02,41,160.18,1.718876,24,17,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,validation_is,2025.03,34,67.78,1.305412,15,19,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,validation_is,2025.04,57,317.01,1.88883,35,22,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,validation_is,2025.05,32,-4.52,0.981291,15,17,negative_month
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,validation_is,2025.06,26,101.53,1.614774,17,9,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,validation_is,2025.07,22,202.38,2.244956,12,10,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,validation_is,2025.08,29,135.51,1.36322,13,16,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,validation_is,2025.09,27,39.81,1.129295,14,13,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,oos,2025.10,29,22.39,1.196801,17,12,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,oos,2025.11,37,201.78,2.843918,24,13,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,oos,2025.12,23,110.22,1.741623,13,10,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,oos,2026.01,33,102.71,1.555099,18,15,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,oos,2026.02,43,157.69,1.512513,23,20,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,oos,2026.03,42,436.99,2.268292,22,20,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_short_tight_control,oos,2026.04,15,-81.56,0.509384,8,7,negative_month
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,validation_is,2025.01,33,-1.79,0.985576,16,17,negative_month
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,validation_is,2025.02,38,145.21,1.801557,23,15,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,validation_is,2025.03,32,8.11,1.041778,13,19,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,validation_is,2025.04,53,234.48,1.853803,33,20,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,validation_is,2025.05,31,18.06,1.101075,15,16,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,validation_is,2025.06,24,86.02,1.700717,16,8,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,validation_is,2025.07,20,164.52,2.456703,11,9,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,validation_is,2025.08,27,60.29,1.196544,12,15,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,validation_is,2025.09,24,100.52,1.524662,14,10,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,oos,2025.10,26,16.33,1.161603,15,11,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,oos,2025.11,35,192.67,2.779368,22,13,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,oos,2025.12,22,64.64,1.454827,12,10,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,oos,2026.01,32,118.46,1.761899,18,14,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,oos,2026.02,40,115.83,1.451685,21,19,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,oos,2026.03,41,427.12,2.439811,22,19,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_lowedge,oos,2026.04,13,-42.06,0.649529,7,6,negative_month
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_highedge,validation_is,2025.01,33,38.68,1.320623,17,16,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_highedge,validation_is,2025.02,39,202.45,1.975005,24,15,acceptable_measurement_only
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_highedge,validation_is,2025.03,34,77.61,1.325518,15,19,pf_below_34d
run258A_stage258_short_tight_margin_pf_repair_after_stage256_tradeoff_v1,s258_tight_plus_highedge,validation_is,2025.04,57,336.7,1.870678,35,22,acceptable_measurement_only
