attempt_name,queue_id,candidate_id,candidate_alias,candidate_role,variant_id,source_variant_id,profile_label,target_period,tier,split,attempt_role,record_view_prefix,set_path,ini_path,common_telemetry_path,common_summary_path,execution_status,runtime_status,report_status
run267bw_01_s258_stc_2023h2_impulse_repl,run267bw_q01_s258_stc_2023h2_aggressive_impulse_period_pressure,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,Tier A,adjacent_2023_h2_train_pre_2024,tier_only_total,mt5_ta_s258_stc_2023h2_bw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_01_s258_stc_2023h2_impulse_repl.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_01_s258_stc_2023h2_impulse_repl.ini,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_01_s258_stc_2023h2_impulse_repl_telemetry.csv,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_01_s258_stc_2023h2_impulse_repl_summary.csv,completed,completed,completed
run267bw_02_s258_stc_2025h1_impulse_repl,run267bw_q01_s258_stc_2025h1_aggressive_impulse_period_pressure,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,Tier A,adjacent_2025_h1_validation_post_2024,tier_only_total,mt5_ta_s258_stc_2025h1_bw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_02_s258_stc_2025h1_impulse_repl.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_02_s258_stc_2025h1_impulse_repl.ini,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_02_s258_stc_2025h1_impulse_repl_telemetry.csv,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_02_s258_stc_2025h1_impulse_repl_summary.csv,completed,completed,completed
run267bw_03_s258_stc_2025h2_impulse_repl,run267bw_q01_s258_stc_2025h2_aggressive_impulse_period_pressure,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,Tier A,adjacent_2025_h2_oos_followthrough,tier_only_total,mt5_ta_s258_stc_2025h2_bw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_03_s258_stc_2025h2_impulse_repl.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_03_s258_stc_2025h2_impulse_repl.ini,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_03_s258_stc_2025h2_impulse_repl_telemetry.csv,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_03_s258_stc_2025h2_impulse_repl_summary.csv,completed,completed,completed
run267bw_04_s264_aih_2023h2_impulse_repl,run267bw_q01_s264_aih_2023h2_aggressive_impulse_period_pressure,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,Tier A,adjacent_2023_h2_train_pre_2024,tier_only_total,mt5_ta_s264_aih_2023h2_bw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_04_s264_aih_2023h2_impulse_repl.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_04_s264_aih_2023h2_impulse_repl.ini,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_04_s264_aih_2023h2_impulse_repl_telemetry.csv,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_04_s264_aih_2023h2_impulse_repl_summary.csv,completed,completed,completed
run267bw_05_s264_aih_2025h1_impulse_repl,run267bw_q01_s264_aih_2025h1_aggressive_impulse_period_pressure,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,Tier A,adjacent_2025_h1_validation_post_2024,tier_only_total,mt5_ta_s264_aih_2025h1_bw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_05_s264_aih_2025h1_impulse_repl.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_05_s264_aih_2025h1_impulse_repl.ini,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_05_s264_aih_2025h1_impulse_repl_telemetry.csv,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_05_s264_aih_2025h1_impulse_repl_summary.csv,completed,completed,completed
run267bw_06_s264_aih_2025h2_impulse_repl,run267bw_q01_s264_aih_2025h2_aggressive_impulse_period_pressure,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,Tier A,adjacent_2025_h2_oos_followthrough,tier_only_total,mt5_ta_s264_aih_2025h2_bw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_06_s264_aih_2025h2_impulse_repl.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_06_s264_aih_2025h2_impulse_repl.ini,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_06_s264_aih_2025h2_impulse_repl_telemetry.csv,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_06_s264_aih_2025h2_impulse_repl_summary.csv,completed,completed,completed
run267bw_07_s264_aia_2023h2_impulse_repl,run267bw_q01_s264_aia_2023h2_aggressive_impulse_period_pressure,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,Tier A,adjacent_2023_h2_train_pre_2024,tier_only_total,mt5_ta_s264_aia_2023h2_bw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_07_s264_aia_2023h2_impulse_repl.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_07_s264_aia_2023h2_impulse_repl.ini,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_07_s264_aia_2023h2_impulse_repl_telemetry.csv,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_07_s264_aia_2023h2_impulse_repl_summary.csv,completed,completed,completed
run267bw_08_s264_aia_2025h1_impulse_repl,run267bw_q01_s264_aia_2025h1_aggressive_impulse_period_pressure,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,Tier A,adjacent_2025_h1_validation_post_2024,tier_only_total,mt5_ta_s264_aia_2025h1_bw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_08_s264_aia_2025h1_impulse_repl.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_08_s264_aia_2025h1_impulse_repl.ini,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_08_s264_aia_2025h1_impulse_repl_telemetry.csv,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_08_s264_aia_2025h1_impulse_repl_summary.csv,completed,completed,completed
run267bw_09_s264_aia_2025h2_impulse_repl,run267bw_q01_s264_aia_2025h2_aggressive_impulse_period_pressure,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,Tier A,adjacent_2025_h2_oos_followthrough,tier_only_total,mt5_ta_s264_aia_2025h2_bw,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_09_s264_aia_2025h2_impulse_repl.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BX/aggressive_impulse_dd_shape_cross_period_mt5_execution/mt5/run267bw_09_s264_aia_2025h2_impulse_repl.ini,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_09_s264_aia_2025h2_impulse_repl_telemetry.csv,OPV2/s267bx/run267BX_aggressive_impulse_cross_period/telemetry/run267bw_09_s264_aia_2025h2_impulse_repl_summary.csv,completed,completed,completed
