run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run12L_catboost_plain_variant_contrast_probe_v1,mt5_routed_plain_control_validation_is,validation,Tier A+B,routed_total,1,sell,2025-01-02 16:40:00,2025-01-02 16:50:00,2,0.1,20922.8,21051.3,-12.85,-12.85,0,0,0.913,12.975,-14.0745,early,vol_high,downtrend,adx_gt25,spread_low
run12L_catboost_plain_variant_contrast_probe_v1,mt5_routed_plain_control_validation_is,validation,Tier A+B,routed_total,2,buy,2025-01-02 16:50:00,2025-01-02 17:50:00,12,0.1,21051.3,21040.8,-1.05,-1.05,0,0,13.892,9.42,-0.0755831,early,vol_high,downtrend,adx_gt25,spread_low
run12L_catboost_plain_variant_contrast_probe_v1,mt5_routed_plain_control_validation_is,validation,Tier A+B,routed_total,3,buy,2025-01-02 17:55:00,2025-01-02 18:55:00,12,0.1,21063.9,21052.7,-1.12,-1.12,0,0,3.93,13.07,-0.284987,early,vol_high,downtrend,adx_gt25,spread_low
run12L_catboost_plain_variant_contrast_probe_v1,mt5_routed_plain_control_validation_is,validation,Tier A+B,routed_total,4,buy,2025-01-02 19:05:00,2025-01-02 19:45:00,8,0.1,21083.8,20796.6,-28.72,-28.72,0,0,0.517,31.47,-55.5513,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12L_catboost_plain_variant_contrast_probe_v1,mt5_routed_plain_control_validation_is,validation,Tier A+B,routed_total,5,sell,2025-01-02 19:45:00,2025-01-02 20:10:00,5,0.1,20796.6,20821.6,-2.51,-2.51,0,0,6.6,4.225,-0.380303,mid,vol_high,downtrend,adx_20_25,spread_low
run12L_catboost_plain_variant_contrast_probe_v1,mt5_routed_plain_control_validation_is,validation,Tier A+B,routed_total,6,buy,2025-01-02 20:10:00,2025-01-02 21:10:00,12,0.1,20821.6,20819.1,-0.26,-0.26,0,0,2.893,8.67,-0.0898721,mid,vol_high,downtrend,adx_gt25,spread_low
run12L_catboost_plain_variant_contrast_probe_v1,mt5_routed_plain_control_validation_is,validation,Tier A+B,routed_total,7,buy,2025-01-03 16:40:00,2025-01-03 17:40:00,12,0.1,21161.9,21101.5,-6.03,-6.03,0,0,2.605,15.157,-2.31478,early,vol_mid,downtrend,adx_gt25,spread_low
run12L_catboost_plain_variant_contrast_probe_v1,mt5_routed_plain_control_validation_is,validation,Tier A+B,routed_total,8,buy,2025-01-03 17:45:00,2025-01-03 18:45:00,12,0.1,21124.7,21220.7,9.59,9.59,0,0,10.142,3.958,0.945573,early,vol_high,downtrend,adx_20_25,spread_low
run12L_catboost_plain_variant_contrast_probe_v1,mt5_routed_plain_control_validation_is,validation,Tier A+B,routed_total,9,buy,2025-01-06 16:35:00,2025-01-06 17:35:00,12,0.1,21539.8,21617,7.72,7.72,0,0,10.505,2.47,0.734888,early,vol_mid,downtrend,adx_20_25,spread_low
run12L_catboost_plain_variant_contrast_probe_v1,mt5_routed_plain_control_validation_is,validation,Tier A+B,routed_total,10,buy,2025-01-06 17:40:00,2025-01-06 18:40:00,12,0.1,21613.5,21629.2,1.58,1.58,0,0,4.18,0.17,0.37799,early,feature_missing,feature_missing,feature_missing,spread_low
