run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run03Q_et_macro_proxy_regime_probe_v1,mt5_risk_on_tier_a_only_validation_is,validation,Tier A,tier_only_total,1,buy,2025-04-02 16:35:00,2025-04-02 17:25:00,10,0.1,19239.4,19419.8,18.04,18.04,0,0,20.042,0.695,0.90011,early,vol_high,downtrend,adx_gt25,spread_low
run03Q_et_macro_proxy_regime_probe_v1,mt5_risk_on_tier_a_only_validation_is,validation,Tier A,tier_only_total,2,buy,2025-04-03 16:35:00,2025-04-03 18:55:00,28,0.1,18872.8,18713.5,-15.93,-15.93,0,0,2.068,33.207,-7.70309,early,vol_high,downtrend,adx_gt25,spread_low
run03Q_et_macro_proxy_regime_probe_v1,mt5_risk_on_tier_a_only_validation_is,validation,Tier A,tier_only_total,3,buy,2025-04-04 16:35:00,2025-04-04 19:05:00,30,0.1,17987.4,17728.8,-25.86,-25.86,0,0,6.88,50.795,-3.75872,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run03Q_et_macro_proxy_regime_probe_v1,mt5_risk_on_tier_a_only_validation_is,validation,Tier A,tier_only_total,4,buy,2025-04-04 19:10:00,2025-04-04 21:00:00,22,0.1,17724.9,17689.9,-3.5,-3.5,0,0,6.13,28.232,-0.570962,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run03Q_et_macro_proxy_regime_probe_v1,mt5_risk_on_tier_a_only_validation_is,validation,Tier A,tier_only_total,5,buy,2025-04-07 16:50:00,2025-04-07 18:05:00,15,0.1,16751,17555.6,80.46,80.46,0,0,143.818,1.395,0.559457,early,vol_high,downtrend,adx_20_25,spread_low
run03Q_et_macro_proxy_regime_probe_v1,mt5_risk_on_tier_a_only_validation_is,validation,Tier A,tier_only_total,6,buy,2025-04-07 18:20:00,2025-04-07 18:30:00,2,0.1,17180.7,17030,-15.07,-15.07,0,0,8.942,16.845,-1.68531,early,vol_high,downtrend,adx_20_25,spread_low
run03Q_et_macro_proxy_regime_probe_v1,mt5_risk_on_tier_a_only_validation_is,validation,Tier A,tier_only_total,7,sell,2025-04-07 18:30:00,2025-04-07 18:35:00,1,0.1,17030,17130.9,-10.1,-10.1,0,0,0.075,13.95,-134.667,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run03Q_et_macro_proxy_regime_probe_v1,mt5_risk_on_tier_a_only_validation_is,validation,Tier A,tier_only_total,8,buy,2025-04-07 18:35:00,2025-04-07 19:15:00,8,0.1,17130.9,17130.5,-0.05,-0.05,0,0,26.555,7.795,-0.00188288,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run03Q_et_macro_proxy_regime_probe_v1,mt5_risk_on_tier_a_only_validation_is,validation,Tier A,tier_only_total,9,sell,2025-04-07 19:15:00,2025-04-07 20:20:00,13,0.1,17130.5,17360,-22.96,-22.96,0,0,8.463,26.512,-2.71299,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run03Q_et_macro_proxy_regime_probe_v1,mt5_risk_on_tier_a_only_validation_is,validation,Tier A,tier_only_total,10,buy,2025-04-07 21:10:00,2025-04-07 22:00:00,10,0.1,17530.2,17362,-16.82,-16.82,0,0,11.967,20.033,-1.40553,late,vol_high,downtrend,adx_gt25,spread_low
run03Q_et_macro_proxy_regime_probe_v1,mt5_risk_on_tier_a_only_validation_is,validation,Tier A,tier_only_total,11,sell,2025-04-07 22:00:00,2025-04-08 16:55:00,227,0.1,17362,18048.6,-68.67,-68.59,0.08,0,12.513,69.834,-5.4815,late,vol_high,downtrend,adx_20_25,spread_low
