run_id,parent_run_id,trade_index,entry_time,exit_time,entry_date,exit_date,entry_month,exit_month,entry_hour,exit_hour,side,entry_deal,exit_deal,entry_price,exit_price,volume,commission,swap,profit_before_swap,net_profit_after_cost,balance_after,hold_minutes_calendar,hold_m5_calendar,win_after_cost,claim_boundary(주장 경계),closed_balance_peak,closed_balance_drawdown_amount,closed_balance_drawdown_percent
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,11,2025-01-03 21:05:00,2025-01-03 21:55:00,2025-01-03,2025-01-03,2025-01,2025-01,21,21,long,22,23,21272.36,21285.66,0.1,0.0,0.0,1.33,1.33,492.6,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,494.31,1.7099999999999795,0.3459367603325807
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,12,2025-01-06 16:50:00,2025-01-06 17:35:00,2025-01-06,2025-01-06,2025-01,2025-01,16,17,long,24,25,21589.95,21617.0,0.1,0.0,0.0,2.71,2.71,495.31,45,9,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,495.31,0.0,0.0
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,13,2025-01-06 17:40:00,2025-01-06 18:45:00,2025-01-06,2025-01-06,2025-01,2025-01,17,18,long,26,27,21613.45,21622.12,0.1,0.0,0.0,0.87,0.87,496.18,65,13,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,0.0,0.0
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,14,2025-01-06 18:55:00,2025-01-06 19:50:00,2025-01-06,2025-01-06,2025-01,2025-01,18,19,long,28,29,21624.32,21548.25,0.1,0.0,0.0,-7.61,-7.61,488.57,55,11,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,7.610000000000014,1.5337176024829726
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,15,2025-01-06 20:20:00,2025-01-06 21:00:00,2025-01-06,2025-01-06,2025-01,2025-01,20,21,long,30,31,21527.82,21464.87,0.1,0.0,0.0,-6.3,-6.3,482.27,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,13.910000000000025,2.803418114393975
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,16,2025-01-06 21:30:00,2025-01-07 16:40:00,2025-01-06,2025-01-07,2025-01,2025-01,21,16,long,32,33,21469.57,21464.13,0.1,0.0,-0.37,-0.54,-0.91,481.36,1150,230,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,14.819999999999993,2.9868192994477796
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,17,2025-01-07 18:05:00,2025-01-07 18:45:00,2025-01-07,2025-01-07,2025-01,2025-01,18,18,long,34,35,21308.46,21266.76,0.1,0.0,0.0,-4.17,-4.17,477.19,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,18.99000000000001,3.827240114474588
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,18,2025-01-08 16:40:00,2025-01-08 17:20:00,2025-01-08,2025-01-08,2025-01,2025-01,16,17,long,36,37,21066.86,21053.66,0.1,0.0,0.0,-1.32,-1.32,475.87,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,20.310000000000002,4.09327260268451
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,19,2025-01-08 17:25:00,2025-01-08 18:05:00,2025-01-08,2025-01-08,2025-01,2025-01,17,18,long,38,39,21072.73,21081.91,0.1,0.0,0.0,0.92,0.92,476.79,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,19.389999999999986,3.907856019992742
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,20,2025-01-08 18:30:00,2025-01-08 19:10:00,2025-01-08,2025-01-08,2025-01,2025-01,18,19,long,40,41,21101.48,21090.28,0.1,0.0,0.0,-1.12,-1.12,475.67,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,20.50999999999999,4.1335805554435865
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,21,2025-01-08 20:10:00,2025-01-08 20:50:00,2025-01-08,2025-01-08,2025-01,2025-01,20,20,long,42,43,21084.48,21107.53,0.1,0.0,0.0,2.31,2.31,477.98,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,18.19999999999999,3.66802370107622
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,22,2025-01-08 20:55:00,2025-01-08 21:35:00,2025-01-08,2025-01-08,2025-01,2025-01,20,21,long,44,45,21059.11,21120.91,0.1,0.0,0.0,6.18,6.18,484.16,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,12.019999999999982,2.422507960820666
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,23,2025-01-08 21:55:00,2025-01-10 17:05:00,2025-01-08,2025-01-10,2025-01,2025-01,21,17,long,46,47,21090.36,20710.86,0.1,0.0,-0.74,-37.95,-38.690000000000005,445.47,2590,518,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,50.70999999999998,10.22008142206457
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,24,2025-01-10 17:35:00,2025-01-10 18:15:00,2025-01-10,2025-01-10,2025-01,2025-01,17,18,long,48,49,20801.81,20703.48,0.1,0.0,0.0,-9.83,-9.83,435.64,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,60.54000000000002,12.201217300173328
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,25,2025-01-10 18:30:00,2025-01-10 19:10:00,2025-01-10,2025-01-10,2025-01,2025-01,18,19,long,50,51,20712.06,20665.86,0.1,0.0,0.0,-4.62,-4.62,431.02,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,65.16000000000003,13.132331008908062
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,26,2025-01-13 17:15:00,2025-01-13 17:55:00,2025-01-13,2025-01-13,2025-01,2025-01,17,17,long,52,53,20556.53,20605.83,0.1,0.0,0.0,4.93,4.93,435.95,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,60.23000000000002,12.138739973396754
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,27,2025-01-13 18:05:00,2025-01-13 18:45:00,2025-01-13,2025-01-13,2025-01,2025-01,18,18,long,54,55,20569.4,20599.7,0.1,0.0,0.0,3.03,3.03,438.98,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,57.19999999999999,11.528074489096696
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,28,2025-01-13 18:50:00,2025-01-13 19:35:00,2025-01-13,2025-01-13,2025-01,2025-01,18,19,long,56,57,20589.4,20642.83,0.1,0.0,0.0,5.34,5.34,444.32,45,9,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,51.860000000000014,10.451852150429282
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,29,2025-01-13 20:05:00,2025-01-13 20:55:00,2025-01-13,2025-01-13,2025-01,2025-01,20,20,long,58,59,20670.4,20659.45,0.1,0.0,0.0,-1.1,-1.1,443.22,50,10,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,52.95999999999998,10.673545890604212
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,30,2025-01-13 21:55:00,2025-01-14 17:05:00,2025-01-13,2025-01-14,2025-01,2025-01,21,17,long,60,61,20667.03,20801.77,0.1,0.0,-0.37,13.47,13.100000000000001,456.32,1150,230,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,39.860000000000014,8.033374984884519
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,31,2025-01-14 17:10:00,2025-01-14 17:50:00,2025-01-14,2025-01-14,2025-01,2025-01,17,17,long,62,63,20852.97,20753.52,0.1,0.0,0.0,-9.95,-9.95,446.37,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,49.81,10.038695634648716
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,32,2025-01-14 18:00:00,2025-01-14 18:40:00,2025-01-14,2025-01-14,2025-01,2025-01,18,18,long,64,65,20723.47,20676.52,0.1,0.0,0.0,-4.7,-4.7,441.67,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,54.50999999999999,10.98593252448708
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,33,2025-01-14 20:15:00,2025-01-14 21:00:00,2025-01-14,2025-01-14,2025-01,2025-01,20,21,long,66,67,20668.34,20783.89,0.1,0.0,0.0,11.56,11.56,453.23,45,9,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,42.94999999999999,8.656132855012292
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,34,2025-01-14 21:05:00,2025-01-14 21:50:00,2025-01-14,2025-01-14,2025-01,2025-01,21,21,long,68,69,20778.22,20756.39,0.1,0.0,0.0,-2.18,-2.18,451.05,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,45.129999999999995,9.095489540086257
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,35,2025-01-15 16:40:00,2025-01-15 17:20:00,2025-01-15,2025-01-15,2025-01,2025-01,16,17,long,70,71,21043.43,21195.85,0.1,0.0,0.0,15.24,15.24,466.29,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,29.889999999999986,6.024023539844409
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,36,2025-01-15 17:25:00,2025-01-15 18:05:00,2025-01-15,2025-01-15,2025-01,2025-01,17,18,long,72,73,21189.93,21145.85,0.1,0.0,0.0,-4.41,-4.41,461.88,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,34.30000000000001,6.9128138981821134
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,37,2025-01-15 18:10:00,2025-01-15 18:50:00,2025-01-15,2025-01-15,2025-01,2025-01,18,18,long,74,75,21124.18,21073.6,0.1,0.0,0.0,-5.06,-5.06,456.82,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,39.360000000000014,7.932605102986821
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,38,2025-01-15 19:15:00,2025-01-15 19:55:00,2025-01-15,2025-01-15,2025-01,2025-01,19,19,long,76,77,21102.68,21135.85,0.1,0.0,0.0,3.32,3.32,460.14,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,36.04000000000002,7.263493087186106
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,39,2025-01-15 20:00:00,2025-01-15 20:50:00,2025-01-15,2025-01-15,2025-01,2025-01,20,20,long,78,79,21113.55,21168.1,0.1,0.0,0.0,5.46,5.46,465.6,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,30.579999999999984,6.163085976863232
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,40,2025-01-16 17:35:00,2025-01-16 18:25:00,2025-01-16,2025-01-16,2025-01,2025-01,17,18,long,80,81,21162.77,21196.57,0.1,0.0,0.0,3.38,3.38,468.98,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,27.19999999999999,5.481881575234791
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,41,2025-01-16 18:35:00,2025-01-16 19:15:00,2025-01-16,2025-01-16,2025-01,2025-01,18,19,long,82,83,21192.77,21194.32,0.1,0.0,0.0,0.16,0.16,469.14,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,27.04000000000002,5.449635213027534
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,42,2025-01-16 19:20:00,2025-01-16 20:00:00,2025-01-16,2025-01-16,2025-01,2025-01,19,20,long,84,85,21178.77,21180.07,0.1,0.0,0.0,0.13,0.13,469.27,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,26.910000000000025,5.423435043734134
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,43,2025-01-16 21:40:00,2025-01-17 16:55:00,2025-01-16,2025-01-17,2025-01,2025-01,21,16,long,86,87,21153.27,21320.16,0.1,0.0,-0.37,16.69,16.32,485.59,1155,231,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,10.590000000000032,2.134306098593259
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,44,2025-01-17 17:00:00,2025-01-17 17:50:00,2025-01-17,2025-01-17,2025-01,2025-01,17,17,long,88,89,21304.61,21368.03,0.1,0.0,0.0,6.34,6.34,491.93,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,4.25,0.8565439961304365
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,45,2025-01-17 17:55:00,2025-01-17 19:05:00,2025-01-17,2025-01-17,2025-01,2025-01,17,19,long,90,91,21371.23,21375.28,0.1,0.0,0.0,0.41,0.41,492.34,70,14,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,3.840000000000032,0.7739126929743302
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,46,2025-01-17 19:10:00,2025-01-17 20:05:00,2025-01-17,2025-01-17,2025-01,2025-01,19,20,long,92,93,21393.23,21428.03,0.1,0.0,0.0,3.48,3.48,495.82,55,11,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,0.36000000000001364,0.07255431496634561
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,47,2025-01-17 21:25:00,2025-01-21 17:05:00,2025-01-17,2025-01-21,2025-01,2025-01,21,17,long,94,95,21441.73,21408.35,0.1,0.0,-1.48,-3.34,-4.82,491.0,5500,1100,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,5.180000000000007,1.0439759764601568
run364O_review_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,run364N_execute_density_lift_trade_shape_onnx_mt5_runtime_probe_without_db_v1,48,2025-01-21 17:30:00,2025-01-21 18:30:00,2025-01-21,2025-01-21,2025-01,2025-01,17,18,long,96,97,21452.67,21442.97,0.1,0.0,0.0,-0.97,-0.97,490.03,60,12,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,496.18,6.150000000000034,1.2394695473416972
