run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run12M_catboost_threshold_surface_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_q70_tier_a_used_validation_is,validation,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12M_catboost_threshold_surface_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12M_catboost_threshold_surface_probe_v1_routed_q70_validation_is.htm,2da7e36918370bd31d62f25b67545aa02e4b1bfe2821c6f4b4eb6389cb7be79e,NA,NA,NA,NA,recorded
run12M_catboost_threshold_surface_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_q70_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12M_catboost_threshold_surface_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12M_catboost_threshold_surface_probe_v1_routed_q70_validation_is.htm,2da7e36918370bd31d62f25b67545aa02e4b1bfe2821c6f4b4eb6389cb7be79e,NA,NA,NA,NA,recorded
run12M_catboost_threshold_surface_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_q70_validation_is,validation,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12M_catboost_threshold_surface_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12M_catboost_threshold_surface_probe_v1_routed_q70_validation_is.htm,2da7e36918370bd31d62f25b67545aa02e4b1bfe2821c6f4b4eb6389cb7be79e,-495.79,0.67,245,521.85,recorded
run12M_catboost_threshold_surface_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_q85_tier_a_used_validation_is,validation,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12M_catboost_threshold_surface_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12M_catboost_threshold_surface_probe_v1_routed_q85_validation_is.htm,0519eb93fe2106b18bbb26cbc13aa6b032417f3eaf64c9006647b3aedf878525,NA,NA,NA,NA,recorded
run12M_catboost_threshold_surface_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_q85_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12M_catboost_threshold_surface_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12M_catboost_threshold_surface_probe_v1_routed_q85_validation_is.htm,0519eb93fe2106b18bbb26cbc13aa6b032417f3eaf64c9006647b3aedf878525,NA,NA,NA,NA,recorded
run12M_catboost_threshold_surface_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_q85_validation_is,validation,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12M_catboost_threshold_surface_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12M_catboost_threshold_surface_probe_v1_routed_q85_validation_is.htm,0519eb93fe2106b18bbb26cbc13aa6b032417f3eaf64c9006647b3aedf878525,175.43,1.13,290,246.65,recorded
run12M_catboost_threshold_surface_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_q95_tier_a_used_validation_is,validation,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12M_catboost_threshold_surface_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12M_catboost_threshold_surface_probe_v1_routed_q95_validation_is.htm,2bd480a7df3ee203f70ab6569f49b2a0bc32d68a4538d7665e369862799b1577,NA,NA,NA,NA,recorded
run12M_catboost_threshold_surface_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_q95_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12M_catboost_threshold_surface_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12M_catboost_threshold_surface_probe_v1_routed_q95_validation_is.htm,2bd480a7df3ee203f70ab6569f49b2a0bc32d68a4538d7665e369862799b1577,NA,NA,NA,NA,recorded
run12M_catboost_threshold_surface_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_q95_validation_is,validation,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12M_catboost_threshold_surface_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12M_catboost_threshold_surface_probe_v1_routed_q95_validation_is.htm,2bd480a7df3ee203f70ab6569f49b2a0bc32d68a4538d7665e369862799b1577,-48.67,0.93,110,256.73,recorded
run12M_catboost_threshold_surface_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_q70_tier_a_used_oos,oos,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12M_catboost_threshold_surface_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12M_catboost_threshold_surface_probe_v1_routed_q70_oos.htm,69e9e55634f2bf15c90bf18a59b83e0ab8b1d99c7a59edfeef668ca0bbc5e8c0,NA,NA,NA,NA,recorded
run12M_catboost_threshold_surface_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_q70_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12M_catboost_threshold_surface_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12M_catboost_threshold_surface_probe_v1_routed_q70_oos.htm,69e9e55634f2bf15c90bf18a59b83e0ab8b1d99c7a59edfeef668ca0bbc5e8c0,NA,NA,NA,NA,recorded
run12M_catboost_threshold_surface_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_q70_oos,oos,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12M_catboost_threshold_surface_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12M_catboost_threshold_surface_probe_v1_routed_q70_oos.htm,69e9e55634f2bf15c90bf18a59b83e0ab8b1d99c7a59edfeef668ca0bbc5e8c0,133.39,1.08,398,208.91,recorded
