attempt_name,candidate_id,candidate_alias,tester_status,runtime_status,report_status,terminal,symbol,timeframe,deposit,leverage,model,execution_mode,from_date,to_date,ea,set_path,set_sha256,model_path,feature_path,feature_order_hash,magic,fixed_lot,atr_enabled,model_risk_enabled,report_path,report_sha256,chart_path,net_profit,profit_factor,trade_count,max_drawdown_percent,module_hashes
run267w_01_s264_aih_abl_volatility_bandwidth_ta_2024,s264_allow_inner_high_quarter,s264_aih,completed,completed,completed,C:/Program Files/MetaTrader 5/terminal64.exe,US100,M5,500,1:100,4,0,2024.01.02,2025.01.01,Project_Obsidian_Prime_v2\foundation\mt5\ObsidianPrimeV2_RuntimeProbeEA.ex5,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267W/true_internal_ablation_score_table_materialization/mt5/run267w_01_s264_aih_abl_volatility_bandwidth_ta_2024.set,a15d52fe163de8c30743f430597bcec50103ec9d5914a041927fb7db13419617,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_01_s264_aih_abl_volatility_bandwidth/models/s264_aih_abl_volatility_bandwidth_true_internal_model.csv,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_01_s264_aih_abl_volatility_bandwidth/features/s264_aih_abl_volatility_bandwidth_true_internal.csv,b0933b35988ab3c9a85120263af70997c2c176442c0fbea07f28f99964a92e47,26720101,0.25,true,true,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_01_s264_aih_abl_volatility_bandwidth_ta_2024.htm,33844f8591c39ba17c0bed8671490ef71cf1b58c8d68870bd5db7d40aa4f6a12,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_01_s264_aih_abl_volatility_bandwidth_ta_2024.png,1269.97,1.53,323,17.52,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.mq5=8052a066c6bb961354e7231bf8aab83fe8277d1396343ca86bf1309809c62c19;foundation/mt5/include/ObsidianPrime/DecisionSurface.mqh=f1ec27d4078f98c26e018aa9c62b9aac1cb6f2b99abf6bf211aac8ba5ee6708a;foundation/mt5/include/ObsidianPrime/EbmTableRuntime.mqh=825b0e289e62c6495fb6af52c1c370a715835bd313dfa2e615375db561389df1;foundation/mt5/include/ObsidianPrime/ExecutionBridge.mqh=6d05002d599692b77ff53327e4b8bc938ec7956d0ca1e6237e094d2a21a58560;foundation/mt5/include/ObsidianPrime/FeatureInputs.mqh=4a6da19b719c01d5134e829fd7f0aa99d94c4564d70ded16bccc20ed4baf72b8;foundation/mt5/include/ObsidianPrime/ModelRuntime.mqh=cf1032c866501f142ecb2372fe7e6d14eb711eafcf8d908dcb8f4226403b281f;foundation/mt5/include/ObsidianPrime/RuntimeTelemetry.mqh=b9ecadfde682d071e663721c3e761c633b8e525484554e0ceb432e110c6ea6a7
run267w_01_s264_aih_abl_volatility_bandwidth_rt_2024,s264_allow_inner_high_quarter,s264_aih,completed,completed,completed,C:/Program Files/MetaTrader 5/terminal64.exe,US100,M5,500,1:100,4,0,2024.01.02,2025.01.01,Project_Obsidian_Prime_v2\foundation\mt5\ObsidianPrimeV2_RuntimeProbeEA.ex5,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267W/true_internal_ablation_score_table_materialization/mt5/run267w_01_s264_aih_abl_volatility_bandwidth_rt_2024.set,ec266cd6d4422a10f92d8e25ad66fbc88086869cae0fe3017c85e781bcff6fb0,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_01_s264_aih_abl_volatility_bandwidth/models/s264_aih_abl_volatility_bandwidth_true_internal_model.csv,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_01_s264_aih_abl_volatility_bandwidth/features/s264_aih_abl_volatility_bandwidth_true_internal.csv,b0933b35988ab3c9a85120263af70997c2c176442c0fbea07f28f99964a92e47,26720102,0.25,true,true,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_01_s264_aih_abl_volatility_bandwidth_rt_2024.htm,9c89f467695fcc759374e677917384752046bdec848028812bdda8217a18afc8,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_01_s264_aih_abl_volatility_bandwidth_rt_2024.png,1269.97,1.53,323,17.52,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.mq5=8052a066c6bb961354e7231bf8aab83fe8277d1396343ca86bf1309809c62c19;foundation/mt5/include/ObsidianPrime/DecisionSurface.mqh=f1ec27d4078f98c26e018aa9c62b9aac1cb6f2b99abf6bf211aac8ba5ee6708a;foundation/mt5/include/ObsidianPrime/EbmTableRuntime.mqh=825b0e289e62c6495fb6af52c1c370a715835bd313dfa2e615375db561389df1;foundation/mt5/include/ObsidianPrime/ExecutionBridge.mqh=6d05002d599692b77ff53327e4b8bc938ec7956d0ca1e6237e094d2a21a58560;foundation/mt5/include/ObsidianPrime/FeatureInputs.mqh=4a6da19b719c01d5134e829fd7f0aa99d94c4564d70ded16bccc20ed4baf72b8;foundation/mt5/include/ObsidianPrime/ModelRuntime.mqh=cf1032c866501f142ecb2372fe7e6d14eb711eafcf8d908dcb8f4226403b281f;foundation/mt5/include/ObsidianPrime/RuntimeTelemetry.mqh=b9ecadfde682d071e663721c3e761c633b8e525484554e0ceb432e110c6ea6a7
run267w_02_s264_aih_abl_trend_strength_direction_ta_2024,s264_allow_inner_high_quarter,s264_aih,completed,completed,completed,C:/Program Files/MetaTrader 5/terminal64.exe,US100,M5,500,1:100,4,0,2024.01.02,2025.01.01,Project_Obsidian_Prime_v2\foundation\mt5\ObsidianPrimeV2_RuntimeProbeEA.ex5,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267W/true_internal_ablation_score_table_materialization/mt5/run267w_02_s264_aih_abl_trend_strength_direction_ta_2024.set,42e57be63b58de38b612b8d0a46422bf46f4d311d74b007b243278cf0e6c7750,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_02_s264_aih_abl_trend_strength_direction/models/s264_aih_abl_trend_strength_direction_true_internal_model.csv,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_02_s264_aih_abl_trend_strength_direction/features/s264_aih_abl_trend_strength_direction_true_internal.csv,c1ec777e6efa210b0f3af76692e8315f614b74cdf17912ecfa9103e30c54ea28,26720201,0.25,true,true,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_02_s264_aih_abl_trend_strength_direction_ta_2024.htm,537699fa588254aed402d24f27148fe9a54517d342bb9131e2840d79a36a2a18,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_02_s264_aih_abl_trend_strength_direction_ta_2024.png,1130.52,1.44,354,19.46,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.mq5=8052a066c6bb961354e7231bf8aab83fe8277d1396343ca86bf1309809c62c19;foundation/mt5/include/ObsidianPrime/DecisionSurface.mqh=f1ec27d4078f98c26e018aa9c62b9aac1cb6f2b99abf6bf211aac8ba5ee6708a;foundation/mt5/include/ObsidianPrime/EbmTableRuntime.mqh=825b0e289e62c6495fb6af52c1c370a715835bd313dfa2e615375db561389df1;foundation/mt5/include/ObsidianPrime/ExecutionBridge.mqh=6d05002d599692b77ff53327e4b8bc938ec7956d0ca1e6237e094d2a21a58560;foundation/mt5/include/ObsidianPrime/FeatureInputs.mqh=4a6da19b719c01d5134e829fd7f0aa99d94c4564d70ded16bccc20ed4baf72b8;foundation/mt5/include/ObsidianPrime/ModelRuntime.mqh=cf1032c866501f142ecb2372fe7e6d14eb711eafcf8d908dcb8f4226403b281f;foundation/mt5/include/ObsidianPrime/RuntimeTelemetry.mqh=b9ecadfde682d071e663721c3e761c633b8e525484554e0ceb432e110c6ea6a7
run267w_02_s264_aih_abl_trend_strength_direction_rt_2024,s264_allow_inner_high_quarter,s264_aih,completed,completed,completed,C:/Program Files/MetaTrader 5/terminal64.exe,US100,M5,500,1:100,4,0,2024.01.02,2025.01.01,Project_Obsidian_Prime_v2\foundation\mt5\ObsidianPrimeV2_RuntimeProbeEA.ex5,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267W/true_internal_ablation_score_table_materialization/mt5/run267w_02_s264_aih_abl_trend_strength_direction_rt_2024.set,4ce700309a3fc692938bb28142b6b2bc6c33ab62f1e12914f29bc74f27b52398,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_02_s264_aih_abl_trend_strength_direction/models/s264_aih_abl_trend_strength_direction_true_internal_model.csv,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_02_s264_aih_abl_trend_strength_direction/features/s264_aih_abl_trend_strength_direction_true_internal.csv,c1ec777e6efa210b0f3af76692e8315f614b74cdf17912ecfa9103e30c54ea28,26720202,0.25,true,true,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_02_s264_aih_abl_trend_strength_direction_rt_2024.htm,f07fb9ab265ce6a3d0d281fdb6e76cf00d49e53c8ca660b5d4b24a8eb66a552d,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_02_s264_aih_abl_trend_strength_direction_rt_2024.png,1130.52,1.44,354,19.46,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.mq5=8052a066c6bb961354e7231bf8aab83fe8277d1396343ca86bf1309809c62c19;foundation/mt5/include/ObsidianPrime/DecisionSurface.mqh=f1ec27d4078f98c26e018aa9c62b9aac1cb6f2b99abf6bf211aac8ba5ee6708a;foundation/mt5/include/ObsidianPrime/EbmTableRuntime.mqh=825b0e289e62c6495fb6af52c1c370a715835bd313dfa2e615375db561389df1;foundation/mt5/include/ObsidianPrime/ExecutionBridge.mqh=6d05002d599692b77ff53327e4b8bc938ec7956d0ca1e6237e094d2a21a58560;foundation/mt5/include/ObsidianPrime/FeatureInputs.mqh=4a6da19b719c01d5134e829fd7f0aa99d94c4564d70ded16bccc20ed4baf72b8;foundation/mt5/include/ObsidianPrime/ModelRuntime.mqh=cf1032c866501f142ecb2372fe7e6d14eb711eafcf8d908dcb8f4226403b281f;foundation/mt5/include/ObsidianPrime/RuntimeTelemetry.mqh=b9ecadfde682d071e663721c3e761c633b8e525484554e0ceb432e110c6ea6a7
run267w_03_s264_aih_rep_trend_strength_adx_ta_2024,s264_allow_inner_high_quarter,s264_aih,completed,completed,completed,C:/Program Files/MetaTrader 5/terminal64.exe,US100,M5,500,1:100,4,0,2024.01.02,2025.01.01,Project_Obsidian_Prime_v2\foundation\mt5\ObsidianPrimeV2_RuntimeProbeEA.ex5,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267W/true_internal_ablation_score_table_materialization/mt5/run267w_03_s264_aih_rep_trend_strength_adx_ta_2024.set,f596f1798035a2bf64282afd160a627ae22192593be1dd97e19690bd62050471,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_03_s264_aih_rep_trend_strength_adx/models/s264_aih_rep_trend_strength_adx_true_internal_model.csv,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_03_s264_aih_rep_trend_strength_adx/features/s264_aih_rep_trend_strength_adx_true_internal.csv,129ce96a0e184682383602f54ff8edc3acd50fa26339a71c61328c13214c27cd,26720301,0.25,true,true,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_03_s264_aih_rep_trend_strength_adx_ta_2024.htm,03fa9230faaa6ce64252bb8706a90b81e226f7657958954dfa21e050e15acb54,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_03_s264_aih_rep_trend_strength_adx_ta_2024.png,1097.96,1.51,308,18.19,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.mq5=8052a066c6bb961354e7231bf8aab83fe8277d1396343ca86bf1309809c62c19;foundation/mt5/include/ObsidianPrime/DecisionSurface.mqh=f1ec27d4078f98c26e018aa9c62b9aac1cb6f2b99abf6bf211aac8ba5ee6708a;foundation/mt5/include/ObsidianPrime/EbmTableRuntime.mqh=825b0e289e62c6495fb6af52c1c370a715835bd313dfa2e615375db561389df1;foundation/mt5/include/ObsidianPrime/ExecutionBridge.mqh=6d05002d599692b77ff53327e4b8bc938ec7956d0ca1e6237e094d2a21a58560;foundation/mt5/include/ObsidianPrime/FeatureInputs.mqh=4a6da19b719c01d5134e829fd7f0aa99d94c4564d70ded16bccc20ed4baf72b8;foundation/mt5/include/ObsidianPrime/ModelRuntime.mqh=cf1032c866501f142ecb2372fe7e6d14eb711eafcf8d908dcb8f4226403b281f;foundation/mt5/include/ObsidianPrime/RuntimeTelemetry.mqh=b9ecadfde682d071e663721c3e761c633b8e525484554e0ceb432e110c6ea6a7
run267w_03_s264_aih_rep_trend_strength_adx_rt_2024,s264_allow_inner_high_quarter,s264_aih,completed,completed,completed,C:/Program Files/MetaTrader 5/terminal64.exe,US100,M5,500,1:100,4,0,2024.01.02,2025.01.01,Project_Obsidian_Prime_v2\foundation\mt5\ObsidianPrimeV2_RuntimeProbeEA.ex5,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267W/true_internal_ablation_score_table_materialization/mt5/run267w_03_s264_aih_rep_trend_strength_adx_rt_2024.set,99c761da3985bc21e0a815292ed94d140030ea5dcfdeaccd07b77bde32b1b599,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_03_s264_aih_rep_trend_strength_adx/models/s264_aih_rep_trend_strength_adx_true_internal_model.csv,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_03_s264_aih_rep_trend_strength_adx/features/s264_aih_rep_trend_strength_adx_true_internal.csv,129ce96a0e184682383602f54ff8edc3acd50fa26339a71c61328c13214c27cd,26720302,0.25,true,true,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_03_s264_aih_rep_trend_strength_adx_rt_2024.htm,cefa0f5d5aae8fc940fda49bf92db5bb5f55ee0e6683fb83acb5e3b001570f89,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_03_s264_aih_rep_trend_strength_adx_rt_2024.png,1097.96,1.51,308,18.19,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.mq5=8052a066c6bb961354e7231bf8aab83fe8277d1396343ca86bf1309809c62c19;foundation/mt5/include/ObsidianPrime/DecisionSurface.mqh=f1ec27d4078f98c26e018aa9c62b9aac1cb6f2b99abf6bf211aac8ba5ee6708a;foundation/mt5/include/ObsidianPrime/EbmTableRuntime.mqh=825b0e289e62c6495fb6af52c1c370a715835bd313dfa2e615375db561389df1;foundation/mt5/include/ObsidianPrime/ExecutionBridge.mqh=6d05002d599692b77ff53327e4b8bc938ec7956d0ca1e6237e094d2a21a58560;foundation/mt5/include/ObsidianPrime/FeatureInputs.mqh=4a6da19b719c01d5134e829fd7f0aa99d94c4564d70ded16bccc20ed4baf72b8;foundation/mt5/include/ObsidianPrime/ModelRuntime.mqh=cf1032c866501f142ecb2372fe7e6d14eb711eafcf8d908dcb8f4226403b281f;foundation/mt5/include/ObsidianPrime/RuntimeTelemetry.mqh=b9ecadfde682d071e663721c3e761c633b8e525484554e0ceb432e110c6ea6a7
run267w_04_s264_aih_rep_volatility_atr_ta_2024,s264_allow_inner_high_quarter,s264_aih,completed,completed,completed,C:/Program Files/MetaTrader 5/terminal64.exe,US100,M5,500,1:100,4,0,2024.01.02,2025.01.01,Project_Obsidian_Prime_v2\foundation\mt5\ObsidianPrimeV2_RuntimeProbeEA.ex5,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267W/true_internal_ablation_score_table_materialization/mt5/run267w_04_s264_aih_rep_volatility_atr_ta_2024.set,a7ad32c4d10c2a69bd053678b608b5f0dd3686b199800704a5ea31239bf8c2e3,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_04_s264_aih_rep_volatility_atr/models/s264_aih_rep_volatility_atr_true_internal_model.csv,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_04_s264_aih_rep_volatility_atr/features/s264_aih_rep_volatility_atr_true_internal.csv,9a73828f6d51f71329536d8603e4ca27dcaa4c63ad7f6b254f7a293d899dd00d,26720401,0.25,true,true,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_04_s264_aih_rep_volatility_atr_ta_2024.htm,b08e82d843b7f68ac9f07f9a712967ed9ec344fdfaf7066d4b13394e9d574887,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_04_s264_aih_rep_volatility_atr_ta_2024.png,1177.35,1.52,337,17.25,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.mq5=8052a066c6bb961354e7231bf8aab83fe8277d1396343ca86bf1309809c62c19;foundation/mt5/include/ObsidianPrime/DecisionSurface.mqh=f1ec27d4078f98c26e018aa9c62b9aac1cb6f2b99abf6bf211aac8ba5ee6708a;foundation/mt5/include/ObsidianPrime/EbmTableRuntime.mqh=825b0e289e62c6495fb6af52c1c370a715835bd313dfa2e615375db561389df1;foundation/mt5/include/ObsidianPrime/ExecutionBridge.mqh=6d05002d599692b77ff53327e4b8bc938ec7956d0ca1e6237e094d2a21a58560;foundation/mt5/include/ObsidianPrime/FeatureInputs.mqh=4a6da19b719c01d5134e829fd7f0aa99d94c4564d70ded16bccc20ed4baf72b8;foundation/mt5/include/ObsidianPrime/ModelRuntime.mqh=cf1032c866501f142ecb2372fe7e6d14eb711eafcf8d908dcb8f4226403b281f;foundation/mt5/include/ObsidianPrime/RuntimeTelemetry.mqh=b9ecadfde682d071e663721c3e761c633b8e525484554e0ceb432e110c6ea6a7
run267w_04_s264_aih_rep_volatility_atr_rt_2024,s264_allow_inner_high_quarter,s264_aih,completed,completed,completed,C:/Program Files/MetaTrader 5/terminal64.exe,US100,M5,500,1:100,4,0,2024.01.02,2025.01.01,Project_Obsidian_Prime_v2\foundation\mt5\ObsidianPrimeV2_RuntimeProbeEA.ex5,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267W/true_internal_ablation_score_table_materialization/mt5/run267w_04_s264_aih_rep_volatility_atr_rt_2024.set,32f8d8489764f26b62793bb329a4382b8f186f35f469d2cd3d4217aaac731f91,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_04_s264_aih_rep_volatility_atr/models/s264_aih_rep_volatility_atr_true_internal_model.csv,OPV2/s267w/run267W_true_internal_ablation/s264_aih/run267w_04_s264_aih_rep_volatility_atr/features/s264_aih_rep_volatility_atr_true_internal.csv,9a73828f6d51f71329536d8603e4ca27dcaa4c63ad7f6b254f7a293d899dd00d,26720402,0.25,true,true,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_04_s264_aih_rep_volatility_atr_rt_2024.htm,1cd31afa084f02deaab2e58af9e01e0d28db5155397b9f4f628e6ac1d6e76253,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_04_s264_aih_rep_volatility_atr_rt_2024.png,1177.35,1.52,337,17.25,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.mq5=8052a066c6bb961354e7231bf8aab83fe8277d1396343ca86bf1309809c62c19;foundation/mt5/include/ObsidianPrime/DecisionSurface.mqh=f1ec27d4078f98c26e018aa9c62b9aac1cb6f2b99abf6bf211aac8ba5ee6708a;foundation/mt5/include/ObsidianPrime/EbmTableRuntime.mqh=825b0e289e62c6495fb6af52c1c370a715835bd313dfa2e615375db561389df1;foundation/mt5/include/ObsidianPrime/ExecutionBridge.mqh=6d05002d599692b77ff53327e4b8bc938ec7956d0ca1e6237e094d2a21a58560;foundation/mt5/include/ObsidianPrime/FeatureInputs.mqh=4a6da19b719c01d5134e829fd7f0aa99d94c4564d70ded16bccc20ed4baf72b8;foundation/mt5/include/ObsidianPrime/ModelRuntime.mqh=cf1032c866501f142ecb2372fe7e6d14eb711eafcf8d908dcb8f4226403b281f;foundation/mt5/include/ObsidianPrime/RuntimeTelemetry.mqh=b9ecadfde682d071e663721c3e761c633b8e525484554e0ceb432e110c6ea6a7
run267w_05_s264_lc_abl_gate_rank_bucket_ta_2024,s264_lowrank_control,s264_lc,completed,completed,completed,C:/Program Files/MetaTrader 5/terminal64.exe,US100,M5,500,1:100,4,0,2024.01.02,2025.01.01,Project_Obsidian_Prime_v2\foundation\mt5\ObsidianPrimeV2_RuntimeProbeEA.ex5,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267W/true_internal_ablation_score_table_materialization/mt5/run267w_05_s264_lc_abl_gate_rank_bucket_ta_2024.set,2f3a353ace2c9e2039f2945825fde17564bcbfab7554d072a439147eff598c74,OPV2/s267w/run267W_true_internal_ablation/s264_lc/run267w_05_s264_lc_abl_gate_rank_bucket/models/s264_lc_abl_gate_rank_bucket_true_internal_model.csv,OPV2/s267w/run267W_true_internal_ablation/s264_lc/run267w_05_s264_lc_abl_gate_rank_bucket/features/s264_lc_abl_gate_rank_bucket_true_internal.csv,867f73b26be04eec6b0b802203c0d7fb9fb692b3cd8b08dfc3048ebc009401b0,26720501,0.25,true,true,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_05_s264_lc_abl_gate_rank_bucket_ta_2024.htm,e40916c9aae6cebc9f2d95908257cfc22b50b84b77642eb3c9c7d3af2434d17f,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_05_s264_lc_abl_gate_rank_bucket_ta_2024.png,52.75,1.09,165,20.42,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.mq5=8052a066c6bb961354e7231bf8aab83fe8277d1396343ca86bf1309809c62c19;foundation/mt5/include/ObsidianPrime/DecisionSurface.mqh=f1ec27d4078f98c26e018aa9c62b9aac1cb6f2b99abf6bf211aac8ba5ee6708a;foundation/mt5/include/ObsidianPrime/EbmTableRuntime.mqh=825b0e289e62c6495fb6af52c1c370a715835bd313dfa2e615375db561389df1;foundation/mt5/include/ObsidianPrime/ExecutionBridge.mqh=6d05002d599692b77ff53327e4b8bc938ec7956d0ca1e6237e094d2a21a58560;foundation/mt5/include/ObsidianPrime/FeatureInputs.mqh=4a6da19b719c01d5134e829fd7f0aa99d94c4564d70ded16bccc20ed4baf72b8;foundation/mt5/include/ObsidianPrime/ModelRuntime.mqh=cf1032c866501f142ecb2372fe7e6d14eb711eafcf8d908dcb8f4226403b281f;foundation/mt5/include/ObsidianPrime/RuntimeTelemetry.mqh=b9ecadfde682d071e663721c3e761c633b8e525484554e0ceb432e110c6ea6a7
run267w_05_s264_lc_abl_gate_rank_bucket_rt_2024,s264_lowrank_control,s264_lc,completed,completed,completed,C:/Program Files/MetaTrader 5/terminal64.exe,US100,M5,500,1:100,4,0,2024.01.02,2025.01.01,Project_Obsidian_Prime_v2\foundation\mt5\ObsidianPrimeV2_RuntimeProbeEA.ex5,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267W/true_internal_ablation_score_table_materialization/mt5/run267w_05_s264_lc_abl_gate_rank_bucket_rt_2024.set,89499252cc9d6c672564d0171b0df926c2d82af5f5d6040ce0ed0d4f91c50203,OPV2/s267w/run267W_true_internal_ablation/s264_lc/run267w_05_s264_lc_abl_gate_rank_bucket/models/s264_lc_abl_gate_rank_bucket_true_internal_model.csv,OPV2/s267w/run267W_true_internal_ablation/s264_lc/run267w_05_s264_lc_abl_gate_rank_bucket/features/s264_lc_abl_gate_rank_bucket_true_internal.csv,867f73b26be04eec6b0b802203c0d7fb9fb692b3cd8b08dfc3048ebc009401b0,26720502,0.25,true,true,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_05_s264_lc_abl_gate_rank_bucket_rt_2024.htm,e827bb637782ef205d51c03105de02d9c312d75e26ec75d8817004a74bbe3024,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267X/true_internal_ablation_score_table_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267W_stage267_true_internal_ablation_score_table_materialization_v1_run267w_05_s264_lc_abl_gate_rank_bucket_rt_2024.png,52.75,1.09,165,20.42,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.mq5=8052a066c6bb961354e7231bf8aab83fe8277d1396343ca86bf1309809c62c19;foundation/mt5/include/ObsidianPrime/DecisionSurface.mqh=f1ec27d4078f98c26e018aa9c62b9aac1cb6f2b99abf6bf211aac8ba5ee6708a;foundation/mt5/include/ObsidianPrime/EbmTableRuntime.mqh=825b0e289e62c6495fb6af52c1c370a715835bd313dfa2e615375db561389df1;foundation/mt5/include/ObsidianPrime/ExecutionBridge.mqh=6d05002d599692b77ff53327e4b8bc938ec7956d0ca1e6237e094d2a21a58560;foundation/mt5/include/ObsidianPrime/FeatureInputs.mqh=4a6da19b719c01d5134e829fd7f0aa99d94c4564d70ded16bccc20ed4baf72b8;foundation/mt5/include/ObsidianPrime/ModelRuntime.mqh=cf1032c866501f142ecb2372fe7e6d14eb711eafcf8d908dcb8f4226403b281f;foundation/mt5/include/ObsidianPrime/RuntimeTelemetry.mqh=b9ecadfde682d071e663721c3e761c633b8e525484554e0ceb432e110c6ea6a7
