bar_time_server,stage56_context_et_event_signal,stage264_source_feature_rank_bucket,stage264_source_feature_gate_allow_inner_all_oos_anchor,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,sma50_sma200_ratio,close_ema20_ratio,close_ema50_ratio,minutes_from_cash_open,is_us_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close,log_return_1,log_return_3,hl_range,return_zscore_20,return_1_over_atr_14,close_open_ratio,gap_percent,close_prev_close_ratio
2023.07.05 16:40:00,0,0,0,7.78839445114,1.48123753071,0.00524137867615,1.24093067646,0,0.166774749756,1.65580761433,23.1770076752,36.1069908142,-1,0.779819846153,12.6547117233,4.35298871994,-23.6795635223,0.99735981226,1.00333917141,1.00362753868,10,1,1,0,0.000707196188159,0.00359049066901,0.00170982326381,0.763037145138,0.932487368584,1.00070738792,0,1.00070738792
2023.07.05 16:45:00,0,1,0,8.45862674713,1.61520659924,0.00734598515555,1.28607404232,0,0.197558328509,1.42546463013,27.0658321381,44.6119689941,-1,0.852253139019,19.0262451172,8.94296550751,-20.8296298981,0.997492969036,1.00507032871,1.00566339493,15,1,1,0,0.00225770426914,0.00551825435832,0.00270986347459,2.56737112999,2.52134394646,1.00224375725,1.64406083059e-05,1.00226020813
2023.07.05 16:50:00,0,0,0,8.67205429077,1.62048923969,0.00876699015498,1.11811041832,0,0.198673143983,1.40470123291,30.8444023132,46.3481178284,-1,1.03771066666,23.2892360687,12.9068279266,-18.1067733765,0.997634708881,1.00459301472,1.00544834137,20,1,1,0,8.52980065247e-06,0.00297343032435,0.00125518755522,-0.478431254625,0.00925079267472,1.00000858307,0,1.00000858307
2023.07.05 17:05:00,0,1,0,9.50424385071,1.66578865051,0.0109674138948,0.873221874237,0,0.206398665905,1.291862607,37.4481620789,34.0651016235,-1,0.762153327465,27.1982250214,21.3034191132,-10.8415384293,0.998043239117,1.00315499306,1.00456392765,35,1,0,0,0.000114862370538,-0.000278896564851,0.001988645643,-0.2895167768,0.110547892749,1.00008201599,3.2819705666e-05,1.00011491776
2023.07.05 17:10:00,0,1,0,9.66415882111,1.6505522728,0.0112683866173,0.837198078632,0,0.206736505032,0.444521576166,39.5290603638,31.3956241608,-1,0.738061845303,26.843624115,23.1872673035,-8.68969154358,0.998174011707,1.00289046764,1.0044233799,40,1,0,0,4.06909312005e-05,-0.000541294401046,0.00114851095714,-0.3808144629,0.0388701334596,1.0000898838,-4.9223901442e-05,1.00004065037
2023.07.05 17:25:00,1,0,0,10.286324501,1.63138234615,0.0125008905306,0.90649753809,0,0.212641343474,0.647422790527,44.2593841553,34.0422706604,-1,0.779093265533,30.5457191467,31.0110263824,-0.609154999256,0.998650193214,1.00421667099,1.00626814365,55,1,0,0,0.000499609275721,0.00253204768524,0.000760682800319,0.067515976727,0.454910069704,1.00049126148,8.51447293826e-06,1.00049972534
2023.07.05 17:40:00,0,0,0,10.5321750641,1.55020391941,0.0127929449081,0.849823117256,0,0.21331371367,0.713642954826,49.3437156677,34.4673919678,-1,0.80830848217,31.3181304932,37.3735351562,7.59526538849,0.999130010605,1.00378906727,1.0062584877,70,1,0,0,0.000654375355225,0.000719836447388,0.00103815400507,0.242326200008,0.612882614136,1.00063824654,1.63647364388e-05,1.00065457821
2023.07.05 17:55:00,0,0,0,11.2363977432,1.56111943722,0.0107042863965,0.629810929298,0,0.242433965206,0.757752239704,47.2691383362,14.9680213928,-1,0.25088518858,23.1812915802,37.8226585388,13.1900148392,0.999543309212,1.0012550354,1.00374650955,85,1,0,0,-0.000327675486915,-0.00198079831898,0.00127814372536,-0.724004030228,-0.284947246313,0.999697268009,-2.48992564593e-05,0.999672353268
2023.07.05 18:05:00,0,0,0,11.5360364914,1.53525555134,0.00802811142057,0.590390622616,0,0.255485713482,0.884609520435,45.7942237854,15.6400756836,-1,0.219079330564,19.6277484894,37.8009681702,16.6859798431,0.999805271626,1.00100576878,1.00349450111,95,1,0,0,-0.00102321838494,-0.000245746545261,0.00115547841415,-1.44650220871,-0.881047606468,0.998985171318,-7.85681186244e-06,0.998977303505
2023.07.05 18:15:00,0,0,0,11.816409111,1.51112890244,0.00489961821586,0.44081646204,0,0.223611801863,0.918132185936,43.1283874512,7.27544879913,-1,0.0769405514002,14.8094215393,36.270401001,19.2808055878,1.00004899502,1.0003554821,1.00274121761,105,1,0,0,-0.000753801839892,-0.00151489267591,0.00158161344007,-1.12480342388,-0.643551707268,0.999262869358,-1.63808217621e-05,0.999246478081
2023.07.05 19:05:00,0,0,0,12.6858434677,1.35375964642,0.00605153338984,0.129666402936,0,0.184233486652,0.98836606741,24.8660125732,-11.5853757858,-1,-0.438931137323,-5.55538511276,17.5012245178,21.0037994385,1.00101780891,0.998687684536,0.999836564064,155,1,0,0,1.64354805747e-05,-0.00169994111639,0.00107684382237,0.334024697542,0.0145574817434,1.0000243187,-7.88909528637e-06,1.00001645088
2023.07.05 19:50:00,0,0,0,12.9677639008,1.22302627563,0.00279977591708,0.231390193105,1,0.155839413404,0.781485617161,19.5518608093,-11.2446107864,-1,-0.148714512587,-5.64884185791,7.83422470093,19.9192695618,1.00197410583,0.999246120453,0.999760687351,200,1,0,0,-3.28704081767e-05,-0.000435116671724,0.000830320175737,0.231078535318,-0.0315249823034,0.999959230423,7.88876877778e-06,0.999967157841
2023.07.05 20:25:00,0,0,0,12.739771843,1.09589231014,0.00256845261902,0.907856106758,0,0.134614422917,0.825869381428,14.3780632019,3.16949057579,-1,0.232637047768,1.94410228729,7.99909973145,21.1504821777,1.00266945362,1.00077700615,1.00130295753,235,1,0,0,0.000590803159866,2.49379663728e-05,0.000787504948676,1.15194618702,0.645014643669,1.00056672096,2.4295752155e-05,1.00059092045
