run_id,record_view,split,tier_scope,route_role,trade_count,avg_hold_bars,mfe_mean,mae_mean,long_net_profit,short_net_profit,positive_month_ratio,status
run10C_qda_reg020_full58_decision_microprobe_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,267,28.2135,9.20372,9.08012,-67.53,-140.76,0.285714,trade_attribution_recorded
run10C_qda_reg020_full58_decision_microprobe_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,16,604.875,24.5415,36.4965,-21.63,-42.73,0.2,trade_attribution_recorded
run10C_qda_reg020_full58_decision_microprobe_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,296,27.4189,8.84216,8.59587,-57.37,-127.91,0.285714,trade_attribution_recorded
run10D_qda_reg018_full58_q88_decision_microprobe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,415,30.6145,8.92304,10.1128,-150.09,-213.42,0.333333,trade_attribution_recorded
run10D_qda_reg018_full58_q88_decision_microprobe_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,12,897.5,41.9266,17.0076,32.66,15.43,0.4,trade_attribution_recorded
run10D_qda_reg018_full58_q88_decision_microprobe_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,431,29.2761,8.6641,9.94798,-140.92,-249.92,0.111111,trade_attribution_recorded
run10D_qda_reg018_full58_q88_decision_microprobe_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,290,37.7207,8.84652,9.32366,-39.36,-165.75,0.285714,trade_attribution_recorded
run10D_qda_reg018_full58_q88_decision_microprobe_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,27,671.926,32.1316,29.191,107.48,-62.58,0.571429,trade_attribution_recorded
run10D_qda_reg018_full58_q88_decision_microprobe_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,319,34.5987,8.59426,8.89358,-12.04,-226.22,0.285714,trade_attribution_recorded
run10E_qda_reg018_full58_q92_decision_microprobe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,337,19.0475,9.72433,8.63706,-119.37,-86.98,0.333333,trade_attribution_recorded
run10E_qda_reg018_full58_q92_decision_microprobe_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,6,491.5,24.2652,13.2518,87.86,-8.48,0.666667,trade_attribution_recorded
run10E_qda_reg018_full58_q92_decision_microprobe_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,341,18.4311,9.66648,8.48971,-112.6,-62.49,0.222222,trade_attribution_recorded
run10E_qda_reg018_full58_q92_decision_microprobe_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,201,14.5771,9.71393,8.42089,-16.25,193.22,1,trade_attribution_recorded
run10E_qda_reg018_full58_q92_decision_microprobe_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,14,948.714,30.2549,48.9666,135.26,-141.67,0.571429,trade_attribution_recorded
run10E_qda_reg018_full58_q92_decision_microprobe_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,216,20.8981,9.56993,8.66185,-7.28,176.3,0.857143,trade_attribution_recorded
run10F_qda_reg012_drop_mega10_decision_microprobe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,340,40.447,10.5741,9.007,47.68,-115.63,0.444444,trade_attribution_recorded
run10F_qda_reg012_drop_mega10_decision_microprobe_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,13,331.615,20.0858,10.6395,199.52,-31.33,0.5,trade_attribution_recorded
run10F_qda_reg012_drop_mega10_decision_microprobe_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,350,35.1314,10.2497,8.79187,50.47,-142.72,0.333333,trade_attribution_recorded
run10F_qda_reg012_drop_mega10_decision_microprobe_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,256,36.5547,10.4154,8.33241,157.81,26.65,0.571429,trade_attribution_recorded
run10F_qda_reg012_drop_mega10_decision_microprobe_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,16,871.75,32.0917,41.7728,115.69,-8.94,0.571429,trade_attribution_recorded
run10F_qda_reg012_drop_mega10_decision_microprobe_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,285,34.5789,9.95845,7.76108,192.61,23.75,0.428571,trade_attribution_recorded
run10G_qda_reg015_drop_mega10_resample_decision_microprobe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,276,43.2681,10.8214,11.4848,-73.54,-5.32,0.555556,trade_attribution_recorded
run10G_qda_reg015_drop_mega10_resample_decision_microprobe_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,21,115.476,8.24452,12.094,3.32,-43.26,0.333333,trade_attribution_recorded
run10G_qda_reg015_drop_mega10_resample_decision_microprobe_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,294,35.0306,10.2361,11.0152,-71.57,-23.92,0.444444,trade_attribution_recorded
run10G_qda_reg015_drop_mega10_resample_decision_microprobe_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,209,50.311,10.5094,9.57073,0.91,-83.54,0.714286,trade_attribution_recorded
run10G_qda_reg015_drop_mega10_resample_decision_microprobe_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,24,726.333,30.9315,33.1673,9.49,-379.93,0.285714,trade_attribution_recorded
run10G_qda_reg015_drop_mega10_resample_decision_microprobe_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,225,45.7911,10.0698,9.19589,15.28,-54.41,0.714286,trade_attribution_recorded
run10H_qda_reg018_drop_mega10_decision_microprobe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,294,44.7245,10.4382,11.6312,-7.43,-116.14,0.222222,trade_attribution_recorded
run10H_qda_reg018_drop_mega10_decision_microprobe_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,25,283.92,18.402,13.9228,111.71,10.75,0.666667,trade_attribution_recorded
run10H_qda_reg018_drop_mega10_decision_microprobe_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,312,42.0417,10.0773,11.1892,-8.28,-152.41,0.333333,trade_attribution_recorded
run10H_qda_reg018_drop_mega10_decision_microprobe_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,210,42.9667,10.0068,10.0207,-17.4,-114.8,0.428571,trade_attribution_recorded
run10H_qda_reg018_drop_mega10_decision_microprobe_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,28,449.643,27.3904,26.0991,2.74,-313.65,0.333333,trade_attribution_recorded
run10H_qda_reg018_drop_mega10_decision_microprobe_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,236,43.2161,9.46826,9.55636,12.38,-129.89,0.428571,trade_attribution_recorded
run10I_qda_reg020_drop_mega10_decision_microprobe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,159,57.673,13.2306,13.2574,-23.01,123.32,0.777778,trade_attribution_recorded
run10I_qda_reg020_drop_mega10_decision_microprobe_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,9,165.444,9.68389,13.6099,4.21,-62,0.5,trade_attribution_recorded
run10I_qda_reg020_drop_mega10_decision_microprobe_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,168,54.5476,12.712,12.5779,26.07,114.85,0.777778,trade_attribution_recorded
run10I_qda_reg020_drop_mega10_decision_microprobe_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,125,39.328,11.2036,10.0275,220.13,57.34,0.714286,trade_attribution_recorded
run10I_qda_reg020_drop_mega10_decision_microprobe_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,16,854.625,42.1757,34.6731,177.38,-37.88,0.571429,trade_attribution_recorded
run10I_qda_reg020_drop_mega10_decision_microprobe_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,140,44.65,10.5524,9.75266,179.88,39.43,0.714286,trade_attribution_recorded
run10J_qda_reg015_drop_mega10_q85_decision_microprobe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,369,47.6748,10.3109,10.3638,-100.4,-133.08,0.333333,trade_attribution_recorded
run10J_qda_reg015_drop_mega10_q85_decision_microprobe_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,21,658,25.6929,19.0624,30.05,-176.13,0.333333,trade_attribution_recorded
run10J_qda_reg015_drop_mega10_q85_decision_microprobe_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,391,40.601,9.81409,9.90924,-84.49,-208.48,0.222222,trade_attribution_recorded
run10J_qda_reg015_drop_mega10_q85_decision_microprobe_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,247,45.1943,10.8769,9.32657,136.6,-4.29,0.714286,trade_attribution_recorded
run10J_qda_reg015_drop_mega10_q85_decision_microprobe_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,28,842.214,36.767,33.3268,0,-341.45,0.142857,trade_attribution_recorded
run10J_qda_reg015_drop_mega10_q85_decision_microprobe_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,286,50.1573,10.448,8.54879,145.57,35.2,0.571429,trade_attribution_recorded
run10K_qda_reg015_drop_mega10_q93_decision_microprobe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,121,55.2314,14.3932,15.3382,0.14,-218.58,0.333333,trade_attribution_recorded
run10K_qda_reg015_drop_mega10_q93_decision_microprobe_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,3,104,14.3457,7.13767,6.55,-6.93,0.5,trade_attribution_recorded
run10K_qda_reg015_drop_mega10_q93_decision_microprobe_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,124,53.2742,14.0302,14.8909,6.16,-238.2,0.333333,trade_attribution_recorded
run10K_qda_reg015_drop_mega10_q93_decision_microprobe_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,119,45.6134,10.4847,11.3159,3.74,-198.3,0.285714,trade_attribution_recorded
run10K_qda_reg015_drop_mega10_q93_decision_microprobe_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,12,845.999,45.6733,34.4783,40.84,-112.64,0.428571,trade_attribution_recorded
run10K_qda_reg015_drop_mega10_q93_decision_microprobe_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,128,40.8516,9.69766,11.0204,3.99,-233.93,0.285714,trade_attribution_recorded
run10L_qda_reg018_drop_mega10_q88_decision_microprobe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,326,35.3865,9.70664,10.1694,-92.02,-182.37,0.222222,trade_attribution_recorded
run10L_qda_reg018_drop_mega10_q88_decision_microprobe_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,12,423.083,20.1218,16.4703,134.74,-62.81,0.75,trade_attribution_recorded
run10L_qda_reg018_drop_mega10_q88_decision_microprobe_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,337,33.8042,9.46183,9.93461,-76.81,-186.25,0.444444,trade_attribution_recorded
run10L_qda_reg018_drop_mega10_q88_decision_microprobe_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,248,31.496,10.0565,8.52602,164.06,32.5,0.428571,trade_attribution_recorded
run10L_qda_reg018_drop_mega10_q88_decision_microprobe_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,11,683.182,25.8799,42.5195,-32.83,-11.83,0.8,trade_attribution_recorded
run10L_qda_reg018_drop_mega10_q88_decision_microprobe_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,255,30.7176,9.80635,8.58785,131.18,11.21,0.571429,trade_attribution_recorded
