run_id,attempt_name,stage_num,stage_id,candidate_id,split,test_period_start,test_period_end,calendar_days_exclusive,tester_status,runtime_status,report_status,expected_rows,feature_ready_count,feature_ready_diff,expected_signal_count,signal_count,signal_count_diff,order_attempt_count,order_fill_count,order_fill_rate,trade_count,trades_per_day,long_trade_count,short_trade_count,winning_trade_count,losing_trade_count,deal_count,deal_in_count,deal_out_count,deal_minus_order_fill,deal_count_equals_2x_trade,order_fill_equals_deal_count,entry_exit_balance_read,tester_side_exit_deal_read,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate_percent,average_win,average_loss,payoff_ratio,recovery_factor,max_drawdown_amount,max_drawdown_percent,proxy_dd,dd_delta_runtime_minus_proxy,source_f67c_profit_factor,deal_profit_sum,deal_commission_sum,deal_swap_sum,deal_cost_sum,net_reconciliation_error,config_spread_identity,config_commission_identity,config_slippage_identity,config_swap_identity,report_path,telemetry_path,summary_path,claim_boundary
frontier67D_narrow_cost_order_intent_runtime_probe_v1,f67d_f31_f31b_0013_oos_order_intent,31,stage_frontier_31__exit_shape_pivot_for_density_preserved_source_scout_pf_lift_onnx_scout,f31b_0013,oos,2025-10-01,2026-04-14,195,completed,completed,completed,7584,7584,0,876,876,0,361,361,1.0,259,1.3282051282051281,259,0,94,165,518,259,259,157,True,False,entry_exit_deals_match_trade_count,deal_minus_order_fill_positive,2.31,721.66,-719.35,1.0,0.01,36.29,7.6772340425531915,-4.359696969696969,1.760955886593837,0.01,212.16,30.58,4.811684180485509,25.76831581951449,1.0,16.550000000000004,0.0,-14.24,-14.24,3.9968028886505635e-15,missing,missing,missing,missing,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/stage_frontier_67__count_parity_not_pnl_parity_runtime_economics_crosswalk/02_runs/frontier67D_narrow_cost_order_intent_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier67D_narrow_cost_order_intent_runtime_probe_v1_f67d_f31_f31b_0013_oos_order_intent.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier67D_narrow_cost_order_intent_runtime_probe/telemetry/f67d_f31_f31b_0013_oos_order_intent_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier67D_narrow_cost_order_intent_runtime_probe/telemetry/f67d_f31_f31b_0013_oos_order_intent_summary.csv,runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
