attempt_name,model_id,feature_set_id,tester_status,runtime_status,report_status,returncode,blocker,expected_rows,expected_duplicate_or_feature_duplicate_rows,common_telemetry_path,common_summary_path,local_telemetry_path,local_summary_path,report_path,net_profit,profit_factor,trade_count,expectancy,recovery_factor,max_drawdown_amount,claim_boundary,telemetry_cycle_rows,ready_model_rows,matched_rows,visited_expected_rows,unvisited_expected_rows,expected_missing_rows,hash_mismatch_rows,probability_mismatch_rows,decision_mismatch_rows,max_abs_probability_diff,first_ready_bar_time,last_ready_bar_time,latest_expected_bar_time,feature_last_reached,comparison_status
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,stage364F_timestamp_context_cost_filter_features,completed,completed,completed,0,,1114,0,Project_Obsidian_Prime_v2/stage364/run364F_timestamp_context_onnx_runtime_probe/telemetry/run364F_rf_depth3_balanced_density_3_0_keep_long_p3_telemetry.csv,Project_Obsidian_Prime_v2/stage364/run364F_timestamp_context_onnx_runtime_probe/telemetry/run364F_rf_depth3_balanced_density_3_0_keep_long_p3_summary.csv,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364G/runtime_telemetry/run364F_rf_depth3_balanced_density_3_0_keep_long_p3_telemetry.csv,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364G/runtime_telemetry/run364F_rf_depth3_balanced_density_3_0_keep_long_p3_summary.csv,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364G/mt5/reports/Project_Obsidian_Prime_v2_run364F_prepare_timestamp_context_onnx_runtime_probe_without_db_v1_run364F_rf_depth3_balanced_density_3_0_keep_long_p3.htm,-230.65,0.78,66,-3.49,-0.39,586.61,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,472,472,472,472,642,0,0,0,0,4.768760000217753e-07,2025.10.01 16:55:00,2026.04.13 20:05:00,2026.04.13 20:05:00,true,completed_overlap_proxy_mt5_parity_unvisited_expected_rows_remain
