bar_time_server,stage56_context_et_event_signal,stage258_source_feature_rank_bucket,stage258_source_feature_gate_short_tight_control,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,sma50_sma200_ratio,close_ema20_ratio,close_ema50_ratio,minutes_from_cash_open,is_us_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close
2024.01.02 17:30:00,0,0,0,24.8620433807,15.478228569,1.60625898838,0.0125231621787,0.130864232779,0,0.311937570572,0.901214778423,48.1627540588,-24.2242107391,-1,-0.570087134838,-28.720954895,-50.290058136,-107.413597107,0.99181085825,0.996266007423,0.993255376816,60,1,0,0
2024.01.02 17:40:00,0,1,0,23.5642108917,15.4827709198,1.52196347713,0.0135775646195,0.123792931437,0,0.30931827426,0.914588749409,49.4951934814,-27.9917984009,-1,-0.74957716465,-33.1508026123,-55.0404319763,-112.858718872,0.991542756557,0.995791971684,0.992496550083,70,1,0,0
2024.01.02 17:45:00,0,0,0,23.298910141,15.5701160431,1.49638652802,0.0137360058725,0.219141930342,0,0.317510336637,1.00639128685,49.3573951721,-22.9313621521,-1,-0.690266549587,-32.293586731,-55.9691200256,-114.959213257,0.991451323032,0.99699139595,0.993635416031,75,1,0,0
2024.01.02 17:50:00,-1,1,0,24.0489883423,15.9347133636,1.50922000408,0.0138415172696,0.145584568381,0,0.312156379223,0.867005646229,49.4320220947,-23.109331131,-1,-0.557954132557,-33.7399139404,-58.0015487671,-117.661590576,0.991348087788,0.995878398418,0.992403447628,80,1,0,0
2024.01.02 17:55:00,0,0,0,23.7133464813,16.0030193329,1.48180449009,0.0133665539324,0.215631902218,0,0.314611911774,0.806424856186,49.5869369507,-22.8317127228,-1,-0.458042412996,-33.0703086853,-58.9774436951,-119.886276245,0.991248905659,0.996829748154,0.993291974068,85,1,0,0
2024.01.02 18:00:00,0,0,0,23.2195358276,16.0189590454,1.44950342178,0.0123971775174,0.284029096365,0,0.320068717003,0.760862350464,49.1699752808,-19.3599662781,-1,-0.307281672955,-30.8033466339,-58.9892578125,-121.633743286,0.991156995296,0.997732162476,0.994189620018,90,1,0,0
2024.01.02 18:05:00,0,0,0,23.2681407928,16.1765785217,1.43838441372,0.0106824543327,0.401212364435,0,0.331236690283,0.797117829323,47.3878593445,-11.4929771423,-1,-0.132976531982,-26.4910068512,-57.6643638611,-122.666137695,0.991081476212,0.999035656452,0.995567500591,95,1,0,0
2024.01.02 18:10:00,0,0,0,22.9954166412,16.2420482635,1.41579532623,0.0085905296728,0.458373904228,0,0.334024816751,0.762399733067,45.4778671265,-9.47848129272,-1,-0.0900397226214,-22.3203411102,-56.0059776306,-123.448135376,0.991004049778,0.999411702156,0.996041476727,100,1,0,0
2024.01.02 18:15:00,0,0,0,22.8814582825,16.3452072144,1.39988791943,0.00700133759528,0.587671279907,0,0.327085763216,0.23594070971,42.6296958923,-2.74239826202,-1,-0.170485377312,-17.6349964142,-53.6913337708,-123.797019958,0.99094504118,1.00011539459,0.996881842613,105,1,0,0
2024.01.02 18:20:00,0,0,0,22.214925766,16.2893028259,1.36377382278,0.00616930890828,0.697082042694,0,0.313064277172,0.259813755751,39.9797859192,-2.59076428413,-1,-0.0910258442163,-13.1011276245,-51.0473594666,-123.855239868,0.990896522999,1.00052535534,0.997449338436,110,1,0,0
2024.01.02 18:25:00,0,0,0,21.7960014343,16.2905158997,1.33795642853,0.00576944462955,0.654068052769,0,0.303866744041,0.469755649567,37.3290405273,-1.30494856834,-1,-0.0313745029271,-10.2875432968,-48.9421005249,-124.062759399,0.990835428238,1.00010085106,0.997152686119,115,1,0,0
2024.01.02 18:35:00,0,0,0,20.5167064667,16.1426715851,1.27096092701,0.0061952136457,0.809740543365,0,0.271554231644,0.417918980122,32.6183738708,1.94047701359,-1,0.127012208104,-3.28765559196,-43.2901725769,-123.378883362,0.990768790245,1.0011087656,0.998498022556,125,1,0,0
2024.01.02 18:40:00,0,0,0,19.9476547241,16.0708179474,1.24123454094,0.00618611648679,0.766078293324,0,0.249111920595,0.49201464653,30.7461929321,2.80218601227,-1,0.223318204284,-1.18366467953,-40.8190116882,-123.014068604,0.990733683109,1.00075447559,0.998293459415,130,1,0,0
2024.01.02 18:45:00,0,0,0,19.2228221893,15.9454021454,1.20554018021,0.00601930450648,0.841297268867,0,0.244282066822,0.491980940104,29.0077419281,2.70014405251,-1,0.437900394201,1.02176988125,-38.1654815674,-122.434669495,0.990700006485,1.00102674961,0.998724937439,135,1,0,0
2024.01.02 18:50:00,0,0,0,19.1247634888,15.9834947586,1.19653213024,0.00638170354068,0.930842518806,0,0.238767489791,0.42371660471,28.2074966431,7.97304725647,-1,0.600680530071,3.91862225533,-35.0103988647,-121.467018127,0.990685403347,1.00161707401,0.999504327774,140,1,0,0
2024.01.02 18:55:00,0,0,0,18.8051376343,15.9568243027,1.17850124836,0.00662327371538,0.808785676956,0,0.237319901586,0.581097006798,27.4644107819,7.5293803215,-1,0.56950122118,4.84598922729,-32.7224197388,-120.804985046,0.990667521954,1.00089216232,0.998918771744,145,1,0,0
2024.01.02 19:05:00,0,0,0,17.4990730286,15.69419384,1.11500298977,0.00723967980593,0.8375030756,0,0.221374124289,0.558958947659,26.3937759399,8.7931432724,-1,0.809376478195,7.1974158287,-27.8341617584,-118.991531372,0.990668654442,1.00125360489,0.999574303627,155,1,0,0
2024.01.02 19:15:00,0,0,0,16.4065990448,15.451084137,1.06184124947,0.00728762056679,0.74662810564,0,0.167801678181,0.556495368481,25.539598465,7.04026842117,-1,0.607161819935,7.75171518326,-23.8405609131,-117.20879364,0.990701019764,1.0008084774,0.999370753765,165,1,0,0
2024.01.02 19:20:00,0,1,0,17.0204124451,15.6420621872,1.08811819553,0.0068008559756,0.584961771965,0,0.181151121855,0.727793633938,24.0436382294,-2.04968523979,-1,0.393455296755,5.80829954147,-23.1158351898,-116.85005188,0.990699648857,0.999795138836,0.998402416706,170,1,0,0
2024.01.02 19:25:00,0,0,0,16.708240509,15.5822210312,1.0722631216,0.00650749681517,0.576205849648,0,0.175929769874,0.687988162041,22.6545314789,-1.93883943558,-1,0.212358340621,4.39576482773,-22.3434906006,-116.433937073,0.990708291531,0.999869227409,0.998522877693,175,1,0,0
2024.01.02 19:30:00,0,0,0,16.2469387054,15.4755764008,1.04984378815,0.00543891033158,0.5255022645,0,0.143145531416,0.729919552803,21.4491176605,-2.35705852509,-1,0.146153852344,3.03820109367,-21.723110199,-116.062927246,0.990712404251,0.999750673771,0.998441755772,180,1,0,0
2024.01.02 19:35:00,0,0,0,16.4828701019,15.5570650101,1.05951035023,0.00442967796698,0.631491243839,0,0.143539905548,1.01942956448,20.8154430389,-5.06081581116,-1,0.0988120958209,3.13961791992,-20.4920482635,-115.345733643,0.990724742413,1.0003695488,0.999134004116,185,1,0,0
2024.01.02 19:40:00,0,0,0,15.9590940475,15.4289236069,1.03436207771,0.00350151048042,0.698154747486,0,0.140965789557,1.08699929714,19.7572078705,-2.45904564857,-1,0.19333332777,3.68750786781,-19.0596618652,-114.469261169,0.990737199783,1.00061273575,0.999463260174,190,1,0,0
2024.01.02 19:45:00,0,0,0,15.7191591263,15.3723459244,1.02256083488,0.0030042976141,0.677946150303,0,0.12684853375,0.604936718941,18.6998748779,2.13491129875,-1,0.17491748929,3.97193264961,-17.7657394409,-113.60256958,0.99072688818,1.0005325079,0.999461174011,195,1,0,0
2024.01.02 19:50:00,0,0,0,16.8927898407,15.70789814,1.07543289661,0.00263303960674,0.130896240473,1,0.156974956393,1.23604798317,18.8891887665,-10.6077919006,-1,-0.0551142022014,1.56690824032,-17.9303474426,-113.442054749,0.990706562996,0.999160587788,0.998080670834,200,1,0,0
2024.01.02 19:55:00,0,1,0,16.9468765259,15.7467403412,1.07621490955,0.00296847429127,-0.14185757935,0,0.162066459656,1.32190001011,19.5344657898,-14.0124330521,-1,-0.213381126523,-1.89038395882,-18.9084320068,-113.716278076,0.990662157536,0.998361229897,0.997223198414,205,1,0,0
2024.01.02 20:00:00,0,1,0,17.1649570465,15.8318061829,1.08420717716,0.00382032198831,-0.20859785378,0,0.166626036167,1.0553445816,20.8040008545,-19.7331886292,-1,-0.456717133522,-5.93346405029,-20.5311794281,-114.373191833,0.990607976913,0.997694909573,0.996459901333,210,1,0,0
2024.01.02 20:05:00,0,1,0,16.846031189,15.7691698074,1.06828904152,0.0045243119821,-0.123107478023,0,0.165688410401,0.858496785164,22.2637786865,-22.0202407837,-1,-0.57746475935,-9.108294487,-22.0584011078,-115.054405212,0.990545749664,0.997725486755,0.996398329735,215,1,0,0
2024.01.02 20:10:00,0,1,0,16.7927436829,15.7757863998,1.06446313858,0.00539800291881,-0.0947982296348,0,0.159218207002,0.712298989296,23.827381134,-23.1069087982,-1,-0.588575422764,-12.1913471222,-23.8162059784,-115.92527771,0.990467965603,0.997441530228,0.996008753777,220,1,0,0
2024.01.02 20:15:00,0,1,0,16.8861198425,15.8222703934,1.06723737717,0.00578177021816,0.101455129683,0,0.164390534163,1.0359030962,24.9774665833,-19.8784122467,-1,-0.583555579185,-12.8706731796,-24.5494003296,-116.339691162,0.990419507027,0.998373448849,0.99689501524,225,1,0,0
2024.01.02 20:20:00,0,2,0,16.4013957977,15.707824707,1.0441545248,0.00602282909676,0.18983964622,0,0.166408509016,0.96971064806,25.7309513092,-17.4580078125,-1,-0.534173846245,-12.5619831085,-24.7981452942,-116.53338623,0.990353107452,0.998817920685,0.997323691845,230,1,0,0
2024.01.02 20:25:00,0,1,0,16.1191539764,15.6426687241,1.03046059608,0.00607895199209,0.298010259867,0,0.168284296989,0.775280356407,25.6142406464,-12.218667984,-1,-0.420223236084,-11.1773691177,-24.4287624359,-116.414627075,0.990284800529,0.999411523342,0.997938513756,235,1,0,0
2024.01.02 20:30:00,0,1,0,15.7892141342,15.5598154068,1.01474308968,0.00599293736741,0.28323790431,0,0.159548312426,0.823385119438,25.1765365601,-9.7282037735,-1,-0.287043511868,-10.3603649139,-24.2293109894,-116.36743927,0.990210711956,0.999259769917,0.997798860073,240,1,0,0
2024.01.02 20:35:00,-1,0,1,15.5471277237,15.4966192245,1.00325930119,0.00592647446319,0.370467811823,0,0.160270601511,0.555225193501,24.9283733368,-10.5063457489,-1,-0.310898929834,-8.83309841156,-23.570482254,-116.070831299,0.990135908127,0.999715685844,0.998293817043,245,1,0,0
2024.01.02 20:40:00,0,0,0,15.0866184235,15.368686676,0.981646537781,0.00575641077012,0.386326640844,0,0.158193156123,0.484167069197,24.6099910736,-9.58022880554,-1,-0.265745729208,-7.57511281967,-22.9181461334,-115.747787476,0.990068852901,0.999734520912,0.998351871967,250,1,0,0
2024.01.02 20:45:00,0,1,0,14.8161458969,15.2873125076,0.969179213047,0.00550713995472,0.320522904396,0,0.157554298639,0.663788735867,24.5373306274,-10.8661975861,-1,-0.282269835472,-7.37933111191,-22.7248725891,-115.635307312,0.99003213644,0.999311447144,0.997940897942,255,1,0,0
2024.01.02 20:50:00,0,1,0,14.8649921417,15.2915668488,0.972103953362,0.00525814993307,0.277831524611,0,0.157909110188,0.549037635326,24.713766098,-12.0510234833,-1,-0.392865568399,-7.70992040634,-22.7997207642,-115.654396057,0.99002802372,0.99905705452,0.997682213783,260,1,0,0
2024.01.02 20:55:00,0,1,0,15.1139211655,15.3527355194,0.984444856644,0.00520248292014,0.116507098079,0,0.165989205241,0.798878312111,25.753030777,-19.2291908264,-1,-0.603725850582,-9.61472988129,-23.7488174438,-116.133720398,0.990035653114,0.99820047617,0.996769487858,265,1,0,0
2024.01.02 21:00:00,0,1,0,15.5057840347,15.4576807022,1.0031119585,0.00552607746795,0.0594993159175,0,0.160468921065,0.572140157223,27.3968982697,-25.627166748,-1,-0.608938574791,-11.9155492783,-25.0761909485,-116.853096008,0.990080296993,0.99779433012,0.996283710003,270,1,0,0
2024.01.02 21:05:00,0,0,0,16.0589427948,15.613527298,1.02852749825,0.00606914283708,-0.022161513567,0,0.166030675173,0.440629422665,29.2216186523,-27.1579933167,-1,-0.506502747536,-15.0615596771,-27.0495586395,-117.968818665,0.99011528492,0.997111797333,0.995483100414,275,1,0,0
2024.01.02 21:10:00,0,1,0,16.054731369,15.6212568283,1.02774906158,0.00650021666661,0.0295809749514,0,0.166043400764,0.570962309837,31.2200374603,-29.9630050659,-1,-0.505663990974,-17.2927379608,-28.7927970886,-119.051391602,0.99011027813,0.997260212898,0.995526015759,280,1,0,0
2024.01.02 21:15:00,0,1,0,16.5401077271,15.7658309937,1.04911112785,0.00630301516503,0.187942877412,0,0.170241624117,1.10932779312,31.8660774231,-21.305891037,-1,-0.286075353622,-17.1063957214,-29.4135112762,-119.623535156,0.990100562572,0.998289942741,0.996516227722,285,1,0,0
2024.01.02 21:20:00,0,1,0,15.9801006317,15.6245145798,1.02275824547,0.00584984151646,0.179143950343,0,0.166916355491,1.00105965137,32.4659690857,-20.4773540497,-1,-0.227402478456,-16.9494934082,-30.005695343,-120.205955505,0.990109801292,0.998293697834,0.996484041214,290,1,0,0
2024.01.02 21:30:00,0,0,0,15.2032499313,15.4126634598,0.986412882805,0.00480425776914,0.321537643671,0,0.157003998756,0.720136880875,32.8067474365,-14.9175615311,-1,-0.279012352228,-14.8633785248,-30.100730896,-120.864326477,0.990183293819,0.999140202999,0.997322797775,300,1,0,0
2024.01.02 21:40:00,0,0,0,15.1668329239,15.3956623077,0.98513674736,0.00485230330378,0.198940739036,0,0.145165935159,0.770128488541,31.6566791534,-12.8934755325,-1,-0.426516413689,-13.6556978226,-30.1499595642,-121.465415955,0.990254163742,0.99855440855,0.996734678745,310,1,0,0
2024.01.02 21:45:00,0,0,0,14.7227735519,15.266749382,0.964368581772,0.00496147852391,0.250394046307,0,0.145687714219,0.775439441204,31.5051269531,-14.2742490768,-1,-0.470258414745,-13.200293541,-30.1845798492,-121.774887085,0.990327656269,0.998809754848,0.996987223625,315,1,0,0
2024.01.02 21:50:00,0,0,0,14.5604324341,15.2104139328,0.957267343998,0.00517051573843,0.193406447768,0,0.144470855594,0.838933467865,31.4657020569,-14.3345174789,-1,-0.489565849304,-13.3682813644,-30.5025005341,-122.230995178,0.99040132761,0.998531103134,0.996689677238,320,1,0,0
2024.01.02 21:55:00,0,0,0,15.0168304443,15.3252058029,0.979877889156,0.00549611682072,0.0959658399224,0,0.140233710408,0.665631532669,32.1517715454,-20.0647163391,-1,-0.542640984058,-14.6180953979,-31.4044361115,-123.003463745,0.99044573307,0.997947156429,0.996052086353,325,1,0,0
2024.01.03 16:40:00,-1,0,0,15.3620834351,10.352891922,1.48384463787,0.00318679283373,0.369316846132,0,0.132231354713,0.987622082233,23.0271873474,-5.29092741013,-1,-0.141355648637,-4.64407444,-13.7104711533,-56.6279792786,0.996707260609,0.999709427357,0.998875796795,10,1,1,0
2024.01.03 16:45:00,0,1,0,16.5862197876,10.7958345413,1.53635370731,0.00315652647987,0.716807365417,0,0.148363217711,1.07016003132,21.46900177,-0.523824095726,-1,-0.0738372057676,-2.18299269676,-12.3534116745,-56.0377197266,0.996696472168,1.00080549717,1.00005352497,15,1,1,0
2024.01.03 16:50:00,0,1,0,17.2800617218,11.1059179306,1.55593287945,0.00311382976361,0.637097895145,0,0.149005934596,0.870121479034,20.0066261292,-0.384205818176,-1,-0.0850986093283,-0.700533866882,-11.3096809387,-55.549495697,0.996684849262,1.00054979324,0.999861478806,20,1,1,0
2024.01.03 16:55:00,0,0,0,17.5600566864,11.3077993393,1.55291557312,0.00307632330805,0.557068347931,0,0.149512380362,0.943976163864,18.6487064362,-0.351073980331,-1,-0.0625219494104,0.0191608518362,-10.5562238693,-55.1658363342,0.996660113335,1.00030469894,0.999662399292,25,1,1,0
2024.01.03 17:00:00,0,0,0,18.7521953583,11.7666435242,1.59367418289,0.0030827971641,0.322235822678,0,0.141726717353,1.22847986221,19.0942802429,-10.0565109253,-1,-0.138625025749,-0.801234602928,-10.5789194107,-55.1539649963,0.99663567543,0.999570786953,0.998927593231,30,1,1,0
2024.01.03 17:05:00,0,0,0,21.0770397186,12.5573101044,1.67846763134,0.0031583448872,0.776062011719,1,0.166652038693,1.40069675446,17.7957706451,-0.378074765205,-1,-0.0515039712191,1.10307407379,-9.23140621185,-54.4275588989,0.996632397175,1.00091660023,1.00035464764,35,1,0,0
2024.01.03 17:10:00,0,0,0,22.4608230591,13.1151638031,1.71258413792,0.003112092847,0.241564869881,1,0.193266004324,1.45474243164,16.5900096893,-0.32944047451,-1,0.0136619340628,-0.58815151453,-9.65581321716,-54.5669708252,0.996607542038,0.999226987362,0.998640120029,40,1,0,0
2024.01.03 17:15:00,0,0,0,23.9136199951,13.7088603973,1.74439156055,0.00403990969062,-0.230417862535,0,0.234494403005,1.51612794399,17.3586578369,-11.7123737335,-1,-0.144394397736,-5.84488344193,-12.1511440277,-55.8079338074,0.996549069881,0.997174203396,0.996437072754,45,1,0,0
2024.01.03 17:20:00,0,0,0,23.3233623505,13.7476835251,1.6965303421,0.0044627902098,-0.0910920649767,0,0.230937540531,1.57335293293,18.305103302,-13.0650987625,-1,-0.19058765471,-9.38652038574,-14.1936731339,-56.9241600037,0.996483981609,0.997522592545,0.996661126614,50,1,0,0
2024.01.03 17:25:00,0,0,0,22.8466930389,13.805729866,1.65487039089,0.00479091750458,0.0122049637139,0,0.231060057878,1.61034655571,19.4000530243,-14.2295875549,-1,-0.170090481639,-11.5878658295,-15.8181552887,-57.9125137329,0.99642598629,0.997854471207,0.996893942356,55,1,0,0
2024.01.03 17:30:00,0,0,0,22.9862155914,14.0256156921,1.63887393475,0.0049195564352,0.14216196537,0,0.233735918999,1.30449438095,19.3029212952,-7.97461557388,-1,-0.143611907959,-12.2428808212,-16.7874546051,-58.6295928955,0.996374905109,0.998436033726,0.997415959835,60,1,0,0
2024.01.03 17:35:00,0,0,0,22.8729133606,14.1731033325,1.61382544041,0.00503970915452,0.122012861073,0,0.23353113234,1.15213942528,19.212726593,-7.4416809082,-1,-0.182777225971,-13.0390272141,-17.8642692566,-59.4439239502,0.996324241161,0.998292565346,0.99720710516,65,1,0,0
2024.01.03 17:40:00,0,0,0,23.9748497009,14.6556406021,1.63587856293,0.00584028055891,-0.0643518865108,0,0.244472458959,0.784311056137,20.0175952911,-13.1321191788,-1,-0.199081510305,-16.1221618652,-20.206993103,-60.9650230408,0.996260046959,0.997004330158,0.995777904987,70,1,0,0
2024.01.03 17:45:00,0,0,0,24.6159305573,15.021528244,1.63871014118,0.00606549112126,0.185476139188,0,0.25915107131,0.979992210865,20.7649745941,-11.8765354156,-1,-0.195224717259,-15.8938179016,-21.0167484283,-61.7867355347,0.996222257614,0.998422622681,0.997145116329,75,1,0,0
2024.01.03 17:50:00,0,0,0,24.0469360352,15.0540971756,1.59736812115,0.00636141328141,0.165168136358,0,0.259031742811,0.985436677933,21.4589672089,-11.2891588211,-1,-0.252890169621,-16.0386581421,-21.9698886871,-62.715461731,0.996174991131,0.99824988842,0.996914446354,80,1,0,0
2024.01.03 17:55:00,0,0,0,24.032869339,15.2300157547,1.57799375057,0.00647798692808,0.292382746935,0,0.263176441193,1.00977945328,21.3453979492,-7.44250297546,-1,-0.262083381414,-14.6279964447,-22.0693244934,-63.2364006042,0.996137738228,0.99905359745,0.997710943222,85,1,0,0
2024.01.03 18:00:00,0,1,0,24.4448070526,15.5214157104,1.57490837574,0.00639666803181,0.499547362328,0,0.270048111677,1.10211849213,20.3514633179,-2.83507823944,-1,-0.224362879992,-11.1230792999,-20.8940658569,-63.091217041,0.996111869812,1.00030505657,0.999032258987,90,1,0,0
2024.01.03 18:05:00,0,0,0,24.3308925629,15.6679868698,1.55290484428,0.00641429005191,0.618077814579,0,0.271866679192,0.589149713516,19.4512310028,3.2118537426,-1,-0.120111733675,-7.04908084869,-19.0857162476,-62.5582885742,0.996099829674,1.00097382069,0.999810397625,95,1,0,0
2024.01.03 18:10:00,0,0,0,23.925113678,15.7276277542,1.52121579647,0.00636665755883,0.527527213097,0,0.273529231548,0.712049841881,18.5025177002,2.45084524155,-1,-0.0489775314927,-5.0293469429,-18.0110969543,-62.3239898682,0.996075868607,1.00032114983,0.99922388792,100,1,0,0
2024.01.03 18:15:00,0,0,0,23.534034729,15.7820749283,1.49118757248,0.00627002445981,0.517744123936,0,0.272744685411,0.673049926758,17.4711742401,1.55482339859,-1,-0.149621471763,-3.68117117882,-17.1217288971,-62.1353302002,0.996062457561,1.00018024445,0.999137282372,105,1,0,0
2024.01.03 18:20:00,0,0,0,23.2530326843,15.8584337234,1.46628808975,0.00617353757843,0.480890989304,0,0.273111909628,0.70069116354,16.3519878387,0.662544906139,-1,-0.174211442471,-3.14856433868,-16.559179306,-62.0750274658,0.996046364307,0.999892771244,0.998884320259,110,1,0,0
2024.01.03 18:25:00,0,0,0,22.5992450714,15.823264122,1.42822897434,0.00575014296919,0.475159972906,0,0.261961758137,0.475706547499,15.2215023041,-0.188753753901,-1,0.012113484554,-2.98070502281,-16.1567802429,-62.0709953308,0.996036350727,0.999756813049,0.998772978783,115,1,0,0
2024.01.03 18:30:00,0,0,0,22.3100128174,15.8777990341,1.40510737896,0.00531576015055,0.522054851055,0,0.262426704168,0.254559695721,14.3175449371,0.895004928112,-1,0.144346177578,-2.56147909164,-15.6177883148,-61.9756317139,0.996032118797,0.99990683794,0.998955607414,120,1,0,0
2024.01.03 18:35:00,0,0,0,21.7092971802,15.8382434845,1.37068843842,0.0048840441741,0.548731923103,0,0.262469261885,0.154362678528,13.4781570435,0.854072630405,-1,0.182730600238,-2.18829679489,-15.0797185898,-61.8548812866,0.996041893959,0.999926745892,0.999008238316,125,1,0,0
2024.01.03 18:40:00,0,0,0,21.8550624847,15.9964780807,1.36624205112,0.00470179365948,0.339264243841,0,0.266358017921,0.44799759984,13.4182958603,-4.5558681488,-1,0.0302109979093,-3.79888296127,-15.5836753845,-62.2529029846,0.996034324169,0.998921334743,0.997973024845,130,1,0,0
2024.01.03 18:45:00,0,0,0,21.6189861298,16.0475482941,1.34718310833,0.00368156423792,0.424767106771,0,0.24987372756,0.538680434227,13.9530344009,-7.81189727783,-1,-0.0498467497528,-4.38418579102,-15.6918449402,-62.4652862549,0.996037304401,0.999291598797,0.998336315155,135,1,0,0
2024.01.03 18:50:00,0,0,0,20.9640579224,15.9755983353,1.31225502491,0.00338563113473,0.406649142504,0,0.229800388217,0.585868537426,14.1136989594,-6.03246355057,-1,0.0920450538397,-4.96527767181,-15.8561191559,-62.7102432251,0.996043384075,0.999232113361,0.998266756535,140,1,0,0
2024.01.03 18:55:00,0,0,0,20.3987693787,15.9170856476,1.28156423569,0.00337420613505,0.331020444632,0,0.183497995138,0.699321985245,14.495347023,-7.19246482849,-1,0.0885692685843,-5.72082471848,-16.1693916321,-63.038772583,0.996046125889,0.999078929424,0.99809461832,145,1,0,0
2024.01.03 19:00:00,0,0,0,20.0167140961,15.8997440338,1.25893306732,0.00347289256752,0.195749253035,0,0.185875013471,0.676651895046,15.2636699677,-9.51821136475,-1,0.00266565126367,-7.03872823715,-16.8519134521,-63.5725097656,0.996036410332,0.998702943325,0.997677326202,150,1,0,0
2024.01.03 19:05:00,0,0,0,19.7690906525,15.9127492905,1.24234294891,0.00348105537705,0.35618403554,0,0.188850998878,0.547994196415,16.1585292816,-10.1955804825,-1,-0.0705052912235,-6.91047382355,-16.8752727509,-63.7905540466,0.996035397053,0.999325871468,0.998298168182,155,1,0,0
2024.01.03 19:10:00,0,0,0,19.7427272797,15.9824943542,1.23527193069,0.00363803957589,0.183544561267,0,0.191322952509,0.607679963112,16.5516529083,-7.76143217087,-1,-0.132707223296,-7.90648984909,-17.4852142334,-64.3140182495,0.9960257411,0.998746931553,0.997682571411,160,1,0,0
2024.01.03 19:15:00,0,0,0,19.0575332642,15.8658447266,1.20116722584,0.00381138385274,0.16766141355,0,0.190764039755,0.6083548069,17.1666584015,-9.07782745361,-1,-0.418604642153,-8.76491069794,-18.104183197,-64.8673248291,0.996016681194,0.998714268208,0.997612178326,165,1,0,0
