candidate_id,candidate_alias,candidate_role,surface_file,surface_sha256,row_count,duplicate_bar_time_rows,signal_rows,blocked_signal_rows,feature_count,feature_order,feature_order_hash,rank_column,gate_column,raw_column_count,raw_missing_total,raw_missing_columns,time_axis,surface_status
s264_allow_inner_high_quarter,s264_aih,challenger_core,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267V/upstream_feature_surface_reconstruction/surfaces/s264_aih/s264_aih_upstream_raw_feature_surface.csv,d1f3804ef4bbe8555dff0a566a8f1a405bafd2bb52f1b5453c04cab03cc8d101,11651,0,540,178,33,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_high_quarter;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio,07c1766d7796c735a304c24730667a476cd74aa1e43bcf875da5fb51cc21eda3,stage264_source_feature_rank_bucket,stage264_source_feature_gate_allow_inner_high_quarter,30,0,,bar_time_server_matches_MT5_history_timestamp_UTC_rendered_for_tester,reconstructed_upstream_raw_feature_surface
s264_lowrank_control,s264_lc,defensive_control,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267V/upstream_feature_surface_reconstruction/surfaces/s264_lc/s264_lc_upstream_raw_feature_surface.csv,1e3d19decfaf09123f57f2b1132adde901513a0fa508db12140b262bd41f5d1d,11651,0,540,181,33,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_lowrank_control;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio,e9724db50f6a8e92adc33a913ac1197f9b20631f8653c8b36d97831f3d72574f,stage264_source_feature_rank_bucket,stage264_source_feature_gate_lowrank_control,30,0,,bar_time_server_matches_MT5_history_timestamp_UTC_rendered_for_tester,reconstructed_upstream_raw_feature_surface
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267V/upstream_feature_surface_reconstruction/surfaces/s262_lih/s262_lih_upstream_raw_feature_surface.csv,3965cb3fd353a671a780b3f2fedc8064026590251eedca62b02f6acf64c0debd,11651,0,540,179,33,stage56_context_et_event_signal;stage262_source_feature_rank_bucket;stage262_source_feature_gate_lowrank_inner_half_filter;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio,962c6a5160e2a407440f94f5fc87422cd79f6aeb77baa9e29e0825233fd6b713,stage262_source_feature_rank_bucket,stage262_source_feature_gate_lowrank_inner_half_filter,30,0,,bar_time_server_matches_MT5_history_timestamp_UTC_rendered_for_tester,reconstructed_upstream_raw_feature_surface
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267V/upstream_feature_surface_reconstruction/surfaces/s264_aia/s264_aia_upstream_raw_feature_surface.csv,f165c68816031ef72d25d6c7e5eb7ac456a7e87784b208758f9779d0233e8908,11651,0,540,177,33,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_all_oos_anchor;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio,a601b77d511127fabdcd239aea6b0da8ee51a592dc6ddb9c9d05c071cddce1a9,stage264_source_feature_rank_bucket,stage264_source_feature_gate_allow_inner_all_oos_anchor,30,0,,bar_time_server_matches_MT5_history_timestamp_UTC_rendered_for_tester,reconstructed_upstream_raw_feature_surface
s258_short_tight_control,s258_stc,stress_challenger,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267V/upstream_feature_surface_reconstruction/surfaces/s258_stc/s258_stc_upstream_raw_feature_surface.csv,7410b222f1ae465a185b9b4fde698f96b3d81a536f73d2e0b19fd2506c4cb3ad,11651,0,540,152,33,stage56_context_et_event_signal;stage258_source_feature_rank_bucket;stage258_source_feature_gate_short_tight_control;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio,ed42254fc79b8ea3caaee9d65bf2eedcc0cd51d84b53ed707f6062c40d341be7,stage258_source_feature_rank_bucket,stage258_source_feature_gate_short_tight_control,30,0,,bar_time_server_matches_MT5_history_timestamp_UTC_rendered_for_tester,reconstructed_upstream_raw_feature_surface
