run_id,adapter_id,split,month,trade_count,net_profit,profit_factor,winner_count,loser_count,quality_flag
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,validation_is,2025.01,23,-11.82,0.885454,11,12,negative_month(손실 월)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,validation_is,2025.02,32,135.52,1.912961,19,13,acceptable_measurement_only(측정상 허용)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,validation_is,2025.03,28,63.48,1.3706,14,14,pf_below_34d(34D 미만 수익요인)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,validation_is,2025.04,45,191.56,1.700249,28,17,acceptable_measurement_only(측정상 허용)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,validation_is,2025.05,27,35.37,1.196347,13,14,pf_below_34d(34D 미만 수익요인)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,validation_is,2025.06,20,93.97,1.779834,13,7,acceptable_measurement_only(측정상 허용)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,validation_is,2025.07,22,240.24,2.851275,13,9,acceptable_measurement_only(측정상 허용)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,validation_is,2025.08,23,97.81,1.412544,11,12,pf_below_34d(34D 미만 수익요인)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,validation_is,2025.09,23,137.83,1.560718,13,10,pf_below_34d(34D 미만 수익요인)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,oos,2025.10,19,9.78,1.121808,11,8,pf_below_34d(34D 미만 수익요인)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,oos,2025.11,27,200.11,3.314748,18,9,acceptable_measurement_only(측정상 허용)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,oos,2025.12,21,25.43,1.165506,11,10,pf_below_34d(34D 미만 수익요인)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,oos,2026.01,27,58.28,1.423978,14,13,pf_below_34d(34D 미만 수익요인)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,oos,2026.02,37,125.16,1.559725,21,16,pf_below_34d(34D 미만 수익요인)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,oos,2026.03,38,442.89,2.761765,23,15,acceptable_measurement_only(측정상 허용)
run171A_stage171_segment_stability_equity_curve_audit_v1,s169_short_pre_risk0350_h3_cd5_sht54_lng52,oos,2026.04,9,-25.87,0.691252,5,4,negative_month(손실 월)
