run_id,attempt_name,candidate_id,axis_id,split,test_period_start,test_period_end,calendar_days_exclusive,tester_status,runtime_status,report_status,expected_rows,feature_ready_count,feature_ready_diff,expected_signal_count,signal_count,signal_count_diff,expected_selected_trade_count,order_attempt_count,order_fill_count,order_fill_rate,trade_count,trades_per_day,long_trade_count,short_trade_count,winning_trade_count,losing_trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate_percent,average_win,average_loss,payoff_ratio,recovery_factor,max_drawdown_amount,max_drawdown_percent,proxy_net_profit,proxy_profit_factor,proxy_trades_per_day,proxy_dd_percent,dd_delta_runtime_minus_proxy,gap_cause_summary,report_path,telemetry_path,summary_path,claim_boundary
frontier71D_mt5_runtime_probe_economics_native_scout_v1,f75e_negative_control_validation,f75e_negative_control_f75b_0551,,validation,2025-01-02,2025-10-01,272,completed,completed,completed,9844,9844,0,165,165,0,165,166,166,1.0,164,0.6029411764705882,0,164,82,82,263.38,545.03,-281.65,1.94,1.61,50.0,6.6467073170731705,-3.4347560975609754,1.9351322563465294,9.36,28.15,3.59,2292.5432052135466,1.8814954073330719,0.9016393442622951,2.646917434692373,0.9430825653076269,runtime_economics_gap_after_signal_and_feature_parity,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/stage_frontier_75__volatility_compression_liquidity_release_for_tradeable_density/02_runs/frontier75E_mt5_volatility_compression_negative_control_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier75E_mt5_volatility_compression_negative_control_runtime_probe_v1_f75e_negative_control_validation.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier75E_mt5_volatility_compression_negative_control_runtime_probe/telemetry/f75e_negative_control_validation_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier75E_mt5_volatility_compression_negative_control_runtime_probe/telemetry/f75e_negative_control_validation_summary.csv,runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier71D_mt5_runtime_probe_economics_native_scout_v1,f75e_negative_control_oos,f75e_negative_control_f75b_0551,,oos,2025-10-01,2026-04-14,195,completed,completed,completed,7584,7584,0,131,131,0,131,132,132,1.0,131,0.6717948717948717,0,131,59,72,82.86,365.03,-282.17,1.29,0.63,45.04,6.186949152542373,-3.919027777777778,1.5786948966334153,0.93,89.55,14.62,514.0272768974303,1.1963211125427256,1.0,5.602334429740907,9.017665570259092,runtime_economics_gap_after_signal_and_feature_parity,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/stage_frontier_75__volatility_compression_liquidity_release_for_tradeable_density/02_runs/frontier75E_mt5_volatility_compression_negative_control_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier75E_mt5_volatility_compression_negative_control_runtime_probe_v1_f75e_negative_control_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier75E_mt5_volatility_compression_negative_control_runtime_probe/telemetry/f75e_negative_control_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier75E_mt5_volatility_compression_negative_control_runtime_probe/telemetry/f75e_negative_control_oos_summary.csv,runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
