written_at,run_id,model_id,feature_order_hash,ticks_seen,bars_seen,feature_ready_count,feature_skip_count,model_ok_count,model_fail_count,tier_a_used_count,tier_b_fallback_used_count,no_tier_count,tier_a_long_count,tier_a_short_count,tier_a_flat_count,tier_a_order_attempt_count,tier_a_order_fill_count,tier_b_fallback_long_count,tier_b_fallback_short_count,tier_b_fallback_flat_count,tier_b_fallback_order_attempt_count,tier_b_fallback_order_fill_count,long_count,short_count,flat_count,order_attempt_count,order_fill_count,min_lot_floor_applied_count,max_model_risk_pct,max_actual_risk_pct_after_floor,last_skip_reason,deinit_reason
2026.05.22 23:59:58,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1_identity_probability_bridge_not_candidate,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,37098164,8004,5484,2520,5484,2520,0,0,8004,0,0,0,0,0,0,0,0,0,0,386,87,7531,142,142,0,0.0000000000,0.0000000000,feature_csv_timestamp_not_found:2026.05.22 23:40:00,remove
