run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run12D_catboost_regime_split_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_vol_tier_a_used_validation_is,validation,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12D_catboost_regime_split_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12D_catboost_regime_split_probe_v1_routed_high_vol_validation_is.htm,40780e8d567cc2c32ba30b95dd90fee860aebe1cfa83311abe59ff6deea3948e,NA,NA,NA,NA,recorded
run12D_catboost_regime_split_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_vol_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12D_catboost_regime_split_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12D_catboost_regime_split_probe_v1_routed_high_vol_validation_is.htm,40780e8d567cc2c32ba30b95dd90fee860aebe1cfa83311abe59ff6deea3948e,NA,NA,NA,NA,recorded
run12D_catboost_regime_split_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_vol_validation_is,validation,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12D_catboost_regime_split_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12D_catboost_regime_split_probe_v1_routed_high_vol_validation_is.htm,40780e8d567cc2c32ba30b95dd90fee860aebe1cfa83311abe59ff6deea3948e,-496.35,0.6,167,522.38,recorded
run12D_catboost_regime_split_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_low_vol_tier_a_used_validation_is,validation,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12D_catboost_regime_split_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12D_catboost_regime_split_probe_v1_routed_low_vol_validation_is.htm,0a3e8576db6adf3313d9e8ca8a500e96a5bfeea23b13d14dbddc64fd840b804d,NA,NA,NA,NA,recorded
run12D_catboost_regime_split_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_low_vol_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12D_catboost_regime_split_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12D_catboost_regime_split_probe_v1_routed_low_vol_validation_is.htm,0a3e8576db6adf3313d9e8ca8a500e96a5bfeea23b13d14dbddc64fd840b804d,NA,NA,NA,NA,recorded
run12D_catboost_regime_split_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_low_vol_validation_is,validation,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12D_catboost_regime_split_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12D_catboost_regime_split_probe_v1_routed_low_vol_validation_is.htm,0a3e8576db6adf3313d9e8ca8a500e96a5bfeea23b13d14dbddc64fd840b804d,76.22,1.22,72,396.55,recorded
run12D_catboost_regime_split_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_vol_tier_a_used_oos,oos,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12D_catboost_regime_split_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12D_catboost_regime_split_probe_v1_routed_high_vol_oos.htm,73afc99d91c7419908cfc37f9f2af92a81c89594eb72a966b5f92af8655ae141,NA,NA,NA,NA,recorded
run12D_catboost_regime_split_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_vol_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12D_catboost_regime_split_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12D_catboost_regime_split_probe_v1_routed_high_vol_oos.htm,73afc99d91c7419908cfc37f9f2af92a81c89594eb72a966b5f92af8655ae141,NA,NA,NA,NA,recorded
run12D_catboost_regime_split_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_vol_oos,oos,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12D_catboost_regime_split_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12D_catboost_regime_split_probe_v1_routed_high_vol_oos.htm,73afc99d91c7419908cfc37f9f2af92a81c89594eb72a966b5f92af8655ae141,146.36,1.11,246,135.96,recorded
run12D_catboost_regime_split_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_low_vol_tier_a_used_oos,oos,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12D_catboost_regime_split_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12D_catboost_regime_split_probe_v1_routed_low_vol_oos.htm,7a0dfca3d43a8e517147f33a774170ee6c640bc5a71a927a76e3a6b219954da5,NA,NA,NA,NA,recorded
run12D_catboost_regime_split_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_low_vol_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12D_catboost_regime_split_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12D_catboost_regime_split_probe_v1_routed_low_vol_oos.htm,7a0dfca3d43a8e517147f33a774170ee6c640bc5a71a927a76e3a6b219954da5,NA,NA,NA,NA,recorded
run12D_catboost_regime_split_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_low_vol_oos,oos,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12D_catboost_regime_split_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12D_catboost_regime_split_probe_v1_routed_low_vol_oos.htm,7a0dfca3d43a8e517147f33a774170ee6c640bc5a71a927a76e3a6b219954da5,398.8,2.45,65,139.94,recorded
