run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run12D_catboost_regime_split_probe_v1,mt5_routed_high_vol_validation_is,validation,Tier A+B,routed_total,1,buy,2025-01-02 16:40:00,2025-01-02 17:40:00,12,0.1,20924,21001.2,7.72,7.72,0,0,26.617,1.033,0.29004,early,vol_high,downtrend,adx_gt25,spread_low
run12D_catboost_regime_split_probe_v1,mt5_routed_high_vol_validation_is,validation,Tier A+B,routed_total,2,buy,2025-01-02 17:45:00,2025-01-02 18:45:00,12,0.1,20988.8,21044.3,5.56,5.56,0,0,8.83,5.558,0.629672,early,vol_high,downtrend,adx_gt25,spread_low
run12D_catboost_regime_split_probe_v1,mt5_routed_high_vol_validation_is,validation,Tier A+B,routed_total,3,buy,2025-01-02 18:50:00,2025-01-02 19:50:00,12,0.1,21093.5,20748.2,-34.53,-34.53,0,0,0.967,34.558,-35.7084,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12D_catboost_regime_split_probe_v1,mt5_routed_high_vol_validation_is,validation,Tier A+B,routed_total,4,sell,2025-01-02 19:55:00,2025-01-02 20:10:00,3,0.1,20792.4,20821.6,-2.92,-2.92,0,0,5.012,4.638,-0.582602,mid,vol_high,downtrend,adx_gt25,spread_low
run12D_catboost_regime_split_probe_v1,mt5_routed_high_vol_validation_is,validation,Tier A+B,routed_total,5,buy,2025-01-02 20:10:00,2025-01-02 21:10:00,12,0.1,20821.6,20819.1,-0.26,-0.26,0,0,2.893,8.67,-0.0898721,mid,vol_high,downtrend,adx_gt25,spread_low
run12D_catboost_regime_split_probe_v1,mt5_routed_high_vol_validation_is,validation,Tier A+B,routed_total,6,buy,2025-01-03 16:40:00,2025-01-03 17:40:00,12,0.1,21161.9,21101.5,-6.03,-6.03,0,0,2.605,15.157,-2.31478,early,vol_mid,downtrend,adx_gt25,spread_low
run12D_catboost_regime_split_probe_v1,mt5_routed_high_vol_validation_is,validation,Tier A+B,routed_total,7,buy,2025-01-03 17:45:00,2025-01-03 18:45:00,12,0.1,21124.7,21220.7,9.59,9.59,0,0,10.142,3.958,0.945573,early,vol_high,downtrend,adx_20_25,spread_low
run12D_catboost_regime_split_probe_v1,mt5_routed_high_vol_validation_is,validation,Tier A+B,routed_total,8,buy,2025-01-06 16:35:00,2025-01-06 17:35:00,12,0.1,21539.8,21617,7.72,7.72,0,0,10.505,2.47,0.734888,early,vol_mid,downtrend,adx_20_25,spread_low
run12D_catboost_regime_split_probe_v1,mt5_routed_high_vol_validation_is,validation,Tier A+B,routed_total,9,buy,2025-01-06 17:40:00,2025-01-07 17:25:00,285,0.1,21613.5,21365.8,-24.77,-25.17,-0.4,0,4.18,32.569,-6.02153,early,feature_missing,feature_missing,feature_missing,spread_low
run12D_catboost_regime_split_probe_v1,mt5_routed_high_vol_validation_is,validation,Tier A+B,routed_total,10,sell,2025-01-07 17:40:00,2025-01-07 18:00:00,4,0.1,21193.4,21311.7,-11.83,-11.83,0,0,3.125,12.038,-3.7856,early,vol_high,downtrend,adx_gt25,spread_low
