variant_id,queue_id,candidate_alias,source_variant_id,source_feature_file,source_feature_sha256,runtime_feature_file,runtime_feature_sha256,common_feature_path,common_feature_sha256,source_feature_count,feature_count,feature_order,feature_order_hash,appended_feature,feature_mode,feature_min,feature_max,feature_mean,feature_nonzero_rows,rows,first_bar_time_server,last_bar_time_server,duplicate_bar_time_rows,runtime_missing_feature_cells,score_table_validation,probability_rows_checked,probability_sum_max_abs_error,materialization_status,claim_boundary,source_run_id
run267cz_01_s258_stc_explosive_second,cy_q02_explosive_combo_cross_period_prune_gate,s258_stc,run267cv_05_s258_stc_explosive_combo,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CV/shared_weakness_breakout_followup_or_prune_materialization/features/s258_stc/run267cv_05_s258_stc_explosive_combo/run267cv_05_s258_stc_explosive_combo_features.csv,1a32e4a22a5df213c97125f96a83dd3749aab2e04fd9c61b53b45806ec933024,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/features/s258_stc/run267cz_01_s258_stc_explosive_second/run267cz_01_s258_stc_explosive_second_features.csv,602d3843f9ac999cc7ab53ba763e90291b5b21139bba8cdd1991f8a1af893bb6,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s258_stc/run267cz_01_s258_stc_explosive_second/features/run267cz_01_s258_stc_explosive_second_features.csv,602d3843f9ac999cc7ab53ba763e90291b5b21139bba8cdd1991f8a1af893bb6,38,39,stage56_context_et_event_signal;stage258_source_feature_rank_bucket;stage258_source_feature_gate_short_tight_control;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_redzone_stress_blast_score;stage267cv_explosive_shock_state_combo_score;stage267cz_explosive_second_survival_score,da09393e7d6da4b72e0de66e018d1610b4fc2f42680237192108f75b2d13847f,stage267cz_explosive_second_survival_score,explosive_second_survival,0,0.86,0.421646478499,11640,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_02_s264_aia_explosive_second,cy_q02_explosive_combo_cross_period_prune_gate,s264_aia,run267cv_04_s264_aia_explosive_combo,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CV/shared_weakness_breakout_followup_or_prune_materialization/features/s264_aia/run267cv_04_s264_aia_explosive_combo/run267cv_04_s264_aia_explosive_combo_features.csv,1fe230a5e88ea3d4b9e2a26c7a19d605bf47d25d5cd3c63ddd0b7107e8cc8d79,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/features/s264_aia/run267cz_02_s264_aia_explosive_second/run267cz_02_s264_aia_explosive_second_features.csv,4b065a0bb70b8668566b19e566513a448e162fbfd84004c1239b841b8813066b,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_02_s264_aia_explosive_second/features/run267cz_02_s264_aia_explosive_second_features.csv,4b065a0bb70b8668566b19e566513a448e162fbfd84004c1239b841b8813066b,38,39,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_all_oos_anchor;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_state_phase_monday_replacement_score;stage267cv_explosive_shock_state_combo_score;stage267cz_explosive_second_survival_score,26645ffee0ed48e71837f3f596916571964e8142249b29d6d4093c7d154b2c0d,stage267cz_explosive_second_survival_score,explosive_second_survival,0,1,0.493184991428,11640,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_03_s264_aih_explosive_second,cy_q02_explosive_combo_cross_period_prune_gate,s264_aih,run267cv_03_s264_aih_explosive_combo,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CV/shared_weakness_breakout_followup_or_prune_materialization/features/s264_aih/run267cv_03_s264_aih_explosive_combo/run267cv_03_s264_aih_explosive_combo_features.csv,e88cf82aaf66f1accba692a50d2aa0597dfe1ebb4f0e6b473da7f5290624d88a,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/features/s264_aih/run267cz_03_s264_aih_explosive_second/run267cz_03_s264_aih_explosive_second_features.csv,c70a21ecca143b3064e17babd577f1a5f16299f56a53b75599576ab1c405c02d,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_03_s264_aih_explosive_second/features/run267cz_03_s264_aih_explosive_second_features.csv,c70a21ecca143b3064e17babd577f1a5f16299f56a53b75599576ab1c405c02d,38,39,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_high_quarter;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_state_phase_monday_replacement_score;stage267cv_explosive_shock_state_combo_score;stage267cz_explosive_second_survival_score,948c075cb0ee804b87bd05cff1563ec79fb2eef0c74361f3b9110d2868b80e8f,stage267cz_explosive_second_survival_score,explosive_second_survival,0,1,0.493184991428,11640,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_04_s264_aia_aia_val_damage,cy_q03_s264_aia_validation_damage_probe,s264_aia,run267cv_04_s264_aia_explosive_combo,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CV/shared_weakness_breakout_followup_or_prune_materialization/features/s264_aia/run267cv_04_s264_aia_explosive_combo/run267cv_04_s264_aia_explosive_combo_features.csv,1fe230a5e88ea3d4b9e2a26c7a19d605bf47d25d5cd3c63ddd0b7107e8cc8d79,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/features/s264_aia/run267cz_04_s264_aia_aia_val_damage/run267cz_04_s264_aia_aia_val_damage_features.csv,9b1202b4bd511209f2486f081baa693e0eb0130aa40738519847fdea30ab4e96,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aia/run267cz_04_s264_aia_aia_val_damage/features/run267cz_04_s264_aia_aia_val_damage_features.csv,9b1202b4bd511209f2486f081baa693e0eb0130aa40738519847fdea30ab4e96,38,39,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_all_oos_anchor;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_state_phase_monday_replacement_score;stage267cv_explosive_shock_state_combo_score;stage267cz_aia_validation_damage_probe_score,fe19678f6370864a8773352f2abb592dcec21ab68d2f0bbd5088bc6a63724c0a,stage267cz_aia_validation_damage_probe_score,aia_validation_damage_probe,0,1,0.482166824763,11632,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_05_s264_aih_aih_final_supply,cy_q04_aih_final_supply_or_prune,s264_aih,run267cv_02_s264_aih_aih_supply_repair,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CV/shared_weakness_breakout_followup_or_prune_materialization/features/s264_aih/run267cv_02_s264_aih_aih_supply_repair/run267cv_02_s264_aih_aih_supply_repair_features.csv,79274c3355206296e905a95ca8cfecd9b9cc5649091846b1d78265cd0716b63e,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/features/s264_aih/run267cz_05_s264_aih_aih_final_supply/run267cz_05_s264_aih_aih_final_supply_features.csv,e5f1daad3784870e879d86cee3051215b59ea39782913e305053b9978dba251e,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_aih/run267cz_05_s264_aih_aih_final_supply/features/run267cz_05_s264_aih_aih_final_supply_features.csv,e5f1daad3784870e879d86cee3051215b59ea39782913e305053b9978dba251e,38,39,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_high_quarter;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_adverse_excursion_proxy_score;stage267cf_profit_giveback_proxy_score;stage267cf_loss_cluster_bar_state_proxy_score;stage267cn_aggressive_shock_release_reentry_score;stage267cr_aggressive_shock_supply_expansion_score;stage267cv_aih_aggressive_supply_repair_score;stage267cz_aih_final_supply_or_prune_score,1a614e8eaeb9522a0473dd1b4d0aa7e88a8674f659143b63fafe4ae794e1385f,stage267cz_aih_final_supply_or_prune_score,aih_final_supply_or_prune,0,1,0.474133448471,11631,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CV_stage267_shared_weakness_breakout_followup_or_prune_materialization_v1
run267cz_06_s264_lc_control_rejoin,cy_q06_control_rejoin_guardrail,s264_lc,run267cr_02_s264_lc_state_phase_repl,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s264_lc/run267cr_02_s264_lc_state_phase_repl/run267cr_02_s264_lc_state_phase_repl_features.csv,e785fa1826d1bfd70d14a1151aa6bf7aa0a41f4823310180a31257d729a11172,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/features/s264_lc/run267cz_06_s264_lc_control_rejoin/run267cz_06_s264_lc_control_rejoin_features.csv,75e992f3ce8f2a6ae22d357ecb86a15304b9aebc5bd176490b8329b1fc8d261a,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s264_lc/run267cz_06_s264_lc_control_rejoin/features/run267cz_06_s264_lc_control_rejoin_features.csv,75e992f3ce8f2a6ae22d357ecb86a15304b9aebc5bd176490b8329b1fc8d261a,37,37,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_lowrank_control;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_state_phase_monday_replacement_score,49d5799544950b0a59ed0df05f2362b142a554e690aa63f7b0ab148332178232,,control_rejoin_guardrail_identity,,,,,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,identity_copied_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CR_stage267_shared_weakness_breakout_followup_materialization_v1
run267cz_07_s262_lih_control_rejoin,cy_q06_control_rejoin_guardrail,s262_lih,run267cr_03_s262_lih_state_phase_repl,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s262_lih/run267cr_03_s262_lih_state_phase_repl/run267cr_03_s262_lih_state_phase_repl_features.csv,265956fc0afb6c79553dc7b5658a7746b9ef2dffb189af50196f10787dc66230,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CZ/shared_weakness_breakout_second_followup_or_prune_materialization/features/s262_lih/run267cz_07_s262_lih_control_rejoin/run267cz_07_s262_lih_control_rejoin_features.csv,18320b5cd0f6a21c345626f46b202e048cefcc9681f9056ec66656bf15941218,OPV2/s267cz/run267CZ_shared_weakness_second_followup_or_prune/s262_lih/run267cz_07_s262_lih_control_rejoin/features/run267cz_07_s262_lih_control_rejoin_features.csv,18320b5cd0f6a21c345626f46b202e048cefcc9681f9056ec66656bf15941218,37,37,stage56_context_et_event_signal;stage262_source_feature_rank_bucket;stage262_source_feature_gate_lowrank_inner_half_filter;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_state_phase_monday_replacement_score,c4888e6881df4313ec47f6021274acb1e5833074a8f947122ce2ce453f2c014c,,control_rejoin_guardrail_identity,,,,,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,identity_copied_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate,run267CR_stage267_shared_weakness_breakout_followup_materialization_v1
