ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run22A_markov_regression_state_link_scout_v1__python_tier_a_separate,28_regime_model__markov_switching_regression_state_link,run22A_markov_regression_state_link_scout_v1,python_tier_a_separate,run22A_markov_regression_state_link_scout_v1,python_tier_a_separate,Tier A,markov_regression_state_link,structural_scout,reviewed,inconclusive_markov_regression_state_link_scout_completed,stages/28_regime_model__markov_switching_regression_state_link/02_runs/run22A_markov_regression_state_link_scout_v1/predictions/tier_a_markov_state_sequence.parquet,rows=4200;state_count=2;val_sep=0.00053499;oos_sep=0.000527414,collapsed=0;val_oos_gap=7.5758e-06;boundary=markov_regression_state_link_structural_scout_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,Markov regression state-link structural scout only; not runtime authority.
run22A_markov_regression_state_link_scout_v1__python_tier_b_separate,28_regime_model__markov_switching_regression_state_link,run22A_markov_regression_state_link_scout_v1,python_tier_b_separate,run22A_markov_regression_state_link_scout_v1,python_tier_b_separate,Tier B,markov_regression_state_link,structural_scout,reviewed,inconclusive_markov_regression_state_link_scout_completed,stages/28_regime_model__markov_switching_regression_state_link/02_runs/run22A_markov_regression_state_link_scout_v1/predictions/tier_b_markov_state_sequence.parquet,rows=2600;state_count=2;val_sep=4.08868e-06;oos_sep=0.000731546,collapsed=0;val_oos_gap=0.000727457;boundary=markov_regression_state_link_structural_scout_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,Markov regression state-link structural scout only; not runtime authority.
run22A_markov_regression_state_link_scout_v1__python_tier_ab_combined,28_regime_model__markov_switching_regression_state_link,run22A_markov_regression_state_link_scout_v1,python_tier_ab_combined,run22A_markov_regression_state_link_scout_v1,python_tier_ab_combined,Tier A+B,markov_regression_state_link,structural_scout,reviewed,inconclusive_markov_regression_state_link_scout_completed,stages/28_regime_model__markov_switching_regression_state_link/02_runs/run22A_markov_regression_state_link_scout_v1/predictions/tier_ab_markov_state_sequence.parquet,rows=6800;state_count=4;val_sep=NA;oos_sep=NA,collapsed=NA;val_oos_gap=NA;boundary=markov_regression_state_link_structural_scout_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,out_of_scope_by_claim_python_structural_scout,Markov regression state-link structural scout only; not runtime authority.
run22B_markov_regression_state_runtime_probe_v1__python_tier_a_separate,28_regime_model__markov_switching_regression_state_link,run22B_markov_regression_state_runtime_probe_v1,python_tier_a_separate,run22B_markov_regression_state_runtime_probe_v1,python_tier_a_separate,Tier A,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/28_regime_model__markov_switching_regression_state_link/02_runs/run22B_markov_regression_state_runtime_probe_v1/predictions/tier_a_markov_runtime_predictions.parquet,rows=4200;signal_coverage=0.15881;signal_count=667;short=0;long=667,prob_sum_err=2.22045e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts=NA,out_of_scope_by_claim,Tier A full-context primary view
run22B_markov_regression_state_runtime_probe_v1__python_tier_b_separate,28_regime_model__markov_switching_regression_state_link,run22B_markov_regression_state_runtime_probe_v1,python_tier_b_separate,run22B_markov_regression_state_runtime_probe_v1,python_tier_b_separate,Tier B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/28_regime_model__markov_switching_regression_state_link/02_runs/run22B_markov_regression_state_runtime_probe_v1/predictions/tier_b_markov_runtime_predictions.parquet,rows=2600;signal_coverage=0.175;signal_count=455;short=300;long=155,prob_sum_err=2.22045e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts=NA,out_of_scope_by_claim,Tier B partial-context fallback-only view
run22B_markov_regression_state_runtime_probe_v1__python_tier_ab_combined,28_regime_model__markov_switching_regression_state_link,run22B_markov_regression_state_runtime_probe_v1,python_tier_ab_combined,run22B_markov_regression_state_runtime_probe_v1,python_tier_ab_combined,Tier A+B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/28_regime_model__markov_switching_regression_state_link/02_runs/run22B_markov_regression_state_runtime_probe_v1/predictions/tier_ab_markov_runtime_predictions.parquet,rows=6800;signal_coverage=0.0989706;signal_count=673;short=6;long=667,prob_sum_err=2.22045e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts=NA,out_of_scope_by_claim,Tier A primary plus Tier B fallback routed Python view
run22B_markov_regression_state_runtime_probe_v1__mt5_tier_a_only_validation_is,28_regime_model__markov_switching_regression_state_link,run22B_markov_regression_state_runtime_probe_v1,mt5_tier_a_only_validation_is,run22B_markov_regression_state_runtime_probe_v1,mt5_tier_a_only_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/28_regime_model__markov_switching_regression_state_link/02_runs/run22B_markov_regression_state_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run22B_markov_regression_state_runtime_probe_v1_tier_a_only_validation_is.htm,net_profit=208.01;pf=1.77;expectancy=2.7;trades=77;win_rate=57.14,labelable=9844;feature_ready=966;model_ok=966;no_tier_labelable=203;max_dd=66.45;recovery=3.13;fill=154;reject=0;skip=51842;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run22B_markov_regression_state_runtime_probe_v1__mt5_tier_b_fallback_only_validation_is,28_regime_model__markov_switching_regression_state_link,run22B_markov_regression_state_runtime_probe_v1,mt5_tier_b_fallback_only_validation_is,run22B_markov_regression_state_runtime_probe_v1,mt5_tier_b_fallback_only_validation_is,Tier B,trading_risk_execution,runtime_probe,completed,inconclusive_tier_b_fallback_only_runtime_probe,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/28_regime_model__markov_switching_regression_state_link/02_runs/run22B_markov_regression_state_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run22B_markov_regression_state_runtime_probe_v1_tier_b_fallback_only_validation_is.htm,net_profit=-35.18;pf=0.86;expectancy=-0.53;trades=67;win_rate=65.67,"labelable=2366;feature_ready=598;model_ok=598;no_tier_labelable=203;max_dd=407.6;recovery=-0.09;fill=134;reject=0;skip=52210;subtypes={""B_core_only"":25,""B_macro_missing"":2126,""B_mixed_partial_context"":215}",completed,Tier B fallback-only standalone MT5 tester run.
run22B_markov_regression_state_runtime_probe_v1__mt5_routed_tier_a_used_validation_is,28_regime_model__markov_switching_regression_state_link,run22B_markov_regression_state_runtime_probe_v1,mt5_routed_tier_a_used_validation_is,run22B_markov_regression_state_runtime_probe_v1,mt5_routed_tier_a_used_validation_is,Tier A,routed_signal_execution_usage,runtime_probe,completed,inconclusive_routed_component_runtime_probe,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/28_regime_model__markov_switching_regression_state_link/02_runs/run22B_markov_regression_state_runtime_probe_v1/kpi_record.json,route_bars=966;route_share=0.617647;signals=192;long=192;short=0;fills=195,profit_attribution=not_separable_from_single_routed_account_path;reject=0;skip=0;subtypes=NA,completed,Tier A primary used component from one routed MT5 tester run.
run22B_markov_regression_state_runtime_probe_v1__mt5_routed_tier_b_fallback_used_validation_is,28_regime_model__markov_switching_regression_state_link,run22B_markov_regression_state_runtime_probe_v1,mt5_routed_tier_b_fallback_used_validation_is,run22B_markov_regression_state_runtime_probe_v1,mt5_routed_tier_b_fallback_used_validation_is,Tier B,routed_signal_execution_usage,runtime_probe,completed,inconclusive_routed_component_runtime_probe,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/28_regime_model__markov_switching_regression_state_link/02_runs/run22B_markov_regression_state_runtime_probe_v1/kpi_record.json,route_bars=598;route_share=0.382353;signals=120;long=78;short=42;fills=184,"profit_attribution=not_separable_from_single_routed_account_path;reject=0;skip=0;subtypes={""B_core_only"":25,""B_macro_missing"":2126,""B_mixed_partial_context"":215}",completed,Tier B partial-context fallback used component from one routed MT5 tester run.
