variant_id,gate_column,gate_type,block_mode,source_feature,gated_feature,total_rows,blocked_rows,blocked_ratio,missing_context_rows,blocked_reason_counts,context_source,gate_description,split
s122_v41_h3_cd6_session_margin_risk035_sht54_lng52,stage122_gate_session_margin_sht54_lng52,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/122_adapter_research__v41_density_scale_repair_after_dd_guardrail/02_runs/run122A/s122_v41_h3_cd6_session_margin_risk035_sht54_lng52/features/s122_v41_h3_cd6_session_margin_risk035_sht54_lng52_val.csv,9844,202,0.02052011377,0,"{""et40_mid_margin"": 122, ""weak_session_165_275"": 80}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage122 density scale repair under risk035: stage122_cd6_short54_long52.,validation_is
s122_v41_h3_cd6_session_margin_risk035_sht54_lng52,stage122_gate_session_margin_sht54_lng52,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/122_adapter_research__v41_density_scale_repair_after_dd_guardrail/02_runs/run122A/s122_v41_h3_cd6_session_margin_risk035_sht54_lng52/features/s122_v41_h3_cd6_session_margin_risk035_sht54_lng52_oos.csv,7584,168,0.02215189873,0,"{""et40_mid_margin"": 97, ""weak_session_165_275"": 71}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage122 density scale repair under risk035: stage122_cd6_short54_long52.,oos
s122_v41_h3_cd5_session_margin_risk035_sht54_lng52,stage122_gate_session_margin_sht54_lng52,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/122_adapter_research__v41_density_scale_repair_after_dd_guardrail/02_runs/run122A/s122_v41_h3_cd5_session_margin_risk035_sht54_lng52/features/s122_v41_h3_cd5_session_margin_risk035_sht54_lng52_val.csv,9844,202,0.02052011377,0,"{""et40_mid_margin"": 122, ""weak_session_165_275"": 80}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage122 density scale repair under risk035: stage122_cd5_short54_long52.,validation_is
s122_v41_h3_cd5_session_margin_risk035_sht54_lng52,stage122_gate_session_margin_sht54_lng52,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/122_adapter_research__v41_density_scale_repair_after_dd_guardrail/02_runs/run122A/s122_v41_h3_cd5_session_margin_risk035_sht54_lng52/features/s122_v41_h3_cd5_session_margin_risk035_sht54_lng52_oos.csv,7584,168,0.02215189873,0,"{""et40_mid_margin"": 97, ""weak_session_165_275"": 71}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage122 density scale repair under risk035: stage122_cd5_short54_long52.,oos
s122_v41_h3_cd6_session_margin_risk035_sht53_lng50,stage122_gate_session_margin_sht53_lng50,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/122_adapter_research__v41_density_scale_repair_after_dd_guardrail/02_runs/run122A/s122_v41_h3_cd6_session_margin_risk035_sht53_lng50/features/s122_v41_h3_cd6_session_margin_risk035_sht53_lng50_val.csv,9844,202,0.02052011377,0,"{""et40_mid_margin"": 122, ""weak_session_165_275"": 80}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage122 density scale repair under risk035: stage122_cd6_short53_long50.,validation_is
s122_v41_h3_cd6_session_margin_risk035_sht53_lng50,stage122_gate_session_margin_sht53_lng50,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/122_adapter_research__v41_density_scale_repair_after_dd_guardrail/02_runs/run122A/s122_v41_h3_cd6_session_margin_risk035_sht53_lng50/features/s122_v41_h3_cd6_session_margin_risk035_sht53_lng50_oos.csv,7584,168,0.02215189873,0,"{""et40_mid_margin"": 97, ""weak_session_165_275"": 71}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage122 density scale repair under risk035: stage122_cd6_short53_long50.,oos
s122_v41_h3_cd5_session_margin_risk035_sht53_lng50,stage122_gate_session_margin_sht53_lng50,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/122_adapter_research__v41_density_scale_repair_after_dd_guardrail/02_runs/run122A/s122_v41_h3_cd5_session_margin_risk035_sht53_lng50/features/s122_v41_h3_cd5_session_margin_risk035_sht53_lng50_val.csv,9844,202,0.02052011377,0,"{""et40_mid_margin"": 122, ""weak_session_165_275"": 80}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage122 density scale repair under risk035: stage122_cd5_short53_long50.,validation_is
s122_v41_h3_cd5_session_margin_risk035_sht53_lng50,stage122_gate_session_margin_sht53_lng50,weak_session_or_et40_mid_margin_block,both,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/122_adapter_research__v41_density_scale_repair_after_dd_guardrail/02_runs/run122A/s122_v41_h3_cd5_session_margin_risk035_sht53_lng50/features/s122_v41_h3_cd5_session_margin_risk035_sht53_lng50_oos.csv,7584,168,0.02215189873,0,"{""et40_mid_margin"": 97, ""weak_session_165_275"": 71}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage122 density scale repair under risk035: stage122_cd5_short53_long50.,oos
