bar_time_server,timestamp_utc,row_index,log_return_1,log_return_3,hl_range,close_open_ratio,gap_percent,close_prev_close_ratio,return_zscore_20,hl_zscore_50,overnight_return,return_1_over_atr_14,close_ema20_ratio,close_ema50_ratio,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,ema20_ema50_spread_zscore_50,sma50_sma200_ratio,rsi_14,rsi_50,rsi_14_slope_3,rsi_14_minus_50,stoch_kd_diff,stochrsi_kd_diff,ppo_hist_12_26_9,roc_12,trix_15,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,is_us_cash_open,minutes_from_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close
2026.04.24 20:50:00,2026-04-24T20:50:00Z,579,4.579547021e-05,0.0007971405867,0.0004304675676,1.000045776,0,1.000045776,-0.09672547877,-1.242158055,0.0107002547,0.04911306128,1.000880122,1.002559662,11.0962801,45.68676758,138.273941,0.6604737043,1.005610228,63.25273514,60.51743698,2.051019907,13.25273418,15.29100513,20.16737556,-0.0145148579,0.0009075524868,0.0001224378648,25.45264244,29.16938591,0.8725807071,0.001732294215,0.8203140497,1,0.1086116582,0.8287410736,20.39644623,4.259217739,-1,-0.02090300992,1,260,0,0
2026.04.24 20:55:00,2026-04-24T20:55:00Z,580,0.0007141379756,0.0014287862,0.001834130147,1.0007236,-9.158884495e-06,1.000714421,1.473072052,0.8103316426,0.0107002547,0.7170767784,1.001443028,1.003147006,13.43444538,46.33225632,139.5082397,0.6684035063,1.005714059,68.03411102,61.7307663,3.41778183,18.03411293,10.66786957,24.0234127,-0.007467671763,0.001393094659,0.0001183386485,27.2131691,29.58799744,0.919736743,0.001940353657,1.103991389,1,0.1127600223,0.6721864939,21.13724518,13.6339159,-1,0.2516439557,1,265,0,0
2026.04.24 21:00:00,2026-04-24T21:00:00Z,581,-0.0001098341891,0.0006500992458,0.000576661143,0.9998810291,9.152346138e-06,0.9998901486,-0.4720108211,-0.9961369634,0.0107002547,-0.1136481166,1.001205921,1.002917409,14.55665207,46.55225372,140.5401154,0.6528941989,1.005797267,66.59841156,61.43439102,1.225265026,16.59841347,1.554361701,15.38836956,-0.004080541432,0.0008244808414,0.0001154714409,26.39437103,29.31123734,0.9004864097,0.002032340039,0.9787741303,1,0.1134080216,0.8128983378,21.82512856,13.05280113,-1,0.2630293071,1,270,0,0
2026.04.24 21:05:00,2026-04-24T21:05:00Z,582,-0.0002654824348,0.0003388213227,0.0007965530385,0.9997345805,0,0.9997345805,-0.7577319145,-0.6648573279,0.0107002547,-0.2781022191,1.000850558,1.002546906,14.3321228,46.16346741,141.2546387,0.6031266451,1.005926728,63.13119125,60.71554565,-0.04051496461,13.13118935,-6.235102177,0.3035782576,-0.004148808308,0.0004213434295,0.0001128068543,26.0626297,29.1600132,0.8937798142,0.002109480556,0.8129251599,1,0.1111601219,0.9814762473,22.10894012,10.69886017,-1,0.2223107517,1,275,0,0
2026.04.24 21:10:00,2026-04-24T21:10:00Z,583,-0.000173974986,-0.0005492916098,0.0007234326331,0.999826014,0,0.999826014,-0.513836205,-0.7556133866,0.0107002547,-0.1854296476,1.00061202,1.002279282,13.39899349,45.38698196,141.7401886,0.5319039822,1.006038785,60.89434814,60.24427414,-2.379921675,10.89434719,-6.32345438,-12.61559296,-0.005784467794,0.0004489128187,0.0001098313951,25.61172867,28.9718132,0.8840222955,0.002130914247,0.7095914483,1,0.1118663549,0.845302701,21.51882744,5.995929241,-1,0.06500802934,1,280,0,0
2026.04.24 21:15:00,2026-04-24T21:15:00Z,584,-0.000183164273,-0.0006226216792,0.0006777698873,0.9998168349,0,0.9998168349,-0.458080858,-0.8022912741,0.0107002547,-0.1991369724,1.000387907,1.002013326,11.94455814,44.26237488,142.000412,0.4403058589,1.006151676,58.54294586,59.74616241,-2.685156345,8.542944908,-5.785807133,-18.03486824,-0.008361721411,0.0002381920785,0.0001062025258,25.10374641,28.76237679,0.8727980852,0.002088452922,0.6327002048,1,0.09964109212,0.9795348048,20.97086334,5.68031168,-1,0.006359300576,1,285,0,0
2026.04.24 21:20:00,2026-04-24T21:20:00Z,585,-0.0006321743713,-0.000989313703,0.0009348141029,0.999368012,0,0.999368012,-1.539420247,-0.3233793974,0.0107002547,-0.6859407425,0.9997789264,1.001325965,8.857165337,42.15307617,141.6877136,0.2916477621,1.006224155,51.19773102,58.05628204,-3.977819681,1.197730064,-8.383516312,-20.86450768,-0.01423931774,0.0001283242891,0.0001008483232,25.13205147,28.6971283,0.8757688403,0.002094113268,0.3455602229,1,0.1050993055,0.4775724709,19.64267921,1.005438805,-1,-0.03790087625,1,290,0,0
2026.04.24 21:25:00,2026-04-24T21:25:00Z,586,-8.248700033e-05,-0.0008978256956,0.0005810990697,0.9999266863,-9.164844414e-06,0.9999175072,-0.254522711,-0.9299778938,0.0107002547,-0.09194532037,0.9997253418,1.001194477,6.218059063,40.03601837,141.2691193,0.1383263618,1.006290436,50.31104279,57.83854675,-3.52776885,0.3110410273,-8.97390461,-18.45408249,-0.01833738573,0.000155839487,9.421064169e-05,24.46904755,28.44018555,0.8603687286,0.002074539429,0.301707238,1,0.09312940389,0.5535361767,18.48173141,-1.449371576,-1,-0.1194587052,1,295,0,0
2026.04.24 21:30:00,2026-04-24T21:30:00Z,587,-0.000311678974,-0.001026340411,0.0008434980991,0.9996883869,0,0.9996883869,-0.8651021719,-0.425306648,0.0107002547,-0.3487650156,0.9994695783,1.000847816,3.298933029,37.56998062,140.5670776,-0.04093245044,1.006347656,46.99946594,57.01426315,-3.847826242,-3.000534296,-9.505254745,-13.071208,-0.02252533473,0.0001558880758,8.620580775e-05,24.36411476,28.33138275,0.8599691987,0.002108757384,0.1604626179,1,0.09491798282,0.5453627706,17.32486725,0.9644111991,-1,-0.03285452351,1,300,0,0
2026.04.24 21:35:00,2026-04-24T21:35:00Z,588,0.0007148840814,0.0003207181289,0.0009528381634,1.000715137,0,1.000715137,1.820333123,-0.2042494416,0.0107002547,0.7971068621,1.000166774,1.001502156,3.166062355,36.37842178,140.4151001,-0.1500282139,1.0064224,54.41281509,58.40204239,1.071695089,4.412815094,-1.998217463,4.082794189,-0.01994979382,0.0004674756201,7.885817467e-05,24.48096466,28.2847538,0.8655179739,0.002084256383,0.4909888506,1,0.1032222509,1.166755319,16.40387344,1.766566038,-1,0.09381299466,1,305,0,0
2026.04.24 21:40:00,2026-04-24T21:40:00Z,589,0.0001374191343,0.0005406242562,0.0004726893676,1.000137448,0,1.000137448,0.3668065369,-1.054411411,0.0107002547,0.1585589945,1.000275254,1.00157547,3.402440548,35.4168396,140.3254852,-0.2544916868,1.006523252,55.69619751,58.66391754,1.795052648,5.69619894,3.431196928,13.10368061,-0.01690842584,0.0005224296474,7.238115359e-05,23.65375328,27.97706032,0.845469594,0.002085352549,0.5562351346,1,0.09991762787,1.222237587,15.85688877,3.5096035,-1,0.1144521385,1,310,0,0
2026.04.24 21:45:00,2026-04-24T21:45:00Z,590,-0.0001374191343,0.0007148840814,0.0007879238692,0.9998626113,0,0.9998626113,-0.337352246,-0.4360085726,0.0107002547,-0.1595531255,1.000124693,1.001381397,3.115867615,34.23859406,140.0757446,-0.387234062,1.00662601,54.05729675,58.28947067,2.352610588,4.057297707,3.214233637,12.0501709,-0.01545016374,-0.0002839384251,6.63556275e-05,23.49991226,27.84751892,0.84387815,0.002074940829,0.4962468445,1,0.09986282885,0.959259212,15.60281277,4.800014019,-1,0.1595318317,1,315,0,0
2026.04.24 21:50:00,2026-04-24T21:50:00Z,591,-0.0002565662726,-0.0002565662726,0.0005590196233,0.9997526407,-9.161905837e-06,0.9997434616,-0.64856112,-0.8486377597,0.0107002547,-0.3054566085,0.9998806715,1.001080275,2.115760326,32.69433594,139.5786591,-0.5596605539,1.006694674,51.03821945,57.58930969,-1.124864936,1.038220525,-3.119252205,0.163034007,-0.01578547992,-0.0005861686077,6.026051778e-05,22.91063309,27.5955677,0.8302287459,0.002087244531,0.3806054294,1,0.1002924815,1.010427952,15.07512856,3.168830872,-1,-0.02007696219,1,320,0,0
2026.04.24 21:55:00,2026-04-24T21:55:00Z,592,0.0001466173562,-0.0002473680652,0.000650566828,1.000146627,0,1.000146627,0.4166722894,-0.6441179514,0.0107002547,0.1774724275,1.000024676,1.001178861,1.770620584,31.45392227,139.1684265,-0.7246488333,1.006749272,52.66507339,57.88428879,-1.010375261,2.665073156,-5.836829662,-4.984816074,-0.01461860724,-0.001153195626,5.454958591e-05,22.54201698,27.39865685,0.8227416873,0.002087714151,0.4552367032,1,0.1007191315,0.8975086212,14.46915913,2.436082602,-1,-0.02031488158,1,325,0,0
2026.04.24 22:00:00,2026-04-24T22:00:00Z,593,0.000146595863,3.664695032e-05,0.0003389780759,1.000146627,0,1.000146627,0.3436172903,-1.222832799,0.0107002547,0.1852759123,1.000154972,1.001273632,1.906126618,30.48226929,138.8409576,-0.8814605474,1.006799221,54.30033875,58.18108368,0.08101417869,4.300340176,-1.623104215,-1.344364405,-0.01253806055,-0.0008970284835,4.952137169e-05,21.59258652,27.03568268,0.7986699343,0.002049771603,0.5140795112,1,0.0958936587,0.4805766046,13.90647316,2.361540556,-1,-0.08024585992,1,330,0,0
2026.04.27 16:35:00,2026-04-27T16:35:00Z,594,-0.001503211097,-0.001649744925,0.002454645,0.9984887838,9.159035471e-06,0.9984979033,-2.707351923,4.617110729,-0.000657180557,-1.769067287,0.9980088472,0.9973809719,-16.57425499,-17.19161224,16.09721756,-2.157756805,1.000017047,26.05171776,39.36718369,-4.18576479,-23.94828224,-4.411493778,-9.493437767,-0.01234583836,-0.001721520326,-7.63301432e-05,23.14124298,16.78744888,1.378484726,0.003961781971,-0.03094258904,0,0.1289028823,1.261444092,42.71665192,-27.26875305,-1,-0.2201965302,1,5,1,0
2026.04.27 16:40:00,2026-04-27T16:40:00Z,595,0.0008435429772,-0.0007787284558,0.002168457722,1.000843883,0,1.000843883,1.900932908,3.358259201,-0.000657180557,0.8952336907,0.9989603758,0.9982922077,-16.54644775,-18.27520943,14.51568413,-2.164004326,0.9999803305,37.35144806,42.98053741,-0.3299941421,-12.64855194,0.05287773535,-6.399246693,-0.01082046796,-0.0003298340307,-8.045323921e-05,25.71329689,17.63470078,1.458107948,0.003645986086,0.1989328116,0,0.1427582502,1.421431184,44.48463058,-25.35771561,-1,-0.1531031132,1,10,1,0
2026.04.27 16:45:00,2026-04-27T16:45:00Z,596,-0.0001649850456,-0.0008246531361,0.001475821249,0.9998350143,0,0.9998350143,-0.0117057059,1.745745778,-0.000657180557,-0.1681862772,0.9989101291,0.9982008338,-16.68257713,-19.40100479,12.87393284,-2.157491446,0.999936223,36.18637085,42.47518158,-0.317948997,-13.8136282,1.873313189,-1.70451045,-0.009862495586,-0.001117074979,-8.422460087e-05,26.75163269,18.08700562,1.479052544,0.003352089319,0.1707089841,0,0.1426217705,1.419754386,46.1263237,-22.63252068,-1,-0.1588208377,1,15,1,0
2026.04.27 16:50:00,2026-04-27T16:50:00Z,597,-0.001394293504,-0.0007157355431,0.002322383458,0.9986066818,0,0.9986066818,-2.005125523,3.11003685,-0.000657180557,-1.292533636,0.9977541566,0.9969347119,-20.4442997,-22.43602943,10.19514847,-2.30905962,0.9998725653,28.18993187,38.56772614,0.7127377391,-21.81006813,3.118785381,-2.301908493,-0.01712311804,-0.002919673221,-9.014963143e-05,29.35865974,18.99026489,1.545984626,0.003657783614,-0.1258254945,0,0.1595159024,1.484542131,48.18995285,-27.725914,-1,-0.2074026763,1,20,1,0
2026.04.27 16:55:00,2026-04-27T16:55:00Z,598,0.001073411317,-0.0004858672328,0.003077295609,1.001083136,-9.179381777e-06,1.001073956,1.894798398,3.769219875,-0.000657180557,0.8805257082,0.998937428,0.9980834723,-19.71336746,-23.35186768,8.499060631,-2.23938179,0.9998247623,39.30758286,42.70746613,0.6520449519,-10.69241714,3.994678974,0.9557772279,-0.01338865981,-0.001912766835,-9.499783482e-05,33.25447083,20.28845978,1.639082909,0.003311383771,0.1807843149,0,0.175459221,1.658262134,50.39509201,-28.58250427,-1,-0.2523668408,1,25,1,0
2026.04.27 17:00:00,2026-04-27T17:00:00Z,599,0.0008798880153,0.0005590058281,0.001484157983,1.000880241,0,1.000880241,1.420202136,1.143283606,-0.000657180557,0.7112733126,0.9998342395,0.9990027547,-16.29453468,-22.71623802,7.584754467,-2.047664642,0.9997882843,46.6113472,45.76729584,3.474991798,-3.388652802,8.899961472,6.22864151,-0.004152846988,-0.0006042915629,-9.701606905e-05,33.77200699,20.6926918,1.632074118,0.002990230219,0.469517976,1,0.183315143,1.363313913,50.26337433,-19.34494781,-1,-0.0975202024,1,30,1,0
2026.04.27 17:05:00,2026-04-27T17:05:00Z,600,-0.000522340124,0.001430959208,0.001132949255,0.9994778037,0,0.9994778037,-0.6807186007,0.556060195,-0.000657180557,-0.4243041277,0.9993776083,0.9985405207,-15.00243568,-22.87717438,6.295052052,-1.942748785,0.9997377396,43.28094101,44.33279037,5.03033638,-6.719059944,13.88021374,18.0375042,-0.0008903319831,-0.0004489448911,-9.788062016e-05,33.56686401,20.89683723,1.606313109,0.002946257591,0.3154535294,1,0.1791692376,1.37268877,50.1410675,-18.07294655,-1,-0.1247069463,1,35,0,0
2026.04.27 17:10:00,2026-04-27T17:10:00Z,601,-0.0007519155624,-0.0003943677002,0.001348453108,0.9992483854,0,0.9992483854,-0.9685938358,0.8708226681,-0.000657180557,-0.6061564684,0.9987570643,0.9978764653,-15.92905998,-24.08008957,4.465857983,-1.928203583,0.9996827245,38.9674263,42.38272858,-0.1133850962,-11.03257275,3.675974846,1.546489835,-0.00300368201,-0.00159358466,-9.920956654e-05,33.79423141,21.21390152,1.593022943,0.003103255527,0.1126420721,1,0.18326132,1.410977364,50.29689789,-19.38512993,-1,-0.126802668,1,40,0,0
2026.04.27 17:15:00,2026-04-27T17:15:00Z,602,0.0008160773432,-0.0004581784015,0.001613157452,1.000816464,0,1.000816464,1.218432307,1.240214348,-0.000657180557,0.6450200677,0.9996131659,0.9987424612,-13.96539688,-23.78932762,3.375297785,-1.800987363,0.9996461272,45.33540344,45.05923462,-0.4253147542,-4.664597034,-1.776360273,-4.45081377,0.001631911495,-0.0009431733633,-9.900871373e-05,34.52321243,21.66962242,1.593161702,0.003076818073,0.3896676004,1,0.1908691972,1.090288162,50.76792908,-21.18941116,-1,-0.1311824173,1,45,0,0
2026.04.27 17:20:00,2026-04-27T17:20:00Z,603,-0.0009812077042,-0.0009170459234,0.001495470526,0.9990284443,-9.165667507e-06,0.9990192652,-1.250387311,1.013848543,-0.000657180557,-0.7642351985,0.9987629056,0.9978504777,-15.08045197,-24.94632339,1.553762674,-1.792160153,0.9995949268,39.93997574,42.62984848,-1.11365521,-10.06002522,-4.353525162,-4.300702095,-0.001212739153,-0.001849854132,-9.951081302e-05,34.96798325,22.05122948,1.585761189,0.003283899045,0.1189794615,1,0.1965887398,1.092617631,51.17189789,-19.32348251,-1,-0.09963293374,1,50,0,0
2026.04.27 17:25:00,2026-04-27T17:25:00Z,604,0.0003027181374,0.000137587791,0.0008254699642,1.000302792,0,1.000302792,0.5398258567,-0.05442037433,-0.000657180557,0.2421691269,0.9991542101,0.9982249141,-14.73600769,-25.3967247,0.06190801039,-1.732029438,0.9995513558,42.22374725,43.58703232,1.085439563,-7.7762537,-0.9376837015,1.714077234,-0.0004056410398,-0.00152021891,-9.967863298e-05,34.07741547,22.06020546,1.544746041,0.003308403306,0.2387979627,0,0.1933744401,0.9449208975,51.54700851,-18.41215897,-1,-0.1736745834,1,55,0,0
2026.04.27 17:30:00,2026-04-27T17:30:00Z,605,-0.0004036445462,-0.001082134084,0.001027666265,0.9995872974,9.171888451e-06,0.999596417,-0.3908261061,0.249723196,-0.000657180557,-0.3268275261,0.9988698363,0.9979072809,-15.35838985,-26.30964279,-1.679124355,-1.707943201,0.999493897,40.03769684,42.6195755,-1.765901566,-9.962302208,-4.512051582,-3.966289997,-0.001855415991,-0.001804330037,-0.0001002075733,33.64331436,22.17900085,1.516899347,0.00327778887,0.1516026109,1,0.1916941106,0.940949738,51.39689636,-15.88450623,-1,-0.161386475,1,60,0,0
2026.04.27 17:35:00,2026-04-27T17:35:00Z,606,-0.0002110608766,-0.0003119872999,0.001450049458,0.99978894,0,0.99978894,-0.1010058522,0.8837543726,-0.000657180557,-0.168775931,0.9987865686,0.9977868199,-16.11871719,-27.32709312,-3.502857685,-1.690709233,0.9994303584,38.90385056,42.12089539,-0.34537521,-11.09615135,-3.93650794,-3.982970715,-0.003411553567,-0.0005136776017,-0.0001011717759,34.06164932,22.52542114,1.512142539,0.003202572465,0.1210452467,1,0.191386953,0.8636699319,51.96107483,-21.69867325,-1,-0.2424586415,1,65,0,0
2026.04.27 17:40:00,2026-04-27T17:40:00Z,607,0.0008439763333,0.000229270925,0.001943994663,1.000844359,0,1.000844359,1.245909691,1.58456552,-0.000657180557,0.6500019431,0.9996651411,0.9986829758,-13.9525013,-26.82096481,-4.563165188,-1.574563146,0.9993855357,45.54670715,44.75909042,1.107653975,-4.453291893,0.3386243284,3.031722546,0.001784876222,-0.0005132444785,-0.0001005440645,35.41438675,23.13491249,1.530776739,0.003038503695,0.4030043185,1,0.1988358647,0.8426063061,50.07688522,-10.60546303,-1,-0.07507507503,1,70,0,0
2026.04.27 17:45:00,2026-04-27T17:45:00Z,608,-2.750973545e-05,0.0006054057158,0.001008704188,0.9999816418,-9.169785699e-06,0.9999724627,0.02147601731,0.1192826927,-0.000657180557,-0.02152078412,0.9996721148,0.9987081289,-12.19738388,-26.32284355,-5.591923714,-1.469377279,0.9993191957,45.37346268,44.69130707,1.778588295,-4.626536846,5.092319012,7.4077878,0.005378762726,-0.0003758302773,-9.873406088e-05,34.84907532,23.22221565,1.500678301,0.003008955158,0.4072270393,1,0.1953241229,0.6047524214,48.32728195,-10.00768089,-1,-0.07967866212,1,75,0,0
2026.04.27 17:50:00,2026-04-27T17:50:00Z,609,-0.000174245899,0.0006422207225,0.001128111267,0.9998165965,9.170038538e-06,0.9998257756,-0.143026039,0.2824314833,-0.000657180557,-0.1374329627,0.999545753,0.9985915422,-11.1923008,-26.05763054,-6.707333088,-1.387367606,0.999245882,44.22610092,44.25816345,1.774084449,-5.773897648,6.908411026,8.259371758,0.006831206847,0.0008445031126,-9.635670722e-05,34.55628204,23.37277031,1.478484631,0.002893839031,0.3680462837,1,0.1935522407,0.6069374084,46.8837204,-10.66347218,-1,-0.05433754623,1,80,0,0
2026.04.27 17:55:00,2026-04-27T17:55:00Z,610,-0.0004495111934,-0.0006512668333,0.001504824613,0.999550581,0,0.999550581,-0.4818159938,0.8399463892,-0.000657180557,-0.3496773839,0.9991825223,0.9982154965,-11.53495884,-26.41603851,-8.124221802,-1.35032022,0.9991600513,41.32390594,43.15742874,-1.407600164,-8.676092148,0.6992793083,-2.500940561,0.005093816668,-0.0006785455043,-9.438972484e-05,35.01654816,23.72531509,1.475914955,0.00275378814,0.2352951318,1,0.1941903234,0.617293179,45.14509964,-8.190758705,-1,-0.03821054474,1,85,0,0
2026.04.27 18:00:00,2026-04-27T18:00:00Z,611,0.0003027542261,-0.0003210028517,0.001082411851,1.000311971,-9.175760169e-06,1.000302792,0.5317378044,0.1589421183,-0.000657180557,0.2383564413,0.9995340705,0.9985758066,-10.69897842,-26.16675377,-9.227390289,-1.27775538,0.9990853667,43.98965454,44.11262894,-0.4612699449,-6.010346889,-2.483305931,-8.679384232,0.006235288456,-0.001255121315,-9.200781642e-05,34.622509,23.84080887,1.452237248,0.002526575932,0.3642621934,1,0.1956432462,0.6121156216,43.63728714,-8.362761497,-1,0.01321666222,1,90,0,0
2026.04.27 18:05:00,2026-04-27T18:05:00Z,612,-0.001055449713,-0.001202206709,0.001603294048,0.998945117,0,0.998945117,-1.217461228,0.9435009956,-0.000657180557,-0.8143420815,0.9986242652,0.9976193309,-12.90200329,-27.46297073,-11.11453247,-1.305309772,0.9989899397,37.58191299,41.62528229,-2.214730263,-12.41808796,-10.90789413,-22.3776226,0.0004446409584,-0.001787419897,-9.13280237e-05,35.26733017,24.23699188,1.455103397,0.002511604456,-0.002808771562,1,0.2037202716,0.6044360995,42.55212784,-9.577899933,-1,0.07072594762,1,95,0,0
2026.04.27 18:10:00,2026-04-27T18:10:00Z,613,0.0006058725994,-0.0001468229311,0.001299478346,1.000596881,9.182668691e-06,1.00060606,0.9109756351,0.4398295581,-0.000657180557,0.4680128694,0.9993028045,0.9982934594,-12.52224922,-27.56280708,-12.42241001,-1.257671833,0.9989063144,42.73725128,43.49127197,0.4711150527,-7.262747288,-8.446529388,-11.13258362,0.001205461798,-0.0004311380617,-9.04592016e-05,35.27680588,24.46025276,1.442209363,0.002262263326,0.2528881729,1,0.2083181739,0.7510380745,41.66884232,-9.670924187,-1,-0.1740858555,1,100,0,0
2026.04.27 18:15:00,2026-04-27T18:15:00Z,614,-0.000624238106,-0.001073815278,0.001056026318,0.9993759394,0,0.9993759394,-0.7967220545,0.03006425872,-0.000657180557,-0.4880521595,0.9988048673,0.9977616072,-13.78981304,-28.49903297,-14.15916157,-1.264262676,0.9988100529,39.14949799,42.07720566,-1.613385081,-10.85050201,-10.70792198,-11.01979637,-0.001813967945,-0.001869796193,-9.054136899e-05,34.81060791,24.54604721,1.418175578,0.00248661777,0.04628544301,1,0.1926116496,0.8545585275,40.84864807,-9.100410461,-1,-0.1793234199,1,105,0,0
2026.04.27 18:20:00,2026-04-27T18:20:00Z,615,-1.836584306e-05,-3.673135143e-05,0.0009825816378,0.9999816418,0,0.9999816418,0.1158426702,-0.1101886481,-0.000657180557,-0.01460473333,0.9989019632,0.9978316426,-14.49700546,-29.23444748,-15.82030869,-1.25902462,0.9987088442,39.04567337,42.03618622,0.4879208505,-10.95432568,-4.33353138,-1.060879111,-0.00317705702,-0.0009082918987,-9.111662803e-05,34.23484802,24.59012604,1.392219305,0.002561701927,0.09051627666,1,0.1845046431,0.8852935433,40.17677689,-9.114105225,-1,-0.1568068415,1,110,0,0
2026.04.27 18:25:00,2026-04-27T18:25:00Z,616,-0.0006430171197,-0.001285621081,0.001314014546,0.999366343,-9.183006114e-06,0.9993571639,-0.7501568198,0.4034658372,-0.000657180557,-0.5092366338,0.9984253049,0.9973000884,-16.56607819,-30.74493599,-17.9064045,-1.302200317,0.9986008406,35.49739456,40.62188721,-2.413286209,-14.50260544,-5.351888657,-12.34169674,-0.007405713666,-0.001852721442,-9.307281289e-05,34.3430748,24.81332397,1.38405776,0.002859707922,-0.04892143607,1,0.1872515827,0.8345354199,40.3677063,-13.79205227,-1,-0.191072911,1,115,0,0
2026.04.27 18:30:00,2026-04-27T18:30:00Z,617,0.0008633849793,0.0002020020183,0.00123943272,1.000863791,0,1.000863791,1.317892194,0.2556341588,-0.000657180557,0.6857087612,0.999355495,0.9982334971,-15.28624344,-30.62662125,-19.19602394,-1.24558723,0.9985036254,42.98965836,43.2387085,1.280053616,-7.010341167,1.198951364,5.002280235,-0.003587024054,-0.0005872378824,-9.400668205e-05,34.30071259,24.9920578,1.372464418,0.002889608033,0.2582221031,1,0.1782731712,0.9338071346,40.40493774,-12.4062376,-1,-0.1902059615,1,120,0,0
2026.04.27 18:35:00,2026-04-27T18:35:00Z,618,0.0002845699782,0.0005049378378,0.0008811235894,1.000284553,0,1.000284553,0.5382801294,-0.3583395779,-0.000657180557,0.2309613675,0.999674201,0.9985756278,-13.25681591,-29.97521591,-20.18844414,-1.160665274,0.9984062314,45.24832535,44.06820297,2.067549706,-4.751676559,7.770895958,23.57548141,0.001395053579,-9.177528409e-05,-9.347722516e-05,33.56494522,24.97221565,1.344091535,0.002865234623,0.3722328246,1,0.1665268838,0.9225745201,39.48056412,-8.740104675,-1,-0.07856693864,1,125,0,0
2026.04.27 18:40:00,2026-04-27T18:40:00Z,619,0.000312015909,0.001459970837,0.0006147589884,1.000302911,9.178370419e-06,1.00031209,0.6618235707,-0.8239357471,-0.000657180557,0.2627204359,0.999987483,0.9989308715,-10.64490986,-28.82081604,-20.87582397,-1.048390746,0.9983164668,47.69589615,44.96825027,4.066167831,-2.304102659,11.9429121,30.96143341,0.007017865311,-0.0006235454348,-9.119891911e-05,32.36388016,24.80777168,1.304586291,0.002524117939,0.5089063048,1,0.1581709236,0.8378812671,38.4454155,-7.810062885,-1,-0.0702714324,1,130,0,0
2026.04.27 18:45:00,2026-04-27T18:45:00Z,620,0.0003852970549,0.000981882913,0.000990573084,1.000385404,0,1.000385404,0.7107146382,-0.1998517215,-0.000657180557,0.3284491003,1.000337362,0.9993426204,-7.451627254,-27.12144279,-21.21424294,-0.9033663869,0.9982361794,50.63179398,46.06231689,2.54737854,0.6317941546,10.59960175,16.76555824,0.01319994591,-0.0002109108755,-8.691658877e-05,31.98074341,24.85161591,1.286867738,0.002374305623,0.684926331,1,0.1578654498,0.8348355293,36.25479507,-2.648761272,-1,0.1223679855,1,135,0,0
2026.04.27 18:50:00,2026-04-27T18:50:00Z,621,-0.0002660226019,0.0004312903911,0.0007339530275,0.999724865,9.171973034e-06,0.9997339845,-0.4584047794,-0.6632178426,-0.000657180557,-0.232869938,1.000064492,0.9991129637,-5.75788641,-25.94907951,-21.74005318,-0.7935449481,0.9981523156,48.60316467,45.42602539,1.118280053,-1.3968364,8.143115044,0.5083574653,0.01522019878,-0.0003026640043,-8.182474267e-05,31.12497711,24.75458527,1.257341981,0.002362921601,0.5761137605,1,0.1522949934,0.6349384785,34.2206459,-2.527188778,-1,-0.03685649857,1,140,0,0
2026.04.27 18:55:00,2026-04-27T18:55:00Z,622,-0.0002293866273,-0.0001101121525,0.0008534161607,0.9997706413,0,0.9997706413,-0.3186193407,-0.4882747531,-0.000657180557,-0.2044522166,0.9998508096,0.9989275336,-5.077029228,-25.18318939,-22.41464233,-0.7107456923,0.9980661273,46.86011505,44.8806572,-0.2785943449,-3.139885664,4.032732487,-6.697486401,0.01472564135,-8.258183516e-05,-7.669697516e-05,30.56247902,24.72449303,1.236121535,0.002121506725,0.5045418143,1,0.1439356506,0.5312646627,32.86158371,-5.077568054,-1,-0.04864280671,1,145,0,0
2026.04.27 19:00:00,2026-04-27T19:00:00Z,623,0.0003394735395,-0.0001559356897,0.0006237914204,1.000339508,0,1.000339508,0.6698449254,-0.9104819298,-0.000657180557,0.3126723468,1.000172138,0.9992954731,-3.518465042,-23.90515518,-22.77687454,-0.5893958807,0.9979836345,49.73335266,45.86222076,-0.2994809151,-0.2666485906,2.334353447,-4.088232517,0.01627796516,-4.586491195e-05,-7.095304318e-05,29.59373093,24.57000351,1.204465866,0.002135816729,0.6602595448,1,0.1337627918,0.587744236,31.59959793,-4.869225979,-1,-0.02918891981,1,150,0,0
2026.04.27 19:05:00,2026-04-27T19:05:00Z,624,-0.0003486500937,-0.000238563196,0.0009818964172,0.999651432,0,0.999651432,-0.6492862105,-0.2960692644,-0.000657180557,-0.323119849,0.9998403192,0.99898839,-3.318581104,-23.23711395,-23.39057541,-0.5090540051,0.9978979826,46.92700958,45.02199936,-0.5587174296,-3.072988749,0.2056197226,-3.120739937,0.01460279431,0.0006611521821,-6.558488531e-05,29.39060593,24.61360359,1.194079876,0.002084560227,0.50924474,1,0.1340022385,0.6394196749,30.06111717,-3.155238867,-1,-0.03927375749,1,155,0,0
