record_view,attempt_name,tier_scope,candidate_id,candidate_alias,candidate_role,variant_id,source_variant_id,profile_label,target_period,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_end,closed_balance_min,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,month,2025-09,26,30.59,136.11,-105.52,1.289898,1.176538,0.538462,9.722143,-8.793333,1.105627,530.59,468.31,39.72,7.039807,15,0.846154,3,0.770141,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,month,2025-10,24,34.71,136.8,-102.09,1.339994,1.44625,0.625,9.12,-11.343333,0.803996,534.71,500.0,78.44,12.792954,7,0.416667,3,0.442504,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,month,2025-11,35,267.61,392.85,-125.24,3.136777,7.646,0.657143,17.080435,-10.436667,1.63658,767.61,475.27,46.27,6.028036,9,0.6,2,5.783661,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,month,2025-12,21,14.16,195.2,-181.04,1.078215,0.674286,0.52381,17.745455,-18.104,0.980195,514.16,423.92,76.08,15.216,12,0.952381,3,0.18612,measured_slice(측정 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Wednesday,37,204.4,368.06,-163.66,2.248931,5.524324,0.648649,15.335833,-12.589231,1.218171,704.4,475.79,36.76,7.151194,7,0.621622,3,5.560392,measured_slice(측정 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Thursday,42,232.88,389.4,-156.52,2.487861,5.544762,0.738095,12.56129,-14.229091,0.882789,732.88,500.0,69.31,9.339837,10,0.52381,3,3.359977,measured_slice(측정 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Friday,38,-3.28,253.27,-256.55,0.987215,-0.086316,0.526316,12.6635,-14.252778,0.888493,496.72,452.34,109.65,19.14381,14,0.789474,5,-0.029913,minor_negative_slice(작은 음수 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Monday,35,84.94,236.39,-151.45,1.560845,2.426857,0.485714,13.905294,-8.413889,1.65266,584.94,435.56,83.81,16.136858,24,0.771429,4,1.013483,measured_slice(측정 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Tuesday,26,230.55,328.83,-98.28,3.345849,8.867308,0.692308,18.268333,-12.285,1.487044,730.55,500.0,31.35,4.747411,4,0.461538,1,7.354067,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Thursday,48,145.83,427.96,-282.13,1.516889,3.038125,0.5,17.831667,-11.755417,1.516889,645.83,427.51,75.27,14.498,15,0.75,5,1.937425,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Friday,40,36.87,283.23,-246.36,1.149659,0.92175,0.575,12.314348,-14.491765,0.849748,536.87,473.16,106.74,18.406622,32,0.825,5,0.345419,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Monday,55,254.95,598.32,-343.37,1.742494,4.635455,0.509091,21.368571,-12.717407,1.680262,754.95,500.0,115.87,13.687642,20,0.727273,3,2.200311,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Tuesday,39,140.91,338.71,-197.8,1.712386,3.613077,0.615385,14.112917,-13.186667,1.070241,640.91,488.98,50.84,8.764459,14,0.692308,3,2.771637,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Wednesday,44,52.02,320.01,-267.99,1.194112,1.182273,0.568182,12.8004,-14.104737,0.907525,552.02,460.63,73.84,13.815556,16,0.818182,3,0.704496,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Tuesday,31,71.12,241.88,-170.76,1.416491,2.294194,0.483871,16.125333,-10.6725,1.510924,571.12,455.74,77.93,14.602657,14,0.806452,5,0.912614,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Wednesday,40,220.81,440.14,-219.33,2.006748,5.52025,0.625,17.6056,-14.622,1.204049,720.81,500.0,68.53,10.114532,10,0.6,3,3.222093,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Monday,23,28.22,190.77,-162.55,1.173608,1.226957,0.521739,15.8975,-14.777273,1.075807,528.22,456.7,74.89,14.087925,16,0.869565,3,0.376819,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Thursday,38,99.15,234.19,-135.04,1.734227,2.609211,0.631579,9.757917,-9.645714,1.011632,599.15,500.0,29.22,4.662964,9,0.605263,3,3.393224,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Friday,35,152.72,298.13,-145.41,2.050272,4.363429,0.485714,17.537059,-8.078333,2.170876,652.72,486.72,62.58,11.2997,17,0.742857,4,2.440396,measured_slice(측정 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Wednesday,36,131.68,282.71,-151.03,1.87188,3.657778,0.638889,12.291739,-11.617692,1.058019,631.68,472.83,42.04,8.165168,11,0.694444,3,3.132255,measured_slice(측정 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Thursday,38,168.15,307.16,-139.01,2.209625,4.425,0.710526,11.376296,-12.637273,0.900218,668.15,485.38,57.04,8.441866,10,0.605263,3,2.947931,measured_slice(측정 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Friday,37,4.76,213.98,-209.22,1.022751,0.128649,0.513514,11.262105,-11.623333,0.968922,504.76,453.12,89.45,15.796631,14,0.783784,5,0.053214,measured_slice(측정 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Monday,28,29.46,127.5,-98.04,1.30049,1.052143,0.5,9.107143,-7.002857,1.30049,529.46,447.49,71.67,13.804993,22,0.857143,4,0.411051,measured_slice(측정 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Tuesday,25,205.28,292.33,-87.05,3.358185,8.2112,0.68,17.195882,-10.88125,1.580322,705.28,500.0,34.78,5.324882,3,0.44,2,5.902243,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Thursday,43,188.8,439.04,-250.24,1.754476,4.390698,0.511628,19.956364,-11.91619,1.674727,688.8,439.99,60.43,12.002,12,0.744186,6,3.124276,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Friday,40,38.3,306.17,-267.87,1.14298,0.9575,0.575,13.311739,-15.757059,0.844811,538.3,465.81,116.03,19.941908,32,0.825,5,0.330087,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Monday,52,325.56,647.71,-322.15,2.010585,6.260769,0.519231,23.989259,-12.886,1.861653,825.56,500.0,95.69,10.711367,18,0.673077,5,3.402236,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Tuesday,38,165.81,363.95,-198.14,1.836833,4.363421,0.631579,15.164583,-14.152857,1.071486,665.81,488.98,54.67,9.109389,14,0.657895,3,3.032925,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Wednesday,42,77.86,336.7,-258.84,1.300804,1.85381,0.571429,14.029167,-14.38,0.975603,577.86,459.1,79.61,14.777895,16,0.785714,3,0.978018,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Tuesday,29,61.31,222.24,-160.93,1.380973,2.114138,0.482759,15.874286,-10.728667,1.479614,561.31,457.52,75.01,14.085591,12,0.793103,5,0.817358,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Wednesday,37,189.87,371.23,-181.36,2.046923,5.131622,0.648649,15.467917,-13.950769,1.10875,689.87,500.0,69.28,9.660866,10,0.540541,2,2.740618,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Monday,20,0.59,130.26,-129.67,1.00455,0.0295,0.55,11.841818,-14.407778,0.821905,500.59,481.45,71.81,12.979431,8,0.7,3,0.008216,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Friday,31,142.16,247.23,-105.07,2.353003,4.585806,0.483871,16.482,-6.566875,2.50987,642.16,487.14,24.39,4.684409,8,0.645161,4,5.828618,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Thursday,35,82.47,217.27,-134.8,1.611795,2.356286,0.6,10.34619,-9.628571,1.07453,582.47,490.76,31.7,5.176017,8,0.628571,3,2.601577,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Wednesday,36,134.12,286.69,-152.57,1.879072,3.725556,0.638889,12.464783,-11.736154,1.062084,634.12,472.13,42.74,8.301125,11,0.694444,3,3.138044,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Thursday,39,184.74,325.71,-140.97,2.310492,4.736923,0.717949,11.6325,-12.815455,0.907693,684.74,485.38,58.75,8.484612,10,0.589744,3,3.144511,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Friday,37,4.21,216.39,-212.18,1.019842,0.113784,0.513514,11.388947,-11.787778,0.966166,504.21,453.12,91.65,16.155758,14,0.783784,5,0.045936,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Monday,28,30.32,128.99,-98.67,1.307287,1.082857,0.5,9.213571,-7.047857,1.307287,530.32,446.91,72.25,13.916712,22,0.857143,4,0.419654,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,weekday,Tuesday,25,206.77,295.33,-88.56,3.334801,8.2708,0.68,17.372353,-11.07,1.569318,706.77,500.0,35.46,5.421687,3,0.44,2,5.831077,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Thursday,44,160.23,436.88,-276.65,1.579179,3.641591,0.5,19.858182,-12.575,1.579179,660.23,439.99,81.0,12.161249,12,0.772727,6,1.978148,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Friday,40,36.08,303.93,-267.85,1.134702,0.902,0.575,13.214348,-15.755882,0.838693,536.08,465.81,116.03,19.941908,32,0.825,5,0.310954,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Monday,52,325.44,645.7,-320.26,2.016174,6.258462,0.519231,23.914815,-12.8104,1.866828,825.44,500.0,95.33,10.67107,18,0.673077,5,3.413826,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Tuesday,38,166.57,363.53,-196.96,1.845705,4.383421,0.631579,15.147083,-14.068571,1.076661,666.57,488.98,54.67,9.109389,14,0.657895,3,3.046826,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,weekday,Wednesday,42,77.79,336.18,-258.39,1.301057,1.852143,0.571429,14.0075,-14.355,0.975792,577.79,459.1,79.61,14.777895,16,0.785714,3,0.977139,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Tuesday,29,58.24,217.61,-159.37,1.365439,2.008276,0.482759,15.543571,-10.624667,1.46297,558.24,457.52,75.01,14.085591,12,0.793103,5,0.77643,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Wednesday,37,185.29,363.2,-177.91,2.041482,5.007838,0.648649,15.133333,-13.685385,1.105803,685.29,500.0,68.15,9.578221,10,0.540541,2,2.718855,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Monday,21,-12.83,128.15,-140.98,0.908994,-0.610952,0.52381,11.65,-14.098,0.826358,487.17,468.92,70.07,13.000241,11,0.809524,3,-0.183103,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Friday,31,137.71,241.3,-103.59,2.329375,4.442258,0.483871,16.086667,-6.474375,2.484667,637.71,487.14,24.15,4.684409,8,0.677419,4,5.702277,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,weekday,Thursday,36,83.15,215.07,-131.92,1.630306,2.309722,0.611111,9.775909,-9.422857,1.037468,583.15,490.76,30.82,5.028225,8,0.611111,3,2.697923,measured_slice(측정 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,close_hour_report,18,44,132.68,204.87,-72.19,2.837928,3.015455,0.704545,6.60871,-5.553077,1.190099,632.68,494.96,14.69,2.486838,11,0.568182,2,9.031995,measured_slice(측정 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,close_hour_report,16,51,98.88,502.24,-403.36,1.245141,1.938824,0.54902,17.937143,-17.537391,1.022794,598.88,500.0,112.35,16.044728,20,0.784314,5,0.880107,measured_slice(측정 구간)
